"res1"	"res2"	"tau1"	"Y1_gamma1"	"LogPost"
98.7203	102.12	2.03312	0.821229	-35.4331
98.6014	102.12	1.89139	0.788638	-32.6799
98.8351	101.787	1.88346	0.844187	-33.0664
98.6169	101.926	1.88346	0.617852	-32.4873
97.6254	101.911	1.90743	0.119051	-33.3564
98.2392	101.304	1.86931	0.67697	-33.8162
98.0837	101.929	1.73445	0.564253	-32.1778
99.1452	101.739	1.82988	0.643352	-33.7864
98.3379	101.95	1.93281	0.515058	-32.2605
97.7294	101.95	1.68899	1.0359	-32.9609
98.409	102.38	1.92591	1.23215	-33.8506
98.6337	103.191	1.76193	1.01428	-37.5022
97.4065	100.347	1.58332	1.52149	-40.185
97.3566	101.451	1.58187	0.814669	-34.479
97.824	101.773	1.95603	0.84271	-32.5958
98.1714	101.773	1.51673	0.457844	-33.1601
98.0288	102.051	1.85429	1.19415	-33.3012
99.0347	102.392	2.03273	1.34886	-36.574
97.8494	101.86	1.60609	1.0817	-33.7652
98.6292	101.677	1.50895	0.90445	-33.7955
97.8889	101.677	1.55448	0.831746	-33.3794
98.0149	101.533	1.83089	1.21312	-33.9089
98.7209	102.469	1.55642	0.244898	-37.2376
97.593	101.896	1.75866	1.28702	-33.8835
98.3312	101.464	1.97329	1.18623	-34.035
98.7832	101.705	1.86837	0.696731	-32.9628
98.3688	103.474	1.8862	1.22247	-38.7757
97.8545	101.983	1.80972	0.251528	-32.8475
98.2577	102.018	1.77145	1.24941	-33.5071
100.746	102.012	3.21029	2.72958	-43.0741
100.157	100.934	3.78832	1.8397	-42.2751
101.328	102.679	3.26649	1.56674	-42.8983
100.997	102.278	2.2476	1.75347	-41.2017
99.8465	102.361	1.9496	1.45355	-36.8577
98.7351	101.754	1.82063	0.509413	-32.8325
97.924	102.408	1.62065	0.632236	-34.6131
98.1196	101.796	1.5273	1.09031	-33.7783
97.996	102.191	1.73616	0.770622	-32.5404
97.7335	102.287	1.60853	0.79912	-34.0228
98.1693	101.596	1.86728	1.59141	-35.245
98.703	102.166	1.86728	1.02912	-33.2364
97.3576	101.97	1.75532	1.112	-33.6012
99.1841	102.516	1.877	0.611838	-35.5556
99.3518	102.253	1.69921	0.84696	-34.5654
98.0229	101.836	1.94271	1.02474	-32.8301
98.9915	101.697	1.94819	0.774132	-33.4499
97.9039	101.584	1.73482	0.687429	-32.7539
98.2939	101.578	1.72163	0.0095738	-33.129
99.2712	101.578	1.52407	0.713751	-35.2405
96.9607	102.352	1.53637	0.55198	-36.5201
98.0812	102.277	1.68996	1.15461	-33.3633
99.8791	101.989	1.78577	1.28867	-36.3694
98.1911	102.49	1.74283	0.293847	-35.0877
96.6015	101.592	1.93432	1.91911	-37.8378
98.6687	101.968	1.75308	0.0799454	-33.404
97.455	101.998	1.77901	1.12004	-33.4817
97.9565	102.023	1.60702	0.407333	-33.5326
98.5761	101.728	1.93709	0.763447	-32.6631
98.2125	102.518	1.71674	1.24205	-34.1039
96.5529	102.223	1.90411	0.568545	-36.8928
97.9268	101.657	1.63834	0.566684	-33.2675
97.0489	102.091	1.72333	0.219069	-35.5884
98.9562	100.927	2.01112	1.03891	-38.4043
98.139	101.457	1.38705	1.64615	-38.956
98.1364	102.286	1.70359	0.429669	-33.2493
98.5492	102.209	1.84526	0.501005	-33.0154
97.6981	101.511	1.69025	0.794898	-33.2545
98.1821	101.511	1.88589	0.212114	-33.2058
96.7807	101.306	1.90728	0.695359	-36.5454
97.3312	102.041	1.92711	0.387125	-33.8136
98.178	101.575	1.77481	0.916298	-32.998
96.6762	101.575	1.50976	1.1351	-35.84
98.7955	101.548	1.91884	0.652108	-33.3736
98.1761	101.927	1.73865	1.08031	-32.9304
96.8816	102.128	1.82227	1.19765	-34.7588
97.9712	102.165	1.78177	2.14456	-37.531
98.4418	102.102	1.71219	0.493577	-32.5965
98.5308	101.618	1.8293	0.249552	-33.0642
97.7773	101.15	1.59884	0.86525	-35.2513
97.5543	102.095	1.71738	0.599794	-32.9122
98.2269	102.095	1.8478	0.335257	-32.7617
98.1786	101.469	1.81098	0.0198829	-33.5323
97.6134	102.01	1.64096	1.48379	-35.2331
100.215	102.076	1.97252	1.37486	-37.6035
96.7255	102.139	1.6049	1.54075	-36.4579
98.2264	101.364	1.77713	1.03069	-33.913
97.2372	102.106	1.92543	0.453456	-34.0737
98.2032	102.05	1.75627	1.04794	-32.8435
98.4293	101.187	1.92983	0.78264	-34.5673
98.1704	102.434	1.82329	0.702005	-33.299
98.1589	102.312	1.87763	0.957886	-32.9709
97.8616	101.931	1.8156	0.67569	-32.3001
98.9562	101.654	2.02874	0.397636	-36.2059
98.3777	101.633	1.78841	0.172875	-32.9354
98.6057	101.711	1.74706	0.138413	-33.129
98.8947	101.462	1.87644	1.16362	-34.5144
97.2292	101.462	1.53512	0.926375	-34.7197
97.9716	101.536	1.64744	0.204697	-33.92
98.8323	102.09	1.98187	0.337823	-33.5911
98.8001	101.918	1.78028	0.344327	-33.1692
99.115	101.918	1.78586	0.767726	-33.5309
99.4169	101.082	1.96369	0.764106	-37.336
97.7052	101.689	1.65813	0.464282	-33.5084
98.4747	102.259	1.94237	0.710616	-32.8164
97.8084	102.56	1.54057	0.672028	-35.4731
98.4875	102.053	1.91154	0.994795	-32.8421
96.9066	101.682	1.92596	1.34886	-35.283
98.0078	102.082	1.75901	0.327764	-32.782
99.3961	101.255	1.85768	1.0618	-36.1047
98.9344	101.471	1.94185	0.581067	-33.9975
97.9063	101.66	1.51471	0.577759	-33.2698
97.9944	101.748	1.82468	1.65021	-35.3142
97.5407	103.118	1.75336	1.12817	-36.8288
98.2424	103.066	1.90045	1.20571	-36.1805
99.7083	101.15	1.51748	1.17889	-37.9005
98.1242	101.962	1.69131	1.13516	-33.0919
97.932	102.074	1.5791	0.731183	-33.3339
97.919	102.244	1.8696	0.743934	-32.6978
97.6408	102.734	1.90719	1.21647	-34.8949
98.3677	101.444	1.80444	1.09575	-33.8525
97.8195	102.038	1.79997	0.724537	-32.4128
97.8195	101.395	1.76639	0.241058	-33.9835
98.6043	102.034	1.94359	0.137539	-33.3742
98.5958	101.832	1.94814	0.913236	-32.7969
97.7386	102.205	2.04298	1.53235	-37.4296
98.4789	101.306	1.88713	1.89676	-37.174
98.0917	101.728	1.92137	0.565048	-32.304
97.5334	101.728	1.9186	0.198398	-33.4744
98.3657	102.001	1.95877	0.00312833	-33.0598
97.9455	102.115	1.88768	1.6411	-35.1477
98.4489	102.135	1.8886	0.563106	-32.5854
97.1327	102.208	1.96217	1.26676	-34.4807
98.0963	101.907	1.95985	0.0899482	-32.7608
98.5783	101.497	1.69812	0.0878034	-33.7389
97.8397	101.968	1.92766	0.60843	-32.3349
96.6146	101.932	1.79829	0.993752	-35.2505
98.9463	102.644	1.65671	0.795782	-36.4764
96.289	102.624	1.91275	1.48066	-37.4952
97.8703	101.533	1.63144	0.266987	-33.93
98.4128	102.271	1.85917	0.266987	-33.8106
97.1913	101.628	1.96738	0.427858	-34.2989
98.7821	102.073	1.88218	0.907647	-33.0229
97.733	101.986	1.67516	0.676984	-33.3401
96.975	101.488	1.56941	0.676984	-35.3832
97.8174	102.201	1.59353	0.68716	-33.7294
98.4195	101.873	1.55307	0.523103	-33.2527
