X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.251043E+01   0.251043E+01   0.956459E+02   0.956459E+02   0.962028E+02  -0.556926E+00  -0.360727E+00
   0.288625E+01   0.288625E+01   0.968862E+02   0.968862E+02   0.962028E+02   0.683412E+00   0.404590E+00
   0.312004E+01   0.312004E+01   0.963889E+02   0.963889E+02   0.962028E+02   0.186117E+00   0.886189E-01
   0.323360E+01   0.323360E+01   0.981233E+02   0.981233E+02   0.962028E+02   0.192050E+01   0.130372E+01
   0.335363E+01   0.335363E+01   0.961314E+02   0.961314E+02   0.962028E+02  -0.713540E-01  -0.550050E-01
   0.360454E+01   0.360454E+01   0.963249E+02   0.963249E+02   0.962028E+02   0.122113E+00   0.803081E-01
   0.365831E+01   0.365831E+01   0.964173E+02   0.964173E+02   0.962028E+02   0.214471E+00   0.960276E-01
   0.373329E+01   0.373329E+01   0.971015E+02   0.971015E+02   0.962028E+02   0.898721E+00   0.321790E+00
   0.388987E+01   0.388987E+01   0.946673E+02   0.946673E+02   0.962028E+02  -0.153551E+01  -0.114505E+01
   0.389053E+01   0.389053E+01   0.963697E+02   0.963697E+02   0.962028E+02   0.166916E+00   0.123972E+00
   0.389221E+01   0.389221E+01   0.958407E+02   0.958407E+02   0.962028E+02  -0.362112E+00  -0.351262E+00
