"res1"	"res2"	"tau1"	"Y1_gamma1"	"LogPost"
113.082	104.011	4.12487	0.430048	-15.7779
113.266	103.477	4.46362	0.0442573	-16.7031
113.173	104.788	4.25532	0.902023	-17.8542
113.373	104.711	4.10202	0.292973	-16.8446
112.992	104.355	4.45866	0.511808	-16.1982
113.437	103.327	4.53862	0.511808	-17.2043
113.417	103.467	4.37102	0.280425	-16.7079
114.043	104.125	4.33954	0.737666	-17.0677
111.201	103.665	4.33954	0.694288	-21.254
112.543	103.221	4.16789	0.782495	-18.2593
112.733	103.348	4.58318	0.0387627	-17.7017
113.242	104.296	4.58318	0.700706	-16.4486
112.899	103.32	4.34391	0.603357	-17.3813
112.832	103.869	4.14404	0.062668	-15.843
113.577	103.889	4.16676	0.062668	-15.7392
114.428	103.889	4.24618	1.32707	-19.1266
111.247	104.163	4.56367	1.14459	-20.7873
113.836	104.182	4.3014	0.571155	-16.4565
113.694	103.639	4.11507	1.08023	-17.7717
112.041	104.318	4.27744	0.914563	-18.4531
114.378	103.67	4.26981	0.325202	-17.9088
113.031	104.15	4.58782	0.0498719	-15.5066
112.504	103.723	4.23757	0.374166	-16.7451
114.385	104.118	4.57431	0.754257	-17.7805
113.317	103.645	4.51252	0.126664	-16.0989
114.069	104.534	4.40661	0.355144	-17.2328
114.06	104.496	4.40678	0.169233	-17.0806
113.896	104.093	4.4378	0.061742	-16.1084
112.649	104.461	4.49828	0.061742	-16.4647
114.264	103.812	4.32186	0.0285883	-17.3422
112.212	104.394	4.28196	0.0285883	-17.4114
112.493	104.188	4.3135	0.758511	-17.1359
113.005	104.221	4.36144	0.360005	-15.7895
113.24	103.707	4.28475	0.360005	-15.9968
114.215	103.293	4.28475	0.633083	-18.4017
112.747	104.436	4.25821	0.347474	-16.3765
112.898	104.436	4.14119	0.284674	-16.1385
113.154	104.408	4.20114	0.495379	-16.1838
111.579	104.472	4.50206	2.20718	-22.4355
113.632	103.578	4.52666	0.247616	-16.5179
113.458	104.046	4.56096	0.881173	-16.8536
114.03	104.183	4.19226	0.698442	-16.9968
113.36	104.183	4.19226	0.130817	-15.5057
113.933	104.025	4.17866	0.273643	-16.2509
113.161	104.276	4.20426	0.966639	-17.2031
113.935	103.667	4.35094	0.699358	-17.0707
113.395	104.705	4.44076	0.15493	-16.8068
112.902	103.763	4.5636	0.0404843	-15.9581
113.221	104.116	4.55949	0.774199	-16.5237
113.099	104.316	4.34621	0.774199	-16.6913
112.874	103.836	4.34621	0.661104	-16.4606
111.991	104.349	4.4246	3.43748	-25.2432
115.922	106.074	4.61035	3.5319	-27.2762
111.671	103.831	4.54443	1.13907	-19.6338
115.324	102.901	4.4062	1.76194	-22.4256
114.134	102.924	4.4062	2.15736	-21.9373
112.25	103.724	4.35521	0.42296	-17.3711
