"res1"	"Y1_gamma1"	"LogPost"
96.376	4.01883	-8.3407
93.2478	3.22606	-6.92855
90.5162	5.17021	-8.26661
92.1429	3.36266	-7.08537
91.5169	4.4834	-7.75809
92.3049	8.97545	-9.4418
101.048	11.5674	-10.8979
73.8244	19.2985	-13.1105
74.7408	25.218	-13.224
84.1321	54.663	-14.8012
94.1599	84.2543	-16.0598
70.8729	70.8917	-15.6861
81.8532	56.6572	-14.9269
71.9321	46.6651	-14.5908
73.4427	21.0832	-13.1872
79.276	12.4073	-12.1412
81.686	22.4667	-12.4783
95.6568	3.71044	-7.88808
93.8064	5.80618	-8.28891
107.624	13.8364	-12.3684
93.1768	5.31319	-8.03296
92.3445	1.72771	-6.39408
92.3445	1.80709	-6.3972
93.3504	5.59557	-8.16908
91.9219	1.92758	-6.66097
92.7994	3.15795	-6.88843
94.3923	3.02213	-7.05837
94.2373	5.56928	-8.22801
94.2373	1.40708	-6.41432
92.5648	1.40708	-6.30332
92.5648	1.40708	-6.30332
92.5648	1.33867	-6.32677
94.3742	1.40899	-6.52794
93.1557	1.65243	-6.11786
93.4422	0.81117	-6.18193
92.7078	3.36853	-7.01401
93.5702	2.65247	-6.63336
73.9137	18.6763	-13.097
96.9762	8.67212	-9.66499
93.5759	1.28915	-6.07416
93.5759	2.37438	-6.48107
92.7851	2.71068	-6.63626
92.7851	3.58903	-7.13451
93.0013	3.36505	-7.00209
92.1693	2.72383	-6.76096
90.2281	1.94691	-8.61922
90.5624	2.87269	-7.63893
85.0521	7.09616	-10.5532
89.5438	3.8412	-8.33682
96.1346	3.64031	-8.14698
94.0421	1.39233	-6.27792
97.0147	2.74183	-9.17189
98.196	10.8174	-10.3235
90.2648	3.97873	-7.9686
91.5751	1.51557	-7.21053
94.4786	4.35617	-7.71976
93.0449	1.15344	-6.13025
90.512	4.2463	-7.94406
92.5261	4.21768	-7.49214
93.1057	2.00048	-6.24959
93.4636	6.27702	-8.46981
93.7183	4.26451	-7.54668
94.5966	1.92655	-6.77075
94.5966	2.59995	-6.9688
100.579	8.41982	-10.4764
92.2022	5.69881	-8.22954
93.7831	4.66151	-7.75528
96.8462	7.32488	-9.29432
94.0575	1.96782	-6.44344
94.8821	0.230917	-7.91129
97.1985	5.21356	-8.92554
93.7883	1.2915	-6.13788
93.7883	1.2915	-6.13788
93.7883	2.0208	-6.35838
92.8319	1.60433	-6.16781
92.158	2.21776	-6.56781
91.2367	3.85197	-7.54972
94.464	4.16746	-7.62797
94.3397	3.11925	-7.08605
92.3506	3.10621	-6.91157
94.5327	2.61838	-6.94257
94.9767	3.32781	-7.43334
94.7085	2.75435	-7.08624
88.0805	6.28604	-9.30619
94.9629	1.2665	-7.26087
94.469	5.00395	-8.01317
95.5895	4.92261	-8.24699
93.1266	1.46519	-6.08269
93.1266	0.74441	-6.37034
94.0835	8.98481	-9.46484
91.8829	5.41163	-8.1278
92.8743	0.158199	-7.58336
92.6197	1.00423	-6.5266
96.0332	2.57162	-8.11112
93.3203	3.40014	-7.03377
94.2591	2.01692	-6.56704
92.4607	4.89358	-7.83985
91.7855	6.29751	-8.51243
88.3643	4.98055	-9.04329
93.8328	3.09009	-6.92941
93.8898	2.39717	-6.57278
92.2799	1.50016	-6.4772
95.5492	2.21396	-7.67869
87.3139	15.0073	-11.1207
93.0286	9.96783	-9.73292
90.0568	7.36463	-9.10233
89.4704	8.3833	-9.48709
90.688	4.62025	-8.01761
86.2901	24.0376	-12.421
86.228	13.9001	-11.0318
93.3525	1.88082	-6.20376
94.4347	7.93459	-9.14718
88.301	6.7017	-9.31052
92.339	4.79402	-7.79873
90.6933	3.48336	-7.63996
94.8388	1.03401	-7.19919
91.9685	1.03401	-7.38225
93.8864	1.1501	-6.17869
92.4187	1.25506	-6.49109
92.4187	1.25506	-6.49109
92.5143	2.97541	-6.81455
92.5143	1.05818	-6.57666
95.5383	4.63243	-8.12923
89.7309	4.17502	-8.26611
89.9223	7.13162	-9.05128
94.2063	0.463489	-6.65926
93.954	0.94592	-6.24486
94.1318	1.23838	-6.32913
95.7911	5.02732	-8.34515
90.8072	3.20746	-7.51604
93.4139	4.42048	-7.60067
91.1449	3.20104	-7.34313
95.4383	4.58249	-8.0784
93.4583	0.296394	-6.64484
93.4583	0.296394	-6.64484
96.9945	3.07292	-8.93727
94.1801	1.19525	-6.36754
94.1801	1.366	-6.3683
92.2006	1.366	-6.61948
94.3023	1.366	-6.46495
93.7458	1.366	-6.13039
93.7458	1.366	-6.13039
93.7458	1.32933	-6.1256
93.4381	1.32933	-6.05792
93.4381	1.32933	-6.05792
93.7019	1.32933	-6.11072
93.7115	0.527786	-6.36896
92.9472	1.58058	-6.13292
90.5051	6.20452	-8.64234
89.3134	4.2175	-8.49248
88.5484	5.18736	-8.96929
86.4705	10.4732	-10.4254
89.7083	5.38641	-8.56578
92.503	2.9879	-6.82301
93.0678	2.04703	-6.27218
94.1074	0.667312	-6.45807
93.4504	2.07647	-6.30557
93.4504	4.47585	-7.63182
91.3226	4.18161	-7.66626
92.3877	2.99923	-6.84804
92.3877	8.52405	-9.29604
91.2799	5.37062	-8.18847
93.1009	1.50688	-6.09198
93.1009	1.74509	-6.14998
93.9625	3.36005	-7.10465
93.1638	4.43325	-7.59542
94.6912	3.48706	-7.3813
93.4815	1.34152	-6.06347
93.4815	1.34152	-6.06347
93.7486	7.07954	-8.80088
95.1402	1.64953	-7.34509
91.9139	6.67892	-8.65465
93.3094	1.85871	-6.19116
94.9618	0.855465	-7.5537
94.9618	3.71903	-7.58007
91.1923	4.68008	-7.9125
94.5867	4.68008	-7.89082
93.0561	1.15841	-6.1244
93.0561	0.460168	-6.82706
90.4694	5.14073	-8.26799
113.787	17.7886	-13.4796
79.44	35.527	-13.6876
88.0957	21.5389	-12.0564
92.0352	4.70308	-7.78243
93.7225	3.37241	-7.06537
92.3447	1.56958	-6.4097
91.3027	1.56958	-7.52214
92.5194	5.75476	-8.23909
100.845	7.2051	-10.5897
99.998	6.47919	-10.2639
85.9606	19.3002	-11.8491
98.0834	36.5307	-13.5878
102.655	26.0517	-12.76
106.469	39.3735	-13.9601
89.6495	3.28837	-8.29987
98.6844	5.81884	-9.6592
87.1597	5.33555	-9.68292
91.7289	3.70835	-7.34888
94.6293	6.90856	-8.80453
94.0874	2.71809	-6.80059
93.869	2.71809	-6.7349
94.724	3.50689	-7.402
93.857	0.204505	-6.6057
90.8321	8.88507	-9.48534
97.2858	3.41747	-9.07642
80.9846	21.7454	-12.4574
94.562	1.92124	-6.74286
94.5153	0.362297	-7.10805
93.1873	0.634598	-6.45177
84.9471	9.75535	-10.6436
100.903	9.0067	-10.6079
92.2323	3.28399	-7.02719
95.8022	8.85035	-9.55559
94.0755	0.984107	-6.31587
95.136	0.984107	-7.78036
93.0049	0.984107	-6.23513
93.8845	5.61654	-8.21217
96.0887	2.92116	-8.09764
87.8203	2.97557	-10.6123
93.918	1.61822	-6.25812
92.1665	1.03454	-7.05885
92.0229	1.41092	-6.77009
94.055	1.41092	-6.28822
94.055	3.12932	-7.00417
92.072	3.22003	-7.02766
93.6534	0.828647	-6.17198
94.8747	1.57089	-7.03589
91.8584	5.39243	-8.12173
91.9913	4.05776	-7.469
93.1659	4.16535	-7.45319
96.7427	2.58055	-8.94681
93.3177	3.61216	-7.15449
94.3354	3.95388	-7.49513
93.1902	9.83353	-9.69547
98.2582	10.0203	-10.172
92.797	2.07892	-6.31705
92.4796	3.1525	-6.91637
97.4803	4.95316	-9.03211
79.2115	27.0936	-13.0451
90.1424	26.1382	-12.5747
89.0793	14.9045	-10.993
98.0229	6.44296	-9.43341
88.1836	3.95369	-9.30142
103.119	18.6431	-12.007
97.9615	7.55028	-9.60983
92.7046	5.37739	-8.0622
93.1733	3.91579	-7.31717
93.1147	0.849063	-6.27654
93.4325	0.849063	-6.16085
93.5902	1.58176	-6.13249
89.694	9.04753	-9.64031
101.48	14.1506	-11.2952
95.997	0.616489	-11.0117
92.3076	9.84462	-9.70215
93.8768	1.64088	-6.2462
86.9164	8.2308	-9.9614
94.4936	1.4492	-6.63824
94.264	6.27133	-8.52325
91.1532	2.36113	-7.21399
88.7181	7.99906	-9.51036
88.7883	4.1157	-8.81424
94.8754	3.24438	-7.35522
96.7543	5.9457	-8.91191
90.5024	12.2956	-10.3909
94.6727	28.801	-12.8534
98.6147	51.7678	-14.6186
95.0463	3.94169	-7.70065
92.1376	2.2086	-6.57434
92.4298	2.2086	-6.4614
92.4298	3.83125	-7.29361
92.0877	6.69569	-8.65114
84.9233	22.1439	-12.2575
97.682	14.3948	-10.9612
93.0865	5.2643	-8.00798
96.6239	3.45987	-8.48934
92.536	6.95168	-8.7346
94.7775	1.19687	-7.02299
91.4612	9.1234	-9.51734
88.6499	7.28227	-9.3487
92.0495	12.7071	-10.4376
79.2936	10.839	-12.2899
91.8104	2.38015	-6.77927
92.9378	5.3438	-8.04417
93.0792	0.638476	-6.53662
88.3588	5.63828	-9.10586
92.7929	4.89726	-7.82981
96.9627	9.41855	-9.84758
93.6046	0.348791	-6.52909
92.6878	4.27341	-7.51307
94.0856	0.172372	-6.7105
93.5709	0.172372	-6.67274
99.2943	21.5401	-12.1166
97.241	2.6425	-9.57233
94.2401	0.269747	-6.79817
94.2401	0.266035	-6.7999
91.3443	2.2891	-7.06971
96.4619	3.36181	-8.36978
95.8527	5.93994	-8.66351
92.7229	1.04209	-6.3922
93.3966	4.47223	-7.62643
90.5857	8.99267	-9.53674
92.8482	33.5398	-13.302
90.002	12.6652	-10.4979
73.7353	11.4958	-14.2399
86.6565	28.1647	-12.8535
75.5271	35.5906	-13.8345
73.7477	41.5241	-14.2576
102.35	24.9044	-12.6316
93.1685	10.6612	-9.92581
95.0409	4.67127	-7.99473
92.2394	4.28317	-7.55091
97.2925	10.7191	-10.1908
94.1471	3.68706	-7.31785
93.096	2.13881	-6.31466
93.096	3.11024	-6.85532
88.9453	4.57403	-8.71849
93.2487	2.37761	-6.44199
93.2487	2.37761	-6.44199
94.7863	0.766242	-7.29551
94.7863	0.802606	-7.26817
88.7603	4.64022	-8.82082
97.2153	3.746	-8.91709
93.5592	2.1988	-6.38562
95.1958	0.906109	-7.99145
94.5654	7.81409	-9.11658
99.541	9.62319	-10.3369
88.9966	5.72261	-8.88336
93.572	3.82441	-7.29536
96.4734	3.38427	-8.3772
94.4946	6.67717	-8.70452
93.0852	1.97368	-6.23865
93.0664	1.45684	-6.09198
92.8374	2.61976	-6.58156
91.9816	2.98073	-6.93528
95.0389	0.920947	-7.64629
94.0585	3.06984	-6.9738
77.4767	27.7231	-13.1946
76.5723	24.2463	-13.0098
94.3833	5.34108	-8.14819
91.2498	1.72017	-7.42034
91.33	4.37207	-7.74805
92.641	1.1357	-6.38461
92.641	1.1357	-6.38461
92.641	0.808907	-6.77291
92.5903	2.51392	-6.5583
90.9374	4.62912	-7.95246
102.659	11.0666	-11.1864
96.9089	3.31923	-8.7583
89.1633	5.6927	-8.82076
98.0164	9.47861	-10.021
90.4844	3.02459	-7.69434
102.41	15.1028	-11.5295
98.6259	7.75488	-9.82427
101.388	16.0585	-11.535
92.6686	1.63259	-6.22968
86.2542	13.7542	-11.0055
89.1948	3.8142	-8.5668
89.6475	3.8142	-8.2719
104.109	9.95094	-11.6023
86.8719	4.78016	-10.0041
88.9658	7.04305	-9.21616
92.3227	12.7805	-10.4509
94.5218	3.21077	-7.19458
93.3853	2.28677	-6.40477
91.8214	2.28677	-6.75327
89.5954	6.19714	-8.83332
98.1571	10.8619	-10.3273
100.137	5.45318	-10.5673
94.5009	13.7472	-10.6814
84.5377	8.65441	-10.6944
97.8071	12.5021	-10.6152
91.0036	10.1012	-9.82116
95.8356	8.06146	-9.33067
95.8356	3.52733	-7.94623
91.8885	3.14092	-7.03721
92.3882	0.944201	-6.89043
98.0605	8.72126	-9.87069
92.0309	3.30669	-7.08068
93.0124	3.27135	-6.948
93.0124	0.0638645	-7.38172
92.351	1.30171	-6.5205
94.2718	3.09166	-7.04962
92.8467	5.2391	-7.99499
92.0412	1.64647	-6.6206
93.5611	1.37566	-6.0805
93.2726	1.37566	-6.0594
93.4259	2.52225	-6.53865
93.4259	0.684265	-6.2785
93.7825	1.81862	-6.27116
93.7459	0.0578738	-6.65659
93.67	1.37872	-6.10766
94.603	0.255922	-7.31246
94.603	0.0164225	-7.37738
91.2023	1.61542	-7.60732
94.1398	2.22875	-6.58903
91.9071	4.64414	-7.76976
95.4204	3.65894	-7.7556
92.644	2.3364	-6.46138
92.7952	2.3364	-6.43661
92.6903	5.33279	-8.04166
95.9232	3.69884	-8.02985
91.5253	2.11095	-6.94355
93.3415	3.55116	-7.12157
93.3415	0.914064	-6.14183
94.4153	0.914064	-6.66066
93.7866	2.3148	-6.49989
92.209	1.5883	-6.50362
93.77	1.88252	-6.29253
93.77	0.360248	-6.50012
84.5914	11.3295	-10.8894
95.4622	3.57667	-7.75156
95.4622	2.60469	-7.56546
92.8885	2.60469	-6.56949
88.315	3.70544	-9.29689
85.5643	8.89939	-10.4026
94.3435	0.659763	-6.69545
93.9658	0.659763	-6.36571
93.9961	2.74296	-6.78418
93.9961	1.21226	-6.23827
93.7424	1.21226	-6.11663
93.8359	1.21226	-6.15397
93.1614	1.21226	-6.08019
94.3193	1.21226	-6.48627
92.263	4.02967	-7.41706
93.161	0.790432	-6.30224
93.161	0.790432	-6.30224
93.574	0.790432	-6.18473
92.9885	13.7797	-10.6675
92.9885	1.47816	-6.11093
93.1779	4.14614	-7.44323
96.4764	8.14368	-9.44719
94.9294	20.6534	-11.8737
95.6867	6.18614	-8.70881
97.5796	8.21986	-9.66536
86.0785	8.28032	-10.1971
94.4889	3.33778	-7.24166
94.4889	1.79482	-6.66248
93.2444	3.34668	-6.99816
102.15	16.8205	-11.7061
67.9338	39.6795	-14.3955
125.905	44.4732	-14.9728
96.329	57.7324	-14.932
121.337	38.6754	-14.5399
108.299	27.8821	-13.2095
92.36	3.16453	-6.94114
95.1951	3.48941	-7.59299
94.5305	2.69044	-6.97055
94.0404	2.32081	-6.58859
94.8618	4.81776	-8.01103
94.0604	2.8496	-6.85928
90.5005	11.5024	-10.206
100.064	9.6695	-10.4578
97.7236	12.6749	-10.6413
93.9775	9.72184	-9.6803
89.8547	2.8399	-8.25342
93.8692	4.77294	-7.81946
98.2662	10.3586	-10.2413
89.5706	23.9399	-12.3254
91.3036	13.7429	-10.6789
94.6011	5.09428	-8.07608
91.3724	5.09428	-8.0558
90.6243	3.26835	-7.63042
90.8882	3.69471	-7.61521
89.7556	3.69471	-8.19956
89.4435	3.41479	-8.43932
81.6899	11.5168	-11.5412
96.9072	13.4081	-10.7222
100.291	4.72675	-11.095
95.743	5.88159	-8.61827
97.7142	9.01528	-9.86924
91.7671	4.68023	-7.80655
90.9746	9.60902	-9.68619
82.0666	28.8355	-13.0608
108.387	34.8911	-13.7165
84.5228	6.04493	-11.1064
91.4323	3.15945	-7.20378
90.3805	3.15945	-7.76993
93.3526	4.24486	-7.50443
85.5813	10.1095	-10.5399
93.3256	0.0190217	-6.92891
93.3256	4.56841	-7.67203
91.4894	3.09981	-7.15835
95.5102	3.09981	-7.66255
92.6511	1.96546	-6.30785
94.1221	1.68923	-6.38569
94.1221	1.5626	-6.35583
95.0557	4.12408	-7.77701
90.5364	1.50092	-9.03828
94.9786	3.74673	-7.59759
93.6503	1.7954	-6.22142
93.6503	3.03121	-6.86142
88.4058	4.47716	-9.02826
94.352	2.85928	-6.96635
