X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.819585E+01   0.819585E+01   0.804864E+02   0.804864E+02   0.815318E+02  -0.104544E+01  -0.615865E+00
   0.822239E+01   0.822239E+01   0.820173E+02   0.820173E+02   0.815318E+02   0.485458E+00   0.588645E+00
   0.828342E+01   0.828342E+01   0.809107E+02   0.809107E+02   0.815318E+02  -0.621139E+00  -0.451975E+00
   0.843437E+01   0.843437E+01   0.813049E+02   0.813049E+02   0.815318E+02  -0.226859E+00  -0.222233E+00
   0.859016E+01   0.859016E+01   0.814526E+02   0.814526E+02   0.815318E+02  -0.791517E-01  -0.349471E-01
   0.861764E+01   0.861764E+01   0.823509E+02   0.823509E+02   0.815318E+02   0.819056E+00   0.388572E+00
   0.881793E+01   0.881793E+01   0.822756E+02   0.822756E+02   0.815318E+02   0.743810E+00   0.649346E+00
   0.906555E+01   0.906555E+01   0.811575E+02   0.811575E+02   0.815318E+02  -0.374298E+00  -0.452147E+00
   0.913864E+01   0.913864E+01   0.835120E+02   0.835120E+02   0.833989E+02   0.113127E+00   0.525242E-01
   0.918098E+01   0.918098E+01   0.858197E+02   0.858197E+02   0.833989E+02   0.242081E+01   0.144432E+01
   0.918623E+01   0.918623E+01   0.841871E+02   0.841871E+02   0.833989E+02   0.788155E+00   0.753400E+00
   0.920347E+01   0.920347E+01   0.823791E+02   0.823791E+02   0.833989E+02  -0.101979E+01  -0.929432E+00
   0.924240E+01   0.924240E+01   0.824759E+02   0.824759E+02   0.833989E+02  -0.923035E+00  -0.125125E+01
   0.924703E+01   0.924703E+01   0.833257E+02   0.833257E+02   0.833989E+02  -0.731922E-01  -0.532487E-01
   0.924741E+01   0.924741E+01   0.838867E+02   0.838867E+02   0.833989E+02   0.487833E+00   0.524831E+00
   0.929506E+01   0.929506E+01   0.833484E+02   0.833484E+02   0.833989E+02  -0.504622E-01  -0.379803E-01
