res1           res2           tau1           Y1_gamma1      LogPost        
   0.133340E+03   0.105554E+03   0.451675E+01   0.176728E+02  -0.122414E+02
   0.111445E+03   0.118446E+03   0.451136E+01   0.541894E+02  -0.147446E+02
   0.109584E+03   0.109867E+03   0.431490E+01   0.499896E+02  -0.145394E+02
   0.555772E+02   0.843087E+02   0.437954E+01   0.348806E+02  -0.160114E+02
   0.751996E+02   0.153539E+03   0.427511E+01   0.800898E+02  -0.162480E+02
   0.357384E+02   0.159536E+03   0.455353E+01   0.837944E+02  -0.167754E+02
   0.806593E+02   0.190222E+03   0.454534E+01   0.814397E+02  -0.168451E+02
   0.755221E+02   0.165562E+03   0.454062E+01   0.143844E+03  -0.178161E+02
   0.728251E+02   0.243534E+03   0.451490E+01   0.158462E+03  -0.186195E+02
   0.104158E+02   0.271847E+03   0.446796E+01   0.161253E+03  -0.191378E+02
   0.696930E+00   0.241887E+03   0.442601E+01   0.141266E+03  -0.187231E+02
   0.293204E+01   0.277552E+03   0.422512E+01   0.186830E+03  -0.193659E+02
   0.362177E+02   0.286358E+03   0.452554E+01   0.129006E+03  -0.192373E+02
   0.814703E+02   0.230724E+03   0.420472E+01   0.996855E+02  -0.179037E+02
   0.853833E+02   0.233818E+03   0.447668E+01   0.674719E+02  -0.184426E+02
   0.325352E+02   0.191526E+03   0.419105E+01   0.157868E+03  -0.183064E+02
   0.636375E+01   0.219369E+03   0.419105E+01   0.145006E+03  -0.184732E+02
   0.182343E+02   0.190315E+03   0.441069E+01   0.129068E+03  -0.179525E+02
   0.529624E+02   0.135462E+03   0.441066E+01   0.149259E+03  -0.178845E+02
   0.339259E+02   0.216981E+03   0.416064E+01   0.172620E+03  -0.186575E+02
   0.209375E+02   0.211537E+03   0.429536E+01   0.169178E+03  -0.186205E+02
   0.238529E+02   0.170874E+03   0.425010E+01   0.961982E+02  -0.172417E+02
   0.135141E+03   0.166211E+03   0.443957E+01   0.598699E+02  -0.157096E+02
   0.179649E+03   0.155371E+03   0.452972E+01   0.646657E+02  -0.160346E+02
   0.155692E+03   0.988041E+02   0.430106E+01   0.291941E+02  -0.141265E+02
   0.127654E+03   0.113988E+03   0.442758E+01   0.195694E+02  -0.118373E+02
   0.116852E+03   0.122035E+03   0.450971E+01   0.459573E+01  -0.815948E+01
   0.117697E+03   0.116941E+03   0.418993E+01   0.820455E+00  -0.557527E+01
   0.117697E+03   0.116941E+03   0.420804E+01   0.121418E+01  -0.555832E+01
   0.118077E+03   0.116941E+03   0.427436E+01   0.611648E+00  -0.529449E+01
   0.118077E+03   0.118100E+03   0.450946E+01   0.421125E+00  -0.426991E+01
   0.119444E+03   0.118100E+03   0.448461E+01   0.273286E+00  -0.408047E+01
