res1           Y1_gamma1      LogPost        
   0.104486E+03   0.445232E+00  -0.115106E+02
   0.104561E+03   0.775578E-01  -0.117391E+02
   0.102978E+03   0.196603E+01  -0.140364E+02
   0.103938E+03   0.120135E+01  -0.119912E+02
   0.104919E+03   0.200308E+01  -0.140953E+02
   0.105017E+03   0.867125E+00  -0.131085E+02
   0.104372E+03   0.598410E+00  -0.113707E+02
   0.103689E+03   0.304156E+01  -0.154114E+02
   0.105182E+03   0.147104E+01  -0.138387E+02
   0.103868E+03   0.645250E+00  -0.112279E+02
   0.104070E+03   0.128087E+01  -0.121387E+02
   0.103005E+03   0.179282E+01  -0.137624E+02
   0.103394E+03   0.841073E+00  -0.120818E+02
   0.103799E+03   0.113620E+01  -0.119234E+02
   0.103988E+03   0.231910E+01  -0.141222E+02
   0.104816E+03   0.229187E+00  -0.127226E+02
   0.103774E+03   0.379486E+00  -0.112196E+02
   0.103542E+03   0.518591E+00  -0.116858E+02
   0.104532E+03   0.639229E+00  -0.116898E+02
   0.104015E+03   0.103489E+00  -0.109667E+02
   0.104051E+03   0.119091E+01  -0.119717E+02
   0.103303E+03   0.495678E+00  -0.124431E+02
   0.104371E+03   0.104503E+01  -0.118995E+02
   0.104739E+03   0.139820E+01  -0.129176E+02
   0.104394E+03   0.100605E+01  -0.118653E+02
   0.104205E+03   0.746663E+00  -0.113396E+02
   0.103206E+03   0.200887E+01  -0.138627E+02
   0.103795E+03   0.246871E+00  -0.112016E+02
   0.104593E+03   0.225730E+00  -0.118199E+02
   0.103707E+03   0.188773E+01  -0.133391E+02
   0.104139E+03   0.284062E+00  -0.109787E+02
   0.103379E+03   0.687011E+00  -0.120843E+02
   0.103317E+03   0.403006E+00  -0.125127E+02
   0.103547E+03   0.789033E+00  -0.117509E+02
   0.104534E+03   0.122673E+01  -0.123706E+02
   0.104588E+03   0.130252E+01  -0.125602E+02
   0.103277E+03   0.118362E+01  -0.125881E+02
   0.105053E+03   0.509039E+00  -0.135544E+02
   0.104658E+03   0.152185E+01  -0.130028E+02
   0.103536E+03   0.134544E+01  -0.124649E+02
   0.103719E+03   0.188280E+01  -0.133257E+02
   0.103907E+03   0.246497E+01  -0.143895E+02
   0.103950E+03   0.215335E-01  -0.110136E+02
   0.105012E+03   0.120490E+00  -0.138953E+02
   0.103608E+03   0.285181E-01  -0.117383E+02
   0.103999E+03   0.108400E+01  -0.117813E+02
   0.102535E+03   0.269947E+01  -0.155274E+02
   0.102517E+03   0.117228E+01  -0.146344E+02
   0.103604E+03   0.108090E+01  -0.119926E+02
   0.102352E+03   0.188416E+01  -0.149916E+02
   0.104205E+03   0.232296E+00  -0.110121E+02
   0.104205E+03   0.175537E+00  -0.110067E+02
   0.104047E+03   0.366691E+00  -0.109846E+02
   0.104095E+03   0.157184E+01  -0.126979E+02
   0.104324E+03   0.792143E+00  -0.115000E+02
   0.104773E+03   0.623063E+00  -0.123299E+02
   0.104276E+03   0.647461E+00  -0.112927E+02
   0.103897E+03   0.482067E+00  -0.110972E+02
   0.104084E+03   0.466609E+00  -0.110309E+02
   0.104800E+03   0.185956E+01  -0.137269E+02
   0.104471E+03   0.808481E+00  -0.117157E+02
   0.104486E+03   0.119263E+01  -0.122583E+02
   0.104898E+03   0.551495E+00  -0.128093E+02
   0.103118E+03   0.854258E+00  -0.128077E+02
   0.104519E+03   0.318201E+00  -0.115832E+02
   0.104260E+03   0.936398E+00  -0.116354E+02
   0.103662E+03   0.906297E+00  -0.116992E+02
   0.103625E+03   0.607546E+00  -0.115133E+02
   0.103879E+03   0.345720E+00  -0.110760E+02
   0.103994E+03   0.452560E+00  -0.110298E+02
   0.104065E+03   0.138326E+01  -0.123299E+02
   0.104115E+03   0.945279E+00  -0.115712E+02
   0.104572E+03   0.436471E+00  -0.117273E+02
   0.104572E+03   0.121143E+01  -0.123973E+02
   0.104104E+03   0.612296E+00  -0.111453E+02
   0.103930E+03   0.824415E+00  -0.113947E+02
   0.104243E+03   0.139052E+01  -0.124040E+02
   0.104236E+03   0.811943E+00  -0.114430E+02
   0.104364E+03   0.195005E+00  -0.112251E+02
   0.104112E+03   0.318543E+00  -0.109769E+02
   0.104620E+03   0.655267E+00  -0.119002E+02
   0.103658E+03   0.655267E+00  -0.114793E+02
   0.104960E+03   0.655267E+00  -0.129851E+02
   0.103112E+03   0.834735E+00  -0.128325E+02
   0.103138E+03   0.723348E+00  -0.128144E+02
   0.103966E+03   0.306094E+00  -0.109982E+02
   0.103784E+03   0.516042E+00  -0.112292E+02
   0.103397E+03   0.563028E+00  -0.120693E+02
   0.104143E+03   0.968610E+00  -0.116173E+02
   0.103709E+03   0.161532E+01  -0.128255E+02
   0.104607E+03   0.528390E+00  -0.118297E+02
   0.104658E+03   0.112212E+01  -0.124019E+02
   0.103197E+03   0.881891E+00  -0.125776E+02
   0.103900E+03   0.347515E+00  -0.110555E+02
   0.104264E+03   0.104938E+00  -0.110654E+02
   0.103197E+03   0.355562E+00  -0.131431E+02
   0.104638E+03   0.180064E+01  -0.134568E+02
   0.104151E+03   0.530233E+00  -0.110955E+02
   0.104053E+03   0.137902E+00  -0.109544E+02
   0.104141E+03   0.133540E+00  -0.109643E+02
   0.104240E+03   0.135179E+01  -0.123302E+02
   0.103861E+03   0.967587E+00  -0.116250E+02
   0.103765E+03   0.247209E+00  -0.112558E+02
   0.104203E+03   0.310814E+00  -0.110247E+02
   0.103992E+03   0.782442E+00  -0.113264E+02
   0.104254E+03   0.287809E-02  -0.110521E+02
   0.104647E+03   0.392657E+00  -0.119582E+02
   0.104773E+03   0.136334E+01  -0.129206E+02
   0.104277E+03   0.689951E+00  -0.113353E+02
   0.105210E+03   0.409385E+00  -0.146464E+02
   0.103653E+03   0.330010E+00  -0.114750E+02
   0.104661E+03   0.134794E+00  -0.120917E+02
   0.103604E+03   0.100542E+01  -0.118905E+02
   0.104738E+03   0.214712E+01  -0.141465E+02
   0.104274E+03   0.187404E+01  -0.133408E+02
   0.104311E+03   0.979569E+00  -0.117426E+02
   0.103995E+03   0.979569E+00  -0.116096E+02
   0.103525E+03   0.147013E+01  -0.126814E+02
   0.104366E+03   0.104185E+01  -0.118904E+02
   0.103495E+03   0.100756E+01  -0.120386E+02
   0.103058E+03   0.124800E+01  -0.130723E+02
   0.104446E+03   0.906223E+00  -0.117933E+02
   0.103712E+03   0.144801E+00  -0.114073E+02
   0.104732E+03   0.673380E+00  -0.122057E+02
   0.104317E+03   0.638830E+00  -0.113299E+02
   0.103653E+03   0.169244E+00  -0.115538E+02
   0.104179E+03   0.466100E+00  -0.110699E+02
   0.104408E+03   0.655017E+00  -0.114714E+02
   0.103735E+03   0.677985E+00  -0.113856E+02
   0.103471E+03   0.600329E+00  -0.118525E+02
   0.104323E+03   0.237685E+01  -0.143017E+02
   0.104162E+03   0.391336E+00  -0.110224E+02
   0.104108E+03   0.126112E+01  -0.121106E+02
   0.104504E+03   0.376985E+00  -0.115453E+02
