res1           res2           tau1           Y1_gamma1      LogPost        
   0.985979E+02   0.999640E+02   0.342695E+00   0.777061E+00  -0.765990E+01
   0.996437E+02   0.100042E+03   0.609171E+00   0.777061E+00  -0.733170E+01
   0.983856E+02   0.100732E+03   0.312864E+00   0.155168E+01  -0.902661E+01
   0.991718E+02   0.100417E+03   0.443002E+00   0.557812E+00  -0.802502E+01
   0.100401E+03   0.998122E+02   0.556063E+00   0.557812E+00  -0.708880E+01
   0.100843E+03   0.980195E+02   0.561459E+00   0.557812E+00  -0.923886E+01
   0.995364E+02   0.977745E+02   0.593623E+00   0.450370E+00  -0.909574E+01
   0.100583E+03   0.987895E+02   0.666236E+00   0.139689E+01  -0.863899E+01
   0.100917E+03   0.100531E+03   0.519179E+00   0.176673E+01  -0.948374E+01
   0.100053E+03   0.990235E+02   0.383042E+00   0.120872E+01  -0.800764E+01
   0.996686E+02   0.100500E+03   0.625040E+00   0.112086E-01  -0.709339E+01
   0.991639E+02   0.101007E+03   0.590067E+00   0.142807E+01  -0.902189E+01
   0.988273E+02   0.973647E+02   0.531974E+00   0.802039E+00  -0.106371E+02
   0.999910E+02   0.989123E+02   0.588961E+00   0.165288E+01  -0.874261E+01
   0.994770E+02   0.995520E+02   0.316166E+00   0.758143E+00  -0.734394E+01
   0.994770E+02   0.991743E+02   0.406053E+00   0.120475E+00  -0.738821E+01
   0.100065E+03   0.100752E+03   0.277840E+00   0.328201E+00  -0.703283E+01
   0.100065E+03   0.984530E+02   0.457825E+00   0.628159E+00  -0.769103E+01
   0.995211E+02   0.992466E+02   0.331519E+00   0.295432E-01  -0.786670E+01
   0.989915E+02   0.100264E+03   0.360338E+00   0.295432E-01  -0.669151E+01
   0.990683E+02   0.100433E+03   0.288675E+00   0.433484E+00  -0.687296E+01
   0.999779E+02   0.101035E+03   0.539931E+00   0.194046E+01  -0.953758E+01
   0.998985E+02   0.979785E+02   0.556874E+00   0.103161E+01  -0.847926E+01
   0.101012E+03   0.100884E+03   0.506420E+00   0.724057E+00  -0.891862E+01
   0.100023E+03   0.997521E+02   0.706958E+00   0.384464E+00  -0.666204E+01
   0.992352E+02   0.990862E+02   0.504585E+00   0.978117E+00  -0.801236E+01
   0.998344E+02   0.100527E+03   0.410338E+00   0.116913E+01  -0.807132E+01
   0.993969E+02   0.990755E+02   0.508442E+00   0.910545E+00  -0.778006E+01
   0.995061E+02   0.992218E+02   0.579411E+00   0.820639E+00  -0.752871E+01
   0.100066E+03   0.982435E+02   0.707602E+00   0.734576E+00  -0.800238E+01
   0.972509E+02   0.100579E+03   0.630071E+00   0.394353E+01  -0.125091E+02
   0.956383E+02   0.101661E+03   0.360317E+00   0.375324E+01  -0.129066E+02
   0.977317E+02   0.100109E+03   0.296931E+00   0.297780E+01  -0.109744E+02
   0.996241E+02   0.100109E+03   0.299645E+00   0.285000E+00  -0.642149E+01
   0.990842E+02   0.100109E+03   0.283699E+00   0.123884E+01  -0.797162E+01
   0.100203E+03   0.989734E+02   0.429371E+00   0.218798E-01  -0.689179E+01
   0.100203E+03   0.998011E+02   0.646351E+00   0.218798E-01  -0.649233E+01
   0.989890E+02   0.101049E+03   0.275224E+00   0.218798E-01  -0.775753E+01
   0.989890E+02   0.999923E+02   0.360456E+00   0.116712E+00  -0.679759E+01
   0.100325E+03   0.997481E+02   0.617924E+00   0.122936E+01  -0.806168E+01
   0.999420E+02   0.972689E+02   0.716238E+00   0.335344E+01  -0.114910E+02
   0.988029E+02   0.997357E+02   0.660326E+00   0.710772E+00  -0.865005E+01
   0.989431E+02   0.100784E+03   0.457733E+00   0.950654E+00  -0.874034E+01
   0.991480E+02   0.995450E+02   0.589798E+00   0.137325E+00  -0.817033E+01
   0.998026E+02   0.996094E+02   0.662659E+00   0.878616E-01  -0.662937E+01
   0.100244E+03   0.989723E+02   0.382162E+00   0.237997E+00  -0.697630E+01
   0.998895E+02   0.996364E+02   0.422735E+00   0.505549E-01  -0.654098E+01
   0.998895E+02   0.101160E+03   0.277596E+00   0.333429E+01  -0.113681E+02
   0.986257E+02   0.100584E+03   0.423556E+00   0.275650E+01  -0.107574E+02
   0.990571E+02   0.992712E+02   0.613231E+00   0.376516E+00  -0.836420E+01
   0.990546E+02   0.100076E+03   0.609215E+00   0.254654E+01  -0.102393E+02
   0.100199E+03   0.998478E+02   0.283634E+00   0.617531E+00  -0.720163E+01
   0.977968E+02   0.957534E+02   0.371773E+00   0.286201E+01  -0.123583E+02
   0.997566E+02   0.959000E+02   0.365691E+00   0.407153E+01  -0.125558E+02
   0.103019E+03   0.996655E+02   0.515269E+00   0.332610E+01  -0.124316E+02
   0.931682E+02   0.100653E+03   0.304170E+00   0.299280E+01  -0.146984E+02
   0.101225E+03   0.979631E+02   0.702834E+00   0.210705E+01  -0.102746E+02
   0.998425E+02   0.100430E+03   0.292881E+00   0.241566E+01  -0.996940E+01
   0.100269E+03   0.991135E+02   0.447001E+00   0.213518E-01  -0.680979E+01
   0.964994E+02   0.909971E+02   0.668410E+00   0.665794E+01  -0.159966E+02
   0.963217E+02   0.995636E+02   0.636513E+00   0.167796E+01  -0.138004E+02
   0.998296E+02   0.997761E+02   0.571021E+00   0.776561E+00  -0.719776E+01
   0.999831E+02   0.999237E+02   0.555562E+00   0.202666E+00  -0.654002E+01
   0.100224E+03   0.100495E+03   0.655940E+00   0.796172E+00  -0.753882E+01
   0.997057E+02   0.992668E+02   0.538292E+00   0.776325E+00  -0.731775E+01
   0.999558E+02   0.100173E+03   0.316360E+00   0.608322E+00  -0.691237E+01
   0.102417E+03   0.924101E+02   0.671569E+00   0.715516E+01  -0.156116E+02
   0.101228E+03   0.103746E+03   0.628531E+00   0.118524E+02  -0.171697E+02
   0.109352E+03   0.103677E+03   0.375399E+00   0.120196E+02  -0.181554E+02
   0.983002E+02   0.987609E+02   0.490087E+00   0.298796E+01  -0.110561E+02
   0.103758E+03   0.101476E+03   0.360621E+00   0.270538E+01  -0.129842E+02
   0.991469E+02   0.101638E+03   0.708739E+00   0.448268E+00  -0.973340E+01
   0.995648E+02   0.994703E+02   0.298854E+00   0.698354E+00  -0.737262E+01
   0.987246E+02   0.994663E+02   0.303609E+00   0.210727E-02  -0.806551E+01
   0.983554E+02   0.996995E+02   0.303609E+00   0.210727E-02  -0.838663E+01
   0.997714E+02   0.100969E+03   0.379779E+00   0.109831E+00  -0.748898E+01
   0.100447E+03   0.100392E+03   0.293659E+00   0.109831E+00  -0.698832E+01
   0.100576E+03   0.100992E+03   0.450077E+00   0.148889E+01  -0.909365E+01
   0.100816E+03   0.993199E+02   0.657807E+00   0.881505E+00  -0.811836E+01
   0.101419E+03   0.101987E+03   0.492566E+00   0.224159E+01  -0.111245E+02
   0.996970E+02   0.982580E+02   0.517603E+00   0.205167E+01  -0.953430E+01
   0.100704E+03   0.982767E+02   0.607496E+00   0.136779E+01  -0.896070E+01
   0.964056E+02   0.975860E+02   0.575211E+00   0.443985E+01  -0.133078E+02
   0.996390E+02   0.994251E+02   0.638428E+00   0.464291E+00  -0.701925E+01
   0.996248E+02   0.100650E+03   0.714911E+00   0.194889E+01  -0.919481E+01
   0.103286E+03   0.921920E+02   0.616978E+00   0.611945E+01  -0.155218E+02
   0.100073E+03   0.100720E+03   0.610479E+00   0.486267E+00  -0.725314E+01
   0.986144E+02   0.959296E+02   0.342872E+00   0.408491E+01  -0.131788E+02
   0.101169E+03   0.963301E+02   0.505688E+00   0.399476E+01  -0.125202E+02
   0.998162E+02   0.101074E+03   0.595779E+00   0.377439E+01  -0.118273E+02
   0.974444E+02   0.102335E+03   0.357876E+00   0.214117E+01  -0.115915E+02
   0.995857E+02   0.980113E+02   0.614540E+00   0.251425E+01  -0.102463E+02
   0.993603E+02   0.992690E+02   0.547809E+00   0.182864E+00  -0.760332E+01
   0.994807E+02   0.979606E+02   0.528272E+00   0.169064E+01  -0.923527E+01
   0.989641E+02   0.100789E+03   0.484037E+00   0.887389E+00  -0.869772E+01
   0.983020E+02   0.995430E+02   0.340577E+00   0.157475E+01  -0.895957E+01
   0.989566E+02   0.995430E+02   0.579062E+00   0.548001E+00  -0.838504E+01
   0.988002E+02   0.101146E+03   0.299773E+00   0.896524E+00  -0.839062E+01
   0.990112E+02   0.100148E+03   0.515455E+00   0.873038E+00  -0.823841E+01
   0.100167E+03   0.101292E+03   0.715775E+00   0.452100E+00  -0.752395E+01
   0.100147E+03   0.100020E+03   0.391961E+00   0.200894E+01  -0.933080E+01
   0.101063E+03   0.988645E+02   0.686115E+00   0.139865E+01  -0.910634E+01
   0.994546E+02   0.991917E+02   0.430210E+00   0.356057E+00  -0.738570E+01
   0.994546E+02   0.981264E+02   0.594511E+00   0.800918E+00  -0.842613E+01
   0.992587E+02   0.102142E+03   0.643791E+00   0.860179E+00  -0.100167E+02
   0.996322E+02   0.101428E+03   0.330257E+00   0.113914E+01  -0.881013E+01
   0.100148E+03   0.100323E+03   0.368299E+00   0.969577E-01  -0.665668E+01
   0.100037E+03   0.993121E+02   0.690181E+00   0.160797E+01  -0.861097E+01
   0.100294E+03   0.980854E+02   0.675582E+00   0.367535E+00  -0.827581E+01
   0.100388E+03   0.100984E+03   0.633706E+00   0.263378E+00  -0.759500E+01
   0.100464E+03   0.100123E+03   0.681436E+00   0.636902E+00  -0.733354E+01
   0.100151E+03   0.988719E+02   0.602184E+00   0.144252E+01  -0.845142E+01
   0.999656E+02   0.100016E+03   0.503959E+00   0.126575E+01  -0.804829E+01
   0.102756E+03   0.102780E+03   0.342793E+00   0.423656E+01  -0.134354E+02
   0.102185E+03   0.978929E+02   0.518965E+00   0.141380E+01  -0.117400E+02
   0.971424E+02   0.100088E+03   0.626518E+00   0.215575E+01  -0.114994E+02
   0.968315E+02   0.945165E+02   0.625426E+00   0.602705E+01  -0.146609E+02
   0.983599E+02   0.961960E+02   0.687672E+00   0.441477E+01  -0.128957E+02
   0.960619E+02   0.102132E+03   0.654273E+00   0.660840E+01  -0.148242E+02
   0.100662E+03   0.100581E+03   0.564303E+00   0.404898E+01  -0.121001E+02
   0.998939E+02   0.101541E+03   0.342585E+00   0.417883E+01  -0.123540E+02
   0.999251E+02   0.997820E+02   0.575747E+00   0.855185E-01  -0.650979E+01
   0.100237E+03   0.997820E+02   0.400640E+00   0.181414E+01  -0.900612E+01
   0.997371E+02   0.990407E+02   0.643570E+00   0.135894E+00  -0.702477E+01
   0.995158E+02   0.993492E+02   0.300742E+00   0.336801E+00  -0.747912E+01
   0.979862E+02   0.968883E+02   0.498689E+00   0.271878E+01  -0.115227E+02
   0.100542E+03   0.987330E+02   0.401947E+00   0.926816E+00  -0.805749E+01
   0.100554E+03   0.101389E+03   0.342233E+00   0.111193E+01  -0.919630E+01
   0.998461E+02   0.101532E+03   0.644332E+00   0.161782E+01  -0.941100E+01
   0.995832E+02   0.993719E+02   0.286063E+00   0.689115E-01  -0.747785E+01
   0.100434E+03   0.100861E+03   0.393677E+00   0.242350E+01  -0.102254E+02
   0.103767E+03   0.100547E+03   0.362369E+00   0.635828E+01  -0.144870E+02
   0.999453E+02   0.988991E+02   0.573449E+00   0.213129E+01  -0.949081E+01
   0.999354E+02   0.102626E+03   0.542194E+00   0.471165E+00  -0.109451E+02
   0.101365E+03   0.990380E+02   0.377783E+00   0.138505E+00  -0.101141E+02
   0.100064E+03   0.987529E+02   0.374952E+00   0.138505E+00  -0.711611E+01
   0.996235E+02   0.995249E+02   0.299783E+00   0.659310E+00  -0.727252E+01
   0.994119E+02   0.990031E+02   0.301438E+00   0.398842E+01  -0.119310E+02
   0.102177E+03   0.958508E+02   0.614098E+00   0.462585E+01  -0.133981E+02
   0.102316E+03   0.998541E+02   0.670987E+00   0.267491E+01  -0.114576E+02
   0.999275E+02   0.987167E+02   0.687683E+00   0.618250E+00  -0.740914E+01
   0.100552E+03   0.983428E+02   0.401372E+00   0.650106E+00  -0.823015E+01
   0.998017E+02   0.983040E+02   0.710974E+00   0.310851E+00  -0.807801E+01
   0.100046E+03   0.998117E+02   0.710974E+00   0.312076E+01  -0.109069E+02
   0.101654E+03   0.101731E+03   0.410757E+00   0.245679E+01  -0.112999E+02
   0.997448E+02   0.961781E+02   0.283693E+00   0.420135E+01  -0.130737E+02
   0.971330E+02   0.100601E+03   0.484837E+00   0.406847E+01  -0.126617E+02
   0.961733E+02   0.101409E+03   0.569079E+00   0.251428E+01  -0.132344E+02
   0.963716E+02   0.101979E+03   0.622966E+00   0.620960E+01  -0.145084E+02
   0.100231E+03   0.977794E+02   0.430837E+00   0.238608E+01  -0.101916E+02
   0.958780E+02   0.952955E+02   0.698146E+00   0.337048E+01  -0.141823E+02
   0.986887E+02   0.102285E+03   0.456564E+00   0.833649E+01  -0.154444E+02
   0.100632E+03   0.976929E+02   0.481909E+00   0.120524E+01  -0.926231E+01
   0.989492E+02   0.978113E+02   0.405085E+00   0.251448E+01  -0.104560E+02
   0.102530E+03   0.992532E+02   0.680122E+00   0.346695E+01  -0.121599E+02
   0.986299E+02   0.101933E+03   0.709253E+00   0.171601E+01  -0.970582E+01
   0.996006E+02   0.988249E+02   0.706110E+00   0.590141E+00  -0.748880E+01
   0.989592E+02   0.984202E+02   0.500023E+00   0.813179E+00  -0.886165E+01
   0.100206E+03   0.100072E+03   0.414820E+00   0.397155E+00  -0.677700E+01
   0.100206E+03   0.989938E+02   0.625914E+00   0.535052E+00  -0.715966E+01
   0.100086E+03   0.992184E+02   0.591696E+00   0.113108E+01  -0.783572E+01
   0.100364E+03   0.998027E+02   0.643963E+00   0.130343E+01  -0.821271E+01
   0.996472E+02   0.984219E+02   0.625384E+00   0.108235E+01  -0.817931E+01
   0.100531E+03   0.978352E+02   0.681006E+00   0.170123E+01  -0.945814E+01
   0.997007E+02   0.101571E+03   0.679199E+00   0.121457E+01  -0.899689E+01
   0.979687E+02   0.997220E+02   0.496645E+00   0.156210E+01  -0.101452E+02
   0.995608E+02   0.995787E+02   0.529526E+00   0.186460E+01  -0.904503E+01
   0.101193E+03   0.100800E+03   0.279944E+00   0.858526E+00  -0.913980E+01
   0.994502E+02   0.987080E+02   0.273836E+00   0.929737E+00  -0.872777E+01
   0.985062E+02   0.100222E+03   0.349960E+00   0.577761E+00  -0.762014E+01
   0.993357E+02   0.100222E+03   0.300911E+00   0.577761E+00  -0.680896E+01
   0.100084E+03   0.100222E+03   0.285160E+00   0.577761E+00  -0.695397E+01
   0.979124E+02   0.979067E+02   0.339044E+00   0.151457E+01  -0.108260E+02
   0.100589E+03   0.101005E+03   0.402784E+00   0.139779E+01  -0.899389E+01
   0.100061E+03   0.101021E+03   0.628878E+00   0.952737E+00  -0.811439E+01
   0.100475E+03   0.994724E+02   0.405193E+00   0.219937E+01  -0.966510E+01
   0.998907E+02   0.976656E+02   0.522391E+00   0.201168E+01  -0.974206E+01
   0.995908E+02   0.102028E+03   0.368093E+00   0.233603E+01  -0.106125E+02
   0.974305E+02   0.974687E+02   0.487550E+00   0.253152E+01  -0.116210E+02
   0.102414E+03   0.101858E+03   0.591725E+00   0.389631E+01  -0.127873E+02
   0.999301E+02   0.998746E+02   0.673104E+00   0.305841E+01  -0.108011E+02
   0.994988E+02   0.990045E+02   0.418455E+00   0.151212E+01  -0.854839E+01
   0.995343E+02   0.100875E+03   0.624100E+00   0.822299E+00  -0.796607E+01
   0.995343E+02   0.100218E+03   0.586671E+00   0.135003E+01  -0.831109E+01
   0.998510E+02   0.996589E+02   0.479745E+00   0.834175E+01  -0.152956E+02
   0.100739E+03   0.993144E+02   0.469833E+00   0.125482E+01  -0.845199E+01
   0.993464E+02   0.100674E+03   0.660141E+00   0.185853E+01  -0.932995E+01
   0.995113E+02   0.998986E+02   0.358257E+00   0.124232E+01  -0.791806E+01
   0.983666E+02   0.994867E+02   0.625661E+00   0.146264E+01  -0.946978E+01
   0.100875E+03   0.100979E+03   0.595146E+00   0.213409E-01  -0.861604E+01
   0.102325E+03   0.102402E+03   0.353589E+00   0.194906E+01  -0.125510E+02
   0.101006E+03   0.100805E+03   0.628560E+00   0.459933E+00  -0.880066E+01
   0.100308E+03   0.991145E+02   0.665741E+00   0.844560E+00  -0.753554E+01
   0.100308E+03   0.997794E+02   0.273904E+00   0.669448E+00  -0.741065E+01
   0.100308E+03   0.100697E+03   0.537517E+00   0.244873E+00  -0.714848E+01
   0.100250E+03   0.976275E+02   0.621962E+00   0.114550E+01  -0.902583E+01
   0.100404E+03   0.101424E+03   0.549148E+00   0.207894E+00  -0.831892E+01
   0.100891E+03   0.101697E+03   0.407069E+00   0.170492E+01  -0.100869E+02
   0.100804E+03   0.990728E+02   0.587519E+00   0.194738E+01  -0.948226E+01
   0.100570E+03   0.963822E+02   0.602256E+00   0.274437E+01  -0.113207E+02
   0.944851E+02   0.958844E+02   0.615827E+00   0.568197E+01  -0.150577E+02
   0.968724E+02   0.107173E+03   0.706647E+00   0.849480E+01  -0.163935E+02
   0.981595E+02   0.110303E+03   0.560648E+00   0.521198E+01  -0.172462E+02
   0.103929E+03   0.108746E+03   0.593265E+00   0.139707E+02  -0.184047E+02
   0.964995E+02   0.104753E+03   0.504577E+00   0.632603E+01  -0.150735E+02
   0.975857E+02   0.976905E+02   0.574069E+00   0.391417E+01  -0.123892E+02
   0.102605E+03   0.101732E+03   0.299415E+00   0.201919E+01  -0.120757E+02
   0.992236E+02   0.993012E+02   0.359059E+00   0.451435E+00  -0.767608E+01
   0.990725E+02   0.100662E+03   0.359059E+00   0.343045E+00  -0.700112E+01
   0.997313E+02   0.992642E+02   0.538816E+00   0.292408E+00  -0.690143E+01
   0.100730E+03   0.100150E+03   0.661305E+00   0.111689E+01  -0.831744E+01
   0.996434E+02   0.100884E+03   0.507395E+00   0.111689E+01  -0.826302E+01
   0.999444E+02   0.996044E+02   0.395534E+00   0.629681E+00  -0.696873E+01
   0.995313E+02   0.991773E+02   0.689179E+00   0.629681E+00  -0.735485E+01
   0.100504E+03   0.991730E+02   0.591073E+00   0.194378E+01  -0.930662E+01
