res1           Y1_gamma1      LogPost        
   0.100602E+03   0.700372E+00  -0.906841E+01
   0.100157E+03   0.382778E-01  -0.835522E+01
   0.998756E+02   0.635736E+00  -0.898840E+01
   0.100691E+03   0.561623E-01  -0.859585E+01
   0.101344E+03   0.129017E+01  -0.109752E+02
   0.100874E+03   0.309432E+00  -0.900321E+01
   0.992236E+02   0.596579E+00  -0.101450E+02
   0.100456E+03   0.792536E+00  -0.910665E+01
   0.100351E+03   0.241474E+01  -0.119926E+02
   0.101440E+03   0.238836E+01  -0.125504E+02
   0.100307E+03   0.212502E+01  -0.114831E+02
   0.100135E+03   0.473123E+00  -0.862974E+01
   0.100580E+03   0.882232E+00  -0.933260E+01
   0.101545E+03   0.703384E+00  -0.109993E+02
   0.100025E+03   0.159361E+00  -0.846867E+01
   0.993098E+02   0.206304E+01  -0.116934E+02
   0.100396E+03   0.798653E+00  -0.908953E+01
   0.100598E+03   0.107629E+01  -0.967588E+01
   0.994041E+02   0.114496E+01  -0.102157E+02
   0.101032E+03   0.302672E+01  -0.131695E+02
   0.995122E+02   0.312119E+01  -0.132071E+02
   0.985857E+02   0.347847E+01  -0.141262E+02
   0.100796E+03   0.187430E+01  -0.112256E+02
   0.994648E+02   0.190630E-01  -0.945582E+01
   0.100737E+03   0.800818E+00  -0.935507E+01
   0.101609E+03   0.210641E+01  -0.123756E+02
   0.100634E+03   0.342066E+00  -0.867421E+01
   0.100661E+03   0.533843E+00  -0.890397E+01
   0.991660E+02   0.533843E+00  -0.103071E+02
   0.100425E+03   0.707833E+00  -0.895983E+01
   0.100922E+03   0.288416E+00  -0.908194E+01
   0.100201E+03   0.907504E+00  -0.923766E+01
   0.999828E+02   0.899688E+00  -0.928368E+01
   0.997836E+02   0.154798E+01  -0.105120E+02
   0.101482E+03   0.211653E+00  -0.106924E+02
   0.999593E+02   0.534495E+00  -0.879973E+01
   0.998406E+02   0.522582E+00  -0.890401E+01
   0.101102E+03   0.826993E-01  -0.942889E+01
   0.100264E+03   0.602771E+00  -0.876809E+01
   0.997561E+02   0.124749E+01  -0.100026E+02
   0.101024E+03   0.334651E+00  -0.932961E+01
   0.100941E+03   0.334651E+00  -0.915147E+01
   0.100082E+03   0.267633E+00  -0.847986E+01
   0.100027E+03   0.114139E+01  -0.967757E+01
   0.100460E+03   0.268049E+00  -0.847014E+01
   0.999886E+02   0.441285E+00  -0.868236E+01
   0.100213E+03   0.851087E-01  -0.834357E+01
   0.100849E+03   0.721291E+00  -0.939074E+01
   0.994356E+02   0.982691E+00  -0.996811E+01
   0.102105E+03   0.564346E+00  -0.133341E+02
   0.999419E+02   0.771536E+00  -0.911291E+01
   0.100823E+03   0.263951E+00  -0.888190E+01
   0.100981E+03   0.619320E+00  -0.948935E+01
   0.100098E+03   0.945986E-01  -0.839614E+01
   0.100098E+03   0.186847E+00  -0.842697E+01
   0.999063E+02   0.228993E+00  -0.861913E+01
   0.997834E+02   0.128711E+01  -0.100519E+02
   0.100543E+03   0.654446E+00  -0.895333E+01
   0.101087E+03   0.491638E+00  -0.959017E+01
   0.993215E+02   0.229555E+00  -0.986808E+01
   0.100671E+03   0.488397E+00  -0.886257E+01
   0.100898E+03   0.166653E+01  -0.109485E+02
   0.100642E+03   0.166337E+01  -0.107596E+02
   0.101025E+03   0.255490E+00  -0.928773E+01
   0.100858E+03   0.996443E+00  -0.980244E+01
   0.100622E+03   0.355307E+00  -0.867268E+01
   0.100493E+03   0.413078E+00  -0.861751E+01
   0.100493E+03   0.337399E+00  -0.854540E+01
   0.100268E+03   0.356912E-01  -0.832683E+01
   0.997994E+02   0.258590E+00  -0.877762E+01
   0.997550E+02   0.164465E+00  -0.881888E+01
   0.100039E+03   0.714506E+00  -0.897507E+01
   0.100033E+03   0.231978E+00  -0.849400E+01
   0.100119E+03   0.116268E+01  -0.969557E+01
   0.100390E+03   0.724697E+00  -0.897122E+01
   0.100733E+03   0.215889E+00  -0.871095E+01
   0.100733E+03   0.110312E+01  -0.983594E+01
   0.100875E+03   0.225742E+01  -0.119161E+02
   0.100485E+03   0.135283E+01  -0.101101E+02
   0.100864E+03   0.891919E+00  -0.965156E+01
   0.995553E+02   0.534477E+00  -0.935171E+01
   0.997710E+02   0.554647E+00  -0.901985E+01
   0.100149E+03   0.808014E+00  -0.908008E+01
   0.100819E+03   0.818980E+00  -0.948512E+01
   0.100003E+03   0.578585E-01  -0.846454E+01
   0.100003E+03   0.578585E-01  -0.846454E+01
   0.994473E+02   0.237327E+00  -0.950763E+01
   0.100043E+03   0.125940E+00  -0.844332E+01
   0.100295E+03   0.622933E-01  -0.832959E+01
   0.100074E+03   0.272241E+00  -0.848741E+01
   0.991034E+02   0.319228E+00  -0.105764E+02
   0.100399E+03   0.724810E+00  -0.897493E+01
   0.996942E+02   0.137152E+01  -0.102583E+02
   0.100780E+03   0.284589E+00  -0.882466E+01
   0.999835E+02   0.878320E+00  -0.924936E+01
   0.100465E+03   0.753518E+00  -0.905017E+01
   0.994418E+02   0.843910E+00  -0.980885E+01
   0.100541E+03   0.352134E+00  -0.859417E+01
   0.992496E+02   0.271427E+00  -0.100890E+02
   0.100505E+03   0.135369E+01  -0.101210E+02
   0.999156E+02   0.832768E-01  -0.856372E+01
   0.100178E+03   0.295633E+00  -0.845388E+01
   0.100337E+03   0.504042E+00  -0.865104E+01
   0.101755E+03   0.126898E+01  -0.118441E+02
   0.100274E+03   0.199738E+01  -0.112500E+02
   0.999515E+02   0.125683E+00  -0.853060E+01
   0.100221E+03   0.125683E+00  -0.835266E+01
   0.100190E+03   0.407612E+00  -0.854600E+01
   0.100203E+03   0.554620E+00  -0.870812E+01
   0.998568E+02   0.444267E+00  -0.881551E+01
   0.100725E+03   0.126174E+00  -0.866023E+01
   0.100374E+03   0.517701E+00  -0.867785E+01
   0.100083E+03   0.237135E+00  -0.846135E+01
   0.100981E+03   0.237135E+00  -0.917749E+01
   0.992614E+02   0.688650E+00  -0.100731E+02
   0.100730E+03   0.688650E+00  -0.918614E+01
   0.996752E+02   0.838686E+00  -0.945840E+01
   0.997421E+02   0.442607E+01  -0.148698E+02
   0.998447E+02   0.131052E+00  -0.866832E+01
   0.100410E+03   0.131052E+00  -0.837203E+01
   0.999629E+02   0.141196E+01  -0.101898E+02
   0.100153E+03   0.152615E+01  -0.103700E+02
   0.995965E+02   0.634562E+00  -0.935197E+01
   0.996246E+02   0.150095E+00  -0.906992E+01
   0.100510E+03   0.941189E+00  -0.938362E+01
   0.100192E+03   0.208915E+01  -0.114098E+02
   0.998454E+02   0.995358E+00  -0.952139E+01
   0.100412E+03   0.781347E+00  -0.906846E+01
   0.996123E+02   0.522041E+00  -0.923817E+01
   0.100684E+03   0.489664E+00  -0.887886E+01
   0.100679E+03   0.246047E+00  -0.865596E+01
   0.100296E+03   0.269015E+00  -0.841967E+01
   0.999766E+02   0.546925E+00  -0.879981E+01
   0.100599E+03   0.185344E+01  -0.110796E+02
   0.100173E+03   0.945767E+00  -0.930454E+01
   0.994486E+02   0.198415E+00  -0.950230E+01
   0.100163E+03   0.232432E+00  -0.841792E+01
   0.100686E+03   0.535341E+00  -0.893467E+01
   0.100615E+03   0.323258E+00  -0.863760E+01
   0.101198E+03   0.103079E+00  -0.970536E+01
   0.999451E+02   0.347716E+00  -0.864480E+01
