res1           res2           tau1           Y1_gamma1      LogPost        
   0.103736E+03   0.104859E+03   0.497155E+01   0.905681E+00  -0.120531E+02
   0.105117E+03   0.104715E+03   0.528811E+01   0.166429E+01  -0.134842E+02
   0.105915E+03   0.104107E+03   0.529052E+01   0.323359E+00  -0.127542E+02
   0.103172E+03   0.104445E+03   0.597423E+01   0.128957E+01  -0.124958E+02
   0.101911E+03   0.104352E+03   0.472524E+01   0.133522E+01  -0.121076E+02
   0.101376E+03   0.104651E+03   0.499774E+01   0.312345E+00  -0.115485E+02
   0.103819E+03   0.103171E+03   0.571708E+01   0.822196E+00  -0.121580E+02
   0.104456E+03   0.101413E+03   0.724112E+01   0.191415E+01  -0.142833E+02
   0.103877E+03   0.104646E+03   0.754575E+01   0.346302E+00  -0.108305E+02
   0.105118E+03   0.104263E+03   0.693009E+01   0.974437E+00  -0.120712E+02
   0.104553E+03   0.104358E+03   0.739869E+01   0.139552E+01  -0.126194E+02
   0.106004E+03   0.103593E+03   0.567276E+01   0.146577E+01  -0.139828E+02
   0.103183E+03   0.104327E+03   0.485169E+01   0.649634E+00  -0.108982E+02
   0.103156E+03   0.104339E+03   0.537460E+01   0.153266E+00  -0.106312E+02
   0.103098E+03   0.104213E+03   0.509797E+01   0.153266E+00  -0.105413E+02
   0.974632E+02   0.104248E+03   0.481183E+01   0.214802E+01  -0.156671E+02
   0.104086E+03   0.104492E+03   0.540492E+01   0.533109E+00  -0.112954E+02
   0.104316E+03   0.103424E+03   0.617967E+01   0.167615E+01  -0.131251E+02
   0.101833E+03   0.104357E+03   0.533279E+01   0.723598E+00  -0.110969E+02
   0.101603E+03   0.104003E+03   0.489124E+01   0.493990E+00  -0.109446E+02
   0.962912E+02   0.104851E+03   0.533304E+01   0.193507E+01  -0.169368E+02
   0.104716E+03   0.104923E+03   0.462115E+01   0.168726E+01  -0.135339E+02
   0.102194E+03   0.102968E+03   0.462115E+01   0.168726E+01  -0.136981E+02
   0.104949E+03   0.103235E+03   0.699511E+01   0.104525E+01  -0.116492E+02
   0.104913E+03   0.103423E+03   0.698761E+01   0.370361E+00  -0.106371E+02
   0.103984E+03   0.103970E+03   0.707877E+01   0.271284E+00  -0.109897E+02
   0.106828E+03   0.103882E+03   0.570289E+01   0.206349E+01  -0.153372E+02
   0.103870E+03   0.103590E+03   0.534497E+01   0.185069E+01  -0.133690E+02
   0.101507E+03   0.103590E+03   0.534497E+01   0.999795E+00  -0.119928E+02
   0.101219E+03   0.103732E+03   0.509343E+01   0.507507E+00  -0.115185E+02
   0.103281E+03   0.104528E+03   0.743178E+01   0.412370E+00  -0.121680E+02
   0.101669E+03   0.104675E+03   0.479600E+01   0.235802E+01  -0.142738E+02
   0.100918E+03   0.104675E+03   0.468177E+01   0.165045E+01  -0.131593E+02
   0.103410E+03   0.103554E+03   0.724533E+01   0.247870E+00  -0.121963E+02
   0.104185E+03   0.994315E+02   0.637029E+01   0.638735E+01  -0.204704E+02
   0.105745E+03   0.104548E+03   0.724594E+01   0.187127E+01  -0.148778E+02
   0.102261E+03   0.102229E+03   0.470203E+01   0.170422E+01  -0.152428E+02
   0.102495E+03   0.104131E+03   0.532548E+01   0.190294E+00  -0.105208E+02
   0.998018E+02   0.104131E+03   0.501177E+01   0.268377E+01  -0.151346E+02
   0.103323E+03   0.105586E+03   0.535864E+01   0.157589E+01  -0.140655E+02
   0.102779E+03   0.102563E+03   0.644252E+01   0.157589E+01  -0.140993E+02
   0.102891E+03   0.102554E+03   0.511092E+01   0.405981E+01  -0.172862E+02
   0.103893E+03   0.104272E+03   0.577026E+01   0.562974E+00  -0.112876E+02
   0.100238E+03   0.106632E+03   0.466085E+01   0.276209E+01  -0.171625E+02
   0.102001E+03   0.101601E+03   0.673112E+01   0.193849E+01  -0.161427E+02
   0.101158E+03   0.105596E+03   0.573896E+01   0.309934E+01  -0.166530E+02
   0.102292E+03   0.104475E+03   0.536875E+01   0.862462E+00  -0.112793E+02
   0.103567E+03   0.104725E+03   0.752719E+01   0.816438E+00  -0.114126E+02
   0.103737E+03   0.104541E+03   0.749600E+01   0.816438E+00  -0.112844E+02
   0.103859E+03   0.103695E+03   0.488977E+01   0.790217E+00  -0.115950E+02
   0.104821E+03   0.102463E+03   0.611388E+01   0.457917E+00  -0.146900E+02
   0.105162E+03   0.103896E+03   0.632233E+01   0.745666E-01  -0.112919E+02
   0.104000E+03   0.104057E+03   0.677242E+01   0.110265E+01  -0.118504E+02
   0.105140E+03   0.103515E+03   0.599316E+01   0.178980E+01  -0.136208E+02
   0.105850E+03   0.103307E+03   0.561428E+01   0.328496E+01  -0.162555E+02
   0.105581E+03   0.102616E+03   0.652498E+01   0.292929E+01  -0.154428E+02
   0.104207E+03   0.104266E+03   0.693113E+01   0.716261E+00  -0.113809E+02
   0.105148E+03   0.101601E+03   0.743630E+01   0.162133E+01  -0.145550E+02
   0.103271E+03   0.106876E+03   0.709350E+01   0.278903E+01  -0.161221E+02
   0.101850E+03   0.104741E+03   0.621967E+01   0.163517E+01  -0.141590E+02
   0.105490E+03   0.103680E+03   0.678816E+01   0.109315E+01  -0.123799E+02
   0.102377E+03   0.103704E+03   0.711395E+01   0.109315E+01  -0.145139E+02
   0.101303E+03   0.996157E+02   0.687633E+01   0.221929E+01  -0.196101E+02
   0.104298E+03   0.100557E+03   0.720704E+01   0.421989E+01  -0.175422E+02
   0.103231E+03   0.106705E+03   0.549001E+01   0.188812E+01  -0.169474E+02
   0.101264E+03   0.104194E+03   0.540156E+01   0.617184E+00  -0.111541E+02
   0.105799E+03   0.102824E+03   0.565725E+01   0.154583E+01  -0.148273E+02
   0.991777E+02   0.103563E+03   0.487564E+01   0.123844E+01  -0.138018E+02
   0.103366E+03   0.103609E+03   0.530929E+01   0.910482E+00  -0.117074E+02
   0.101933E+03   0.103846E+03   0.552180E+01   0.748680E+00  -0.112123E+02
   0.998536E+02   0.103846E+03   0.491225E+01   0.427092E+00  -0.125089E+02
   0.102624E+03   0.104041E+03   0.542290E+01   0.427092E+00  -0.106366E+02
   0.105843E+03   0.104173E+03   0.501525E+01   0.174069E+01  -0.137776E+02
   0.104734E+03   0.104284E+03   0.658346E+01   0.481689E+00  -0.112242E+02
   0.103895E+03   0.104398E+03   0.590981E+01   0.596271E+00  -0.114328E+02
   0.103806E+03   0.104596E+03   0.726024E+01   0.296526E+00  -0.111157E+02
   0.104367E+03   0.104596E+03   0.711987E+01   0.296526E+00  -0.113013E+02
   0.104702E+03   0.105211E+03   0.657051E+01   0.123118E+01  -0.133934E+02
   0.104060E+03   0.103112E+03   0.716261E+01   0.476674E+00  -0.116968E+02
   0.103574E+03   0.103122E+03   0.638514E+01   0.476674E+00  -0.119730E+02
   0.103517E+03   0.104444E+03   0.506191E+01   0.858498E+00  -0.113319E+02
   0.101195E+03   0.104441E+03   0.482045E+01   0.624598E+00  -0.113491E+02
   0.104268E+03   0.105158E+03   0.719254E+01   0.250980E+01  -0.147368E+02
   0.105006E+03   0.104360E+03   0.681308E+01   0.589054E+00  -0.117097E+02
   0.104194E+03   0.103533E+03   0.681308E+01   0.889717E+00  -0.111604E+02
   0.104256E+03   0.102115E+03   0.661691E+01   0.240387E+01  -0.144136E+02
   0.103462E+03   0.104873E+03   0.661691E+01   0.245741E+01  -0.149282E+02
   0.103462E+03   0.105686E+03   0.741489E+01   0.160635E+01  -0.136073E+02
   0.104364E+03   0.103983E+03   0.741489E+01   0.124481E+01  -0.121811E+02
   0.103244E+03   0.104969E+03   0.586785E+01   0.100392E+01  -0.128339E+02
   0.103627E+03   0.103391E+03   0.752639E+01   0.782587E+00  -0.117918E+02
   0.104652E+03   0.104130E+03   0.573761E+01   0.453248E+00  -0.112236E+02
   0.103462E+03   0.104145E+03   0.682888E+01   0.278333E+00  -0.126278E+02
   0.103491E+03   0.104055E+03   0.746643E+01   0.153265E+01  -0.126760E+02
   0.103577E+03   0.106009E+03   0.597029E+01   0.931989E+00  -0.157170E+02
   0.102721E+03   0.101979E+03   0.531182E+01   0.157012E+01  -0.160283E+02
   0.101407E+03   0.103733E+03   0.537464E+01   0.109074E+01  -0.119747E+02
   0.102739E+03   0.104135E+03   0.511559E+01   0.109074E+01  -0.115139E+02
   0.105032E+03   0.103783E+03   0.701687E+01   0.603537E+00  -0.111092E+02
   0.103940E+03   0.102288E+03   0.729883E+01   0.194647E+01  -0.137249E+02
   0.105065E+03   0.103809E+03   0.592473E+01   0.573782E+00  -0.118157E+02
   0.104899E+03   0.105013E+03   0.514765E+01   0.573782E+00  -0.131790E+02
