"res1"	"Y1_gamma1"	"LogPost"
114.078	0.130982	-44.5814
113.482	0.560273	-44.7508
113.543	1.07175	-45.1805
113.978	0.075939	-44.1337
114.28	0.729747	-45.6011
113.992	0.894383	-44.6297
113.859	0.022055	-43.8776
113.728	1.34955	-45.7777
114.174	1.27837	-45.9748
113.062	1.82075	-49.1881
113.954	0.294661	-44.0769
113.414	0.623027	-45.0911
113.585	0.0797927	-44.4378
113.752	0.507817	-43.9783
114.072	1.37156	-46.0492
113.728	1.05938	-44.8557
113.845	1.56205	-46.5905
113.682	0.684919	-44.2062
113.953	0.479222	-44.1216
113.496	0.328835	-44.7805
114.035	0.156199	-44.3659
113.852	0.97501	-44.6255
113.409	0.41917	-45.2424
114.117	0.134823	-44.8119
114.117	0.473399	-44.733
113.533	0.861019	-44.7832
113.533	0.896588	-44.8405
114.137	0.581552	-44.8248
113.527	0.0518705	-44.7738
113.946	0.837124	-44.4487
113.985	0.0707322	-44.1585
113.85	0.534077	-43.9933
113.798	0.662945	-44.0883
113.675	0.34573	-44.0501
113.629	0.470884	-44.1834
114.329	1.4729	-47.0339
114.355	0.681652	-46.1235
113.876	0.650867	-44.1131
114.14	1.70281	-47.4552
114.141	1.19446	-45.6499
113.914	1.00985	-44.7527
113.829	0.089855	-43.8621
113.145	1.99564	-49.6118
114.168	1.39914	-46.3403
113.712	0.749131	-44.2454
113.805	0.576566	-44.007
113.84	0.101351	-43.8664
113.606	0.438154	-44.2505
113.855	0.75385	-44.2196
113.913	0.271158	-43.9769
113.388	0.563215	-45.2602
114.097	0.332345	-44.6525
114	0.716367	-44.4001
114	0.779374	-44.4718
113.769	1.05165	-44.8121
113.983	0.0322874	-44.1519
113.303	1.23946	-46.3857
113.528	0.546973	-44.5465
114.164	0.659316	-44.9659
113.801	0.0894261	-43.8635
113.639	0.592863	-44.2088
113.691	0.0490732	-44.0357
113.693	0.558823	-44.081
114.017	0.48001	-44.3101
113.896	0.53256	-44.0416
113.707	0.807135	-44.3378
113.811	0.38605	-43.9032
