res1           Y1_gamma1      LogPost        
   0.999546E+02   0.458013E-01  -0.444267E+02
   0.100277E+03   0.973456E-01  -0.460596E+02
   0.100079E+03   0.334285E+00  -0.451288E+02
   0.998865E+02   0.452539E+00  -0.453547E+02
   0.998853E+02   0.303302E+00  -0.448683E+02
   0.100096E+03   0.230561E+00  -0.449577E+02
   0.998266E+02   0.450366E+00  -0.454642E+02
   0.998890E+02   0.219586E+00  -0.446713E+02
   0.100217E+03   0.419243E-01  -0.455187E+02
   0.100033E+03   0.120160E-01  -0.445343E+02
   0.995668E+02   0.180847E+00  -0.465224E+02
   0.100222E+03   0.403183E+00  -0.460114E+02
   0.997938E+02   0.455645E+00  -0.455819E+02
   0.998796E+02   0.764217E+00  -0.469608E+02
   0.100084E+03   0.753030E+00  -0.470157E+02
   0.100002E+03   0.244717E+00  -0.447262E+02
   0.997291E+02   0.928356E-01  -0.451111E+02
   0.996467E+02   0.266271E+00  -0.458854E+02
   0.997882E+02   0.258369E+00  -0.450325E+02
   0.994654E+02   0.349318E+00  -0.477504E+02
   0.999153E+02   0.248492E+00  -0.447014E+02
   0.999153E+02   0.664024E+00  -0.463376E+02
   0.100012E+03   0.749920E+00  -0.468757E+02
   0.100051E+03   0.500780E+00  -0.456310E+02
   0.100026E+03   0.550356E+00  -0.458046E+02
   0.999825E+02   0.975145E+00  -0.483966E+02
   0.996498E+02   0.506928E+00  -0.464561E+02
   0.100056E+03   0.643328E+00  -0.463260E+02
   0.997487E+02   0.354099E+00  -0.454373E+02
   0.999955E+02   0.242481E-01  -0.444586E+02
   0.100284E+03   0.577946E+00  -0.469884E+02
   0.998050E+02   0.466162E+00  -0.455857E+02
   0.998050E+02   0.603755E+00  -0.461911E+02
   0.993847E+02   0.301631E+00  -0.487878E+02
   0.999212E+02   0.375420E+00  -0.450447E+02
   0.100015E+03   0.896709E-01  -0.445269E+02
   0.998442E+02   0.542195E+00  -0.458057E+02
   0.999897E+02   0.168082E+00  -0.445710E+02
   0.100355E+03   0.286288E+00  -0.469259E+02
   0.999052E+02   0.286872E+00  -0.448008E+02
   0.998169E+02   0.294198E+00  -0.450080E+02
   0.999941E+02   0.643859E+00  -0.462399E+02
   0.996310E+02   0.762245E+00  -0.477008E+02
   0.100014E+03   0.538693E+00  -0.457326E+02
   0.995975E+02   0.111241E+01  -0.501083E+02
   0.999367E+02   0.104188E+00  -0.444646E+02
   0.999505E+02   0.207886E+00  -0.446086E+02
   0.996835E+02   0.336240E+00  -0.457571E+02
   0.100053E+03   0.614153E+00  -0.461672E+02
   0.100141E+03   0.243773E+00  -0.451917E+02
   0.997796E+02   0.215797E+00  -0.449883E+02
   0.998280E+02   0.152907E+00  -0.447071E+02
   0.100159E+03   0.211994E+00  -0.452370E+02
   0.995964E+02   0.421122E+00  -0.465819E+02
   0.100410E+03   0.617144E+00  -0.480905E+02
   0.998793E+02   0.402245E+00  -0.451796E+02
   0.100253E+03   0.186979E+00  -0.458847E+02
   0.996997E+02   0.436262E-01  -0.452824E+02
   0.100030E+03   0.939414E-01  -0.445644E+02
   0.100030E+03   0.133064E+00  -0.446016E+02
   0.999491E+02   0.150938E+00  -0.445177E+02
   0.999739E+02   0.599683E+00  -0.459918E+02
   0.100092E+03   0.331371E+00  -0.451651E+02
   0.100205E+03   0.262325E+00  -0.456035E+02
   0.100107E+03   0.151176E+00  -0.448941E+02
   0.999127E+02   0.260950E+00  -0.447314E+02
   0.100268E+03   0.784959E+00  -0.478824E+02
   0.100159E+03   0.783617E+00  -0.474153E+02
   0.100207E+03   0.186538E+00  -0.455240E+02
   0.100137E+03   0.500775E+00  -0.458975E+02
   0.100036E+03   0.228870E+00  -0.447617E+02
   0.998799E+02   0.417880E+00  -0.452340E+02
   0.997698E+02   0.129931E+00  -0.449172E+02
   0.100065E+03   0.197692E-02  -0.446325E+02
   0.997580E+02   0.379341E+00  -0.454662E+02
   0.100008E+03   0.252641E+00  -0.447523E+02
   0.998399E+02   0.363255E+00  -0.451320E+02
   0.997564E+02   0.158615E+00  -0.450172E+02
   0.100167E+03   0.553324E+00  -0.462436E+02
   0.100334E+03   0.367576E+00  -0.468168E+02
   0.997727E+02   0.151792E+00  -0.449272E+02
   0.100126E+03   0.539479E+00  -0.460172E+02
   0.998137E+02   0.314399E+00  -0.450695E+02
   0.999881E+02   0.330100E-01  -0.444502E+02
   0.999042E+02   0.206223E+00  -0.446267E+02
   0.100437E+03   0.452042E+00  -0.479720E+02
   0.997722E+02   0.108320E+00  -0.448854E+02
   0.100170E+03   0.392067E+00  -0.456801E+02
   0.999808E+02   0.396717E+00  -0.451238E+02
   0.100242E+03   0.347276E-01  -0.457248E+02
   0.998968E+02   0.347276E-01  -0.444514E+02
   0.998968E+02   0.138553E+00  -0.445319E+02
   0.997494E+02   0.543536E-01  -0.449714E+02
   0.100124E+03   0.268257E+00  -0.451529E+02
   0.994286E+02   0.264566E+00  -0.481959E+02
   0.100087E+03   0.149055E+00  -0.448044E+02
   0.999142E+02   0.321061E+00  -0.448838E+02
   0.100174E+03   0.647573E+00  -0.467104E+02
   0.997607E+02   0.174940E+00  -0.450159E+02
   0.100154E+03   0.361262E+00  -0.455161E+02
   0.996298E+02   0.402645E+00  -0.462831E+02
   0.995792E+02   0.412146E+00  -0.467017E+02
   0.999094E+02   0.292287E-01  -0.444352E+02
   0.994549E+02   0.464082E+00  -0.479854E+02
   0.100166E+03   0.127265E+00  -0.451926E+02
   0.100156E+03   0.312498E-01  -0.450840E+02
