X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.156861E+00   0.156861E+00   0.100927E+03   0.100927E+03   0.999462E+02   0.981004E+00   0.105232E+01
   0.185463E+00   0.185463E+00   0.101922E+03   0.101922E+03   0.999462E+02   0.197590E+01   0.115293E+01
   0.412321E+00   0.412321E+00   0.982213E+02   0.982213E+02   0.999462E+02  -0.172494E+01  -0.121936E+01
   0.174824E+01   0.174824E+01   0.997078E+02   0.997078E+02   0.999462E+02  -0.238358E+00  -0.164849E+00
   0.225641E+01   0.225641E+01   0.101387E+03   0.101387E+03   0.999462E+02   0.144129E+01   0.869983E+00
   0.314690E+01   0.314690E+01   0.101129E+03   0.101129E+03   0.999462E+02   0.118293E+01   0.121330E+01
   0.347220E+01   0.347220E+01   0.978810E+02   0.978810E+02   0.999462E+02  -0.206524E+01  -0.153446E+01
   0.362229E+01   0.362229E+01   0.100192E+03   0.100192E+03   0.999462E+02   0.246073E+00   0.175134E+00
   0.381622E+01   0.381622E+01   0.100184E+03   0.100184E+03   0.999462E+02   0.237649E+00   0.387282E+00
   0.388197E+01   0.388197E+01   0.975854E+02   0.975854E+02   0.999462E+02  -0.236085E+01  -0.264428E+01
   0.396725E+01   0.396725E+01   0.992950E+02   0.992950E+02   0.999462E+02  -0.651234E+00  -0.354570E+00
   0.412555E+01   0.412555E+01   0.102503E+03   0.102503E+03   0.999462E+02   0.255703E+01   0.108647E+01
   0.505629E+01   0.505629E+01   0.100106E+03   0.100106E+03   0.999462E+02   0.160077E+00   0.179680E+00
   0.518324E+01   0.518324E+01   0.100786E+03   0.100786E+03   0.999462E+02   0.840027E+00   0.593752E+00
   0.548721E+01   0.548721E+01   0.991762E+02   0.991762E+02   0.999462E+02  -0.769978E+00  -0.344451E+00
   0.548812E+01   0.548812E+01   0.100070E+03   0.100070E+03   0.999462E+02   0.123795E+00   0.810950E-01
   0.550535E+01   0.550535E+01   0.996111E+02   0.996111E+02   0.999462E+02  -0.335132E+00  -0.475851E+00
   0.621532E+01   0.621532E+01   0.998020E+02   0.998020E+02   0.999462E+02  -0.144190E+00  -0.195726E+00
   0.709886E+01   0.709886E+01   0.100514E+03   0.100514E+03   0.999462E+02   0.567402E+00   0.788003E+00
   0.755004E+01   0.755004E+01   0.100065E+03   0.100065E+03   0.999462E+02   0.118986E+00   0.109170E+00
   0.832796E+01   0.832796E+01   0.100031E+03   0.100031E+03   0.999462E+02   0.847944E-01   0.926062E-01
   0.833966E+01   0.833966E+01   0.101139E+03   0.101139E+03   0.999462E+02   0.119244E+01   0.111400E+01
   0.840411E+01   0.840411E+01   0.991462E+02   0.991462E+02   0.999462E+02  -0.799977E+00  -0.689806E+00
   0.843321E+01   0.843321E+01   0.992041E+02   0.992041E+02   0.999462E+02  -0.742123E+00  -0.456211E+00
   0.852212E+01   0.852212E+01   0.995949E+02   0.995949E+02   0.999462E+02  -0.351334E+00  -0.271034E+00
   0.862356E+01   0.862356E+01   0.997883E+02   0.997883E+02   0.999462E+02  -0.157888E+00  -0.342117E+00
   0.877447E+01   0.877447E+01   0.998975E+02   0.998975E+02   0.999462E+02  -0.487132E-01  -0.435804E-01
   0.909549E+01   0.909549E+01   0.969526E+02   0.969526E+02   0.999462E+02  -0.299361E+01  -0.130318E+01
   0.921223E+01   0.921223E+01   0.100089E+03   0.100089E+03   0.999462E+02   0.143163E+00   0.726779E-01
   0.951400E+01   0.951400E+01   0.100717E+03   0.100717E+03   0.999462E+02   0.770697E+00   0.812836E+00
