res1           res2           tau1           Y1_gamma1      LogPost        
   0.109887E+03   0.945163E+02   0.983345E+01   0.439445E+00  -0.514605E+02
   0.109839E+03   0.941595E+02   0.983553E+01   0.602286E+00  -0.518298E+02
   0.109890E+03   0.935622E+02   0.983553E+01   0.100247E+00  -0.518734E+02
   0.109848E+03   0.943949E+02   0.982070E+01   0.467889E+00  -0.514893E+02
   0.109504E+03   0.941891E+02   0.994365E+01   0.223251E+00  -0.530010E+02
   0.110011E+03   0.942856E+02   0.979090E+01   0.375101E+00  -0.516087E+02
   0.109791E+03   0.941230E+02   0.985800E+01   0.187730E+00  -0.513737E+02
   0.109309E+03   0.926257E+02   0.992482E+01   0.304349E+00  -0.579749E+02
   0.110599E+03   0.950404E+02   0.998517E+01   0.541970E+00  -0.573975E+02
   0.110298E+03   0.946216E+02   0.991858E+01   0.247831E+00  -0.535698E+02
   0.110084E+03   0.940346E+02   0.985407E+01   0.341998E+00  -0.519890E+02
   0.109256E+03   0.947295E+02   0.989287E+01   0.629321E+00  -0.550512E+02
   0.109286E+03   0.947872E+02   0.989287E+01   0.867566E+00  -0.548745E+02
   0.110270E+03   0.937008E+02   0.995194E+01   0.630819E+00  -0.538465E+02
   0.110094E+03   0.942503E+02   0.982130E+01   0.736882E+00  -0.527464E+02
   0.110094E+03   0.948732E+02   0.987084E+01   0.614530E+00  -0.525165E+02
   0.109916E+03   0.947052E+02   0.983039E+01   0.495264E+00  -0.516462E+02
   0.109913E+03   0.942336E+02   0.990150E+01   0.495264E+00  -0.515958E+02
   0.109794E+03   0.960187E+02   0.977805E+01   0.710988E+00  -0.537914E+02
   0.109912E+03   0.945095E+02   0.983734E+01   0.362545E+00  -0.513775E+02
   0.109637E+03   0.932817E+02   0.990918E+01   0.300703E+00  -0.530806E+02
   0.110130E+03   0.946446E+02   0.992891E+01   0.339548E-01  -0.521215E+02
   0.110281E+03   0.926607E+02   0.992742E+01   0.482961E+00  -0.558771E+02
   0.109648E+03   0.943179E+02   0.981176E+01   0.109735E+00  -0.519028E+02
   0.109648E+03   0.939835E+02   0.981176E+01   0.107973E+01  -0.540612E+02
   0.109432E+03   0.946454E+02   0.995107E+01   0.321425E+00  -0.536149E+02
   0.109785E+03   0.939133E+02   0.992356E+01   0.142861E+00  -0.515309E+02
   0.109321E+03   0.953983E+02   0.983414E+01   0.308462E+00  -0.558448E+02
   0.109436E+03   0.928979E+02   0.997396E+01   0.611877E+00  -0.550493E+02
   0.109658E+03   0.944181E+02   0.993932E+01   0.458908E+00  -0.518987E+02
   0.109975E+03   0.939113E+02   0.989338E+01   0.538829E+00  -0.519686E+02
   0.109807E+03   0.934605E+02   0.982972E+01   0.373112E+00  -0.521716E+02
   0.109933E+03   0.950557E+02   0.995904E+01   0.100193E+01  -0.536159E+02
   0.109967E+03   0.952958E+02   0.986904E+01   0.925543E+00  -0.534929E+02
   0.109983E+03   0.938055E+02   0.984950E+01   0.568349E+00  -0.521462E+02
   0.109608E+03   0.949832E+02   0.978779E+01   0.100116E+01  -0.537760E+02
   0.110031E+03   0.950644E+02   0.988623E+01   0.187328E+00  -0.520036E+02
   0.110058E+03   0.949897E+02   0.979596E+01   0.197620E+00  -0.520263E+02
   0.109868E+03   0.942423E+02   0.996213E+01   0.474533E-01  -0.512072E+02
   0.109934E+03   0.947074E+02   0.985231E+01   0.474533E-01  -0.513454E+02
   0.109934E+03   0.950041E+02   0.997524E+01   0.341979E+00  -0.517155E+02
   0.109692E+03   0.940775E+02   0.989637E+01   0.615995E-01  -0.517488E+02
