X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.475920E+01   0.475920E+01   0.109529E+03   0.109529E+03   0.109868E+03  -0.338749E+00  -0.269003E+00
   0.476982E+01   0.476982E+01   0.111149E+03   0.111149E+03   0.109868E+03   0.128108E+01   0.106956E+01
   0.483071E+01   0.483071E+01   0.107861E+03   0.107861E+03   0.109868E+03  -0.200686E+01  -0.133198E+01
   0.494913E+01   0.494913E+01   0.111293E+03   0.111293E+03   0.109868E+03   0.142484E+01   0.817321E+00
   0.532123E+01   0.532123E+01   0.110484E+03   0.110484E+03   0.109868E+03   0.616428E+00   0.913806E+00
   0.571384E+01   0.571384E+01   0.110537E+03   0.110537E+03   0.109868E+03   0.669219E+00   0.650897E+00
   0.586631E+01   0.586631E+01   0.109003E+03   0.109003E+03   0.109868E+03  -0.864798E+00  -0.809548E+00
   0.586939E+01   0.586939E+01   0.111132E+03   0.111132E+03   0.109868E+03   0.126444E+01   0.169811E+01
   0.599848E+01   0.599848E+01   0.110417E+03   0.110417E+03   0.109868E+03   0.548907E+00   0.538810E+00
   0.601522E+01   0.601522E+01   0.106155E+03   0.106155E+03   0.109868E+03  -0.371314E+01  -0.224607E+01
   0.606736E+01   0.606736E+01   0.107693E+03   0.107693E+03   0.109868E+03  -0.217546E+01  -0.187757E+01
   0.612590E+01   0.612590E+01   0.110043E+03   0.110043E+03   0.109868E+03   0.174675E+00   0.134232E+00
   0.631820E+01   0.631820E+01   0.110455E+03   0.110455E+03   0.109868E+03   0.587446E+00   0.452275E+00
   0.689320E+01   0.689320E+01   0.109770E+03   0.109770E+03   0.109868E+03  -0.975140E-01  -0.129880E+00
   0.702946E+01   0.702946E+01   0.108919E+03   0.108919E+03   0.109868E+03  -0.948977E+00  -0.646278E+00
   0.709575E+01   0.709575E+01   0.109522E+03   0.109522E+03   0.109868E+03  -0.345770E+00  -0.538593E+00
   0.719324E+01   0.719324E+01   0.109804E+03   0.109804E+03   0.109868E+03  -0.643241E-01  -0.354254E-01
   0.726527E+01   0.726527E+01   0.110657E+03   0.110657E+03   0.109868E+03   0.789093E+00   0.566513E+00
   0.766167E+01   0.766167E+01   0.108959E+03   0.108959E+03   0.109868E+03  -0.908634E+00  -0.555308E+00
   0.776991E+01   0.776991E+01   0.106876E+03   0.106876E+03   0.109868E+03  -0.299188E+01  -0.246127E+01
   0.784956E+01   0.784956E+01   0.111107E+03   0.111107E+03   0.109868E+03   0.123943E+01   0.117535E+01
   0.809670E+01   0.809670E+01   0.109869E+03   0.109869E+03   0.109868E+03   0.591083E-03   0.463162E-03
   0.838584E+01   0.838584E+01   0.112257E+03   0.112257E+03   0.109868E+03   0.238927E+01   0.196020E+01
   0.856293E+01   0.856293E+01   0.110051E+03   0.110051E+03   0.109868E+03   0.183361E+00   0.267976E+00
   0.906840E+01   0.906840E+01   0.111940E+03   0.111940E+03   0.109868E+03   0.207241E+01   0.826546E+00
   0.959922E+01   0.959922E+01   0.107648E+03   0.107648E+03   0.109868E+03  -0.222000E+01  -0.154305E+01
   0.961000E+01   0.961000E+01   0.109058E+03   0.109058E+03   0.109868E+03  -0.809939E+00  -0.926137E+00
   0.972860E+01   0.972860E+01   0.109796E+03   0.109796E+03   0.109868E+03  -0.718405E-01  -0.117347E+00
   0.974787E+01   0.974787E+01   0.111863E+03   0.111863E+03   0.109868E+03   0.199495E+01   0.127442E+01
   0.998822E+01   0.998822E+01   0.939844E+02   0.939844E+02   0.942423E+02  -0.257871E+00  -0.302549E+00
   0.999243E+01   0.999243E+01   0.951422E+02   0.951422E+02   0.942423E+02   0.899900E+00   0.750348E+00
