res1           res2           tau1           Y1_gamma1      LogPost        
   0.996368E+02   0.112950E+03   0.430946E+00   0.422640E+00  -0.265851E+02
   0.997008E+02   0.112600E+03   0.517666E+00   0.657373E-01  -0.261055E+02
   0.995514E+02   0.113338E+03   0.419095E+00   0.312882E+00  -0.280750E+02
   0.996344E+02   0.112904E+03   0.542322E+00   0.151826E-01  -0.262868E+02
   0.100526E+03   0.112639E+03   0.427914E+00   0.705526E+00  -0.266744E+02
   0.102978E+03   0.113659E+03   0.427914E+00   0.702447E+00  -0.348312E+02
   0.992380E+02   0.113296E+03   0.540565E+00   0.119079E+01  -0.293969E+02
   0.100211E+03   0.113069E+03   0.540565E+00   0.321241E+00  -0.265766E+02
   0.999099E+02   0.112260E+03   0.540565E+00   0.401430E+00  -0.269788E+02
   0.100410E+03   0.112101E+03   0.396902E+00   0.824146E+00  -0.280481E+02
   0.998588E+02   0.113043E+03   0.396902E+00   0.270813E-01  -0.264738E+02
   0.996742E+02   0.112291E+03   0.396902E+00   0.546287E+00  -0.271674E+02
   0.100656E+03   0.112748E+03   0.456453E+00   0.795685E-02  -0.262933E+02
   0.100032E+03   0.112748E+03   0.417311E+00   0.323716E+00  -0.260131E+02
   0.998219E+02   0.112593E+03   0.399336E+00   0.172657E+00  -0.260547E+02
   0.100842E+03   0.112748E+03   0.535563E+00   0.351407E+00  -0.265392E+02
   0.101165E+03   0.113186E+03   0.535563E+00   0.364313E-01  -0.283884E+02
   0.987090E+02   0.112238E+03   0.441764E+00   0.142149E+00  -0.291076E+02
   0.101365E+03   0.112796E+03   0.438813E+00   0.114408E+01  -0.283975E+02
   0.100566E+03   0.112559E+03   0.542842E+00   0.756010E+00  -0.268630E+02
   0.100473E+03   0.112675E+03   0.480026E+00   0.137840E+00  -0.260841E+02
   0.998607E+02   0.112675E+03   0.503292E+00   0.243389E+00  -0.260110E+02
   0.996373E+02   0.112675E+03   0.477697E+00   0.471632E+00  -0.264175E+02
   0.994568E+02   0.113110E+03   0.477697E+00   0.439007E+00  -0.272254E+02
   0.996873E+02   0.112498E+03   0.477697E+00   0.176860E-01  -0.262720E+02
   0.100918E+03   0.112658E+03   0.484261E+00   0.125964E+01  -0.285117E+02
   0.100209E+03   0.112745E+03   0.498043E+00   0.541248E+00  -0.262731E+02
   0.996676E+02   0.112633E+03   0.516878E+00   0.444852E-01  -0.261024E+02
   0.997431E+02   0.113108E+03   0.499995E+00   0.462051E+00  -0.269462E+02
   0.994502E+02   0.112502E+03   0.472396E+00   0.277495E+00  -0.266165E+02
   0.101039E+03   0.112042E+03   0.504090E+00   0.680716E+00  -0.285300E+02
   0.100033E+03   0.112928E+03   0.475545E+00   0.108819E+01  -0.279136E+02
   0.996080E+02   0.112961E+03   0.450000E+00   0.277864E+00  -0.265148E+02
   0.100489E+03   0.112595E+03   0.450000E+00   0.469764E+00  -0.263057E+02
   0.999525E+02   0.112655E+03   0.472413E+00   0.526116E+00  -0.263015E+02
   0.994498E+02   0.112124E+03   0.421782E+00   0.470043E+00  -0.280009E+02
   0.997288E+02   0.112989E+03   0.464064E+00   0.536560E+00  -0.267337E+02
   0.100878E+03   0.112961E+03   0.401320E+00   0.528336E+00  -0.268934E+02
   0.978176E+02   0.113024E+03   0.501549E+00   0.113904E+01  -0.310350E+02
   0.995955E+02   0.112646E+03   0.509744E+00   0.530650E+00  -0.265630E+02
   0.101336E+03   0.112034E+03   0.509744E+00   0.547459E+00  -0.291012E+02
   0.101004E+03   0.113061E+03   0.509744E+00   0.652281E+00  -0.273495E+02
   0.100594E+03   0.112133E+03   0.529303E+00   0.638535E+00  -0.277328E+02
   0.101615E+03   0.112896E+03   0.455175E+00   0.728604E+00  -0.280303E+02
   0.996643E+02   0.112801E+03   0.463703E+00   0.453886E+00  -0.263950E+02
   0.101057E+03   0.113228E+03   0.492827E+00   0.884176E+00  -0.281527E+02
   0.100663E+03   0.113441E+03   0.475917E+00   0.127207E+01  -0.294983E+02
   0.998876E+02   0.112600E+03   0.475917E+00   0.911560E+00  -0.273108E+02
   0.999852E+02   0.112785E+03   0.415413E+00   0.350135E+00  -0.260665E+02
   0.994750E+02   0.113177E+03   0.435435E+00   0.957825E+00  -0.282667E+02
   0.992862E+02   0.112917E+03   0.435435E+00   0.610987E+00  -0.272205E+02
   0.101205E+03   0.112148E+03   0.481726E+00   0.281276E+00  -0.286645E+02
   0.101478E+03   0.113127E+03   0.481726E+00   0.493199E+00  -0.283724E+02
   0.101183E+03   0.112893E+03   0.523250E+00   0.859046E+00  -0.275630E+02
   0.995213E+02   0.112545E+03   0.523250E+00   0.983991E+00  -0.278273E+02
   0.997726E+02   0.112642E+03   0.524981E+00   0.755505E+00  -0.269042E+02
   0.100025E+03   0.112512E+03   0.448953E+00   0.649587E+00  -0.266463E+02
   0.100539E+03   0.112517E+03   0.499268E+00   0.276217E+00  -0.263309E+02
   0.992938E+02   0.112645E+03   0.428739E+00   0.108026E+00  -0.266180E+02
   0.997871E+02   0.113044E+03   0.518205E+00   0.546221E+00  -0.268354E+02
   0.101396E+03   0.113111E+03   0.456424E+00   0.315459E+00  -0.283896E+02
   0.997843E+02   0.112106E+03   0.402605E+00   0.868871E+00  -0.282691E+02
   0.100833E+03   0.113429E+03   0.468429E+00   0.940796E+00  -0.287663E+02
   0.100114E+03   0.113429E+03   0.419173E+00   0.547886E+00  -0.282378E+02
   0.999861E+02   0.112700E+03   0.411817E+00   0.442790E+00  -0.261501E+02
   0.997473E+02   0.112759E+03   0.482393E+00   0.917687E-01  -0.260249E+02
   0.991714E+02   0.112339E+03   0.481328E+00   0.360720E+00  -0.275404E+02
   0.100944E+03   0.112988E+03   0.418344E+00   0.198120E+00  -0.270969E+02
   0.995789E+02   0.112901E+03   0.527077E+00   0.729505E+00  -0.270897E+02
   0.100069E+03   0.112899E+03   0.476611E+00   0.596141E+00  -0.265117E+02
   0.101426E+03   0.113067E+03   0.397354E+00   0.167104E+01  -0.304645E+02
   0.101833E+03   0.113418E+03   0.397354E+00   0.757255E+00  -0.299344E+02
   0.994372E+02   0.113122E+03   0.540769E+00   0.669687E+00  -0.275615E+02
   0.995367E+02   0.112863E+03   0.390642E+00   0.885640E+00  -0.274950E+02
   0.100603E+03   0.112626E+03   0.403575E+00   0.362294E+00  -0.262844E+02
   0.100289E+03   0.112728E+03   0.403575E+00   0.724685E+00  -0.266499E+02
   0.974434E+02   0.113197E+03   0.403575E+00   0.142241E+01  -0.323980E+02
   0.101553E+03   0.111772E+03   0.497159E+00   0.103497E+01  -0.305097E+02
   0.100903E+03   0.112990E+03   0.483123E+00   0.639194E+00  -0.270721E+02
   0.100246E+03   0.112961E+03   0.410744E+00   0.160703E+01  -0.298980E+02
   0.100898E+03   0.112660E+03   0.508605E+00   0.774804E-01  -0.266924E+02
   0.101167E+03   0.112487E+03   0.532201E+00   0.285958E+00  -0.273710E+02
   0.100645E+03   0.112760E+03   0.497085E+00   0.537695E+00  -0.264460E+02
   0.100321E+03   0.112385E+03   0.417704E+00   0.409639E-01  -0.264733E+02
   0.984018E+02   0.112902E+03   0.434356E+00   0.280167E+00  -0.292067E+02
   0.997159E+02   0.112365E+03   0.490793E+00   0.286722E-01  -0.266086E+02
   0.100769E+03   0.112646E+03   0.536062E+00   0.902055E+00  -0.272710E+02
   0.100727E+03   0.112687E+03   0.414797E+00   0.902055E+00  -0.272391E+02
   0.991890E+02   0.111713E+03   0.414797E+00   0.902055E+00  -0.306728E+02
   0.989309E+02   0.113075E+03   0.473616E+00   0.100763E+00  -0.280469E+02
   0.102758E+03   0.112758E+03   0.430192E+00   0.759568E+00  -0.308481E+02
   0.100849E+03   0.113372E+03   0.404475E+00   0.638855E+00  -0.282774E+02
   0.999184E+02   0.112520E+03   0.516722E+00   0.719496E+00  -0.268355E+02
   0.984225E+02   0.112663E+03   0.380947E+00   0.350955E+00  -0.289402E+02
   0.101543E+03   0.112257E+03   0.540474E+00   0.623529E+00  -0.285022E+02
   0.999187E+02   0.113275E+03   0.416765E+00   0.846592E+00  -0.279784E+02
   0.100946E+03   0.113369E+03   0.424001E+00   0.898298E+00  -0.285500E+02
   0.986645E+02   0.112528E+03   0.477242E+00   0.814814E+00  -0.286291E+02
   0.990116E+02   0.112527E+03   0.525594E+00   0.116356E+00  -0.273603E+02
   0.993811E+02   0.112674E+03   0.430910E+00   0.417465E+00  -0.266531E+02
   0.999873E+02   0.112763E+03   0.430910E+00   0.856257E+00  -0.270673E+02
