X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.209190E+00   0.209190E+00   0.994042E+02   0.994042E+02   0.100113E+03  -0.708848E+00  -0.912408E+00
   0.379611E+00   0.379611E+00   0.101879E+03   0.101879E+03   0.100113E+03   0.176555E+01   0.139266E+01
   0.545273E+00   0.545273E+00   0.116656E+03   0.116656E+03   0.112736E+03   0.391951E+01   0.145101E+01
   0.799048E+00   0.799048E+00   0.113422E+03   0.113422E+03   0.112736E+03   0.686259E+00   0.445185E+00
   0.977788E+00   0.977788E+00   0.112358E+03   0.112358E+03   0.112736E+03  -0.378087E+00  -0.252342E+00
   0.102557E+01   0.102557E+01   0.112068E+03   0.112068E+03   0.112736E+03  -0.668494E+00  -0.249198E+00
   0.118539E+01   0.118539E+01   0.113232E+03   0.113232E+03   0.112736E+03   0.495788E+00   0.504158E+00
   0.124733E+01   0.124733E+01   0.113795E+03   0.113795E+03   0.112736E+03   0.105950E+01   0.101883E+01
   0.150245E+01   0.150245E+01   0.113889E+03   0.113889E+03   0.112736E+03   0.115340E+01   0.747611E+00
   0.208826E+01   0.208826E+01   0.113250E+03   0.113250E+03   0.112736E+03   0.513555E+00   0.634502E+00
   0.210001E+01   0.210001E+01   0.111657E+03   0.111657E+03   0.112736E+03  -0.107906E+01  -0.921110E+00
   0.225149E+01   0.225149E+01   0.113118E+03   0.113118E+03   0.112736E+03   0.381545E+00   0.419936E+00
   0.225808E+01   0.225808E+01   0.111331E+03   0.111331E+03   0.112736E+03  -0.140480E+01  -0.114063E+01
   0.228026E+01   0.228026E+01   0.111493E+03   0.111493E+03   0.112736E+03  -0.124286E+01  -0.308108E+00
   0.248635E+01   0.248635E+01   0.111483E+03   0.111483E+03   0.112736E+03  -0.125334E+01  -0.144595E+01
   0.253484E+01   0.253484E+01   0.111621E+03   0.111621E+03   0.112736E+03  -0.111542E+01  -0.803321E+00
