res1           res2           tau1           Y1_gamma1      LogPost        
   0.760797E+02   0.739905E+02   0.503983E+01   0.485342E+00  -0.261248E+02
   0.754016E+02   0.732530E+02   0.456896E+01   0.591526E+00  -0.261141E+02
   0.748134E+02   0.733080E+02   0.486659E+01   0.140664E+01  -0.275012E+02
   0.754226E+02   0.739159E+02   0.517937E+01   0.522590E+00  -0.248685E+02
   0.747699E+02   0.771848E+02   0.553976E+01   0.589047E+00  -0.246325E+02
   0.755491E+02   0.740908E+02   0.469086E+01   0.727806E+00  -0.237638E+02
   0.761031E+02   0.749653E+02   0.492395E+01   0.126616E+01  -0.266523E+02
   0.704513E+02   0.749916E+02   0.415101E+01   0.863629E+00  -0.252417E+02
   0.728874E+02   0.752988E+02   0.400667E+01   0.109615E+01  -0.257390E+02
   0.760926E+02   0.741817E+02   0.469837E+01   0.285149E+00  -0.232973E+02
   0.766651E+02   0.750247E+02   0.438982E+01   0.355669E+00  -0.230227E+02
   0.741881E+02   0.738342E+02   0.453284E+01   0.146423E+01  -0.275568E+02
   0.753455E+02   0.744965E+02   0.455468E+01   0.100891E+01  -0.243955E+02
   0.754702E+02   0.748027E+02   0.499293E+01   0.231727E+01  -0.290265E+02
   0.750289E+02   0.743323E+02   0.460770E+01   0.111347E+01  -0.249650E+02
   0.764111E+02   0.742351E+02   0.457747E+01   0.312852E-01  -0.237423E+02
   0.751568E+02   0.745145E+02   0.466329E+01   0.974855E-01  -0.234677E+02
   0.761548E+02   0.737575E+02   0.464163E+01   0.352157E+00  -0.242616E+02
   0.756600E+02   0.738576E+02   0.444399E+01   0.123260E+00  -0.227191E+02
   0.760160E+02   0.743773E+02   0.439503E+01   0.785864E+00  -0.231076E+02
   0.753332E+02   0.746351E+02   0.446064E+01   0.424357E+00  -0.230612E+02
   0.751587E+02   0.746218E+02   0.444285E+01   0.269876E+00  -0.233042E+02
   0.754759E+02   0.743382E+02   0.484963E+01   0.943882E+00  -0.250211E+02
   0.703973E+02   0.747176E+02   0.400757E+01   0.798766E-02  -0.250748E+02
   0.781981E+02   0.747172E+02   0.425839E+01   0.228870E+00  -0.246593E+02
   0.773989E+02   0.749793E+02   0.413787E+01   0.612400E+00  -0.250975E+02
   0.688448E+02   0.754642E+02   0.409048E+01   0.117581E+01  -0.267293E+02
   0.772362E+02   0.755717E+02   0.414517E+01   0.770836E+00  -0.264762E+02
   0.681735E+02   0.753673E+02   0.402660E+01   0.218221E+00  -0.262538E+02
   0.686304E+02   0.750844E+02   0.409636E+01   0.153987E+01  -0.271304E+02
   0.795169E+02   0.748938E+02   0.419550E+01   0.366838E+00  -0.255219E+02
   0.764605E+02   0.743647E+02   0.445533E+01   0.538499E+00  -0.224610E+02
   0.765573E+02   0.746241E+02   0.445533E+01   0.411879E-01  -0.224481E+02
   0.755123E+02   0.739084E+02   0.501505E+01   0.119602E+01  -0.259828E+02
   0.766565E+02   0.743677E+02   0.451140E+01   0.631079E+00  -0.228193E+02
   0.753984E+02   0.747202E+02   0.403032E+01   0.922543E+00  -0.252513E+02
