res1           res2           tau1           Y1_gamma1      LogPost        
   0.101212E+03   0.101769E+03   0.394014E+00   0.252097E+01  -0.112432E+02
   0.102332E+03   0.100502E+03   0.614431E+00   0.356688E+01  -0.124606E+02
   0.100108E+03   0.102196E+03   0.282305E+00   0.258409E+01  -0.110958E+02
   0.970156E+02   0.102196E+03   0.686099E+00   0.280459E+01  -0.117983E+02
   0.973452E+02   0.102362E+03   0.303607E+00   0.527341E+01  -0.135218E+02
   0.100061E+03   0.109779E+03   0.483967E+00   0.804383E+01  -0.168098E+02
   0.978452E+02   0.114635E+03   0.994955E+00   0.759021E+01  -0.174217E+02
   0.102419E+03   0.923495E+02   0.109605E+01   0.696419E+01  -0.150640E+02
   0.103344E+03   0.104119E+03   0.107098E+01   0.586006E+01  -0.144832E+02
   0.102985E+03   0.100069E+03   0.915241E+00   0.777081E+01  -0.151572E+02
   0.104241E+03   0.100596E+03   0.722112E-01   0.271975E+01  -0.122652E+02
   0.101834E+03   0.946851E+02   0.101305E+01   0.241441E+01  -0.122170E+02
   0.996701E+02   0.102466E+03   0.590094E+00   0.207081E+01  -0.108991E+02
   0.101222E+03   0.100001E+03   0.405774E+00   0.105336E+01  -0.110976E+02
   0.101568E+03   0.977943E+02   0.997635E+00   0.735759E+00  -0.101431E+02
   0.101032E+03   0.981691E+02   0.997635E+00   0.735759E+00  -0.929261E+01
   0.101032E+03   0.997282E+02   0.821819E+00   0.176264E+01  -0.102373E+02
   0.101357E+03   0.997282E+02   0.107390E+01   0.124073E+01  -0.980552E+01
   0.102911E+03   0.995648E+02   0.110633E+01   0.219406E+01  -0.116656E+02
   0.920632E+02   0.100649E+03   0.377454E+00   0.416637E+01  -0.152005E+02
   0.936716E+02   0.102852E+03   0.306365E+00   0.403423E+01  -0.142661E+02
   0.100154E+03   0.102429E+03   0.290078E+00   0.271952E+01  -0.113026E+02
   0.953215E+02   0.103729E+03   0.992708E+00   0.574791E+01  -0.159150E+02
   0.956482E+02   0.103043E+03   0.710156E+00   0.268138E+01  -0.130979E+02
   0.103191E+03   0.101599E+03   0.261481E+00   0.617396E+01  -0.143694E+02
   0.100308E+03   0.105671E+03   0.153667E+00   0.526444E+01  -0.150087E+02
   0.970566E+02   0.103432E+03   0.114550E+00   0.244996E+01  -0.133651E+02
   0.102369E+03   0.103648E+03   0.643751E+00   0.606131E+01  -0.143613E+02
   0.982865E+02   0.100955E+03   0.548725E+00   0.276959E+00  -0.114088E+02
   0.988333E+02   0.102657E+03   0.700709E+00   0.250123E+01  -0.112492E+02
   0.984654E+02   0.976762E+02   0.978065E+00   0.149924E+01  -0.135536E+02
   0.992387E+02   0.997589E+02   0.313983E+00   0.128076E+01  -0.103029E+02
   0.103030E+03   0.101122E+03   0.874393E+00   0.385964E+01  -0.126229E+02
   0.102375E+03   0.941286E+02   0.107253E+01   0.425701E+01  -0.132667E+02
   0.100280E+03   0.101210E+03   0.230960E+00   0.114561E+01  -0.101324E+02
   0.998146E+02   0.990135E+02   0.998048E+00   0.463516E+00  -0.984161E+01
   0.101065E+03   0.998084E+02   0.111376E+01   0.463516E+00  -0.946655E+01
   0.100485E+03   0.989065E+02   0.105612E+01   0.361480E+00  -0.881377E+01
   0.102508E+03   0.100332E+03   0.103517E+01   0.236607E+01  -0.114399E+02
   0.100418E+03   0.102669E+03   0.177137E+00   0.484705E+01  -0.133388E+02
   0.992956E+02   0.105259E+03   0.372538E+00   0.514302E+01  -0.140515E+02
