"res1"	"Y1_gamma1"	"LogPost"
102.087	3.11915	-18.0798
102.134	0.945097	-13.9655
102.291	0.924796	-13.8084
102.065	1.32637	-14.7382
102.689	0.154649	-13.3602
101.553	0.911112	-15.0221
102.571	1.02357	-13.937
101.814	1.11513	-14.7094
102.451	2.55856	-16.9296
102.344	2.31915	-16.5002
101.98	0.287935	-13.3123
102.626	1.09691	-14.0747
102.225	0.130876	-12.8852
101.499	0.404776	-14.9777
102.882	0.422407	-13.8372
102.254	0.904754	-13.7955
103.553	1.15715	-15.4528
101.948	0.383675	-13.4548
102.771	1.77882	-15.3776
102.687	1.8647	-15.5368
101.921	2.1895	-16.5065
103.748	1.17387	-15.9797
102.326	0.958182	-13.8498
102.134	0.709371	-13.575
103.827	1.89627	-16.5141
102.7	1.22497	-14.3199
102.922	0.155366	-14.1464
102.787	0.727643	-13.713
102.016	0.312941	-13.2592
101.357	0.0481337	-16.0316
102.069	0.707609	-13.65
102.418	0.700504	-13.4147
101.658	0.619166	-14.4386
102.309	0.862711	-13.6928
102.514	0.359912	-13.1041
102.522	0.757816	-13.5155
102.761	0.826718	-13.7748
102.883	0.718629	-13.8581
102.852	0.34749	-13.7798
102.626	0.446486	-13.2938
102.571	0.865884	-13.6882
103.847	0.304074	-19.9385
102.322	0.363809	-13.0159
103.47	1.20591	-15.2715
102.256	0.352821	-13.0226
102.312	0.264194	-12.9347
102.167	0.794507	-13.6777
103.521	1.03214	-15.3894
101.918	1.6458	-15.4986
102.451	0.202369	-12.9579
102.725	0.74757	-13.6531
102.91	0.837554	-13.9817
102.29	0.0942296	-12.8504
102.29	0.268006	-12.9401
102.079	1.84965	-15.7331
102.255	0.632704	-13.3607
101.226	0.501072	-16.2897
101.334	0.506774	-15.7176
101.789	0.262068	-13.8139
100.977	0.682716	-17.4227
102.617	0.0627762	-13.1882
102.823	0.0627762	-13.7934
102.229	1.86821	-15.6664
102.47	0.831996	-13.6126
102.473	0.392146	-13.0908
101.923	1.11057	-14.5233
102.789	1.14166	-14.2267
103.449	2.28865	-16.6601
102.502	1.84375	-15.5096
102.993	0.763504	-14.0885
103.3	1.23371	-14.96
102.622	0.913414	-13.7807
101.312	0.534366	-15.8088
102.73	0.122785	-13.4775
102.73	0.651898	-13.5743
102.836	2.81391	-17.3801
103.035	0.254149	-14.5462
103.494	1.0729	-15.306
101.259	1.9983	-17.0444
102.726	1.35067	-14.5532
103.428	1.45837	-15.3949
102.015	0.398194	-13.3366
102.341	0.408163	-13.0577
102.054	0.408163	-13.2829
102.768	0.821945	-13.7777
102.087	0.450233	-13.2803
101.35	0.204641	-15.9459
101.946	0.873122	-14.0923
102.262	0.440019	-13.1097
102.756	1.34491	-14.5537
103.262	0.943219	-14.7255
101.895	0.244232	-13.4886
101.958	0.64363	-13.7299
102.444	0.732339	-13.4618
102.444	0.173034	-12.9391
101.954	0.376169	-13.4371
101.888	0.445193	-13.6473
102.556	0.716438	-13.4762
102.069	0.319338	-13.1752
102.82	0.51239	-13.6705
102.842	0.135038	-13.8423
103.178	1.86926	-15.7327
102.144	0.55927	-13.3474
102.201	0.315504	-13.0211
102.638	0.405378	-13.2928
102.65	0.290018	-13.2789
102.951	0.697805	-13.9821
102.414	0.597484	-13.2768
102.981	0.0704798	-14.4594
102.485	0.578576	-13.2755
102.244	0.323516	-13.0013
102.986	0.323516	-14.2574
102.254	0.675123	-13.4228
102.595	0.372443	-13.2114
101.595	2.66603	-17.6336
102.981	1.78288	-15.4567
101.57	1.05729	-15.1434
102.092	0.0387476	-12.9995
102.304	1.06332	-14.0497
102.455	0.673973	-13.3827
101.583	1.00745	-15.049
101.566	1.13969	-15.2597
101.879	0.828982	-14.143
103.956	1.9178	-16.7467
101.7	0.617306	-14.3097
102.225	0.327203	-13.015
102.18	0.413661	-13.1347
102.458	0.683531	-13.3961
102.733	1.77999	-15.3738
103.682	1.61997	-15.9836
101.993	0.591188	-13.5994
102.116	0.727912	-13.6237
102.287	1.00539	-13.9534
102.484	1.10028	-14.0643
102.88	0.296524	-13.8963
101.619	0.405715	-14.4686
102.368	0.399678	-13.0512
101.564	0.267281	-14.72
102.356	0.0450049	-12.8488
102.76	1.4752	-14.7934
102.367	1.08511	-14.0619
101.262	1.29694	-16.2164
103.099	0.41431	-14.5938
102.352	0.168751	-12.8835
102.124	0.18646	-13.0042
102.15	0.103981	-12.9381
102.771	0.34535	-13.5556
103.108	0.7123	-14.3577
101.991	0.403798	-13.3859
101.464	0.785687	-15.1942
104.658	2.20066	-18.3013
102.592	0.864639	-13.695
102.968	0.999056	-14.2155
102.384	0.45792	-13.1118
102.553	1.25655	-14.3493
102.568	0.149791	-13.0976
102.48	0.39674	-13.0998
102.057	0.252576	-13.1429
102.685	0.44193	-13.3854
101.334	1.42802	-16.1671
103.223	1.54368	-15.2358
101.511	0.351632	-14.9422
101.503	1.78743	-16.3213
102.112	0.331728	-13.1251
102.436	0.53944	-13.2126
102.013	0.357161	-13.3031
102.926	2.7927	-17.3502
101.507	2.54056	-17.5176
101.776	0.689407	-14.1803
102.217	0.884782	-13.7871
101.77	1.72192	-15.8177
102.086	0.546738	-13.3994
102.364	1.38959	-14.6449
102.364	0.558739	-13.2261
101.946	0.291071	-13.3894
102.746	0.617005	-13.5729
102.902	0.700237	-13.8862
102.508	0.164508	-13.0083
101.913	0.456265	-13.5993
102.5	0.905682	-13.7318
101.573	0.232642	-14.6884
101.896	0.716094	-13.946
102.771	1.44273	-14.7369
102.69	1.1279	-14.1505
102.491	0.622557	-13.329
102.083	0.961282	-14.0496
102.42	0.254107	-12.9599
102.436	0.718757	-13.4417
102.857	0.0853533	-13.9171
102.381	0.719344	-13.4437
101.915	0.416052	-13.5567
102.067	0.416052	-13.2715
101.686	1.79819	-16.0632
102.33	1.02786	-13.9725
102.241	1.03735	-14.0406
102.514	0.0115266	-12.9938
102.671	0.704145	-13.5514
102.792	0.648223	-13.6641
102.324	0.452063	-13.1048
