res1           res2           tau1           Y1_gamma1      LogPost        
   0.100603E+03   0.933347E+02   0.636116E+01   0.272753E+01  -0.158984E+03
   0.101293E+03   0.913552E+02   0.634773E+01   0.305435E+01  -0.161951E+03
   0.100294E+03   0.896763E+02   0.635732E+01   0.299871E+01  -0.161240E+03
   0.100573E+03   0.922753E+02   0.634952E+01   0.305808E+01  -0.159902E+03
   0.100636E+03   0.937885E+02   0.631390E+01   0.254403E+01  -0.159033E+03
   0.100329E+03   0.929386E+02   0.632244E+01   0.271135E+01  -0.158971E+03
   0.100228E+03   0.914928E+02   0.635165E+01   0.320965E+01  -0.160877E+03
   0.100366E+03   0.938359E+02   0.636009E+01   0.229107E+01  -0.159611E+03
   0.100451E+03   0.912783E+02   0.636199E+01   0.304350E+01  -0.160161E+03
   0.100679E+03   0.914701E+02   0.633793E+01   0.286784E+01  -0.159687E+03
   0.100454E+03   0.937936E+02   0.633793E+01   0.272759E+01  -0.159008E+03
   0.100758E+03   0.951362E+02   0.636840E+01   0.218034E+01  -0.161305E+03
   0.101229E+03   0.924090E+02   0.635311E+01   0.329604E+01  -0.162244E+03
   0.100213E+03   0.946498E+02   0.635311E+01   0.268431E+01  -0.159518E+03
   0.100987E+03   0.942999E+02   0.635311E+01   0.268431E+01  -0.159988E+03
   0.100023E+03   0.925840E+02   0.635311E+01   0.266986E+01  -0.159578E+03
   0.100380E+03   0.947088E+02   0.638135E+01   0.246544E+01  -0.159477E+03
   0.100178E+03   0.912214E+02   0.635491E+01   0.251280E+01  -0.159850E+03
   0.100825E+03   0.904574E+02   0.635491E+01   0.328898E+01  -0.161894E+03
   0.100544E+03   0.916854E+02   0.638046E+01   0.271507E+01  -0.159230E+03
   0.100261E+03   0.922409E+02   0.638046E+01   0.255125E+01  -0.159140E+03
   0.100405E+03   0.934287E+02   0.634329E+01   0.245194E+01  -0.159005E+03
   0.999631E+02   0.935500E+02   0.633861E+01   0.273457E+01  -0.159803E+03
   0.100389E+03   0.916783E+02   0.636895E+01   0.381011E+01  -0.164097E+03
   0.997470E+02   0.916777E+02   0.649465E+01   0.318072E+01  -0.165031E+03
   0.100966E+03   0.905866E+02   0.634312E+01   0.298072E+01  -0.161036E+03
   0.100491E+03   0.913694E+02   0.635969E+01   0.292365E+01  -0.159749E+03
   0.100892E+03   0.937725E+02   0.638068E+01   0.232647E+01  -0.160099E+03
   0.100310E+03   0.936253E+02   0.632258E+01   0.283883E+01  -0.159252E+03
   0.100800E+03   0.913148E+02   0.633460E+01   0.289980E+01  -0.160022E+03
   0.100282E+03   0.903418E+02   0.637341E+01   0.257399E+01  -0.160312E+03
   0.100282E+03   0.937710E+02   0.637007E+01   0.292946E+01  -0.159542E+03
   0.100401E+03   0.922874E+02   0.633480E+01   0.236655E+01  -0.159332E+03
   0.998582E+02   0.906837E+02   0.636809E+01   0.258321E+01  -0.161190E+03
   0.100634E+03   0.925051E+02   0.637234E+01   0.233700E+01  -0.159443E+03
