X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.306825E+01   0.306825E+01   0.983035E+02   0.983035E+02   0.100463E+03  -0.215948E+01  -0.762395E+00
   0.316406E+01   0.316406E+01   0.994924E+02   0.994924E+02   0.100463E+03  -0.970633E+00  -0.336268E+00
   0.332004E+01   0.332004E+01   0.100611E+03   0.100611E+03   0.100463E+03   0.148260E+00   0.453647E-01
   0.333882E+01   0.333882E+01   0.999559E+02   0.999559E+02   0.100463E+03  -0.507138E+00  -0.183016E+00
   0.360873E+01   0.360873E+01   0.993573E+02   0.993573E+02   0.100463E+03  -0.110572E+01  -0.401341E+00
   0.367357E+01   0.367357E+01   0.967448E+02   0.967448E+02   0.100463E+03  -0.371819E+01  -0.119170E+01
   0.394255E+01   0.394255E+01   0.100795E+03   0.100795E+03   0.100463E+03   0.332294E+00   0.102784E+00
   0.401953E+01   0.401953E+01   0.980845E+02   0.980845E+02   0.100463E+03  -0.237846E+01  -0.722718E+00
   0.411770E+01   0.411770E+01   0.100643E+03   0.100643E+03   0.100463E+03   0.180178E+00   0.562727E-01
   0.432031E+01   0.432031E+01   0.987927E+02   0.987927E+02   0.100463E+03  -0.167032E+01  -0.498190E+00
   0.455717E+01   0.455717E+01   0.100440E+03   0.100440E+03   0.100463E+03  -0.227689E-01  -0.830802E-02
   0.459504E+01   0.459504E+01   0.980011E+02   0.980011E+02   0.100463E+03  -0.246185E+01  -0.849141E+00
   0.473060E+01   0.473060E+01   0.100712E+03   0.100712E+03   0.100463E+03   0.248663E+00   0.842496E-01
   0.474462E+01   0.474462E+01   0.985367E+02   0.985367E+02   0.100463E+03  -0.192627E+01  -0.614161E+00
   0.503551E+01   0.503551E+01   0.999164E+02   0.999164E+02   0.100463E+03  -0.546575E+00  -0.191162E+00
   0.506508E+01   0.506508E+01   0.993904E+02   0.993904E+02   0.100463E+03  -0.107263E+01  -0.364134E+00
   0.508684E+01   0.508684E+01   0.986321E+02   0.986321E+02   0.100463E+03  -0.183093E+01  -0.594507E+00
   0.514695E+01   0.514695E+01   0.100163E+03   0.100163E+03   0.100463E+03  -0.300314E+00  -0.956413E-01
   0.514864E+01   0.514864E+01   0.996871E+02   0.996871E+02   0.100463E+03  -0.775902E+00  -0.281513E+00
   0.517604E+01   0.517604E+01   0.101385E+03   0.101385E+03   0.100463E+03   0.922497E+00   0.250905E+00
   0.525129E+01   0.525129E+01   0.994775E+02   0.994775E+02   0.100463E+03  -0.985507E+00  -0.339730E+00
   0.532139E+01   0.532139E+01   0.100737E+03   0.100737E+03   0.100463E+03   0.274413E+00   0.100608E+00
   0.541969E+01   0.541969E+01   0.998320E+02   0.998320E+02   0.100463E+03  -0.630969E+00  -0.208042E+00
   0.548776E+01   0.548776E+01   0.100514E+03   0.100514E+03   0.100463E+03   0.508705E-01   0.182875E-01
   0.580201E+01   0.580201E+01   0.111516E+03   0.111516E+03   0.100463E+03   0.110534E+02   0.295760E+01
   0.594462E+01   0.594462E+01   0.113386E+03   0.113386E+03   0.100463E+03   0.129235E+02   0.426412E+01
   0.607439E+01   0.607439E+01   0.106758E+03   0.106758E+03   0.100463E+03   0.629481E+01   0.232258E+01
   0.623158E+01   0.623158E+01   0.107718E+03   0.107718E+03   0.100463E+03   0.725485E+01   0.243434E+01
   0.631330E+01   0.631330E+01   0.107759E+03   0.107759E+03   0.100463E+03   0.729617E+01   0.266253E+01
   0.638227E+01   0.638227E+01   0.908504E+02   0.908504E+02   0.931120E+02  -0.226164E+01  -0.691958E+00
   0.640358E+01   0.640358E+01   0.952633E+02   0.952633E+02   0.931120E+02   0.215130E+01   0.768399E+00
   0.684703E+01   0.684703E+01   0.924630E+02   0.924630E+02   0.931120E+02  -0.648974E+00  -0.224393E+00
