res1           Y1_gamma1      LogPost        
   0.818450E+02   0.140207E+02  -0.185469E+02
   0.819345E+02   0.143123E+02  -0.186158E+02
   0.893986E+02   0.120080E+02  -0.184931E+02
   0.956284E+02   0.292139E+02  -0.220363E+02
   0.826785E+02   0.534185E+02  -0.245356E+02
   0.115826E+03   0.546599E+02  -0.255020E+02
   0.691104E+02   0.467935E+02  -0.241348E+02
   0.939470E+02   0.398556E+02  -0.232691E+02
   0.754031E+02   0.144702E+02  -0.194528E+02
   0.836767E+02   0.958484E+01  -0.173646E+02
   0.797046E+02   0.984917E+01  -0.178561E+02
   0.864010E+02   0.736361E+01  -0.172890E+02
   0.765251E+02   0.143692E+02  -0.192273E+02
   0.848392E+02   0.605715E+01  -0.171541E+02
   0.788784E+02   0.900900E+01  -0.179780E+02
   0.798266E+02   0.107922E+02  -0.179953E+02
   0.762451E+02   0.107922E+02  -0.188688E+02
   0.870081E+02   0.888154E+01  -0.175186E+02
   0.840593E+02   0.157029E+02  -0.189236E+02
   0.937349E+02   0.141776E+02  -0.197354E+02
   0.800106E+02   0.121057E+02  -0.182426E+02
   0.820095E+02   0.712135E+01  -0.171573E+02
   0.929947E+02   0.152125E+02  -0.196932E+02
   0.821324E+02   0.100871E+02  -0.175520E+02
   0.844674E+02   0.844940E+01  -0.171483E+02
   0.697034E+02   0.268733E+02  -0.219329E+02
   0.674997E+02   0.389508E+02  -0.234376E+02
   0.918379E+02   0.106815E+02  -0.189908E+02
   0.865278E+02   0.122819E+02  -0.181583E+02
   0.788226E+02   0.799473E+01  -0.180180E+02
   0.948902E+02   0.186732E+02  -0.204942E+02
   0.823804E+02   0.649597E+01  -0.171440E+02
   0.830659E+02   0.707005E+01  -0.170261E+02
   0.747330E+02   0.160507E+02  -0.198068E+02
   0.894231E+02   0.131336E+02  -0.187082E+02
   0.761092E+02   0.977530E+01  -0.189324E+02
   0.824186E+02   0.110613E+02  -0.177651E+02
   0.794277E+02   0.136825E+02  -0.186661E+02
   0.826756E+02   0.159902E+02  -0.190075E+02
   0.839369E+02   0.756368E+01  -0.170207E+02
   0.803632E+02   0.752348E+01  -0.175322E+02
   0.722956E+02   0.137071E+02  -0.201657E+02
   0.815551E+02   0.513597E+01  -0.179468E+02
   0.867838E+02   0.171535E+02  -0.193478E+02
   0.889298E+02   0.236034E+02  -0.207663E+02
   0.882064E+02   0.837428E+01  -0.177714E+02
   0.912566E+02   0.901829E+01  -0.188692E+02
   0.868613E+02   0.680787E+01  -0.174561E+02
   0.800031E+02   0.572764E+01  -0.182426E+02
   0.856117E+02   0.806338E+01  -0.171897E+02
   0.878673E+02   0.721005E+01  -0.177312E+02
   0.813568E+02   0.826408E+01  -0.173259E+02
   0.846336E+02   0.650251E+01  -0.170533E+02
   0.901755E+02   0.818554E+01  -0.185230E+02
   0.877194E+02   0.838580E+01  -0.176349E+02
   0.820546E+02   0.104699E+02  -0.176466E+02
   0.796210E+02   0.622903E+01  -0.181438E+02
   0.990733E+02   0.187033E+02  -0.212772E+02
   0.708056E+02   0.260746E+02  -0.217269E+02
   0.875163E+02   0.228028E+02  -0.205605E+02
   0.825026E+02   0.499357E+01  -0.177550E+02
   0.833576E+02   0.185520E+02  -0.196015E+02
   0.839171E+02   0.104995E+02  -0.175821E+02
   0.799333E+02   0.186075E+02  -0.197221E+02
   0.797609E+02   0.874027E+01  -0.177174E+02
   0.856512E+02   0.738628E+01  -0.171472E+02
   0.816005E+02   0.878116E+01  -0.173547E+02
   0.830222E+02   0.899522E+01  -0.172581E+02
   0.913837E+02   0.960037E+01  -0.188592E+02
   0.842555E+02   0.584599E+01  -0.171615E+02
   0.836257E+02   0.488209E+01  -0.176778E+02
   0.896145E+02   0.126865E+02  -0.186552E+02
   0.973844E+02   0.133754E+02  -0.208485E+02
   0.901347E+02   0.960637E+01  -0.184053E+02
   0.803496E+02   0.115638E+02  -0.180786E+02
   0.788168E+02   0.698061E+01  -0.182317E+02
   0.815657E+02   0.894456E+01  -0.173856E+02
   0.892887E+02   0.448063E+01  -0.212647E+02
   0.851153E+02   0.487191E+01  -0.178235E+02
   0.824333E+02   0.123896E+02  -0.181023E+02
   0.853961E+02   0.648267E+01  -0.171533E+02
   0.867970E+02   0.816981E+01  -0.174019E+02
