"loglikelihood"	"logprio"	"logposterior"
-133.767829814012	-4.60517018598809	-138.373
-130.790829814012	-4.60517018598809	-135.396
-131.258829814012	-4.60517018598809	-135.864
-133.332829814012	-4.60517018598809	-137.938
-131.520829814012	-4.60517018598809	-136.126
-131.155829814012	-4.60517018598809	-135.761
-131.987829814012	-4.60517018598809	-136.593
-132.333829814012	-4.60517018598809	-136.939
-130.887829814012	-4.60517018598809	-135.493
-131.795829814012	-4.60517018598809	-136.401
-131.860829814012	-4.60517018598809	-136.466
-130.857829814012	-4.60517018598809	-135.463
-131.340829814012	-4.60517018598809	-135.946
-131.382829814012	-4.60517018598809	-135.988
-131.068829814012	-4.60517018598809	-135.674
-130.819829814012	-4.60517018598809	-135.425
-134.371829814012	-4.60517018598809	-138.977
-131.332829814012	-4.60517018598809	-135.938
-130.763829814012	-4.60517018598809	-135.369
-132.829829814012	-4.60517018598809	-137.435
-132.107829814012	-4.60517018598809	-136.713
-132.697829814012	-4.60517018598809	-137.303
-137.131829814012	-4.60517018598809	-141.737
-133.179829814012	-4.60517018598809	-137.785
-131.621829814012	-4.60517018598809	-136.227
-131.198829814012	-4.60517018598809	-135.804
-130.923829814012	-4.60517018598809	-135.529
-130.729829814012	-4.60517018598809	-135.335
-131.440829814012	-4.60517018598809	-136.046
-131.682829814012	-4.60517018598809	-136.288
-132.084829814012	-4.60517018598809	-136.69
-131.142829814012	-4.60517018598809	-135.748
-134.042829814012	-4.60517018598809	-138.648
-131.422829814012	-4.60517018598809	-136.028
-131.108829814012	-4.60517018598809	-135.714
-133.289829814012	-4.60517018598809	-137.895
-131.910829814012	-4.60517018598809	-136.516
-130.693829814012	-4.60517018598809	-135.299
-131.813829814012	-4.60517018598809	-136.419
-130.929829814012	-4.60517018598809	-135.535
-130.955829814012	-4.60517018598809	-135.561
-131.765829814012	-4.60517018598809	-136.371
-132.094829814012	-4.60517018598809	-136.7
-131.460829814012	-4.60517018598809	-136.066
-133.666829814012	-4.60517018598809	-138.272
-131.253829814012	-4.60517018598809	-135.859
-130.736829814012	-4.60517018598809	-135.342
-131.077829814012	-4.60517018598809	-135.683
-130.931829814012	-4.60517018598809	-135.537
-131.348829814012	-4.60517018598809	-135.954
-132.903829814012	-4.60517018598809	-137.509
-130.964829814012	-4.60517018598809	-135.57
-130.810829814012	-4.60517018598809	-135.416
-132.963829814012	-4.60517018598809	-137.569
-131.766829814012	-4.60517018598809	-136.372
-132.513829814012	-4.60517018598809	-137.119
-133.623829814012	-4.60517018598809	-138.229
-131.959829814012	-4.60517018598809	-136.565
-130.773829814012	-4.60517018598809	-135.379
-130.756829814012	-4.60517018598809	-135.362
-131.209829814012	-4.60517018598809	-135.815
-131.821829814012	-4.60517018598809	-136.427
-134.263829814012	-4.60517018598809	-138.869
-132.902829814012	-4.60517018598809	-137.508
-130.770829814012	-4.60517018598809	-135.376
-131.467829814012	-4.60517018598809	-136.073
-132.763829814012	-4.60517018598809	-137.369
-131.621829814012	-4.60517018598809	-136.227
-131.639829814012	-4.60517018598809	-136.245
-131.424829814012	-4.60517018598809	-136.03
-131.132829814012	-4.60517018598809	-135.738
-131.584829814012	-4.60517018598809	-136.19
-130.919829814012	-4.60517018598809	-135.525
-131.632829814012	-4.60517018598809	-136.238
-131.275829814012	-4.60517018598809	-135.881
-131.437829814012	-4.60517018598809	-136.043
-131.083829814012	-4.60517018598809	-135.689
-131.060829814012	-4.60517018598809	-135.666
-131.378829814012	-4.60517018598809	-135.984
-130.754829814012	-4.60517018598809	-135.36
-131.449829814012	-4.60517018598809	-136.055
-131.854829814012	-4.60517018598809	-136.46
-133.894829814012	-4.60517018598809	-138.5
-134.250829814012	-4.60517018598809	-138.856
-131.674829814012	-4.60517018598809	-136.28
