res1           Y1_gamma1      LogPost        
   0.807358E+02   0.159371E+02  -0.138373E+03
   0.815137E+02   0.121176E+02  -0.135396E+03
   0.816220E+02   0.100627E+02  -0.135864E+03
   0.850336E+02   0.143642E+02  -0.137938E+03
   0.811547E+02   0.982257E+01  -0.136126E+03
   0.794812E+02   0.115220E+02  -0.135761E+03
   0.813547E+02   0.140959E+02  -0.136593E+03
   0.848025E+02   0.110259E+02  -0.136939E+03
   0.811562E+02   0.105814E+02  -0.135493E+03
   0.810220E+02   0.138436E+02  -0.136401E+03
   0.841999E+02   0.126751E+02  -0.136466E+03
   0.825669E+02   0.116454E+02  -0.135463E+03
   0.791321E+02   0.116815E+02  -0.135946E+03
   0.816019E+02   0.132864E+02  -0.135988E+03
   0.798617E+02   0.121282E+02  -0.135674E+03
   0.811449E+02   0.121885E+02  -0.135425E+03
   0.769178E+02   0.102613E+02  -0.138977E+03
   0.808330E+02   0.131689E+02  -0.135938E+03
   0.820746E+02   0.110923E+02  -0.135369E+03
   0.779885E+02   0.138551E+02  -0.137435E+03
   0.799572E+02   0.140249E+02  -0.136713E+03
   0.834605E+02   0.951098E+01  -0.137303E+03
   0.771991E+02   0.181817E+02  -0.141737E+03
   0.818995E+02   0.153689E+02  -0.137785E+03
   0.792463E+02   0.129129E+02  -0.136227E+03
   0.829990E+02   0.124535E+02  -0.135804E+03
   0.806347E+02   0.106758E+02  -0.135529E+03
   0.820609E+02   0.114313E+02  -0.135335E+03
   0.832120E+02   0.128200E+02  -0.136046E+03
   0.838785E+02   0.107771E+02  -0.136288E+03
   0.783069E+02   0.128005E+02  -0.136690E+03
   0.833065E+02   0.115670E+02  -0.135748E+03
   0.779502E+02   0.959706E+01  -0.138648E+03
   0.835806E+02   0.123950E+02  -0.136028E+03
   0.795923E+02   0.117501E+02  -0.135714E+03
   0.804844E+02   0.154407E+02  -0.137895E+03
   0.824262E+02   0.138807E+02  -0.136516E+03
   0.815802E+02   0.116686E+02  -0.135299E+03
   0.808106E+02   0.963871E+01  -0.136419E+03
   0.827842E+02   0.113191E+02  -0.135535E+03
   0.804291E+02   0.107244E+02  -0.135561E+03
   0.838160E+02   0.105631E+02  -0.136371E+03
   0.839700E+02   0.103021E+02  -0.136700E+03
   0.795493E+02   0.105041E+02  -0.136066E+03
   0.765607E+02   0.116191E+02  -0.138272E+03
   0.818256E+02   0.130625E+02  -0.135859E+03
   0.813001E+02   0.119225E+02  -0.135342E+03
   0.824519E+02   0.125451E+02  -0.135683E+03
   0.811395E+02   0.124755E+02  -0.135537E+03
   0.836633E+02   0.118906E+02  -0.135954E+03
   0.837567E+02   0.146226E+02  -0.137509E+03
   0.826900E+02   0.120470E+02  -0.135570E+03
   0.812802E+02   0.107299E+02  -0.135416E+03
   0.843737E+02   0.143609E+02  -0.137569E+03
   0.790817E+02   0.130500E+02  -0.136372E+03
   0.792090E+02   0.142426E+02  -0.137119E+03
   0.788480E+02   0.928754E+01  -0.138229E+03
   0.788942E+02   0.132408E+02  -0.136565E+03
   0.819097E+02   0.119509E+02  -0.135379E+03
   0.811433E+02   0.119779E+02  -0.135362E+03
   0.832405E+02   0.109514E+02  -0.135815E+03
   0.837043E+02   0.131488E+02  -0.136427E+03
   0.759595E+02   0.133197E+02  -0.138869E+03
   0.853786E+02   0.132205E+02  -0.137508E+03
   0.808535E+02   0.119160E+02  -0.135376E+03
   0.827172E+02   0.131547E+02  -0.136073E+03
   0.773093E+02   0.118765E+02  -0.137369E+03
   0.806054E+02   0.135539E+02  -0.136227E+03
   0.795577E+02   0.102681E+02  -0.136245E+03
   0.804820E+02   0.132348E+02  -0.136030E+03
   0.795935E+02   0.119352E+02  -0.135738E+03
   0.821676E+02   0.135015E+02  -0.136190E+03
   0.827206E+02   0.117703E+02  -0.135525E+03
   0.809220E+02   0.136193E+02  -0.136238E+03
   0.795618E+02   0.124206E+02  -0.135881E+03
   0.829796E+02   0.129714E+02  -0.136043E+03
   0.830404E+02   0.110440E+02  -0.135689E+03
   0.816779E+02   0.127420E+02  -0.135666E+03
   0.831952E+02   0.105481E+02  -0.135984E+03
   0.811451E+02   0.119698E+02  -0.135360E+03
   0.810841E+02   0.133785E+02  -0.136055E+03
   0.793143E+02   0.133785E+02  -0.136460E+03
   0.762159E+02   0.127436E+02  -0.138500E+03
   0.773643E+02   0.152643E+02  -0.138856E+03
   0.811655E+02   0.136962E+02  -0.136280E+03
   0.866167E+02   0.123619E+02  -0.138546E+03
   0.818896E+02   0.123829E+02  -0.135517E+03
   0.838337E+02   0.115579E+02  -0.136041E+03
   0.806806E+02   0.102036E+02  -0.135824E+03
   0.793454E+02   0.109142E+02  -0.135964E+03
   0.841620E+02   0.143978E+02  -0.137496E+03
   0.817524E+02   0.151851E+02  -0.137594E+03
   0.821687E+02   0.110345E+02  -0.135399E+03
   0.819165E+02   0.118209E+02  -0.135351E+03
   0.794688E+02   0.105003E+02  -0.136116E+03
   0.798480E+02   0.114883E+02  -0.135596E+03
   0.801578E+02   0.135402E+02  -0.136302E+03
   0.814243E+02   0.118551E+02  -0.135326E+03
   0.813805E+02   0.118844E+02  -0.135332E+03
   0.771688E+02   0.137400E+02  -0.137934E+03
   0.828590E+02   0.110390E+02  -0.135612E+03
   0.835016E+02   0.125692E+02  -0.136055E+03
   0.844890E+02   0.119373E+02  -0.136493E+03
   0.803036E+02   0.129736E+02  -0.135908E+03
   0.830826E+02   0.124077E+02  -0.135818E+03
   0.793842E+02   0.123447E+02  -0.135932E+03
   0.799192E+02   0.958167E+01  -0.136854E+03
   0.830767E+02   0.120750E+02  -0.135712E+03
   0.842159E+02   0.132121E+02  -0.136723E+03
   0.852966E+02   0.140552E+02  -0.137898E+03
   0.826000E+02   0.988115E+01  -0.136284E+03
   0.834039E+02   0.119328E+02  -0.135826E+03
   0.850217E+02   0.168734E+02  -0.140166E+03
   0.840176E+02   0.126153E+02  -0.136337E+03
   0.814939E+02   0.106416E+02  -0.135453E+03
   0.791659E+02   0.150925E+02  -0.137865E+03
   0.794966E+02   0.124525E+02  -0.135920E+03
   0.841555E+02   0.117894E+02  -0.136248E+03
   0.836061E+02   0.112558E+02  -0.135938E+03
   0.827214E+02   0.119764E+02  -0.135563E+03
   0.814100E+02   0.110592E+02  -0.135314E+03
   0.800106E+02   0.116399E+02  -0.135538E+03
   0.839327E+02   0.128873E+02  -0.136406E+03
   0.817382E+02   0.112001E+02  -0.135306E+03
   0.816526E+02   0.116706E+02  -0.135303E+03
   0.816526E+02   0.919782E+01  -0.137083E+03
   0.826385E+02   0.136266E+02  -0.136369E+03
   0.814075E+02   0.110704E+02  -0.135312E+03
   0.837493E+02   0.137359E+02  -0.136817E+03
   0.809138E+02   0.957473E+01  -0.136489E+03
   0.829261E+02   0.119273E+02  -0.135622E+03
   0.798106E+02   0.134609E+02  -0.136340E+03
   0.807699E+02   0.135691E+02  -0.136217E+03
   0.836297E+02   0.129931E+02  -0.136309E+03
   0.793957E+02   0.129472E+02  -0.136181E+03
   0.797918E+02   0.107154E+02  -0.135813E+03
   0.815007E+02   0.109930E+02  -0.135329E+03
   0.827845E+02   0.156339E+02  -0.138173E+03
   0.809489E+02   0.141528E+02  -0.136657E+03
   0.830467E+02   0.132989E+02  -0.136260E+03
   0.795983E+02   0.128908E+02  -0.136072E+03
   0.781497E+02   0.127840E+02  -0.136788E+03
   0.798249E+02   0.126937E+02  -0.135896E+03
