"res1"	"res2"	"tau1"	"Y1_gamma1"	"LogPost"
89.0091	71.8288	9.79341	4.52763	-12.9386
85.7935	72.6961	9.82524	2.36292	-11.3617
85.7935	69.7237	9.77462	0.717567	-9.2852
86.9045	66.8268	9.79445	0.851245	-9.31674
88.3466	68.9768	9.86978	0.989529	-9.97108
87.298	66.3218	9.7905	1.57921	-10.1098
84.5953	72.4081	9.81275	2.79995	-12.5729
84.0315	80.1723	8.43977	5.47288	-17.3054
81.025	70.308	9.8163	9.72216	-16.9187
89.6357	63.0654	9.8163	5.9946	-14.584
86.1077	68.0437	9.79124	3.62102	-11.9454
87.4063	69.7111	9.79124	1.04966	-8.81626
87.4063	67.4494	9.66385	0.787979	-9.1647
86.1363	73.9518	9.89396	1.64243	-11.4178
87.686	69.7232	9.89396	1.20264	-9.10626
87.8156	71.3989	9.65113	0.186531	-10.2624
88.0651	73.4969	9.65113	6.65931	-14.48
87.9458	71.9657	9.80779	2.03822	-10.433
84.771	71.1236	9.83446	0.541895	-12.4374
84.1991	72.3838	9.65918	1.91004	-13.2607
86.2744	67.5088	9.75465	0.249333	-8.83928
86.771	67.5088	9.75465	0.249333	-8.67121
86.8227	68.7554	9.72399	0.716588	-8.43955
87.0133	68.7487	9.72914	0.502603	-8.3703
87.4481	72.6921	9.77534	0.502603	-10.1757
87.9679	68.1593	9.77534	0.986982	-9.5171
85.7826	68.5775	9.78497	0.477922	-9.23934
85.3885	69.7587	9.69378	0.529613	-10.0747
85.3885	65.8253	9.76238	0.332056	-11.8836
87.283	71.3062	9.69486	4.73512	-12.8464
89.5739	70.2661	9.78569	3.3772	-12.1712
84.117	66.8824	9.74186	9.75412	-16.3433
90.7231	72.8267	9.70243	5.72672	-14.3872
88.5797	69.2153	9.70243	2.63076	-10.9315
87.5785	72.0285	9.7605	1.72967	-10.0543
85.9808	70.5263	9.85505	2.21205	-10.5529
85.7317	69.5765	9.85505	3.66502	-12.0651
84.984	65.0129	9.80709	2.30858	-12.6082
89.7111	76.1476	9.80709	6.04814	-14.6853
89.7089	69.909	9.80709	3.89156	-12.6014
88.3322	68.5992	9.75333	2.28168	-10.4963
88.3322	69.2899	9.69901	1.71622	-9.98176
88.3432	71.7785	9.69901	2.13142	-10.6675
86.458	71.1291	9.81524	0.263996	-8.59558
87.4305	67.317	9.71689	1.91333	-10.0216
86.9204	72.8699	9.71689	0.635019	-9.88818
89.6179	72.3406	9.81301	3.33746	-12.4396
88.106	74.3592	9.7691	1.9993	-11.6918
87.2524	70.4379	9.7691	2.01695	-9.88066
85.4984	69.0558	9.64659	5.50546	-13.6533
82.8942	71.9524	9.72639	6.10683	-14.9942
90.145	71.4868	9.69242	2.78588	-12.531
89.0252	73.1805	9.78127	2.40484	-11.8222
87.8973	70.7978	9.74318	2.40484	-10.4955
86.9562	67.7709	9.64697	0.719107	-8.74914
88.2519	70.2048	9.90097	0.224416	-11.1474
88.0356	67.1811	9.84487	1.70024	-10.1342
86.4087	72.5801	9.84487	0.282872	-9.64046
87.4932	66.8021	9.8628	1.13741	-9.65992
87.1345	65.065	9.82416	0.284204	-11.1168
91.2238	66.8281	9.73002	2.57235	-14.2786
93.1376	70.2252	9.76488	4.67274	-15.4439
86.4744	70.8884	9.88113	1.48765	-9.52164
84.5996	72.0071	9.68472	1.45167	-12.5647
87.9845	69.5999	9.74298	1.45167	-9.50278
84.8276	76.3018	9.74298	1.90806	-14.8762
87.0492	64.4605	9.81803	3.19358	-12.1455
87.3116	70.0636	9.81803	1.20314	-8.93245
89.8503	65.9859	9.82956	2.94535	-12.5919
87.1409	67.0564	9.68679	2.42127	-10.6215
86.2922	70.9088	9.74222	1.51695	-9.6735
88.1455	68.8884	9.69418	1.66534	-9.8087
89.6119	69.5467	9.67001	1.41689	-12.1494
86.6678	67.4875	9.87959	1.48055	-9.57328
86.8269	61.4849	9.86348	2.61013	-13.681
86.8254	69.5849	9.86348	0.725866	-8.39078
89.4525	72.1644	9.79291	2.35069	-11.8684
87.748	70.8948	9.79291	1.2136	-9.3726
86.6322	71.14	9.83837	1.2136	-9.2289
87.2509	74.6287	9.74172	3.49724	-12.4232
88.9021	71.1103	9.66539	2.08428	-10.9301
86.0852	66.8058	9.66539	1.05461	-9.92885
87.3195	71.3884	9.66539	0.205972	-9.17853
86.6338	70.6575	9.66539	0.205972	-8.32987
87.0483	65.8264	9.66539	1.23305	-10.1961
86.664	68.4915	9.66539	1.23305	-9.03003
88.1356	69.7347	9.72418	2.76762	-10.8764
85.8242	68.7394	9.85112	0.470374	-9.12233
87.3993	69.8535	9.75605	0.770615	-8.68555
90.5628	74.2744	9.87236	8.43698	-15.8168
87.0039	85.5911	9.14647	6.64765	-17.1649
85.7646	76.1206	9.70089	4.96401	-13.9711
