res1           res2           tau1           Y1_gamma1      LogPost        
   0.974294E+02   0.105558E+03   0.581433E+01   0.100609E+02  -0.174618E+02
   0.930190E+02   0.111649E+03   0.588324E+01   0.124587E+02  -0.184832E+02
   0.103799E+03   0.119522E+03   0.603006E+01   0.116158E+02  -0.190670E+02
   0.111916E+03   0.115977E+03   0.628018E+01   0.783097E+01  -0.158966E+02
   0.120980E+03   0.109234E+03   0.625159E+01   0.807398E+01  -0.190464E+02
   0.114147E+03   0.107786E+03   0.606011E+01   0.601646E+01  -0.138206E+02
   0.112521E+03   0.105367E+03   0.606011E+01   0.335976E+01  -0.116809E+02
   0.109934E+03   0.121054E+03   0.616603E+01   0.794791E+01  -0.179937E+02
   0.109223E+03   0.127158E+03   0.628611E+01   0.805217E+01  -0.182222E+02
   0.110591E+03   0.110162E+03   0.630153E+01   0.204697E+01  -0.127381E+02
   0.114955E+03   0.109367E+03   0.582131E+01   0.292607E+01  -0.123057E+02
   0.116210E+03   0.107851E+03   0.597233E+01   0.113283E+01  -0.102279E+02
   0.114920E+03   0.107306E+03   0.600011E+01   0.888319E+00  -0.819104E+01
   0.112118E+03   0.107656E+03   0.599635E+01   0.804396E+00  -0.733845E+01
   0.111127E+03   0.105066E+03   0.599635E+01   0.188937E+01  -0.112322E+02
   0.114156E+03   0.109837E+03   0.599635E+01   0.253911E+01  -0.115251E+02
   0.118142E+03   0.110372E+03   0.583708E+01   0.488819E+01  -0.141853E+02
   0.125191E+03   0.107906E+03   0.583708E+01   0.400642E+01  -0.167917E+02
   0.118037E+03   0.109201E+03   0.590583E+01   0.175181E+01  -0.138202E+02
   0.108482E+03   0.107383E+03   0.629085E+01   0.237405E+01  -0.118998E+02
   0.113322E+03   0.108634E+03   0.587982E+01   0.186348E+01  -0.116235E+02
   0.111034E+03   0.108862E+03   0.598212E+01   0.164972E+01  -0.100566E+02
   0.111670E+03   0.108187E+03   0.603157E+01   0.109820E+01  -0.847281E+01
   0.114139E+03   0.106437E+03   0.601134E+01   0.694995E+00  -0.826133E+01
   0.111224E+03   0.107038E+03   0.599163E+01   0.123265E+01  -0.841870E+01
   0.113931E+03   0.107038E+03   0.601987E+01   0.739859E+00  -0.729073E+01
   0.114345E+03   0.108136E+03   0.601987E+01   0.159929E+01  -0.920386E+01
   0.114134E+03   0.107406E+03   0.601987E+01   0.499471E-01  -0.674559E+01
   0.113959E+03   0.106310E+03   0.601987E+01   0.146201E+01  -0.909603E+01
   0.112660E+03   0.108519E+03   0.596743E+01   0.638962E+00  -0.908669E+01
   0.112660E+03   0.106674E+03   0.600431E+01   0.535044E+00  -0.723299E+01
   0.112329E+03   0.107397E+03   0.601982E+01   0.417941E+00  -0.658641E+01
   0.110132E+03   0.107863E+03   0.599463E+01   0.417941E+00  -0.947724E+01
   0.112631E+03   0.107245E+03   0.599340E+01   0.417941E+00  -0.646189E+01
   0.112554E+03   0.106827E+03   0.597742E+01   0.109785E+01  -0.782072E+01
   0.111750E+03   0.108847E+03   0.601207E+01   0.984133E+00  -0.980865E+01
   0.112854E+03   0.106967E+03   0.601207E+01   0.165088E+00  -0.639087E+01
   0.113529E+03   0.107193E+03   0.598320E+01   0.107307E+00  -0.630213E+01
   0.114811E+03   0.107165E+03   0.597537E+01   0.109593E+01  -0.843815E+01
   0.112001E+03   0.105763E+03   0.597537E+01   0.137069E+01  -0.969224E+01
   0.111520E+03   0.107760E+03   0.597537E+01   0.932885E+00  -0.789746E+01
   0.111665E+03   0.107131E+03   0.601621E+01   0.842070E+00  -0.750637E+01
   0.113851E+03   0.106029E+03   0.601621E+01   0.410289E+00  -0.982764E+01
   0.113549E+03   0.103255E+03   0.591993E+01   0.636446E+01  -0.158648E+02
   0.112468E+03   0.105138E+03   0.627920E+01   0.559501E+01  -0.143663E+02
   0.108855E+03   0.107369E+03   0.609112E+01   0.455985E+01  -0.131200E+02
   0.112235E+03   0.105791E+03   0.598701E+01   0.133378E+02  -0.176089E+02
   0.100777E+03   0.102704E+03   0.620121E+01   0.780391E+01  -0.177721E+02
   0.113148E+03   0.106589E+03   0.595270E+01   0.876802E+01  -0.155570E+02
   0.112288E+03   0.112097E+03   0.593121E+01   0.413307E+01  -0.139107E+02
   0.117087E+03   0.106244E+03   0.594985E+01   0.421439E+01  -0.131772E+02
   0.120676E+03   0.109460E+03   0.583211E+01   0.293593E+01  -0.146551E+02
   0.112594E+03   0.111266E+03   0.597620E+01   0.283155E+01  -0.130334E+02
   0.115178E+03   0.107056E+03   0.607230E+01   0.334207E+01  -0.115981E+02
   0.100557E+03   0.109175E+03   0.583463E+01   0.252730E+01  -0.161920E+02
   0.115108E+03   0.108989E+03   0.591562E+01   0.412077E+01  -0.129841E+02
   0.108661E+03   0.105908E+03   0.582038E+01   0.995011E+01  -0.164920E+02
   0.109203E+03   0.106450E+03   0.609194E+01   0.195109E+01  -0.117623E+02
   0.113530E+03   0.107283E+03   0.595311E+01   0.290417E+01  -0.106503E+02
   0.104756E+03   0.119410E+03   0.614561E+01   0.823463E+01  -0.180628E+02
   0.103844E+03   0.106764E+03   0.620002E+01   0.959287E+01  -0.167987E+02
   0.113146E+03   0.965846E+02   0.615071E+01   0.642213E+01  -0.174824E+02
   0.108459E+03   0.110382E+03   0.626496E+01   0.182335E+01  -0.127774E+02
   0.112608E+03   0.106527E+03   0.615055E+01   0.293504E+01  -0.126619E+02
   0.107973E+03   0.110833E+03   0.613589E+01   0.381707E+01  -0.134686E+02
   0.112981E+03   0.108270E+03   0.605902E+01   0.480178E+01  -0.127691E+02
   0.113011E+03   0.108915E+03   0.605902E+01   0.130041E+01  -0.953082E+01
   0.114845E+03   0.106585E+03   0.602193E+01   0.130350E+01  -0.913326E+01
   0.113121E+03   0.107781E+03   0.599459E+01   0.139020E+01  -0.827487E+01
   0.115035E+03   0.105444E+03   0.599459E+01   0.179058E+01  -0.110315E+02
   0.110123E+03   0.107483E+03   0.599459E+01   0.203297E+01  -0.101220E+02
   0.122239E+03   0.104362E+03   0.617032E+01   0.118522E+02  -0.185946E+02
   0.110035E+03   0.108866E+03   0.613430E+01   0.372785E+01  -0.124019E+02
   0.111193E+03   0.108041E+03   0.620090E+01   0.227726E+01  -0.116690E+02
   0.109613E+03   0.108231E+03   0.584911E+01   0.213386E+01  -0.116986E+02
   0.110350E+03   0.108385E+03   0.589531E+01   0.306562E+01  -0.120048E+02
   0.113377E+03   0.997273E+02   0.622462E+01   0.684472E+01  -0.161649E+02
   0.108249E+03   0.105458E+03   0.607246E+01   0.135586E+01  -0.139900E+02
   0.111784E+03   0.111042E+03   0.587633E+01   0.188035E+01  -0.141034E+02
   0.113357E+03   0.107129E+03   0.596899E+01   0.175431E+01  -0.888725E+01
   0.116029E+03   0.107289E+03   0.594851E+01   0.157582E+01  -0.102103E+02
   0.116927E+03   0.107354E+03   0.594851E+01   0.216984E+01  -0.115840E+02
   0.117126E+03   0.107742E+03   0.603016E+01   0.113836E+01  -0.116062E+02
   0.112115E+03   0.108005E+03   0.604453E+01   0.147327E+01  -0.860022E+01
   0.111572E+03   0.107387E+03   0.604453E+01   0.692241E+00  -0.731726E+01
   0.111184E+03   0.107926E+03   0.604453E+01   0.801473E+00  -0.821501E+01
   0.112722E+03   0.106984E+03   0.606281E+01   0.470138E+00  -0.665918E+01
   0.112803E+03   0.106984E+03   0.600737E+01   0.589831E+00  -0.681978E+01
   0.111257E+03   0.106984E+03   0.600737E+01   0.105650E+01  -0.816762E+01
   0.114744E+03   0.108011E+03   0.598109E+01   0.770627E+00  -0.847590E+01
   0.111668E+03   0.106339E+03   0.599705E+01   0.167197E+01  -0.929374E+01
   0.112995E+03   0.108873E+03   0.590880E+01   0.167678E+01  -0.116834E+02
   0.107016E+03   0.105912E+03   0.598943E+01   0.606772E+01  -0.146083E+02
   0.111172E+03   0.108660E+03   0.618540E+01   0.541475E+01  -0.136608E+02
   0.106346E+03   0.104174E+03   0.606054E+01   0.501753E+01  -0.148097E+02
   0.112837E+03   0.108987E+03   0.620373E+01   0.625248E+01  -0.144306E+02
   0.109482E+03   0.115969E+03   0.618115E+01   0.653908E+01  -0.159535E+02
   0.114590E+03   0.105748E+03   0.602035E+01   0.199080E+01  -0.105033E+02
   0.108293E+03   0.105951E+03   0.604534E+01   0.250801E+01  -0.123112E+02
   0.109333E+03   0.108473E+03   0.620767E+01   0.151595E+01  -0.116943E+02
   0.109200E+03   0.114182E+03   0.623549E+01   0.297419E+01  -0.141912E+02
   0.115210E+03   0.114373E+03   0.602046E+01   0.113355E+02  -0.174066E+02
   0.113061E+03   0.123609E+03   0.592305E+01   0.104705E+02  -0.204325E+02
   0.109885E+03   0.105999E+03   0.627000E+01   0.357304E+01  -0.124829E+02
   0.109585E+03   0.107383E+03   0.593878E+01   0.330867E+01  -0.125324E+02
   0.114829E+03   0.106612E+03   0.594763E+01   0.487856E+01  -0.130122E+02
   0.113176E+03   0.106637E+03   0.600602E+01   0.361072E+00  -0.721313E+01
   0.113340E+03   0.107650E+03   0.600602E+01   0.237614E+00  -0.680609E+01
   0.113340E+03   0.107983E+03   0.600602E+01   0.472593E+00  -0.758275E+01
   0.114788E+03   0.106702E+03   0.600602E+01   0.472593E+00  -0.808499E+01
   0.116595E+03   0.107623E+03   0.601998E+01   0.446497E+00  -0.105838E+02
   0.113030E+03   0.106920E+03   0.607192E+01   0.601096E+00  -0.690433E+01
   0.113275E+03   0.107757E+03   0.596377E+01   0.911331E+00  -0.748228E+01
   0.114493E+03   0.107757E+03   0.595992E+01   0.233224E+00  -0.776014E+01
   0.113255E+03   0.107026E+03   0.595992E+01   0.777549E+00  -0.712496E+01
   0.113275E+03   0.107166E+03   0.594547E+01   0.134782E+01  -0.813380E+01
   0.113508E+03   0.107110E+03   0.594547E+01   0.126471E+01  -0.804474E+01
