"res1"	"Y1_gamma1"	"LogPost"
100.012	7.49266	-9.29478
87.7786	20.6021	-12.761
102.215	1.50292	-6.34636
103.612	2.37396	-6.23105
103.957	1.09226	-5.44548
101.679	1.76531	-6.96691
103.599	1.01916	-5.34286
103.599	3.86025	-7.20369
102.3	5.56664	-8.21613
103.282	0.418171	-5.12795
104.421	1.17682	-5.72326
102.976	0.485792	-5.29692
104.978	2.64975	-6.65737
105.127	6.52158	-8.58311
103.766	0.100332	-5.1223
103.7	2.76259	-6.49637
99.7593	6.37746	-9.05908
112.431	16.1418	-11.5427
115.936	14.0982	-11.8113
105.859	2.93084	-7.20911
103.874	2.57095	-6.36613
102.573	1.51917	-6.04152
100.73	6.8451	-8.96323
101.277	4.82564	-8.12787
98.4381	6.40793	-9.50355
102.601	2.38614	-6.48916
103.411	2.88416	-6.59769
105.985	3.89056	-7.62142
101.709	6.26418	-8.58885
105.242	2.05871	-6.55411
100.481	9.46633	-9.76049
104.766	4.83522	-7.79357
103.51	2.65374	-6.43211
101.834	6.80142	-8.77246
98.6411	29.3795	-12.9531
107.296	5.78009	-8.70353
102.568	1.26691	-5.93377
102.783	0.634861	-5.4997
102.476	2.8182	-6.78638
98.8564	12.1831	-10.5524
98.4169	10.0178	-10.1708
103.034	1.79809	-5.94886
102.779	2.74667	-6.63869
105.225	0.762484	-6.8839
105.225	0.566536	-7.0777
104.624	1.51908	-5.96196
102.258	6.42721	-8.57935
103.141	0.80031	-5.32502
104.863	6.5532	-8.57595
103.029	1.83459	-5.97436
104.705	1.27807	-5.96994
103.636	1.27807	-5.48943
103.872	0.868514	-5.32371
104.34	0.0737392	-5.64504
112.726	6.27113	-11.2615
112.806	9.36932	-10.8707
101.406	1.56173	-7.35792
104.874	3.81948	-7.27367
104.1	0.560836	-5.37817
102.908	1.42733	-5.77812
102.902	0.185088	-5.28941
103.822	0.576919	-5.21431
101.904	2.14592	-6.81165
104.945	0.260259	-6.6822
104.833	2.4339	-6.48605
104.833	0.677355	-6.24259
104.833	3.74033	-7.22212
107.993	7.72527	-9.40831
101.18	1.51257	-7.7419
104.257	1.49341	-5.75193
104.229	1.49341	-5.74027
102.853	2.27672	-6.32159
104.214	3.15141	-6.77675
106.143	3.18927	-7.44849
103.581	0.242575	-5.07489
103.581	0.242575	-5.07489
103.581	0.790504	-5.2328
102.49	0.47761	-5.79211
102.356	0.938487	-6.05122
104.769	1.44786	-6.05031
101.892	3.82665	-7.51201
104.723	2.95529	-6.74604
100.289	5.18791	-8.57788
104.527	1.43553	-5.87129
104.861	1.96854	-6.27616
104.861	1.53769	-6.142
103.093	0.475729	-5.22178
105.997	1.44845	-7.58833
102.01	2.48554	-6.85672
103.89	2.56065	-6.35971
103.528	1.37831	-5.55507
104.026	2.11142	-6.06464
104.026	0.836777	-5.38122
104.603	1.19212	-5.87042
104.603	0.412634	-5.98142
103.334	0.0250037	-5.057
105.449	0.517834	-7.67677
107.65	4.4228	-8.52499
103.683	2.21957	-6.12022
104.315	1.62476	-5.84258
103.745	0.721602	-5.23133
103.591	0.721602	-5.20495
104.684	0.349527	-6.13539
104.367	0.400233	-5.65063
101.963	1.73546	-6.65588
104.799	0.586031	-6.23106
100.378	6.28608	-8.86744
103.96	9.70336	-9.64267
102.599	0.0200115	-5.60457
102.856	0.0200115	-5.31924
95.9713	11.6473	-10.851
94.8916	7.68438	-10.9578
105.292	0.187665	-7.57586
103.072	2.87214	-6.64277
105.062	3.04642	-6.89747
104.701	0.20188	-6.20978
103.602	2.96957	-6.63977
103.602	3.06361	-6.70223
103.602	0.222229	-5.07628
104.655	1.24706	-5.92262
104.488	2.22001	-6.24015
105.576	2.91965	-7.05217
102.558	0.414068	-5.69267
102.263	6.5471	-8.62603
103.855	3.37275	-6.89841
104.468	1.18709	-5.76035
104.603	0.680829	-5.90473
104.603	1.09548	-5.86179
103.97	1.16598	-5.48398
102.11	0.634751	-6.39531
103.396	1.72031	-5.79858
104.259	0.00590312	-5.5417
102.468	1.93019	-6.31325
104.169	1.33012	-5.63651
103.053	0.473644	-5.24384
103.053	1.77584	-5.92766
104.156	1.10125	-5.53543
104.301	0.788042	-5.56477
103.706	0.945596	-5.31543
104.029	0.680996	-5.34548
102.005	1.62868	-6.59078
104.397	1.98461	-6.07194
103.045	1.67907	-5.86844
102.957	1.67907	-5.90491
103.284	1.67907	-5.79356
100.245	9.62741	-9.82894
103.793	0.243051	-5.14542
103.793	0.243051	-5.14542
103.974	0.484132	-5.27785
103.974	0.973385	-5.40221
104.146	2.70505	-6.47831
104.344	9.70495	-9.64639
105.734	0.581798	-8.36027
102.678	1.28244	-5.85072
102.678	1.03171	-5.74066
105.815	2.37569	-7.05225
103.497	9.05386	-9.44724
107.994	3.25603	-8.88919
107.896	4.91969	-8.71915
98.6004	29.8196	-12.9968
109.811	50.9037	-14.5694
93.9674	33.8575	-13.4576
103.238	18.9062	-11.5953
97.3968	4.92263	-10.1528
103.393	6.84098	-8.66722
110.295	8.45561	-10.0894
104.936	0.253839	-6.66547
104.668	1.39509	-5.95962
103.93	1.21822	-5.49754
102.573	1.59695	-6.07845
103.66	1.77235	-5.80979
103.66	0.306919	-5.10238
103.203	3.24785	-6.86042
106.466	5.74619	-8.47985
104.885	3.22665	-6.94431
104.566	6.92586	-8.70869
109.174	5.7925	-9.39711
97.6531	13.0381	-10.837
112.375	20.4694	-12.0856
102.315	10.0214	-9.77096
96.2217	5.17317	-10.9333
103.868	4.72458	-7.68582
105.73	6.04559	-8.46049
104.418	1.69696	-5.92319
99.6071	9.32916	-9.83686
93.9869	24.2232	-12.5797
102.604	1.24875	-5.89514
103.623	1.19329	-5.43932
105.57	0.0345264	-8.46833
102.808	0.11857	-5.36817
