"res1"	"Y1_gamma1"	"LogPost"
112.869	0.146221	-4.71215
113.132	0.970438	-5.52267
112.848	0.607108	-5.14637
112.087	2.78041	-8.48537
114.087	0.019004	-5.60969
112.89	0.51774	-4.99688
113.27	0.678664	-5.04992
112.412	0.154328	-5.5575
112.95	0.155383	-4.63287
115.058	0.393607	-9.22113
112.514	0.618412	-5.61323
113.499	0.27033	-4.67386
114.142	0.522998	-5.83698
114.855	1.80406	-7.84974
113.495	0.0519865	-4.57816
113.819	2.80707	-8.23278
113.683	2.94538	-8.36728
112.45	3.46847	-9.02385
115.392	1.8328	-8.6756
113.102	0.0239353	-4.49895
113.102	0.583653	-4.94497
114.018	1.74064	-6.96671
112.514	1.35473	-6.5099
113.951	0.78673	-5.68908
111.961	0.0635019	-7.02975
113.637	0.318242	-4.83818
113.521	0.318242	-4.72608
112.795	1.87485	-7.05248
112.627	1.02743	-5.94822
113.218	1.25571	-5.97589
113.308	0.716632	-5.10801
113.943	0.460953	-5.39698
112.464	1.06834	-6.19533
113.389	1.77699	-6.80072
113.113	0.658869	-5.04564
113.534	0.412714	-4.81942
115.68	4.87873	-10.5802
114.978	2.33874	-8.3807
112.317	0.237461	-5.82932
113.053	1.51672	-6.42752
113.171	1.20638	-5.90111
113.171	1.09109	-5.7116
113.469	1.00519	-5.59131
113.279	0.596987	-4.93493
112.555	0.36883	-5.33047
113.32	0.696595	-5.07978
113.297	0.074286	-4.48324
114.22	0.952337	-6.25806
114.294	0.944457	-6.38083
113.044	0.265629	-4.62933
113.044	0.276587	-4.63762
113.629	1.38829	-6.25409
112.626	1.04975	-5.98062
113.637	0.388774	-4.89395
113.112	0.436207	-4.75795
113.112	1.06983	-5.68989
111.857	0.84679	-7.23889
115.06	2.31855	-8.44552
113.639	0.474638	-4.97537
113.645	0.423174	-4.93269
113.128	5.09486	-10.3162
111.686	0.918251	-7.70987
113.184	1.57537	-6.49435
113.194	0.334204	-4.63258
113.354	1.18923	-5.86618
115.759	1.18923	-10.2049
115.216	3.35356	-9.34195
113.522	1.50904	-6.40821
113.7	0.916	-5.58082
113.814	1.15768	-6.01431
114.339	1.11202	-6.58241
113.684	0.827864	-5.44506
116.259	2.3486	-10.0641
110.107	3.95282	-10.5935
112.236	1.10409	-6.56684
113.428	0.32181	-4.66674
113.614	1.53285	-6.4709
112.779	0.896822	-5.61205
114.44	1.26778	-6.86648
113.887	1.28383	-6.2492
113.098	0.0341465	-4.50134
113.098	0.0341465	-4.50134
113.807	0.266522	-5.04617
114.514	0.933538	-6.81614
114.463	1.34798	-6.9661
113.167	0.63206	-4.9927
113.866	1.09076	-5.9643
113.826	0.548322	-5.27554
115.184	1.81453	-8.32971
113.743	0.223155	-4.92393
113.884	0.449202	-5.28622
113.799	0.26648	-5.03303
111.717	1.54549	-7.75583
112.36	1.20327	-6.49237
111.039	2.1544	-9.04501
113.555	2.13157	-7.33161
113.663	0.869307	-5.48652
113.663	0.0686574	-4.76097
112.725	2.32713	-7.6836
112.798	0.219357	-4.83429
113.635	1.08747	-5.79204
113.097	0.475386	-4.80912
112.092	1.03795	-6.76614
113.275	0.299916	-4.60055
112.954	0.523523	-4.95062
112.85	0.0578042	-4.70994
113.538	0.0578042	-4.61732
113.538	0.814376	-5.32754
113.308	0.220262	-4.54744
113.639	0.220262	-4.78065
113.736	0.264751	-4.9333
112.821	2.27845	-7.59013
114.785	1.5632	-7.59753
114.236	0.190199	-6.03792
112.597	0.485923	-5.34677
114.21	0.849333	-6.16065
111.161	3.13356	-9.38723
114.844	0.198284	-8.44734
111.754	1.68105	-7.78192
112.45	0.26965	-5.50044
113.743	0.1717	-4.90354
113.564	0.1717	-4.67537
114.285	0.83846	-6.29639
111.645	0.878344	-7.84449
112.951	0.0515811	-4.60203
113.336	0.119264	-4.50556
113.614	0.424447	-4.90151
114.033	0.0272237	-5.46908
112.753	0.0576265	-4.84234
112.628	0.0749452	-5.06006
113.303	0.555952	-4.88218
113.69	0.000598944	-4.79296
114.654	0.988476	-7.14465
112.76	0.282589	-4.92677
113.518	0.596271	-5.01487
112.729	0.370979	-5.03778
113.274	0.831361	-5.28182
113.64	0.104287	-4.73866
112.88	0.920374	-5.56419
113.602	0.665883	-5.16318
