X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.174143E+00   0.174143E+00   0.979068E+02   0.979068E+02   0.997770E+02  -0.187021E+01  -0.110970E+01
   0.284945E+00   0.284945E+00   0.973228E+02   0.973228E+02   0.997770E+02  -0.245420E+01  -0.238637E+01
   0.311870E+00   0.311870E+00   0.102284E+03   0.102284E+03   0.997770E+02   0.250685E+01   0.197708E+01
   0.457010E+00   0.457010E+00   0.100725E+03   0.100725E+03   0.997770E+02   0.948118E+00   0.858685E+00
   0.527139E+00   0.527139E+00   0.994530E+02   0.994530E+02   0.997770E+02  -0.323999E+00  -0.509014E+00
   0.638574E+00   0.638574E+00   0.991103E+02   0.991103E+02   0.997770E+02  -0.666717E+00  -0.601478E+00
   0.750752E+00   0.750752E+00   0.972436E+02   0.972436E+02   0.997770E+02  -0.253343E+01  -0.144259E+01
   0.817560E+00   0.817560E+00   0.999417E+02   0.999417E+02   0.997770E+02   0.164707E+00   0.986551E-01
   0.952867E+00   0.952867E+00   0.103746E+03   0.103746E+03   0.997770E+02   0.396857E+01   0.252425E+01
   0.983276E+00   0.983276E+00   0.100055E+03   0.100055E+03   0.997770E+02   0.278257E+00   0.386718E+00
   0.106656E+01   0.106656E+01   0.101796E+03   0.101796E+03   0.997770E+02   0.201901E+01   0.114547E+01
   0.107486E+01   0.107486E+01   0.100635E+03   0.100635E+03   0.997770E+02   0.857777E+00   0.671792E+00
   0.116343E+01   0.116343E+01   0.103111E+03   0.103111E+03   0.997770E+02   0.333408E+01   0.159907E+01
   0.125506E+01   0.125506E+01   0.989550E+02   0.989550E+02   0.997770E+02  -0.822035E+00  -0.691247E+00
   0.138438E+01   0.138438E+01   0.974092E+02   0.974092E+02   0.997770E+02  -0.236782E+01  -0.134800E+01
   0.139390E+01   0.139390E+01   0.100831E+03   0.100831E+03   0.997770E+02   0.105396E+01   0.727876E+00
   0.142136E+01   0.142136E+01   0.101986E+03   0.101986E+03   0.997770E+02   0.220895E+01   0.129868E+01
   0.159617E+01   0.159617E+01   0.994104E+02   0.994104E+02   0.997770E+02  -0.366632E+00  -0.295490E+00
   0.161199E+01   0.161199E+01   0.101042E+03   0.101042E+03   0.997770E+02   0.126475E+01   0.928193E+00
   0.163787E+01   0.163787E+01   0.100173E+03   0.100173E+03   0.997770E+02   0.396160E+00   0.324723E+00
   0.169781E+01   0.169781E+01   0.992860E+02   0.992860E+02   0.997770E+02  -0.490993E+00  -0.507285E+00
   0.192747E+01   0.192747E+01   0.991755E+02   0.991755E+02   0.997770E+02  -0.601465E+00  -0.461157E+00
   0.198149E+01   0.198149E+01   0.955397E+02   0.955397E+02   0.997770E+02  -0.423727E+01  -0.171510E+01
   0.198723E+01   0.198723E+01   0.980893E+02   0.980893E+02   0.997770E+02  -0.168767E+01  -0.624073E+00
   0.214739E+01   0.214739E+01   0.994961E+02   0.994961E+02   0.997770E+02  -0.280931E+00  -0.247412E+00
   0.221164E+01   0.221164E+01   0.100204E+03   0.100204E+03   0.997770E+02   0.426937E+00   0.465517E+00
   0.223866E+01   0.223866E+01   0.994738E+02   0.994738E+02   0.997770E+02  -0.303159E+00  -0.204314E+00
   0.240948E+01   0.240948E+01   0.981077E+02   0.981077E+02   0.997770E+02  -0.166926E+01  -0.114375E+01
   0.259288E+01   0.259288E+01   0.987843E+02   0.987843E+02   0.997770E+02  -0.992697E+00  -0.657255E+00
   0.263339E+01   0.263339E+01   0.985397E+02   0.985397E+02   0.997770E+02  -0.123726E+01  -0.122955E+01
