res1           res2           tau1           Y1_gamma1      LogPost        
   0.123735E+03   0.119751E+03   0.371923E+01   0.288188E+01  -0.292096E+02
   0.123735E+03   0.118096E+03   0.409246E+01   0.101607E+01  -0.254213E+02
   0.124377E+03   0.118738E+03   0.401641E+01   0.524307E+00  -0.237287E+02
   0.124914E+03   0.115139E+03   0.380720E+01   0.129307E+01  -0.309537E+02
   0.124754E+03   0.117533E+03   0.397995E+01   0.885809E+00  -0.244314E+02
   0.123766E+03   0.118533E+03   0.405369E+01   0.230717E+01  -0.274034E+02
   0.125066E+03   0.118088E+03   0.401296E+01   0.678042E+00  -0.241702E+02
   0.124366E+03   0.118563E+03   0.396445E+01   0.755938E+00  -0.236369E+02
   0.124255E+03   0.118548E+03   0.412456E+01   0.888903E+00  -0.238729E+02
   0.125162E+03   0.118548E+03   0.395929E+01   0.165478E+01  -0.258621E+02
   0.125162E+03   0.118356E+03   0.389416E+01   0.862149E+00  -0.243998E+02
   0.125389E+03   0.118870E+03   0.378664E+01   0.611744E+00  -0.254031E+02
   0.124739E+03   0.119056E+03   0.375503E+01   0.113230E+01  -0.242705E+02
   0.124768E+03   0.118027E+03   0.386137E+01   0.871181E+00  -0.238279E+02
   0.124768E+03   0.117909E+03   0.403498E+01   0.374303E+00  -0.239546E+02
   0.124572E+03   0.118497E+03   0.373512E+01   0.133232E+00  -0.236237E+02
   0.124572E+03   0.117960E+03   0.399063E+01   0.681744E+00  -0.237132E+02
   0.124572E+03   0.117752E+03   0.393496E+01   0.835134E+00  -0.240162E+02
   0.124683E+03   0.118606E+03   0.397260E+01   0.719474E+00  -0.234598E+02
   0.124254E+03   0.119731E+03   0.373573E+01   0.149902E+01  -0.256173E+02
   0.124725E+03   0.118945E+03   0.407387E+01   0.211226E+00  -0.238686E+02
   0.124662E+03   0.119779E+03   0.399906E+01   0.196227E+01  -0.266818E+02
   0.123381E+03   0.118879E+03   0.387457E+01   0.196227E+01  -0.271980E+02
   0.123786E+03   0.118315E+03   0.371904E+01   0.169533E+01  -0.259084E+02
   0.123396E+03   0.118396E+03   0.384769E+01   0.163718E+01  -0.266343E+02
   0.124934E+03   0.117284E+03   0.378641E+01   0.241673E+01  -0.280000E+02
   0.124488E+03   0.118775E+03   0.408793E+01   0.216936E+01  -0.267500E+02
   0.124488E+03   0.118029E+03   0.390315E+01   0.106367E+01  -0.240141E+02
   0.124587E+03   0.119079E+03   0.386239E+01   0.253322E-01  -0.242226E+02
   0.124587E+03   0.119138E+03   0.411655E+01   0.351291E+00  -0.240996E+02
   0.124401E+03   0.122131E+03   0.318739E+01   0.281398E+01  -0.328950E+02
   0.114866E+03   0.121447E+03   0.271611E+01   0.326440E+01  -0.344272E+02
   0.110732E+03   0.122768E+03   0.271611E+01   0.429516E+01  -0.352865E+02
   0.112893E+03   0.122768E+03   0.284268E+01   0.447938E+01  -0.349311E+02
   0.112478E+03   0.123944E+03   0.264482E+01   0.412267E+01  -0.346460E+02
   0.108970E+03   0.124057E+03   0.283222E+01   0.523443E+01  -0.370939E+02
   0.109208E+03   0.123441E+03   0.284033E+01   0.577077E+01  -0.375885E+02
   0.110630E+03   0.124537E+03   0.263522E+01   0.391570E+01  -0.354767E+02
   0.114509E+03   0.123588E+03   0.271018E+01   0.328334E+01  -0.330045E+02
   0.119838E+03   0.123713E+03   0.265527E+01   0.328334E+01  -0.326271E+02
   0.111739E+03   0.121608E+03   0.277777E+01   0.419456E+01  -0.356132E+02
   0.124485E+03   0.122135E+03   0.367554E+01   0.415785E+01  -0.332295E+02
   0.123042E+03   0.121564E+03   0.400834E+01   0.433838E+01  -0.336346E+02
   0.124139E+03   0.114177E+03   0.381111E+01   0.147255E+01  -0.338058E+02
   0.123440E+03   0.116323E+03   0.413724E+01   0.192787E+01  -0.284832E+02
   0.125318E+03   0.118764E+03   0.370547E+01   0.192787E+01  -0.268397E+02
   0.125164E+03   0.118620E+03   0.402283E+01   0.704040E+00  -0.243220E+02
   0.123846E+03   0.119164E+03   0.372124E+01   0.142968E+01  -0.255134E+02
   0.124030E+03   0.120190E+03   0.402974E+01   0.101959E+01  -0.265926E+02
   0.124934E+03   0.118916E+03   0.389047E+01   0.650270E+00  -0.238971E+02
   0.124633E+03   0.118482E+03   0.386197E+01   0.917054E-01  -0.235929E+02
   0.124633E+03   0.118405E+03   0.386762E+01   0.123893E+01  -0.242285E+02
   0.124369E+03   0.118390E+03   0.391687E+01   0.492549E+00  -0.236968E+02
   0.125042E+03   0.118893E+03   0.375324E+01   0.585050E+00  -0.241219E+02
   0.125042E+03   0.118556E+03   0.394231E+01   0.713781E+00  -0.239615E+02
   0.124113E+03   0.118061E+03   0.377298E+01   0.713781E+00  -0.243734E+02
   0.124113E+03   0.117873E+03   0.366917E+01   0.713781E+00  -0.245742E+02
   0.125369E+03   0.118232E+03   0.382732E+01   0.713781E+00  -0.251518E+02
   0.124208E+03   0.116981E+03   0.387565E+01   0.713781E+00  -0.262674E+02
   0.124208E+03   0.118747E+03   0.408916E+01   0.853168E+00  -0.239990E+02
   0.124969E+03   0.119380E+03   0.398981E+01   0.151884E+01  -0.255722E+02
   0.125057E+03   0.118620E+03   0.403727E+01   0.116164E+01  -0.245656E+02
   0.124436E+03   0.117701E+03   0.386860E+01   0.601104E+00  -0.242333E+02
   0.124436E+03   0.119645E+03   0.376602E+01   0.122069E+00  -0.260591E+02
   0.124633E+03   0.118706E+03   0.401997E+01   0.525233E+00  -0.234516E+02
   0.124344E+03   0.119291E+03   0.374890E+01   0.141317E+00  -0.251356E+02
   0.124344E+03   0.118071E+03   0.412877E+01   0.201746E+00  -0.243100E+02
   0.124458E+03   0.117812E+03   0.380012E+01   0.604278E+00  -0.240163E+02
   0.124344E+03   0.118806E+03   0.404107E+01   0.153418E+01  -0.249932E+02
   0.124344E+03   0.119098E+03   0.369341E+01   0.745174E+00  -0.240402E+02
   0.124612E+03   0.117794E+03   0.372269E+01   0.959957E+00  -0.240678E+02
   0.124751E+03   0.118117E+03   0.406929E+01   0.368556E+00  -0.236645E+02
   0.124751E+03   0.118304E+03   0.409436E+01   0.368556E+00  -0.235160E+02
   0.124399E+03   0.118710E+03   0.410435E+01   0.317143E+00  -0.238525E+02
   0.124766E+03   0.119194E+03   0.380536E+01   0.751666E+00  -0.240246E+02
   0.124766E+03   0.118875E+03   0.413617E+01   0.751666E+00  -0.236730E+02
   0.125140E+03   0.117493E+03   0.400056E+01   0.107760E+01  -0.252876E+02
   0.125235E+03   0.117720E+03   0.405711E+01   0.225580E+00  -0.257562E+02
   0.124395E+03   0.118208E+03   0.369438E+01   0.117180E+01  -0.241518E+02
   0.124566E+03   0.119388E+03   0.374010E+01   0.105889E+01  -0.244309E+02
   0.125184E+03   0.118320E+03   0.396843E+01   0.921790E+00  -0.245261E+02
   0.124092E+03   0.117366E+03   0.404699E+01   0.110256E+01  -0.252212E+02
   0.124439E+03   0.118369E+03   0.409396E+01   0.949030E+00  -0.237261E+02
   0.124439E+03   0.119011E+03   0.394268E+01   0.745282E+00  -0.238183E+02
   0.124553E+03   0.119011E+03   0.384853E+01   0.783260E+00  -0.237559E+02
   0.124589E+03   0.118007E+03   0.385469E+01   0.567861E+00  -0.236691E+02
   0.124589E+03   0.118575E+03   0.380271E+01   0.411457E+00  -0.234544E+02
   0.124589E+03   0.117400E+03   0.395611E+01   0.991361E+00  -0.246428E+02
   0.124404E+03   0.118514E+03   0.399271E+01   0.273226E+00  -0.238079E+02
   0.124264E+03   0.119332E+03   0.392192E+01   0.143199E+01  -0.250891E+02
   0.124493E+03   0.118522E+03   0.368452E+01   0.179709E+01  -0.256502E+02
   0.125321E+03   0.118656E+03   0.375599E+01   0.126669E+01  -0.253941E+02
   0.124105E+03   0.118656E+03   0.372713E+01   0.302748E+00  -0.248512E+02
   0.125438E+03   0.118656E+03   0.394693E+01   0.703664E+00  -0.254459E+02
   0.124080E+03   0.117741E+03   0.405627E+01   0.979308E-01  -0.261560E+02
   0.125058E+03   0.115987E+03   0.404084E+01   0.146467E+01  -0.282261E+02
   0.125068E+03   0.118426E+03   0.410203E+01   0.130753E+01  -0.248745E+02
   0.125058E+03   0.118344E+03   0.381028E+01   0.967567E-02  -0.242310E+02
   0.125165E+03   0.118078E+03   0.368095E+01   0.967567E-02  -0.248821E+02
   0.123963E+03   0.117739E+03   0.412059E+01   0.967567E-02  -0.269098E+02
   0.124106E+03   0.119503E+03   0.396597E+01   0.241516E+00  -0.265238E+02
   0.123066E+03   0.120174E+03   0.433037E+01   0.199165E+01  -0.305256E+02
   0.123148E+03   0.118036E+03   0.379360E+01   0.318523E+01  -0.302355E+02
   0.123891E+03   0.118797E+03   0.391934E+01   0.760379E+00  -0.250324E+02
   0.124566E+03   0.118000E+03   0.381255E+01   0.756158E-01  -0.240559E+02
   0.124523E+03   0.118684E+03   0.400037E+01   0.594149E+00  -0.234798E+02
   0.124523E+03   0.119895E+03   0.407142E+01   0.788788E+00  -0.254142E+02
   0.124546E+03   0.118667E+03   0.412554E+01   0.395186E+00  -0.235307E+02
   0.124232E+03   0.117690E+03   0.382786E+01   0.739759E+00  -0.245031E+02
   0.124232E+03   0.117924E+03   0.367085E+01   0.158357E+00  -0.249765E+02
   0.124574E+03   0.118127E+03   0.372960E+01   0.454723E+00  -0.236019E+02
   0.124147E+03   0.118266E+03   0.393087E+01   0.105194E+01  -0.242358E+02
   0.124271E+03   0.119820E+03   0.384711E+01   0.112569E+01  -0.253138E+02
   0.124271E+03   0.118227E+03   0.372983E+01   0.359939E+00  -0.241715E+02
   0.124759E+03   0.118727E+03   0.415122E+01   0.121435E+01  -0.242801E+02
   0.124518E+03   0.118577E+03   0.404259E+01   0.512288E+00  -0.234639E+02
   0.124518E+03   0.118577E+03   0.370757E+01   0.931864E+00  -0.236615E+02
