X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.257547E+01   0.257547E+01   0.118422E+03   0.118422E+03   0.124595E+03  -0.617331E+01  -0.276828E+01
   0.286435E+01   0.286435E+01   0.125167E+03   0.125167E+03   0.124595E+03   0.571807E+00   0.435141E+00
   0.288246E+01   0.288246E+01   0.125484E+03   0.125484E+03   0.124595E+03   0.889227E+00   0.814780E+00
   0.288978E+01   0.288978E+01   0.123748E+03   0.123748E+03   0.124595E+03  -0.846984E+00  -0.618947E+00
   0.302262E+01   0.302262E+01   0.124054E+03   0.124054E+03   0.124595E+03  -0.540760E+00  -0.497656E+00
   0.315698E+01   0.315698E+01   0.123283E+03   0.123283E+03   0.124595E+03  -0.131179E+01  -0.118459E+01
   0.337621E+01   0.337621E+01   0.126462E+03   0.126462E+03   0.124595E+03   0.186749E+01   0.160341E+01
   0.346276E+01   0.346276E+01   0.124665E+03   0.124665E+03   0.124595E+03   0.701990E-01   0.441814E-01
   0.365801E+01   0.365801E+01   0.126064E+03   0.126064E+03   0.124595E+03   0.146943E+01   0.138191E+01
   0.366736E+01   0.366736E+01   0.124212E+03   0.124212E+03   0.124595E+03  -0.382713E+00  -0.325260E+00
   0.415298E+01   0.415298E+01   0.118842E+03   0.118842E+03   0.118499E+03   0.342647E+00   0.353471E+00
   0.455412E+01   0.455412E+01   0.119515E+03   0.119515E+03   0.118499E+03   0.101618E+01   0.741436E+00
   0.455877E+01   0.455877E+01   0.117218E+03   0.117218E+03   0.118499E+03  -0.128073E+01  -0.109970E+01
