res1           Y1_gamma1      LogPost        
   0.112589E+03   0.506982E+00  -0.230739E+02
   0.112519E+03   0.446309E-01  -0.228522E+02
   0.112629E+03   0.140744E+00  -0.227257E+02
   0.112988E+03   0.627945E+00  -0.234984E+02
   0.113015E+03   0.225206E+00  -0.231616E+02
   0.112669E+03   0.353745E+00  -0.228333E+02
   0.113651E+03   0.471672E+00  -0.265143E+02
   0.112900E+03   0.136632E+00  -0.228659E+02
   0.112741E+03   0.204285E-01  -0.226772E+02
   0.112308E+03   0.129373E+01  -0.254940E+02
   0.111841E+03   0.192329E+01  -0.284197E+02
   0.113379E+03   0.510890E+00  -0.247617E+02
   0.112826E+03   0.497786E+00  -0.230547E+02
   0.112588E+03   0.486218E+00  -0.230450E+02
   0.112008E+03   0.673295E+00  -0.250164E+02
   0.112198E+03   0.619376E+00  -0.241549E+02
   0.112502E+03   0.675548E+00  -0.234766E+02
   0.112643E+03   0.153711E+01  -0.260249E+02
   0.112549E+03   0.239443E+00  -0.228585E+02
   0.112895E+03   0.471898E-01  -0.228405E+02
   0.112832E+03   0.106384E+01  -0.244060E+02
   0.112827E+03   0.858803E+00  -0.238074E+02
   0.112697E+03   0.574713E+00  -0.231285E+02
   0.112080E+03   0.109431E+01  -0.254466E+02
   0.112937E+03   0.523016E-01  -0.229242E+02
   0.112799E+03   0.643683E+00  -0.232856E+02
   0.112520E+03   0.712480E+00  -0.235296E+02
   0.112520E+03   0.339341E+00  -0.229707E+02
   0.113250E+03   0.458419E+00  -0.241271E+02
   0.112773E+03   0.566453E+00  -0.231273E+02
   0.112828E+03   0.420869E+00  -0.229565E+02
   0.112109E+03   0.977786E+00  -0.250828E+02
   0.112834E+03   0.171180E+00  -0.227773E+02
   0.112861E+03   0.603898E+00  -0.232619E+02
   0.112444E+03   0.595294E-01  -0.230201E+02
   0.112807E+03   0.173306E+00  -0.227497E+02
   0.113385E+03   0.131030E+01  -0.260380E+02
   0.112444E+03   0.546310E+00  -0.233489E+02
   0.113004E+03   0.518324E+00  -0.233671E+02
   0.112597E+03   0.147463E+01  -0.258174E+02
   0.113523E+03   0.101250E+01  -0.258505E+02
   0.113174E+03   0.102615E+01  -0.247743E+02
   0.113341E+03   0.189786E+00  -0.245881E+02
   0.113010E+03   0.192232E+01  -0.274970E+02
   0.113722E+03   0.138004E+01  -0.272494E+02
   0.112626E+03   0.789128E+00  -0.236140E+02
   0.112697E+03   0.199602E+00  -0.227180E+02
   0.112460E+03   0.663362E+00  -0.235182E+02
   0.112775E+03   0.233827E+00  -0.227546E+02
   0.113272E+03   0.212056E+00  -0.241992E+02
   0.112528E+03   0.340704E+00  -0.229592E+02
   0.112484E+03   0.810187E+00  -0.238051E+02
   0.112917E+03   0.272152E+00  -0.229541E+02
   0.112800E+03   0.108064E+00  -0.227234E+02
   0.112800E+03   0.112711E+00  -0.227245E+02
   0.112681E+03   0.522410E+00  -0.230433E+02
   0.112939E+03   0.397631E+00  -0.230937E+02
   0.112410E+03   0.373599E+00  -0.232328E+02
   0.112682E+03   0.746224E+00  -0.234882E+02
   0.112190E+03   0.132551E+01  -0.258161E+02
   0.112030E+03   0.510579E+00  -0.248243E+02
   0.112030E+03   0.358677E+00  -0.248353E+02
   0.112992E+03   0.181771E+00  -0.230850E+02
   0.112681E+03   0.141972E+01  -0.255925E+02
   0.112797E+03   0.641198E+00  -0.232793E+02
   0.112505E+03   0.605400E+00  -0.233383E+02
