res1           Y1_gamma1      LogPost        
   0.736965E+02   0.428900E+01  -0.600006E+02
   0.716034E+02   0.505410E+01  -0.596790E+02
   0.729341E+02   0.473173E+01  -0.594164E+02
   0.720056E+02   0.580152E+01  -0.603980E+02
   0.721249E+02   0.670551E+01  -0.617012E+02
   0.722651E+02   0.447647E+01  -0.591304E+02
   0.722651E+02   0.369574E+01  -0.594016E+02
   0.740274E+02   0.456978E+01  -0.604215E+02
   0.718924E+02   0.526576E+01  -0.597763E+02
   0.695818E+02   0.473329E+01  -0.621786E+02
   0.721441E+02   0.430073E+01  -0.591045E+02
   0.719691E+02   0.472247E+01  -0.592940E+02
   0.715901E+02   0.550450E+01  -0.601431E+02
   0.722140E+02   0.579933E+01  -0.603760E+02
   0.708741E+02   0.517490E+01  -0.603044E+02
   0.728403E+02   0.453476E+01  -0.592751E+02
   0.722091E+02   0.382886E+01  -0.592668E+02
   0.729440E+02   0.520415E+01  -0.598032E+02
   0.717755E+02   0.498123E+01  -0.595435E+02
   0.724763E+02   0.366011E+01  -0.594608E+02
   0.737490E+02   0.400201E+01  -0.602431E+02
   0.711270E+02   0.475315E+01  -0.598094E+02
   0.728561E+02   0.447236E+01  -0.592617E+02
   0.721455E+02   0.831982E+01  -0.642796E+02
   0.728005E+02   0.904567E+01  -0.654747E+02
   0.733796E+02   0.373325E+01  -0.600322E+02
   0.711061E+02   0.440225E+01  -0.597570E+02
   0.719095E+02   0.487911E+01  -0.594178E+02
   0.717656E+02   0.536138E+01  -0.599164E+02
   0.735493E+02   0.428917E+01  -0.598179E+02
   0.716420E+02   0.489480E+01  -0.595334E+02
   0.735381E+02   0.464874E+01  -0.598330E+02
   0.723572E+02   0.430007E+01  -0.590929E+02
   0.724581E+02   0.487427E+01  -0.593681E+02
   0.727967E+02   0.555793E+01  -0.601424E+02
   0.714967E+02   0.429935E+01  -0.594012E+02
   0.726719E+02   0.426033E+01  -0.591527E+02
   0.715146E+02   0.433447E+01  -0.593867E+02
   0.710721E+02   0.425504E+01  -0.598221E+02
   0.704649E+02   0.441195E+01  -0.606317E+02
   0.740196E+02   0.533261E+01  -0.607556E+02
   0.732075E+02   0.423398E+01  -0.594794E+02
   0.716124E+02   0.675382E+01  -0.618587E+02
   0.722394E+02   0.482537E+01  -0.593224E+02
   0.735972E+02   0.552632E+01  -0.605410E+02
   0.704477E+02   0.573737E+01  -0.612257E+02
   0.727083E+02   0.401883E+01  -0.592199E+02
   0.709605E+02   0.681861E+01  -0.622137E+02
   0.723490E+02   0.454912E+01  -0.591588E+02
   0.729047E+02   0.378427E+01  -0.595036E+02
   0.707013E+02   0.508997E+01  -0.604231E+02
   0.740468E+02   0.561326E+01  -0.610371E+02
   0.721117E+02   0.449297E+01  -0.591516E+02
   0.731898E+02   0.487820E+01  -0.596608E+02
   0.723966E+02   0.333291E+01  -0.600710E+02
   0.720689E+02   0.429937E+01  -0.591186E+02
   0.730067E+02   0.391199E+01  -0.594610E+02
   0.731214E+02   0.508413E+01  -0.597801E+02
   0.724781E+02   0.441379E+01  -0.591245E+02
   0.710971E+02   0.394118E+01  -0.599908E+02
   0.726778E+02   0.495880E+01  -0.594809E+02
   0.717670E+02   0.369230E+01  -0.595916E+02
   0.726969E+02   0.417136E+01  -0.591688E+02
   0.727299E+02   0.437840E+01  -0.591846E+02
   0.700774E+02   0.658411E+01  -0.625395E+02
   0.733150E+02   0.421947E+01  -0.595815E+02
   0.724023E+02   0.375214E+01  -0.593388E+02
   0.717769E+02   0.484067E+01  -0.594351E+02
   0.732586E+02   0.401641E+01  -0.596116E+02
   0.728854E+02   0.352764E+01  -0.598614E+02
   0.716161E+02   0.558052E+01  -0.602219E+02
   0.718111E+02   0.464702E+01  -0.593041E+02
   0.741779E+02   0.360755E+01  -0.617213E+02
   0.717683E+02   0.461222E+01  -0.593055E+02
   0.725539E+02   0.381435E+01  -0.593053E+02
   0.726794E+02   0.528983E+01  -0.598012E+02
   0.733216E+02   0.471121E+01  -0.596607E+02
   0.724731E+02   0.492850E+01  -0.594135E+02
   0.721380E+02   0.476832E+01  -0.592908E+02
   0.710918E+02   0.414711E+01  -0.598437E+02
   0.714489E+02   0.433961E+01  -0.594369E+02
   0.724331E+02   0.366417E+01  -0.594481E+02
   0.735343E+02   0.411441E+01  -0.598646E+02
   0.722752E+02   0.259827E+01  -0.634805E+02
   0.724387E+02   0.435921E+01  -0.591074E+02
   0.722020E+02   0.531421E+01  -0.597806E+02
   0.724093E+02   0.349682E+01  -0.597125E+02
   0.730971E+02   0.432543E+01  -0.593843E+02
   0.733192E+02   0.630184E+01  -0.613433E+02
   0.727919E+02   0.513132E+01  -0.596725E+02
   0.711680E+02   0.758625E+01  -0.632881E+02
   0.741202E+02   0.492410E+01  -0.606258E+02
   0.749695E+02   0.492410E+01  -0.620336E+02
   0.717269E+02   0.398803E+01  -0.593371E+02
   0.713513E+02   0.568504E+01  -0.604686E+02
   0.682222E+02   0.425057E+01  -0.671007E+02
   0.720748E+02   0.408959E+01  -0.591411E+02
   0.734047E+02   0.524783E+01  -0.601152E+02
   0.726692E+02   0.453505E+01  -0.592092E+02
   0.729480E+02   0.366406E+01  -0.596852E+02
   0.718401E+02   0.400606E+01  -0.592628E+02
   0.730026E+02   0.512789E+01  -0.597566E+02
   0.728343E+02   0.406057E+01  -0.592626E+02
   0.732644E+02   0.425893E+01  -0.595261E+02
   0.723063E+02   0.575416E+01  -0.603152E+02
   0.709530E+02   0.451718E+01  -0.599295E+02
   0.721771E+02   0.440486E+01  -0.591164E+02
   0.730348E+02   0.381562E+01  -0.595699E+02
