X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.316417E+01   0.316417E+01   0.729029E+02   0.729029E+02   0.723572E+02   0.545657E+00   0.117218E+00
   0.336401E+01   0.336401E+01   0.614081E+02   0.614081E+02   0.723572E+02  -0.109491E+02  -0.186018E+01
   0.371074E+01   0.371074E+01   0.653030E+02   0.653030E+02   0.723572E+02  -0.705417E+01  -0.156792E+01
   0.376708E+01   0.376708E+01   0.648135E+02   0.648135E+02   0.723572E+02  -0.754369E+01  -0.169178E+01
   0.384600E+01   0.384600E+01   0.646149E+02   0.646149E+02   0.723572E+02  -0.774230E+01  -0.172978E+01
   0.385074E+01   0.385074E+01   0.654983E+02   0.654983E+02   0.723572E+02  -0.685889E+01  -0.157857E+01
   0.396198E+01   0.396198E+01   0.735933E+02   0.735933E+02   0.723572E+02   0.123614E+01   0.199562E+00
   0.420453E+01   0.420453E+01   0.766909E+02   0.766909E+02   0.723572E+02   0.433375E+01   0.977651E+00
   0.435522E+01   0.435522E+01   0.759071E+02   0.759071E+02   0.723572E+02   0.354988E+01   0.781472E+00
   0.435784E+01   0.435784E+01   0.776765E+02   0.776765E+02   0.723572E+02   0.531926E+01   0.112933E+01
   0.441455E+01   0.441455E+01   0.754057E+02   0.754057E+02   0.723572E+02   0.304855E+01   0.693489E+00
   0.452948E+01   0.452948E+01   0.736505E+02   0.736505E+02   0.723572E+02   0.129334E+01   0.284740E+00
   0.473641E+01   0.473641E+01   0.740310E+02   0.740310E+02   0.723572E+02   0.167375E+01   0.373563E+00
   0.480272E+01   0.480272E+01   0.737032E+02   0.737032E+02   0.723572E+02   0.134603E+01   0.297778E+00
   0.513422E+01   0.513422E+01   0.746257E+02   0.746257E+02   0.723572E+02   0.226846E+01   0.507302E+00
   0.513941E+01   0.513941E+01   0.749957E+02   0.749957E+02   0.723572E+02   0.263849E+01   0.571606E+00
   0.539980E+01   0.539980E+01   0.746894E+02   0.746894E+02   0.723572E+02   0.233224E+01   0.527971E+00
   0.544297E+01   0.544297E+01   0.724285E+02   0.724285E+02   0.723572E+02   0.713379E-01   0.160768E-01
   0.546326E+01   0.546326E+01   0.754227E+02   0.754227E+02   0.723572E+02   0.306553E+01   0.696311E+00
   0.559880E+01   0.559880E+01   0.763810E+02   0.763810E+02   0.723572E+02   0.402384E+01   0.825863E+00
