"res1"	"res2"	"tau1"	"Y1_gamma1"	"LogPost"
99.7015	107.661	5.58029	0.691988	-109.505
99.5186	107.915	5.73598	0.872442	-110.434
99.4863	108.408	5.66171	0.0518034	-112.959
99.6959	108.374	5.62013	0.484457	-109.298
99.6988	108.374	5.7717	0.45575	-109.378
99.776	107.779	5.5477	0.588827	-109.092
99.983	108.969	5.6332	0.831245	-110.931
99.983	107.393	5.48931	0.152199	-110.746
99.6778	107.766	5.51852	0.724339	-109.481
99.5602	108.395	5.66601	0.663131	-109.593
99.7257	107.29	5.54718	0.378202	-109.982
99.7829	107.822	5.68218	0.467299	-108.98
100.176	108.198	5.7557	0.794198	-111.859
99.5927	108.753	5.56311	1.26872	-112.676
99.6353	108.73	5.79018	1.04757	-110.882
99.3933	108.417	5.64807	0.314706	-112.693
99.5509	107.088	5.66268	0.500762	-111.361
99.872	107.952	5.77889	0.0233149	-109.938
99.4908	108.545	5.68285	0.986585	-110.926
99.7257	108.418	5.70314	0.909795	-109.882
99.6581	108.039	5.5174	0.429828	-109.16
99.534	109.143	5.52632	0.922988	-111.134
99.678	107.095	5.79798	1.12795	-113.281
99.9778	107.969	5.66447	0.992052	-111.263
99.6314	108.834	5.54533	0.315081	-112.137
99.4752	107.928	5.55654	0.922951	-110.897
99.7972	107.667	5.76524	0.692216	-109.519
99.7972	107.679	5.66533	0.357745	-109.187
99.5627	108.587	5.70216	0.878937	-110.141
99.3159	107.874	5.65776	1.07986	-112.938
100.012	108.244	5.53538	0.644666	-110.047
100.324	107.958	5.79163	1.11017	-114.991
99.687	109.04	5.73187	1.10341	-111.447
99.6684	107.566	5.53243	0.663673	-109.653
99.6789	107.631	5.51041	0.663673	-109.512
99.7796	107.955	5.74482	0.597159	-108.965
99.7042	109.028	5.48916	0.590105	-110.657
99.5789	107.448	5.76993	0.297527	-110.291
99.8221	107.213	5.52043	0.807808	-111.087
99.8221	108.467	5.50099	1.00155	-110.52
99.8221	107.655	5.6852	0.561731	-109.29
99.8767	107.882	5.54815	0.276083	-109.447
99.7073	107.715	5.60928	0.681316	-109.383
99.7073	107.715	5.52923	0.335026	-109.228
99.4089	108.209	5.5067	0.420682	-111.331
99.7467	108.409	5.5928	0.646304	-109.116
99.9194	108.166	5.58189	0.925084	-110.424
99.6337	108.138	5.67847	0.753417	-109.373
99.5023	107.01	5.54779	0.465288	-112.09
99.5592	106.896	5.70465	0.485528	-112.146
99.7997	108.512	5.59086	0.152433	-111.288
99.7997	108.529	5.74467	0.358318	-110.167
99.7997	107.62	5.64785	0.86791	-110.362
99.5697	108.872	5.73102	0.549867	-110.797
99.634	107.322	5.50506	0.290603	-110.272
99.7611	108.266	5.76919	0.602267	-108.985
100.041	108.419	5.57347	0.631961	-110.417
99.5288	108.369	5.63681	0.690747	-109.757
99.436	107.863	5.5999	0.505142	-110.606
99.436	107.081	5.5969	0.413729	-112.562
99.4724	107.93	5.78556	0.929942	-110.947
99.3561	108.527	5.72443	0.415214	-112.74
99.7908	108.232	5.78359	0.0736655	-110.393
99.7525	108.85	5.49858	0.423927	-110.956
99.6855	108.422	5.62946	0.208084	-110.763
