"res1"	"Y1_gamma1"	"LogPost"
112.589	0.506982	-23.0739
112.519	0.0446309	-22.8522
112.629	0.140744	-22.7257
112.988	0.627945	-23.4984
113.015	0.225206	-23.1616
112.669	0.353745	-22.8333
113.651	0.471672	-26.5143
112.9	0.136632	-22.8659
112.741	0.0204285	-22.6772
112.308	1.29373	-25.494
111.841	1.92329	-28.4197
113.379	0.51089	-24.7617
112.826	0.497786	-23.0547
112.588	0.486218	-23.045
112.008	0.673295	-25.0164
112.198	0.619376	-24.1549
112.502	0.675548	-23.4766
112.643	1.53711	-26.0249
112.549	0.239443	-22.8585
112.895	0.0471898	-22.8405
112.832	1.06384	-24.406
112.827	0.858803	-23.8074
112.697	0.574713	-23.1285
112.08	1.09431	-25.4466
112.937	0.0523016	-22.9242
112.799	0.643683	-23.2856
112.52	0.71248	-23.5296
112.52	0.339341	-22.9707
113.25	0.458419	-24.1271
112.773	0.566453	-23.1273
112.828	0.420869	-22.9565
112.109	0.977786	-25.0828
112.834	0.17118	-22.7773
112.861	0.603898	-23.2619
112.444	0.0595294	-23.0201
112.807	0.173306	-22.7497
113.385	1.3103	-26.038
112.444	0.54631	-23.3489
113.004	0.518324	-23.3671
112.597	1.47463	-25.8174
113.523	1.0125	-25.8505
113.174	1.02615	-24.7743
113.341	0.189786	-24.5881
113.01	1.92232	-27.497
113.722	1.38004	-27.2494
112.626	0.789128	-23.614
112.697	0.199602	-22.718
112.46	0.663362	-23.5182
112.775	0.233827	-22.7546
113.272	0.212056	-24.1992
112.528	0.340704	-22.9592
112.484	0.810187	-23.8051
112.917	0.272152	-22.9541
112.8	0.108064	-22.7234
112.8	0.112711	-22.7245
112.681	0.52241	-23.0433
112.939	0.397631	-23.0937
112.41	0.373599	-23.2328
112.682	0.746224	-23.4882
112.19	1.32551	-25.8161
112.03	0.510579	-24.8243
112.03	0.358677	-24.8353
112.992	0.181771	-23.085
112.681	1.41972	-25.5925
112.797	0.641198	-23.2793
112.505	0.6054	-23.3383
112.744	1.23092	-24.9277
112.609	0.651903	-23.313
112.607	0.154525	-22.7496
113.735	0.610031	-26.9672
113.033	0.0447504	-23.1829
112.627	0.227149	-22.7635
112.627	0.523911	-23.0695
113.265	0.636656	-24.3222
112.848	0.615356	-23.27
113.061	0.912004	-24.247
113.061	1.3961	-25.6988
112.239	0.220288	-23.7594
112.211	0.440604	-23.9469
112.772	0.358416	-22.8473
112.766	0.114278	-22.7017
112.233	0.200742	-23.7862
112.948	0.507617	-23.2377
112.687	0.515107	-23.0306
112.601	0.515107	-23.0751
112.601	0.515107	-23.0751
113.147	0.623512	-23.8951
113.214	0.857754	-24.4891
112.936	1.06824	-24.5017
112.273	0.220597	-23.6168
112.585	0.122736	-22.7638
112.139	0.988597	-25.0141
113.752	0.986658	-26.9012
112.699	0.244269	-22.7416
113.118	0.649795	-23.8457
112.805	0.564554	-23.143
112.489	0.336732	-23.0249
112.257	0.565975	-23.8802
111.774	0.58196	-26.3745
113.196	1.00614	-24.774
112.72	0.0454489	-22.6748
113.049	0.655769	-23.6779
112.934	0.108621	-22.9261
112.617	0.384185	-22.8936
112.422	0.580283	-23.4454
112.171	0.341298	-24.0844
112.801	0.428821	-22.9423
112.782	0.0845216	-22.7046
112.454	0.187999	-23.0216
112.518	1.01099	-24.3153
112.084	0.843853	-24.9044
113.087	1.2939	-25.3968
112.787	0.119104	-22.7159
112.349	0.560829	-23.5932
112.554	0.137655	-22.8102
113.015	0.15826	-23.1432
112.763	1.32201	-25.244
113.472	0.582612	-25.2743
112.587	0.720569	-23.4773
112.967	5.50767e-05	-22.9939
112.967	0.0414695	-22.9952
112.094	0.967615	-25.109
112.86	0.557183	-23.1808
113.013	1.49146	-25.973
112.535	0.493795	-23.1175
112.814	0.8004	-23.6484
112.737	0.405655	-22.8838
112.556	0.0718246	-22.7934
112.991	0.178214	-23.0815
113.434	0.270798	-25.1437
112.327	0.78959	-24.053
113.351	0.259591	-24.631
112.601	0.449408	-22.9829
112.422	0.617515	-23.5064
112.767	0.784003	-23.5859
112.928	0.396059	-23.0708
112.928	0.195539	-22.9386
112.862	0.277576	-22.8674
112.913	0.910675	-24.0222
111.806	0.214298	-26.5374
112.707	0.480346	-22.9767
112.257	1.44965	-26.092
113.435	0.771899	-25.1758
112.074	0.787816	-24.8546
113.589	0.5736	-25.9849
113.088	0.67895	-23.8116
112.834	0.0823059	-22.7535
112.863	0.0204246	-22.786
112.131	0.768476	-24.6083
112.906	1.24863	-25.0527
112.391	0.604548	-23.5543
113.103	0.0693576	-23.4271
112.452	0.00890835	-22.998
112.447	0.428967	-23.195
112.734	0.702742	-23.3865
112.575	0.151322	-22.7848
112.594	0.546546	-23.1305
111.975	0.403821	-25.1491
112.786	0.403821	-22.903
112.436	0.295508	-23.1119
113.081	0.645835	-23.7399
111.608	1.57094	-28.1478
112.466	0.843457	-23.9134
112.695	0.899942	-23.8866
113.011	1.02514	-24.4674
112.729	0.0528615	-22.6767
112.868	0.378621	-22.9578
111.938	0.241672	-25.4849
112.693	1.63938	-26.3862
112.352	1.24937	-25.2808
111.895	0.800169	-25.6705
112.617	0.128212	-22.7316
111.96	0.88536	-25.4652
112.433	0.219705	-23.0846
112.663	1.46907	-25.7735
112.249	0.358175	-23.7496
112.57	0.157072	-22.7925
112.931	0.401952	-23.0825
112.913	0.528474	-23.2071
113.111	0.475665	-23.6107
112.831	0.239914	-22.8063
112.742	0.785477	-23.5832
112.697	0.581221	-23.1401
112.556	0.102119	-22.7976
112.428	0.295781	-23.1319
112.675	0.324048	-22.8046
112.882	0.188479	-22.8506
112.882	0.357297	-22.957
112.321	0.609359	-23.7402
112.333	0.0358964	-23.3655
112.855	0.0362896	-22.7755
113.142	1.0723	-24.8278
112.885	1.33365	-25.3286
112.636	0.358369	-22.8541
112.717	1.47042	-25.7699
112.698	0.891658	-23.8629
112.609	0.93579	-24.0194
112.82	0.128073	-22.7483
112.95	0.662809	-23.4941
113.116	0.0652386	-23.4748
112.729	0.824251	-23.6804
112.682	0.132637	-22.6953
112.983	0.183327	-23.0603
112.949	0.282782	-23.0247
112.456	0.0762068	-22.9924
112.501	0.161478	-22.9088
112.471	0.188691	-22.9818
112.576	0.0644177	-22.7636
112.36	0.286865	-23.3218
113.123	0.458204	-23.6366
113.263	0.012479	-24.1616
113.158	0.307325	-23.6798
113.308	0.198332	-24.3958
113.032	0.407015	-23.3166
112.44	0.436559	-23.2187
112.992	0.78454	-23.8186
112.864	0.378855	-22.9522
112.414	0.847888	-24.0088
113.27	0.412943	-24.1993
112.947	0.328971	-23.0515
112.35	0.0155286	-23.3034
113.079	0.271316	-23.3759
112.597	1.15395	-24.7045
112.326	2.74488	-30.4459
113.13	0.0302612	-23.53
112.813	0.426996	-22.9499
112.674	0.855844	-23.7686
113.291	0.694451	-24.4897
112.618	0.23114	-22.7725
112.302	1.33117	-25.6254
112.646	0.347207	-22.8376
113.619	1.63959	-27.5302
113.12	0.253588	-23.5184
112.163	0.160455	-24.1251
112.593	0.566537	-23.1649
112.703	0.589893	-23.1554
112.703	0.6821	-23.3399
112.21	0.155181	-23.8914
112.535	0.0568055	-22.824
112.77	0.145997	-22.7131
112.66	0.191548	-22.7251
112.66	0.0173859	-22.6846
113.382	0.387932	-24.779
113.382	0.358946	-24.7849
112.815	0.490388	-23.034
112.815	0.848041	-23.7714
112.965	0.0417369	-22.99
112.466	0.205839	-22.9991
113.197	0.282821	-23.8407
112.515	0.232313	-22.9108
112.906	0.0608561	-22.8624
113.085	0.190101	-23.3752
112.625	0.672096	-23.3444
112.09	0.698989	-24.671
112.301	0.0475	-23.4876
111.328	0.550127	-30.3134
112.702	0.585354	-23.1472
113.362	0.897309	-25.0441
112.399	0.641396	-23.5971
113.119	0.705052	-23.9378
112.457	0.526953	-23.2954
112.305	0.333041	-23.5286
113.08	0.83338	-24.0999
112.484	0.6118	-23.3817
112.641	0.0614223	-22.6991
112.59	0.847298	-23.7872
112.27	0.249715	-23.6328
112.833	0.987143	-24.1731
112.633	0.692717	-23.3841
113.246	0.165875	-24.0673
112.916	0.444964	-23.1009
112.64	0.175736	-22.7295
112.892	1.08887	-24.5248
112.184	0.94775	-24.788
112.545	0.057179	-22.8082
112.911	0.512843	-23.1818
112.445	0.948754	-24.2244
112.853	0.0872195	-22.7787
112.853	0.0611961	-22.7748
113.119	0.358377	-23.554
112.266	0.0478704	-23.6333
111.911	0.227094	-25.6912
112.388	0.121524	-23.1858
112.272	0.760857	-24.1379
112.485	0.31382	-23.0146
112.435	0.822813	-23.9117
113.12	0.736283	-23.9955
112.742	0.365017	-22.8416
112.742	0.614551	-23.2048
113.268	0.309651	-24.1742
112.279	0.962692	-24.5783
112.279	0.0270389	-23.5805
113.312	0.890362	-24.8604
112.9	1.09285	-24.5438
112.509	0.0456701	-22.871
112.568	0.290447	-22.8631
112.985	1.10491	-24.6685
113.298	0.609098	-24.4304
113.077	0.364959	-23.4179
112.299	0.899153	-24.371
112.388	0.923295	-24.2484
113.427	0.593682	-25.0326
112.537	0.374758	-22.9752
112.381	0.143588	-23.2126
113.076	0.0388844	-23.3256
112.907	0.368677	-23.0082
112.232	0.359673	-23.8209
112.678	1.32783	-25.2674
112.69	0.327811	-22.8041
113.612	0.920478	-26.1427
112.39	0.258999	-23.217
112.537	0.32033	-22.9282
113.453	0.34529	-25.2252
