"res1"	"res2"	"tau1"	"Y1_gamma1"	"LogPost"
99.7464	115.915	1.15285	0.409898	-45.4872
99.6064	116.092	1.13827	0.206097	-44.5965
100.539	116.148	1.2913	0.305546	-44.7851
99.1702	115.987	1.31312	0.402836	-46.5681
100.674	116.333	1.28997	0.228159	-45.2423
100.416	116.121	1.28997	0.338656	-44.6828
100.055	116.121	1.33005	0.338656	-44.4537
99.231	115.87	1.34354	0.156374	-46.4172
100.325	115.937	1.2399	0.282303	-44.9219
99.3962	116.091	1.23617	0.282303	-45.2667
99.5182	116.124	1.14804	0.170276	-44.6899
99.6323	115.985	1.24778	0.206031	-44.8203
99.9385	116.097	1.30118	0.212542	-44.1887
99.9304	116.498	1.25737	0.212542	-45.2837
99.6907	116.217	1.1486	0.565221	-45.723
99.9248	116.447	1.24391	0.071239	-44.8364
99.5157	116.099	1.22249	0.301535	-45.0011
99.5983	116.372	1.19064	0.270408	-45.1218
100.078	116.293	1.34618	0.48634	-45.1325
99.4779	115.979	1.24716	0.0821155	-45.0374
99.7062	116.339	1.24853	0.0230718	-44.5152
99.5329	116.339	1.31324	0.0710848	-44.8704
100.777	116.339	1.17283	0.476154	-46.0138
99.6568	116.111	1.18881	0.257567	-44.589
100.259	116.111	1.18881	0.314006	-44.4579
100.981	116.111	1.22097	0.641308	-46.9476
99.6534	116.023	1.31453	0.345006	-45.011
99.703	115.983	1.17577	0.0630758	-44.5412
100.468	116.368	1.36948	0.0150622	-44.7796
100.681	116.471	1.32485	0.118719	-45.8777
100.544	115.928	1.21256	0.0124015	-45.0714
100.524	115.856	1.30575	0.0124015	-45.4433
99.66	116.159	1.26387	0.576647	-45.8182
99.6318	116.166	1.21298	0.00213117	-44.303
99.9754	116.166	1.32409	0.990111	-48.3685
99.7701	116.474	1.26452	0.828062	-47.7997
100.906	116.474	1.24153	0.130211	-46.6534
100.475	116.269	1.21583	0.172787	-44.5503
99.7955	116.269	1.31919	0.101528	-44.2203
100.22	116.269	1.13838	0.101528	-44.1432
98.6799	116.64	1.34629	0.361592	-50.4622
100.806	116.344	1.33324	0.175833	-45.6346
98.9022	116.336	1.30764	0.289928	-47.3992
100.68	115.872	1.34807	0.0840854	-45.7537
100.393	116.132	1.12432	0.0840854	-44.2248
99.9069	116.549	1.30356	0.111434	-45.5961
99.7024	115.836	1.30356	0.535823	-46.4637
99.1599	116.44	1.30356	0.129886	-46.5774
100.474	115.955	1.2794	0.129886	-44.8444
100.058	116.349	1.20172	0.372459	-44.8494
100.008	115.994	1.29175	0.21629	-44.4215
98.8298	115.778	1.37913	0.527738	-49.3151
99.7064	115.778	1.23987	0.0920263	-45.7838
100.003	116.196	1.13431	0.118569	-43.9894
100.003	116.268	1.13431	0.118569	-44.0961
100.859	115.995	1.24297	0.118569	-45.7485
100.722	115.924	1.31617	0.372397	-45.8962
99.4807	116.437	1.13732	0.270998	-45.6907
99.6854	115.99	1.1853	0.117233	-44.5857
99.8985	116.246	1.27068	0.160344	-44.1489
99.8784	115.714	1.22079	0.237805	-46.276
99.81	116.449	1.22079	0.593371	-46.2918
99.81	115.993	1.32588	0.464612	-45.3374
100.43	115.64	1.28176	0.257576	-47.233
99.3585	116.434	1.32508	0.11624	-45.8241
98.8582	116.326	1.26154	0.0468199	-47.435
99.076	115.973	1.1335	0.045298	-46.4554
100.69	116.588	1.31192	0.045298	-46.8143
100.235	116.278	1.20697	0.63475	-45.8778
100.602	116.296	1.14263	0.218746	-44.9386
100.601	116.192	1.1773	0.34867	-45.0147
100.081	116.183	1.35887	0.34867	-44.467
99.744	116.249	1.35887	0.703078	-46.4891
100.328	116.553	1.35887	0.00224845	-45.7393
100.004	115.747	1.13104	0.225142	-45.9098
100.571	115.745	1.27022	0.225142	-46.479
100.013	116.036	1.27274	0.62991	-45.9346
99.8246	116.324	1.14241	0.265626	-44.6002
100.222	116.168	1.29087	0.076106	-44.0065
100.001	116.23	1.36008	0.426453	-44.7961
100.45	116.084	1.26872	0.522457	-45.4381
100.63	116.715	1.1838	0.457998	-47.9538
100.595	116.517	1.29628	0.22198	-46.0123
100.091	116.517	1.14186	0.529737	-46.1774
99.8243	116.517	1.25342	0.0130447	-45.3774
100.044	116.099	1.13499	0.0130447	-43.9539
100.993	115.915	1.20591	0.101701	-46.6294
99.695	116.276	1.29104	0.0121677	-44.3322
99.785	116.276	1.27682	0.0128949	-44.2063
99.4511	116.007	1.27682	0.660086	-46.8852
99.773	116.462	1.13337	0.810917	-47.6389
99.9014	115.856	1.25276	0.509783	-46.0245
99.7296	116.321	1.25276	0.0921129	-44.445
100.058	116.627	1.2622	0.0502434	-46.2373
99.8423	116.107	1.15516	0.0937872	-44.078
99.7984	116.406	1.22046	0.586415	-46.1002
100.024	116.419	1.20381	0.176388	-44.7257
100.07	115.987	1.29419	0.94359	-48.1848
98.8933	116.11	1.15837	0.385713	-47.3787
100.007	116.091	1.3734	0.201818	-44.1516
100.723	116.079	1.14923	0.495635	-45.7896
99.8829	116.112	1.13822	0.415247	-44.8153
99.3076	116.185	1.20398	0.273969	-45.4608
99.0161	116.374	1.29128	0.437181	-47.3234
99.6547	116.213	1.18194	0.186495	-44.4436
99.4943	116.158	1.23434	0.319451	-45.0577
98.8728	116.158	1.30841	0.239615	-47.1938
99.1997	116.158	1.34375	0.129563	-45.61
99.3548	115.813	1.2875	0.0160313	-46.3134
