res1           Y1_gamma1      LogPost        
   0.998987E+02   0.238147E+00  -0.147860E+03
   0.100032E+03   0.592678E+00  -0.149232E+03
   0.999447E+02   0.408296E+00  -0.148083E+03
   0.999051E+02   0.317677E+00  -0.147922E+03
   0.100199E+03   0.921527E-01  -0.150509E+03
   0.998213E+02   0.319248E+00  -0.148401E+03
   0.100142E+03   0.819892E-01  -0.149479E+03
   0.999299E+02   0.214198E+00  -0.147793E+03
   0.998482E+02   0.169713E+00  -0.148093E+03
   0.100065E+03   0.998200E-01  -0.148467E+03
   0.100028E+03   0.339975E+00  -0.148114E+03
   0.997564E+02   0.245225E+00  -0.149027E+03
   0.998604E+02   0.223160E+00  -0.148023E+03
   0.999729E+02   0.371557E+00  -0.147987E+03
   0.999054E+02   0.405990E+00  -0.148147E+03
   0.999199E+02   0.506125E+00  -0.148580E+03
   0.999817E+02   0.316578E-02  -0.147929E+03
   0.998140E+02   0.992165E-02  -0.148396E+03
   0.100030E+03   0.163336E+00  -0.148114E+03
   0.999019E+02   0.287475E+00  -0.147889E+03
   0.996706E+02   0.355806E+00  -0.150509E+03
   0.998154E+02   0.134453E+00  -0.148359E+03
   0.999864E+02   0.400014E-01  -0.147942E+03
   0.999895E+02   0.399694E+00  -0.148094E+03
   0.999895E+02   0.349022E+00  -0.147972E+03
   0.100054E+03   0.838010E+00  -0.151929E+03
   0.999764E+02   0.801201E+00  -0.151347E+03
   0.999678E+02   0.999127E-03  -0.147884E+03
   0.999678E+02   0.350769E+00  -0.147933E+03
   0.999336E+02   0.238916E+00  -0.147796E+03
   0.999336E+02   0.630029E+00  -0.149485E+03
   0.998243E+02   0.379789E-01  -0.148303E+03
   0.998990E+02   0.354736E+00  -0.148016E+03
   0.999519E+02   0.199995E+00  -0.147795E+03
   0.999993E+02   0.444778E+00  -0.148274E+03
   0.997438E+02   0.980383E-01  -0.149223E+03
   0.999804E+02   0.404362E-01  -0.147919E+03
   0.998103E+02   0.570001E+00  -0.149631E+03
   0.999481E+02   0.220958E+00  -0.147792E+03
   0.998956E+02   0.223585E+00  -0.147864E+03
   0.997860E+02   0.238015E+00  -0.148662E+03
   0.999957E+02   0.177572E+00  -0.147916E+03
   0.100090E+03   0.317034E+00  -0.148562E+03
   0.100074E+03   0.341184E+00  -0.148430E+03
   0.100113E+03   0.413087E+00  -0.148891E+03
   0.999652E+02   0.198144E+00  -0.147815E+03
   0.998394E+02   0.520858E+00  -0.149058E+03
   0.999939E+02   0.340870E+00  -0.147971E+03
   0.999939E+02   0.359313E+00  -0.148005E+03
   0.999968E+02   0.266406E+00  -0.147909E+03
   0.100011E+03   0.271282E+00  -0.147969E+03
   0.999338E+02   0.180267E+00  -0.147792E+03
   0.999518E+02   0.121931E+00  -0.147819E+03
   0.998225E+02   0.440747E+00  -0.148758E+03
   0.100254E+03   0.210741E+00  -0.151399E+03
   0.999244E+02   0.206900E+00  -0.147798E+03
   0.100019E+03   0.177783E+00  -0.148035E+03
   0.996851E+02   0.433726E+00  -0.150451E+03
   0.100070E+03   0.105276E+00  -0.148515E+03
   0.100020E+03   0.373856E+00  -0.148133E+03
   0.100020E+03   0.271891E+00  -0.148019E+03
   0.100051E+03   0.279130E+00  -0.148215E+03
   0.100014E+03   0.454314E+00  -0.148359E+03
   0.999457E+02   0.642733E+00  -0.149582E+03
   0.997918E+02   0.113790E+00  -0.148601E+03
   0.996760E+02   0.297765E+00  -0.150343E+03
   0.100122E+03   0.611671E+00  -0.149883E+03
   0.100055E+03   0.138384E+00  -0.148333E+03
   0.100085E+03   0.320905E+00  -0.148509E+03
   0.100041E+03   0.493503E-01  -0.148275E+03
   0.999784E+02   0.798522E-01  -0.147899E+03
   0.998812E+02   0.535878E+00  -0.148910E+03
   0.100200E+03   0.385253E-01  -0.150596E+03
   0.100178E+03   0.988272E-02  -0.150160E+03
   0.100225E+03   0.398911E+00  -0.150402E+03
   0.999698E+02   0.127619E+00  -0.147851E+03
   0.998652E+02   0.210725E+00  -0.147992E+03
   0.998134E+02   0.134626E+00  -0.148377E+03
   0.100232E+03   0.301519E+00  -0.150673E+03
   0.100080E+03   0.577851E+00  -0.149351E+03
   0.999855E+02   0.933574E-01  -0.147919E+03
   0.999855E+02   0.581796E+00  -0.149049E+03
   0.100181E+03   0.345211E+00  -0.149710E+03
   0.100141E+03   0.435202E+00  -0.149230E+03
   0.100055E+03   0.492882E+00  -0.148711E+03
   0.997127E+02   0.127631E+00  -0.149703E+03
   0.997335E+02   0.505309E+00  -0.150045E+03
   0.100117E+03   0.128979E+00  -0.149047E+03
   0.100049E+03   0.421781E+00  -0.148405E+03
   0.998932E+02   0.164525E-01  -0.147902E+03
   0.998932E+02   0.448445E+00  -0.148361E+03
   0.999043E+02   0.189697E-01  -0.147871E+03
   0.100174E+03   0.608567E-01  -0.150062E+03
   0.998742E+02   0.404902E+00  -0.148270E+03
   0.998426E+02   0.186795E+00  -0.148132E+03
   0.999750E+02   0.141142E+00  -0.147859E+03
   0.999671E+02   0.409194E+00  -0.148089E+03
   0.996928E+02   0.290282E+00  -0.150033E+03
   0.100028E+03   0.129120E+00  -0.148129E+03
   0.100056E+03   0.318301E+00  -0.148269E+03
   0.100039E+03   0.792368E-01  -0.148248E+03
   0.998388E+02   0.246960E+00  -0.148177E+03
   0.999076E+02   0.181308E+00  -0.147826E+03
   0.100120E+03   0.199840E+00  -0.148998E+03
   0.999893E+02   0.311914E+00  -0.147917E+03
   0.998885E+02   0.329101E-01  -0.147916E+03
   0.100047E+03   0.504888E+00  -0.148730E+03
   0.100225E+03   0.238071E+00  -0.150680E+03
   0.100033E+03   0.407803E-02  -0.148223E+03
   0.100016E+03   0.499723E+00  -0.148578E+03
   0.998827E+02   0.199142E+00  -0.147907E+03
   0.999692E+02   0.133678E+00  -0.147846E+03
   0.100028E+03   0.156488E+00  -0.148111E+03
   0.998573E+02   0.121326E+00  -0.148044E+03
   0.998573E+02   0.400740E+00  -0.148349E+03
   0.998942E+02   0.525492E+00  -0.148784E+03
   0.998102E+02   0.290262E-02  -0.148433E+03
   0.100050E+03   0.393607E+00  -0.148337E+03
   0.998157E+02   0.136095E+00  -0.148356E+03
   0.999242E+02   0.229907E+00  -0.147802E+03
   0.100258E+03   0.646442E+00  -0.151645E+03
   0.100215E+03   0.760427E+00  -0.152054E+03
   0.999603E+02   0.156748E+00  -0.147818E+03
   0.998718E+02   0.472149E+00  -0.148575E+03
   0.999896E+02   0.155344E+00  -0.147902E+03
   0.100038E+03   0.141119E+00  -0.148190E+03
   0.996735E+02   0.290809E+00  -0.150385E+03
   0.997796E+02   0.132985E+00  -0.148736E+03
   0.100037E+03   0.311805E+00  -0.148136E+03
   0.100045E+03   0.468149E+00  -0.148549E+03
   0.100074E+03   0.284772E+00  -0.148408E+03
   0.100084E+03   0.877837E-02  -0.148716E+03
   0.998544E+02   0.550824E-01  -0.148078E+03
   0.100134E+03   0.452651E+00  -0.149201E+03
   0.100021E+03   0.172687E-01  -0.148136E+03
   0.100198E+03   0.318308E+00  -0.150016E+03
   0.100036E+03   0.138061E+00  -0.148180E+03
   0.998467E+02   0.369964E+00  -0.148322E+03
   0.999803E+02   0.490764E+00  -0.148453E+03
   0.999633E+02   0.524024E+00  -0.148636E+03
   0.100089E+03   0.242311E+00  -0.148578E+03
   0.997731E+02   0.321824E+00  -0.148897E+03
   0.999728E+02   0.393483E+00  -0.148045E+03
   0.998191E+02   0.629926E-02  -0.148350E+03
   0.100043E+03   0.232867E+00  -0.148163E+03
   0.998825E+02   0.551129E+00  -0.149011E+03
   0.100164E+03   0.417991E+00  -0.149488E+03
   0.100223E+03   0.425417E+00  -0.150368E+03
   0.100223E+03   0.290082E+00  -0.150510E+03
   0.998505E+02   0.587453E+00  -0.149466E+03
   0.100103E+03   0.428426E+00  -0.148833E+03
   0.998932E+02   0.744658E-02  -0.147902E+03
   0.999365E+02   0.496061E+00  -0.148489E+03
   0.999664E+02   0.302507E+00  -0.147856E+03
   0.999374E+02   0.373027E-01  -0.147836E+03
   0.999803E+02   0.243589E+00  -0.147849E+03
   0.998854E+02   0.212569E+00  -0.147898E+03
   0.998836E+02   0.212569E+00  -0.147905E+03
   0.999944E+02   0.673757E+00  -0.149871E+03
   0.998082E+02   0.425569E-01  -0.148448E+03
   0.999848E+02   0.682881E-01  -0.147927E+03
   0.997462E+02   0.335324E-01  -0.149207E+03
   0.100059E+03   0.153218E+00  -0.148357E+03
   0.999501E+02   0.976361E-01  -0.147827E+03
   0.999298E+02   0.491859E+00  -0.148476E+03
   0.999298E+02   0.598383E+00  -0.149217E+03
   0.998431E+02   0.379163E+00  -0.148373E+03
   0.100017E+03   0.408150E+00  -0.148205E+03
   0.997724E+02   0.436061E+00  -0.149230E+03
   0.998986E+02   0.352330E+00  -0.148012E+03
   0.998508E+02   0.176814E+00  -0.148076E+03
   0.999544E+02   0.686502E-01  -0.147843E+03
   0.100073E+03   0.695781E+00  -0.150310E+03
   0.998186E+02   0.495646E+00  -0.149067E+03
   0.999580E+02   0.265135E+00  -0.147815E+03
