X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.395436E-01   0.395436E-01   0.101324E+03   0.101324E+03   0.999342E+02   0.139027E+01   0.145337E+01
   0.434453E-01   0.434453E-01   0.101198E+03   0.101198E+03   0.999342E+02   0.126353E+01   0.957382E+00
   0.125582E+00   0.125582E+00   0.988556E+02   0.988556E+02   0.999342E+02  -0.107856E+01  -0.103406E+01
   0.186533E+00   0.186533E+00   0.101477E+03   0.101477E+03   0.999342E+02   0.154258E+01   0.103825E+01
   0.203928E+00   0.203928E+00   0.100462E+03   0.100462E+03   0.999342E+02   0.528294E+00   0.514915E+00
   0.385358E+00   0.385358E+00   0.977128E+02   0.977128E+02   0.999342E+02  -0.222144E+01  -0.130148E+01
   0.390016E+00   0.390016E+00   0.985609E+02   0.985609E+02   0.999342E+02  -0.137326E+01  -0.788905E+00
   0.470569E+00   0.470569E+00   0.100068E+03   0.100068E+03   0.999342E+02   0.133805E+00   0.134475E+00
   0.559112E+00   0.559112E+00   0.100411E+03   0.100411E+03   0.999342E+02   0.476839E+00   0.231826E+00
   0.673453E+00   0.673453E+00   0.998291E+02   0.998291E+02   0.999342E+02  -0.105070E+00  -0.854500E-01
   0.680590E+00   0.680590E+00   0.991694E+02   0.991694E+02   0.999342E+02  -0.764774E+00  -0.520280E+00
   0.698544E+00   0.698544E+00   0.100772E+03   0.100772E+03   0.999342E+02   0.837981E+00   0.580017E+00
   0.768608E+00   0.768608E+00   0.996558E+02   0.996558E+02   0.999342E+02  -0.278423E+00  -0.430119E+00
   0.770646E+00   0.770646E+00   0.100732E+03   0.100732E+03   0.999342E+02   0.797611E+00   0.410328E+00
   0.791022E+00   0.791022E+00   0.103526E+03   0.103526E+03   0.999342E+02   0.359191E+01   0.241115E+01
   0.914849E+00   0.914849E+00   0.100876E+03   0.100876E+03   0.999342E+02   0.941986E+00   0.950866E+00
   0.991719E+00   0.991719E+00   0.100206E+03   0.100206E+03   0.999342E+02   0.272048E+00   0.292047E+00
   0.114187E+01   0.114187E+01   0.102010E+03   0.102010E+03   0.999342E+02   0.207581E+01   0.129586E+01
   0.119075E+01   0.119075E+01   0.101574E+03   0.101574E+03   0.999342E+02   0.164023E+01   0.920724E+00
   0.130365E+01   0.130365E+01   0.998621E+02   0.998621E+02   0.999342E+02  -0.720924E-01  -0.870354E-01
