"res1"	"Y1_gamma1"	"LogPost"
80.823	0.621986	-12.2255
82.0427	0.611839	-11.7536
82.1302	0.263062	-11.5711
82.3103	0.854664	-12.8521
80.8139	0.965188	-12.7952
81.7201	0.560766	-11.1424
81.8913	0.0734521	-10.8108
81.7627	1.2468	-12.8759
81.897	0.225815	-10.9091
81.0325	0.588778	-11.6377
82.4773	0.379585	-13.0674
81.8377	1.44712	-13.4615
80.6858	3.28269	-17.913
81.7643	0.348798	-10.8258
81.9569	0.348798	-11.1658
81.4317	0.34934	-10.7011
81.0773	0.935111	-12.2553
81.3981	0.113064	-10.4938
81.8943	1.59253	-13.8835
81.6637	0.450393	-10.8884
81.6637	0.898674	-11.8937
80.8481	1.16354	-13.1367
82.0903	1.65146	-14.2068
80.9385	2.10237	-15.2645
82.2898	3.4395	-18.1999
81.6674	0.806319	-11.6622
81.9334	0.370081	-11.1404
81.0922	1.37288	-13.3248
82.3073	1.63821	-14.445
80.872	0.401004	-11.8469
82.4103	0.199449	-12.719
81.3958	0.729635	-11.4601
81.583	0.336343	-10.6671
81.3072	0.906263	-11.9444
81.1188	1.12926	-12.676
81.3688	1.12703	-12.4911
82.4734	1.23209	-13.924
81.9188	0.590785	-11.4661
81.3922	0.03758	-10.474
82.2938	0.571996	-12.4139
81.6456	0.170417	-10.5172
81.34	0.33404	-10.7487
81.4414	0.789683	-11.588
82.3168	0.806203	-12.7942
82.3304	0.331448	-12.376
81.2712	0.331448	-10.8268
81.3671	0.703924	-11.4157
81.1943	0.297218	-10.9096
81.2029	0.371565	-10.9825
81.2497	0.234013	-10.754
81.9364	0.985763	-12.3668
81.6907	0.443422	-10.8967
80.8355	0.950573	-12.7202
81.7854	0.292274	-10.7817
81.7297	0.561366	-11.1525
82.4256	0.163552	-12.7963
81.2112	0.79685	-11.7652
81.2112	0.138958	-10.7536
80.6874	0.222181	-12.5274
81.5735	0.601622	-11.1456
82.0192	0.13397	-11.1526
81.7847	0.601129	-11.2913
81.7356	0.476866	-10.9971
81.0444	0.356259	-11.2987
81.4092	0.122148	-10.4901
81.786	0.565431	-11.2207
83.2188	1.22662	-16.4192
81.494	0.372354	-10.7142
80.9786	0.308385	-11.437
81.3849	0.3589	-10.7438
81.5009	0.225455	-10.5284
81.1459	0.299689	-11.0065
81.8136	0.228972	-10.7582
81.8809	0.275391	-10.9233
81.7046	0.113499	-10.5318
81.8543	0.553266	-11.2895
82.2532	0.483686	-12.1815
81.8959	0.101411	-10.8301
81.7942	0.357569	-10.8776
81.8817	0.985734	-12.299
81.1056	0.610173	-11.5302
82.2455	1.31689	-13.6255
81.5955	0.748417	-11.4891
81.6838	0.821402	-11.7092
81.8591	0.685378	-11.5641
81.5546	0.685378	-11.33
81.4138	0.0523302	-10.4605
81.7892	0.0523302	-10.6183
81.7523	0.394298	-10.8776
81.1778	0.0870989	-10.7982
80.5294	0.0556622	-13.3949
81.8748	0.306711	-10.9457
81.8334	0.308275	-10.8742
81.6198	0.810748	-11.6508
82.0323	0.724142	-11.9408
81.007	0.87108	-12.2235
80.8189	0.579259	-12.1882
81.6134	0.652573	-11.2708
80.9144	0.669404	-12.0417
81.4462	0.350887	-10.6965
81.6654	0.0251974	-10.4691
81.5938	0.0688946	-10.4363
81.8035	0.0654456	-10.644
81.6045	0.0755999	-10.4428
81.6147	0.774231	-11.5585
82.3983	0.14509	-12.6556
80.9972	0.44821	-11.5224
81.0958	0.522721	-11.4003
82.1837	0.208624	-11.7294
80.9659	0.497309	-11.6649
81.8172	0.86335	-11.9245
81.4323	0.295001	-10.6287
81.1383	0.0560134	-10.8776
81.4918	0.0479899	-10.4235
81.4918	0.444254	-10.8323
81.5861	0.13938	-10.4663
81.2977	0.625278	-11.2963
81.5831	0.47861	-10.9002
81.1137	0.43898	-11.2399
81.0662	2.68714	-16.5342
81.1725	1.86314	-14.5362
81.4463	0.0596778	-10.4429
81.6683	0.246165	-10.6019
81.2532	0.891523	-11.9495
81.1949	0.89743	-12.0205
80.6668	0.562189	-12.7041
81.3754	0.632131	-11.2503
81.7261	0.275389	-10.6882
81.128	0.532899	-11.3554
81.6762	0.200929	-10.5649
82.0497	1.33288	-13.3725
81.6623	0.333974	-10.7042
82.1497	0.435816	-11.7883
81.4235	0.408285	-10.7948
81.4136	0.185394	-10.5288
81.1954	0.394192	-11.0253
81.5853	1.38468	-13.1799
81.3586	0.693847	-11.3979
81.5216	0.772272	-11.5351
81.7835	0.295248	-10.7825
81.0845	0.385489	-11.2344
81.7608	0.299597	-10.7576
81.2349	0.0607238	-10.6815
81.0931	0.304827	-11.1287
81.3183	0.18089	-10.6151
81.5649	0.725368	-11.426
80.5744	1.20396	-13.7808
82.0571	0.761102	-12.0649
81.3067	0.0647961	-10.5719
80.8961	1.17945	-13.0924
81.5144	0.387786	-10.7358
81.1878	0.0813408	-10.7759
81.4888	0.21495	-10.5207
80.7723	0.0122575	-12.126
80.8682	0.61672	-12.0877
81.4663	0.550225	-11.0383
81.5624	0.529656	-10.9937
81.1456	0.640744	-11.5201
81.2709	0.193524	-10.6885
81.6119	0.468929	-10.8927
80.9192	0.468929	-11.7624
80.9001	0.468929	-11.8195
81.2814	0.575405	-11.2116
81.562	0.0581694	-10.4243
80.4147	1.58155	-14.8024
82.0419	0.754869	-12.0216
81.9095	0.817003	-11.9289
80.6779	0.876833	-12.9903
81.078	0.697349	-11.7435
80.9735	0.103534	-11.3506
81.4433	0.662557	-11.2864
81.9488	1.85092	-14.5812
81.9415	2.09145	-15.1693
80.6401	0.963359	-13.2227
81.0047	0.777786	-12.0362
81.3345	0.560777	-11.1319
82.0828	0.269892	-11.4242
80.6131	1.09163	-13.4959
82.2592	0.0575353	-11.9951
81.3024	0.0929439	-10.5867
81.6162	0.341312	-10.687
81.4628	0.30282	-10.6251
81.7025	0.577875	-11.1623
82.0539	0.29426	-11.3587
82.3831	0.333222	-12.6106
81.1531	1.26965	-13.004
81.2951	0.239658	-10.6937
81.9823	0.239658	-11.118
81.4244	0.120617	-10.4792
81.7735	0.765525	-11.6446
81.4934	0.222636	-10.527
