res1           Y1_gamma1      LogPost        
   0.974022E+02   0.335546E+01  -0.946912E+02
   0.980172E+02   0.480094E+01  -0.990427E+02
   0.984481E+02   0.309106E+01  -0.947509E+02
   0.984521E+02   0.353363E+01  -0.953322E+02
   0.977146E+02   0.276463E+01  -0.942271E+02
   0.977213E+02   0.281029E+01  -0.941766E+02
   0.980552E+02   0.281740E+01  -0.942410E+02
   0.983043E+02   0.254398E+01  -0.950899E+02
   0.978082E+02   0.328608E+01  -0.943561E+02
   0.970589E+02   0.333772E+01  -0.952030E+02
   0.978788E+02   0.300674E+01  -0.941072E+02
   0.983287E+02   0.261515E+01  -0.949407E+02
   0.984321E+02   0.279341E+01  -0.948278E+02
   0.972084E+02   0.248655E+01  -0.957120E+02
   0.976659E+02   0.355879E+01  -0.949042E+02
   0.978866E+02   0.371761E+01  -0.952865E+02
   0.967229E+02   0.241481E+01  -0.979977E+02
   0.984785E+02   0.286144E+01  -0.948592E+02
   0.984375E+02   0.342169E+01  -0.950985E+02
   0.981491E+02   0.225546E+01  -0.961108E+02
   0.983773E+02   0.362398E+01  -0.954203E+02
   0.967187E+02   0.306676E+01  -0.960142E+02
   0.992347E+02   0.339785E+01  -0.972020E+02
   0.981164E+02   0.336011E+01  -0.945995E+02
   0.972642E+02   0.434684E+01  -0.975368E+02
   0.973965E+02   0.302120E+01  -0.943943E+02
   0.975681E+02   0.353168E+01  -0.948885E+02
   0.979722E+02   0.249412E+01  -0.948337E+02
   0.986162E+02   0.302609E+01  -0.951145E+02
   0.969017E+02   0.267595E+01  -0.960275E+02
   0.978546E+02   0.305849E+01  -0.941246E+02
   0.974196E+02   0.328557E+01  -0.945702E+02
   0.973280E+02   0.336307E+01  -0.947917E+02
   0.971952E+02   0.348622E+01  -0.951905E+02
   0.978736E+02   0.381567E+01  -0.955578E+02
   0.982998E+02   0.329244E+01  -0.946932E+02
   0.968776E+02   0.375452E+01  -0.963248E+02
   0.971777E+02   0.306975E+01  -0.947694E+02
   0.981764E+02   0.351342E+01  -0.949459E+02
   0.982441E+02   0.278090E+01  -0.944957E+02
   0.976248E+02   0.331859E+01  -0.944540E+02
   0.983563E+02   0.413416E+01  -0.968446E+02
   0.970431E+02   0.281577E+01  -0.952570E+02
   0.985108E+02   0.265271E+01  -0.952710E+02
   0.978146E+02   0.263409E+01  -0.944172E+02
   0.976138E+02   0.285123E+01  -0.942059E+02
   0.979173E+02   0.296541E+01  -0.941098E+02
   0.974607E+02   0.433012E+01  -0.973327E+02
   0.975077E+02   0.333667E+01  -0.945604E+02
   0.979691E+02   0.313661E+01  -0.942126E+02
   0.976466E+02   0.359443E+01  -0.949947E+02
   0.986041E+02   0.301243E+01  -0.950857E+02
   0.973206E+02   0.261867E+01  -0.949896E+02
   0.981153E+02   0.321880E+01  -0.943945E+02
   0.989798E+02   0.277295E+01  -0.966127E+02
   0.979288E+02   0.269720E+01  -0.943136E+02
   0.983956E+02   0.255428E+01  -0.952522E+02
   0.981733E+02   0.328601E+01  -0.945359E+02
   0.977008E+02   0.283753E+01  -0.941633E+02
   0.970973E+02   0.308375E+01  -0.949413E+02
   0.975987E+02   0.320197E+01  -0.943130E+02
   0.977938E+02   0.282720E+01  -0.941441E+02
   0.979570E+02   0.248144E+01  -0.948693E+02
   0.971998E+02   0.402702E+01  -0.965507E+02
   0.991340E+02   0.311839E+01  -0.967854E+02
   0.976748E+02   0.300728E+01  -0.941369E+02
   0.979535E+02   0.317306E+01  -0.942408E+02
   0.978265E+02   0.317306E+01  -0.942133E+02
   0.991413E+02   0.320372E+01  -0.967918E+02
   0.985071E+02   0.346309E+01  -0.952893E+02
   0.976620E+02   0.267528E+01  -0.943935E+02
   0.974913E+02   0.248080E+01  -0.951216E+02
