X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.251043E+01   0.251043E+01   0.956459E+02   0.956459E+02   0.978603E+02  -0.221443E+01  -0.666045E+00
   0.288625E+01   0.288625E+01   0.968862E+02   0.968862E+02   0.978603E+02  -0.974088E+00  -0.286950E+00
   0.312004E+01   0.312004E+01   0.963889E+02   0.963889E+02   0.978603E+02  -0.147138E+01  -0.406822E+00
   0.323360E+01   0.323360E+01   0.981233E+02   0.981233E+02   0.978603E+02   0.262995E+00   0.798783E-01
   0.335363E+01   0.335363E+01   0.961314E+02   0.961314E+02   0.978603E+02  -0.172885E+01  -0.537309E+00
   0.360454E+01   0.360454E+01   0.963249E+02   0.963249E+02   0.978603E+02  -0.153539E+01  -0.463309E+00
   0.365831E+01   0.365831E+01   0.964173E+02   0.964173E+02   0.978603E+02  -0.144303E+01  -0.390458E+00
   0.373329E+01   0.373329E+01   0.971015E+02   0.971015E+02   0.978603E+02  -0.758779E+00  -0.186966E+00
   0.388987E+01   0.388987E+01   0.946673E+02   0.946673E+02   0.978603E+02  -0.319301E+01  -0.986864E+00
   0.389053E+01   0.389053E+01   0.963697E+02   0.963697E+02   0.978603E+02  -0.149058E+01  -0.460376E+00
   0.389221E+01   0.389221E+01   0.958407E+02   0.958407E+02   0.978603E+02  -0.201961E+01  -0.647358E+00
   0.394783E+01   0.394783E+01   0.917713E+02   0.917713E+02   0.978603E+02  -0.608896E+01  -0.196840E+01
   0.425561E+01   0.425561E+01   0.919117E+02   0.919117E+02   0.978603E+02  -0.594864E+01  -0.181034E+01
   0.428021E+01   0.428021E+01   0.913988E+02   0.913988E+02   0.978603E+02  -0.646151E+01  -0.195161E+01
   0.429328E+01   0.429328E+01   0.935820E+02   0.935820E+02   0.978603E+02  -0.427834E+01  -0.129065E+01
   0.452585E+01   0.452585E+01   0.908428E+02   0.908428E+02   0.978603E+02  -0.701748E+01  -0.199988E+01
   0.454172E+01   0.454172E+01   0.932023E+02   0.932023E+02   0.978603E+02  -0.465796E+01  -0.141482E+01
   0.462879E+01   0.462879E+01   0.100015E+03   0.100015E+03   0.978603E+02   0.215460E+01   0.709314E+00
   0.470788E+01   0.470788E+01   0.102026E+03   0.102026E+03   0.978603E+02   0.416542E+01   0.110135E+01
   0.473333E+01   0.473333E+01   0.975643E+02   0.975643E+02   0.978603E+02  -0.296003E+00  -0.873075E-01
   0.475634E+01   0.475634E+01   0.979297E+02   0.979297E+02   0.978603E+02   0.694052E-01   0.219131E-01
   0.476724E+01   0.476724E+01   0.101407E+03   0.101407E+03   0.978603E+02   0.354680E+01   0.876687E+00
   0.522912E+01   0.522912E+01   0.100863E+03   0.100863E+03   0.978603E+02   0.300272E+01   0.995408E+00
   0.530541E+01   0.530541E+01   0.100923E+03   0.100923E+03   0.978603E+02   0.306231E+01   0.951598E+00
   0.533222E+01   0.533222E+01   0.102334E+03   0.102334E+03   0.978603E+02   0.447399E+01   0.126037E+01
   0.536035E+01   0.536035E+01   0.101355E+03   0.101355E+03   0.978603E+02   0.349459E+01   0.113630E+01
   0.537734E+01   0.537734E+01   0.101014E+03   0.101014E+03   0.978603E+02   0.315362E+01   0.991066E+00
   0.539259E+01   0.539259E+01   0.984194E+02   0.984194E+02   0.978603E+02   0.559114E+00   0.157648E+00
   0.539599E+01   0.539599E+01   0.100308E+03   0.100308E+03   0.978603E+02   0.244745E+01   0.790896E+00
   0.543535E+01   0.543535E+01   0.102042E+03   0.102042E+03   0.978603E+02   0.418215E+01   0.125916E+01
   0.554069E+01   0.554069E+01   0.100119E+03   0.100119E+03   0.978603E+02   0.225883E+01   0.743161E+00
   0.556444E+01   0.556444E+01   0.999351E+02   0.999351E+02   0.978603E+02   0.207481E+01   0.679247E+00
   0.565084E+01   0.565084E+01   0.100170E+03   0.100170E+03   0.978603E+02   0.230924E+01   0.760998E+00
   0.567542E+01   0.567542E+01   0.101573E+03   0.101573E+03   0.978603E+02   0.371282E+01   0.118456E+01
   0.572357E+01   0.572357E+01   0.100536E+03   0.100536E+03   0.978603E+02   0.267616E+01   0.851147E+00
   0.576512E+01   0.576512E+01   0.989109E+02   0.989109E+02   0.978603E+02   0.105061E+01   0.326623E+00
