"res1"	"res2"	"tau1"	"Y1_gamma1"	"LogPost"
100.239	111.679	5.89416	0.137309	-100.51
99.6143	111.587	5.85287	0.374849	-99.2017
99.5104	111.977	5.87192	0.214013	-100.714
99.5104	111.443	5.76165	0.581544	-100.988
99.9059	111.443	5.84915	0.13868	-98.3248
99.554	111.498	5.86729	0.130733	-98.9108
99.5788	111.498	5.79767	0.334703	-99.2425
99.8248	111.727	5.80349	0.310462	-98.7078
99.7867	111.727	5.83832	0.310462	-98.708
99.5434	111.727	5.75536	0.384313	-99.8251
99.8265	111.408	5.89732	0.371968	-98.9664
100.062	111.639	5.76695	0.28536	-99.2322
99.8233	111.382	5.76296	0.307731	-98.7865
99.8233	111.376	5.82819	0.11425	-98.394
99.6555	111.376	5.84687	0.120169	-98.7008
100.189	111.821	5.84741	0.00729841	-100.346
99.3605	111.881	5.79292	0.596531	-102.877
99.7202	111.665	5.77645	0.132472	-98.1659
99.5851	111.221	5.89131	0.981214	-104.86
99.4285	111.547	5.76509	0.0995417	-99.8626
99.8411	111.503	5.83514	0.280767	-98.4401
99.9554	111.197	5.87891	0.621499	-101.392
99.9554	111.598	5.77579	0.129785	-98.2851
99.5461	111.386	5.88758	0.426605	-100.015
99.6975	111.627	5.83731	0.324718	-98.721
99.6975	111.448	5.86528	0.319118	-98.7934
99.6975	111.432	5.78226	0.0137516	-98.2984
99.7388	111.824	5.88569	0.0137516	-98.4995
99.7388	111.446	5.8292	0.0607422	-98.1762
99.4671	111.454	5.8409	0.0607422	-99.6275
99.7262	111.624	5.89051	0.116061	-98.082
99.7482	111.533	5.87453	0.477731	-99.3934
99.6849	111.533	5.83432	0.113642	-98.2007
99.7535	111.453	5.86251	0.810522	-102.282
99.6114	111.166	5.88274	0.626592	-101.67
99.7807	111.709	5.79145	0.166388	-98.2222
100.073	111.413	5.86922	0.634421	-101.339
99.7179	111.548	5.79271	0.507408	-99.6292
99.4604	111.469	5.78474	0.202452	-99.7844
99.8022	111.469	5.89076	0.128813	-98.1242
99.8733	111.469	5.84592	0.176377	-98.2583
99.9277	111.469	5.8797	0.176377	-98.3878
99.6244	111.789	5.8492	0.657795	-101.437
99.971	111.46	5.79687	0.347649	-99.0654
99.758	111.851	5.8769	0.0434068	-98.606
99.758	111.595	5.87311	0.0434068	-97.945
99.959	111.335	5.88954	0.0682696	-98.8337
99.6044	111.828	5.81031	0.0682696	-99.0262
99.4553	111.909	5.81031	0.454077	-101.48
99.6506	111.717	5.87662	0.0850441	-98.4309
100.066	111.717	5.87662	0.0850441	-98.9784
99.9371	111.63	5.84546	0.0850441	-98.1798
99.9371	111.465	5.77359	0.0675904	-98.2892
100.002	111.683	5.81266	0.350725	-99.2311
99.9543	111.532	5.829	0.0710165	-98.24
99.9543	111.743	5.80814	0.266975	-98.8502
99.7548	111.727	5.85563	0.0595405	-98.1433
99.7548	111.808	5.89123	0.0595405	-98.4241
99.7645	111.808	5.88011	0.00835549	-98.3904
100.042	111.574	5.88323	0.489757	-100.051
99.9745	111.574	5.86656	0.473518	-99.6526
100.233	111.391	5.8487	0.369337	-101.109
99.632	110.984	5.80245	0.232997	-101.75
99.8037	111.293	5.89252	0.399303	-99.4673
100.092	111.654	5.80301	0.216461	-99.2551
100.068	111.373	5.85918	0.666583	-101.645
99.603	111.402	5.77437	0.143691	-98.8738
100.247	111.847	5.79608	0.0805817	-101.115
99.6299	111.503	5.83921	0.0791982	-98.4216
100.014	112.01	5.83921	0.418559	-101.087
100.101	111.326	5.85941	0.558788	-101.149
99.8904	111.682	5.85284	0.635888	-100.773
99.5629	111.402	5.80191	0.0295926	-99.0323
100.16	111.689	5.87665	0.271149	-99.9965
99.9093	111.935	5.85381	0.294775	-99.6915
99.9999	112.035	5.8823	0.0247833	-100.306
100.067	111.21	5.79041	0.0159121	-100.159
99.532	111.015	5.80124	0.627079	-102.871
99.6851	111.607	5.83238	0.565734	-100.14
99.8184	111.528	5.80653	0.0104863	-97.9361
99.7548	111.528	5.76796	0.513642	-99.6235
100.036	111.929	5.89038	0.47126	-100.956
100.151	111.626	5.89625	0.0801127	-99.497
