X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.708243E+01   0.708243E+01   0.805654E+02   0.805654E+02   0.780557E+02   0.250968E+01   0.539237E+00
   0.724060E+01   0.724060E+01   0.801102E+02   0.801102E+02   0.780557E+02   0.205447E+01   0.438995E+00
   0.726702E+01   0.726702E+01   0.809639E+02   0.809639E+02   0.780557E+02   0.290823E+01   0.636386E+00
   0.732727E+01   0.732727E+01   0.812391E+02   0.812391E+02   0.780557E+02   0.318338E+01   0.695727E+00
   0.733311E+01   0.733311E+01   0.800059E+02   0.800059E+02   0.780557E+02   0.195021E+01   0.393885E+00
   0.744365E+01   0.744365E+01   0.804119E+02   0.804119E+02   0.780557E+02   0.235619E+01   0.516866E+00
   0.747560E+01   0.747560E+01   0.797966E+02   0.797966E+02   0.780557E+02   0.174092E+01   0.356433E+00
   0.755422E+01   0.755422E+01   0.809391E+02   0.809391E+02   0.780557E+02   0.288337E+01   0.628296E+00
   0.757525E+01   0.757525E+01   0.806318E+02   0.806318E+02   0.780557E+02   0.257613E+01   0.520825E+00
   0.759393E+01   0.759393E+01   0.791111E+02   0.791111E+02   0.780557E+02   0.105542E+01   0.225887E+00
   0.765495E+01   0.765495E+01   0.820300E+02   0.820300E+02   0.780557E+02   0.397429E+01   0.831801E+00
   0.769732E+01   0.769732E+01   0.805392E+02   0.805392E+02   0.780557E+02   0.248355E+01   0.538110E+00
   0.771811E+01   0.771811E+01   0.834306E+02   0.834306E+02   0.780557E+02   0.537487E+01   0.111091E+01
   0.775656E+01   0.775656E+01   0.807060E+02   0.807060E+02   0.780557E+02   0.265035E+01   0.553582E+00
   0.793371E+01   0.793371E+01   0.693929E+02   0.693929E+02   0.780557E+02  -0.866280E+01  -0.173828E+01
   0.795942E+01   0.795942E+01   0.704770E+02   0.704770E+02   0.780557E+02  -0.757869E+01  -0.161584E+01
   0.801087E+01   0.801087E+01   0.688416E+02   0.688416E+02   0.780557E+02  -0.921413E+01  -0.185945E+01
   0.805635E+01   0.805635E+01   0.715989E+02   0.715989E+02   0.780557E+02  -0.645684E+01  -0.120203E+01
   0.814957E+01   0.814957E+01   0.692475E+02   0.692475E+02   0.780557E+02  -0.880823E+01  -0.192397E+01
