"res1"	"Y1_gamma1"	"LogPost"
104.486	0.445232	-11.5106
104.561	0.0775578	-11.7391
102.978	1.96603	-14.0364
103.938	1.20135	-11.9912
104.919	2.00308	-14.0953
105.017	0.867125	-13.1085
104.372	0.59841	-11.3707
103.689	3.04156	-15.4114
105.182	1.47104	-13.8387
103.868	0.64525	-11.2279
104.07	1.28087	-12.1387
103.005	1.79282	-13.7624
103.394	0.841073	-12.0818
103.799	1.1362	-11.9234
103.988	2.3191	-14.1222
104.816	0.229187	-12.7226
103.774	0.379486	-11.2196
103.542	0.518591	-11.6858
104.532	0.639229	-11.6898
104.015	0.103489	-10.9667
104.051	1.19091	-11.9717
103.303	0.495678	-12.4431
104.371	1.04503	-11.8995
104.739	1.3982	-12.9176
104.394	1.00605	-11.8653
104.205	0.746663	-11.3396
103.206	2.00887	-13.8627
103.795	0.246871	-11.2016
104.593	0.22573	-11.8199
103.707	1.88773	-13.3391
104.139	0.284062	-10.9787
103.379	0.687011	-12.0843
103.317	0.403006	-12.5127
103.547	0.789033	-11.7509
104.534	1.22673	-12.3706
104.588	1.30252	-12.5602
103.277	1.18362	-12.5881
105.053	0.509039	-13.5544
104.658	1.52185	-13.0028
103.536	1.34544	-12.4649
103.719	1.8828	-13.3257
103.907	2.46497	-14.3895
103.95	0.0215335	-11.0136
105.012	0.12049	-13.8953
103.608	0.0285181	-11.7383
103.999	1.084	-11.7813
102.535	2.69947	-15.5274
102.517	1.17228	-14.6344
103.604	1.0809	-11.9926
102.352	1.88416	-14.9916
104.205	0.232296	-11.0121
104.205	0.175537	-11.0067
104.047	0.366691	-10.9846
104.095	1.57184	-12.6979
104.324	0.792143	-11.5
104.773	0.623063	-12.3299
104.276	0.647461	-11.2927
103.897	0.482067	-11.0972
104.084	0.466609	-11.0309
104.8	1.85956	-13.7269
104.471	0.808481	-11.7157
104.486	1.19263	-12.2583
104.898	0.551495	-12.8093
103.118	0.854258	-12.8077
104.519	0.318201	-11.5832
104.26	0.936398	-11.6354
103.662	0.906297	-11.6992
103.625	0.607546	-11.5133
103.879	0.34572	-11.076
103.994	0.45256	-11.0298
104.065	1.38326	-12.3299
104.115	0.945279	-11.5712
104.572	0.436471	-11.7273
104.572	1.21143	-12.3973
104.104	0.612296	-11.1453
103.93	0.824415	-11.3947
104.243	1.39052	-12.404
104.236	0.811943	-11.443
104.364	0.195005	-11.2251
104.112	0.318543	-10.9769
104.62	0.655267	-11.9002
103.658	0.655267	-11.4793
104.96	0.655267	-12.9851
103.112	0.834735	-12.8325
103.138	0.723348	-12.8144
103.966	0.306094	-10.9982
103.784	0.516042	-11.2292
103.397	0.563028	-12.0693
104.143	0.96861	-11.6173
103.709	1.61532	-12.8255
104.607	0.52839	-11.8297
104.658	1.12212	-12.4019
103.197	0.881891	-12.5776
103.9	0.347515	-11.0555
104.264	0.104938	-11.0654
103.197	0.355562	-13.1431
104.638	1.80064	-13.4568
104.151	0.530233	-11.0955
104.053	0.137902	-10.9544
104.141	0.13354	-10.9643
104.24	1.35179	-12.3302
103.861	0.967587	-11.625
103.765	0.247209	-11.2558
104.203	0.310814	-11.0247
103.992	0.782442	-11.3264
104.254	0.00287809	-11.0521
104.647	0.392657	-11.9582
104.773	1.36334	-12.9206
104.277	0.689951	-11.3353
105.21	0.409385	-14.6464
103.653	0.33001	-11.475
104.661	0.134794	-12.0917
103.604	1.00542	-11.8905
104.738	2.14712	-14.1465
104.274	1.87404	-13.3408
104.311	0.979569	-11.7426
103.995	0.979569	-11.6096
103.525	1.47013	-12.6814
104.366	1.04185	-11.8904
103.495	1.00756	-12.0386
103.058	1.248	-13.0723
104.446	0.906223	-11.7933
103.712	0.144801	-11.4073
104.732	0.67338	-12.2057
104.317	0.63883	-11.3299
103.653	0.169244	-11.5538
104.179	0.4661	-11.0699
104.408	0.655017	-11.4714
103.735	0.677985	-11.3856
103.471	0.600329	-11.8525
104.323	2.37685	-14.3017
104.162	0.391336	-11.0224
104.108	1.26112	-12.1106
104.504	0.376985	-11.5453
103.243	0.497095	-12.6743
103.991	0.490454	-11.0508
103.188	0.836997	-12.6035
104.306	0.494516	-11.2104
104.125	0.701561	-11.2445
104.248	0.991831	-11.7115
102.109	1.94449	-15.5523
104.64	0.973595	-12.1921
104.305	0.592215	-11.2761
104.622	0.4575	-11.8694
103.962	0.195749	-10.9966
104.096	0.0730984	-10.9522
104.19	0.0701885	-10.9913
103.623	0.0701885	-11.6822
103.886	0.658746	-11.2281
104.923	0.570243	-12.8951
103.967	0.355604	-11.0066
103.787	0.790843	-11.4389
103.614	0.195594	-11.6518
104.763	0.269008	-12.454
103.262	0.537652	-12.5495
103.072	0.537652	-13.3506
104.063	0.679371	-11.2046
104.251	0.389049	-11.0945
102.603	2.14692	-14.7695
104.571	1.04661	-12.1613
103.938	1.44869	-12.4497
103.641	0.0968576	-11.6168
103.952	1.35547	-12.2723
103.859	0.238086	-11.1025
103.153	0.550959	-12.9667
103.764	0.896411	-11.5863
103.653	1.21655	-12.1534
103.1	2.13348	-14.158
103.974	0.687755	-11.219
104.308	1.74456	-13.1094
103.888	0.136302	-11.0759
104.337	0.0483544	-11.1737
104.194	0.59617	-11.1749
104.194	0.301735	-11.0156
104.567	0.660263	-11.7775
104.193	0.594841	-11.1727
103.689	0.162517	-11.458
103.118	1.39194	-13.0902
103.32	0.302511	-12.6535
104.301	0.117175	-11.1169
104.135	0.206657	-10.9661
103.976	0.725969	-11.2607
104.506	1.67097	-13.1064
104.26	0.935738	-11.6345
104.26	0.545727	-11.1906
104.398	0.684931	-11.4807
104.443	0.733623	-11.5966
104.443	1.36339	-12.5001
104.216	0.393924	-11.0624
103.777	0.601673	-11.2812
103.588	0.540891	-11.5763
103.913	1.62896	-12.7985
103.128	2.57597	-14.8443
103.751	0.50744	-11.2727
103.702	1.04912	-11.8517
104.209	0.00425804	-11.0061
103.885	0.722494	-11.2924
103.685	0.313661	-11.4037
104.096	1.32154	-12.2195
104.43	0.247288	-11.3639
104.464	0.888609	-11.7967
104.445	0.164669	-11.3996
103.881	2.20449	-13.9071
104.553	0.798675	-11.8507
104.059	2.06412	-13.6467
103.778	0.302768	-11.2205
104.939	0.860585	-12.8565
103.515	0.933376	-11.9282
103.587	0.0456044	-11.8074
105.197	1.75435	-14.1604
104.913	1.70755	-13.6346
103.38	1.9133	-13.5601
103.839	0.930986	-11.5821
103.924	0.61988	-11.1719
103.841	0.944223	-11.6004
104.732	1.25863	-12.7075
103.56	0.370197	-11.6989
104.418	0.0354204	-11.3402
104.274	1.06541	-11.8481
104.042	1.04752	-11.7215
103.494	1.80954	-13.2983
104.203	0.0569903	-11.0016
104.056	0.551028	-11.0847
103.796	1.47785	-12.5348
104.787	0.837773	-12.4135
103.86	0.0545333	-11.1245
103.841	0.235218	-11.1286
103.85	0.221209	-11.1177
104.207	0.409233	-11.0611
104.054	0.223894	-10.9572
103.675	0.29912	-11.4331
104.313	0.0549887	-11.1339
104.104	0.782997	-11.3362
103.888	0.00449441	-11.0853
103.555	0.163117	-11.865
104.997	0.925745	-13.047
104.592	1.01618	-12.1565
103.907	0.242234	-11.044
104.138	0.362448	-10.9993
103.698	0.665964	-11.4259
104.173	0.623526	-11.1862
104.413	0.549977	-11.4055
103.372	2.18291	-14.034
104.182	1.16767	-11.968
103.991	0.0224088	-10.9814
104.177	0.00551866	-10.9817
104.882	0.964121	-12.7301
104.1	0.219802	-10.9577
104.03	0.543667	-11.0793
104.206	1.03566	-11.7554
102.895	1.07504	-13.4354
103.789	0.65134	-11.3028
102.394	0.772315	-16.2683
103.656	0.0617222	-11.5816
104.241	0.442495	-11.1077
104.762	1.21166	-12.6991
105.667	0.971787	-15.7143
104.351	0.711031	-11.4412
103.177	1.22069	-12.8089
104.843	1.25797	-12.9078
104.122	1.32341	-12.2298
103.409	0.490003	-12.0785
103.939	1.5577	-12.6588
104.125	0.502767	-11.0649
104.108	0.329629	-10.9787
104.242	0.329629	-11.0656
104.84	2.72472	-15.1806
103.238	3.07992	-15.5927
104.395	0.316344	-11.2929
104.073	0.519349	-11.0629
103.53	1.40974	-12.5759
103.156	1.24075	-12.8673
103.939	0.708447	-11.2519
103.845	0.551732	-11.1785
104.602	0.349131	-11.8232
104.338	0.0471907	-11.1764
104.66	1.12421	-12.4079
104.521	0.0146371	-11.617
104.803	0.0146371	-12.7514
103.5	0.0146371	-12.1398
103.511	0.950685	-11.9534
103.839	0.0152839	-11.1599
103.947	1.56634	-12.6751
103.778	0.299968	-11.2207
104.101	0.311706	-10.9726
104.017	1.45531	-12.4619
103.602	1.74154	-13.1112
104.375	0.417885	-11.2793
103.503	0.342482	-11.8947
103.377	1.62925	-13.0815
102.98	2.7836	-15.2664
104.322	1.08647	-11.9202
102.471	1.80052	-14.6952
102.934	1.80147	-13.8735
104.2	0.523054	-11.121
104.42	0.910415	-11.7638
103.482	0.531328	-11.84
103.298	1.20972	-12.5805
103.675	0.811641	-11.5791
102.655	1.03777	-14.279
104.194	0.797076	-11.3953
103.851	1.43982	-12.4474
104.089	0.591049	-11.1225
103.099	0.576548	-13.152
104.875	1.16481	-12.8712
102.587	0.525235	-16.2459
104.71	0.838434	-12.2195
103.804	0.279728	-11.1798
104.438	0.279728	-11.3815
104.437	1.00789	-11.9184
105.101	1.26233	-13.4814
105.694	2.05956	-15.4123
103.478	1.87882	-13.4319
102.665	1.81893	-14.3308
103.054	1.08509	-12.9938
104.655	0.926275	-12.1711
101.557	1.83592	-17.1586
105.2	1.9883	-14.4551
103.494	1.41743	-12.622
103.754	0.957733	-11.6776
104.135	0.199805	-10.9657
103.797	0.446709	-11.191
103.735	1.31006	-12.256
103.666	0.847342	-11.6271
102.463	1.43528	-14.6418
104.573	1.24469	-12.4494
104.573	0.58314	-11.7564
103.762	0.964824	-11.6812
102.804	0.967107	-13.7989
103.342	0.283322	-12.5854
104.328	0.283322	-11.1689
103.854	0.0872343	-11.1307
103.997	0.52927	-11.0742
103.194	1.2195	-12.7759
104.984	0.346948	-13.4439
104.176	0.548843	-11.1237
104.216	0.573578	-11.1718
104.23	0.487845	-11.123
105.599	1.09667	-15.1706
103.072	0.848492	-12.9554
103.449	0.812597	-11.9514
104.095	0.791547	-11.3449
104.378	0.228918	-11.2537
104.125	1.04202	-11.7298
103.007	0.492254	-13.7844
103.611	0.234068	-11.6391
104.332	0.328526	-11.1846
104.642	0.478366	-11.9301
104.337	0.478366	-11.245
103.801	1.14853	-11.9429
105.088	0.921041	-13.3405
104.014	1.29176	-12.1527
104.099	0.242003	-10.96
103.455	0.308614	-12.0933
103.63	1.70265	-13.0248
103.847	2.27131	-14.0347
104.484	0.404809	-11.4986
103.935	0.73881	-11.2873
104.029	1.2424	-12.0627
106.11	1.72472	-16.4462
103.344	1.02492	-12.3116
103.969	0.780066	-11.3273
104.356	0.455693	-11.2634
103.423	0.308899	-12.2154
104.148	0.843281	-11.4334
103.274	0.905069	-12.385
104.29	0.212762	-11.1052
104.29	0.336555	-11.1253
103.474	0.769037	-11.8771
104.667	2.07093	-13.9548
103.927	1.20116	-11.9925
103.889	0.119098	-11.0771
103.908	0.41598	-11.0634
102.623	1.36509	-14.195
104.795	0.77214	-12.4097
103.352	1.46103	-12.8426
103.907	0.407644	-11.0614
104.334	0.92673	-11.6874
103.016	0.335802	-14.2042
103.394	0.870539	-12.0993
