X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.887435E+01   0.887435E+01   0.108257E+03   0.108257E+03   0.108362E+03  -0.104796E+00  -0.258270E+00
   0.893171E+01   0.893171E+01   0.109039E+03   0.109039E+03   0.108362E+03   0.676682E+00   0.546812E+00
   0.894364E+01   0.894364E+01   0.108625E+03   0.108625E+03   0.108362E+03   0.262935E+00   0.250453E+00
   0.903451E+01   0.903451E+01   0.109868E+03   0.109868E+03   0.108362E+03   0.150598E+01   0.175467E+01
   0.916959E+01   0.916959E+01   0.108314E+03   0.108314E+03   0.108362E+03  -0.479693E-01  -0.499079E-01
   0.921940E+01   0.921940E+01   0.104946E+03   0.104946E+03   0.108362E+03  -0.341553E+01  -0.147051E+01
   0.947659E+01   0.947659E+01   0.110390E+03   0.110390E+03   0.108362E+03   0.202757E+01   0.101996E+01
   0.967251E+01   0.967251E+01   0.107769E+03   0.107769E+03   0.108362E+03  -0.592746E+00  -0.887760E+00
   0.970852E+01   0.970852E+01   0.107714E+03   0.107714E+03   0.108362E+03  -0.648336E+00  -0.668314E+00
   0.999267E+01   0.999267E+01   0.108292E+03   0.108292E+03   0.108362E+03  -0.695401E-01  -0.554734E-01
