res1           res2           tau1           Y1_gamma1      LogPost        
   0.100139E+03   0.997799E+02   0.139764E+01   0.991285E-01  -0.445165E+02
   0.999717E+02   0.995671E+02   0.819992E+01   0.971946E-01  -0.450749E+02
   0.101378E+03   0.998788E+02   0.104905E+01   0.276049E+00  -0.454292E+02
   0.993220E+02   0.100061E+03   0.566828E+00   0.286127E+00  -0.459374E+02
   0.998606E+02   0.100087E+03   0.183724E+00   0.172743E+00  -0.450727E+02
   0.100017E+03   0.994799E+02   0.822511E+01   0.721750E-01  -0.454480E+02
   0.100001E+03   0.994676E+02   0.625845E+01   0.195850E+00  -0.464700E+02
   0.100040E+03   0.100046E+03   0.680334E+01   0.895765E-01  -0.445889E+02
   0.103012E+03   0.995737E+02   0.174156E+00   0.667926E+00  -0.485259E+02
   0.100302E+03   0.999995E+02   0.174156E+00   0.144128E+00  -0.442884E+02
   0.100549E+03   0.997691E+02   0.149476E+01   0.235671E+00  -0.446991E+02
   0.101126E+03   0.997691E+02   0.344185E+00   0.336124E+00  -0.439778E+02
   0.100541E+03   0.998094E+02   0.343356E+01   0.321369E+00  -0.439773E+02
   0.100238E+03   0.998094E+02   0.568837E+01   0.305109E+00  -0.457043E+02
   0.101237E+03   0.100313E+03   0.870215E+00   0.474561E+00  -0.474531E+02
   0.100256E+03   0.100313E+03   0.725634E+01   0.456773E+00  -0.465572E+02
   0.100036E+03   0.994795E+02   0.808559E+01   0.185393E+00  -0.455501E+02
   0.100163E+03   0.998865E+02   0.448267E+01   0.672225E+00  -0.466328E+02
   0.100293E+03   0.996223E+02   0.667835E+01   0.408190E-01  -0.466416E+02
   0.100444E+03   0.996633E+02   0.345482E+01   0.625340E-01  -0.438710E+02
   0.100181E+03   0.998256E+02   0.793099E+00   0.625340E-01  -0.443396E+02
   0.100292E+03   0.999574E+02   0.368025E+01   0.625340E-01  -0.442043E+02
   0.101244E+03   0.999783E+02   0.408820E+00   0.184623E+00  -0.435825E+02
   0.995543E+02   0.996335E+02   0.408820E+00   0.325546E+00  -0.462574E+02
   0.100537E+03   0.999038E+02   0.652813E+00   0.304602E+00  -0.446317E+02
   0.993972E+02   0.999165E+02   0.136958E+01   0.496149E+00  -0.461339E+02
   0.100359E+03   0.995462E+02   0.352903E+01   0.822218E+00  -0.478833E+02
   0.997057E+02   0.100341E+03   0.665874E+01   0.174053E+00  -0.454566E+02
