"res1"	"res2"	"tau1"	"Y1_gamma1"	"LogPost"
119.868	124.413	2.76398	2.53569	-20.3113
117.823	125.144	2.74223	2.46297	-20.0099
118.372	125.144	2.6641	0.669932	-15.5873
115.867	125.144	2.773	0.379956	-16.2299
118.423	124.412	2.73544	0.379956	-15.8942
116.903	124.396	2.64858	0.652244	-16.0912
120.415	124.396	2.85771	0.553519	-16.2664
118.28	125.533	2.60642	0.951066	-16.8368
116.786	125.265	2.70274	0.963906	-16.3986
120.122	125.031	2.82362	1.58917	-17.5961
119.637	125.031	2.76199	0.773626	-15.6624
120.585	125.031	2.60523	0.233321	-15.8729
118.055	124.29	2.65392	0.895143	-16.2978
117.885	124.422	2.7842	0.0210764	-16.0885
119.067	124.869	2.86277	0.0210764	-15.3171
114.909	125.364	2.63151	0.885602	-17.4217
118.593	124.748	2.85342	1.18244	-16.2219
110.322	125.92	2.59363	0.721719	-25.102
116.657	123.343	2.70781	0.907036	-21.12
122.65	125.235	2.70781	1.87258	-19.4586
118.667	125.306	2.62438	0.556313	-15.9549
121.364	123.871	2.72592	1.0207	-18.525
118.221	124.997	2.65387	0.881822	-15.6469
116.889	124.862	2.59327	0.881822	-15.7934
115.464	124.927	2.59327	0.437547	-16.1319
117.868	124.947	2.83549	1.39463	-16.8228
116.32	125.775	2.69826	0.695792	-18.3431
119.296	123.915	2.68548	0.775251	-17.7423
118.189	125.15	2.68548	0.368453	-15.566
120.571	125.15	2.68087	0.243091	-16.1023
118.255	125.255	2.75083	0.243091	-15.9187
121.77	124.638	2.75083	0.243091	-16.6
117.48	124.638	2.82304	0.135392	-15.5348
115.605	124.638	2.82304	0.0686131	-16.3141
116.628	125.593	2.60098	0.952106	-17.3295
116.64	123.838	2.60098	0.680483	-18.5405
117.152	125.583	2.78893	0.501714	-17.2855
117.094	125.416	2.65703	2.15047	-19.3984
121.269	125.439	2.68867	0.972033	-17.3086
122.049	125.439	2.68867	0.645381	-17.7041
116.813	125.371	2.81196	0.399065	-16.5143
119.944	124.439	2.71373	0.122826	-16.2185
119.243	124.844	2.73677	0.122826	-15.3293
122.889	126.426	3.24739	1.45097	-20.3257
124.907	127.666	3.53456	1.39931	-22.1434
124.747	122.561	3.66469	1.60507	-20.5069
122.736	126.038	3.44051	2.00847	-22.2222
128.096	126.038	2.61847	2.00847	-25.325
121.538	124.962	2.61847	2.32317	-20.02
120.582	124.962	2.82015	0.729246	-15.8591
121.303	124.962	2.7172	1.58658	-17.9362
118.354	124.606	2.7172	1.37669	-16.7894
119.723	124.552	2.7172	0.647694	-15.6875
117.756	124.552	2.60732	0.795476	-15.6847
117.753	124.552	2.82961	0.650212	-15.5649
117.273	125.026	2.74462	0.14905	-15.5311
119.282	125.026	2.65141	1.14346	-16.2575
118.437	125.935	2.58518	2.10279	-19.9045
118.623	126.081	2.72848	2.00357	-19.9991
116.198	123.975	2.82093	2.09704	-19.6892
119.505	124.498	2.67125	0.0721089	-15.9201
115.762	125.632	2.67125	0.0466042	-18.7135
117.729	124.815	2.71468	0.0466042	-15.3245
119.067	124.815	2.83067	0.0466042	-15.3177
120.741	125.076	2.58636	1.13761	-16.6804
120.379	125.076	2.80116	0.712798	-15.8849
118.131	124.458	2.57832	0.969624	-16.0402
114.867	125.28	2.57832	0.490319	-17.1837
122.22	124.828	2.59759	0.487682	-16.6871
119.837	125.059	2.68807	0.487682	-15.5764
113.727	124.357	2.68807	0.233654	-18.5692
117.783	124.546	2.82168	0.233654	-15.6383
121.215	124.674	2.71502	0.685627	-16.153
119.436	124.781	2.71502	0.136264	-15.3825
115.769	124.643	2.75167	0.655769	-16.0921
122.218	124.901	2.71496	0.655769	-16.7281
121.245	125.159	2.66361	0.828309	-16.5201
117.837	124.599	2.64818	0.828309	-15.6543
119.885	124.599	2.64818	0.818533	-15.8118
123.785	124.599	2.59439	0.689142	-18.3017
116.198	124.944	2.5943	0.0728328	-15.8411
118.008	124.73	2.64312	0.0728328	-15.3426
116.897	124.358	2.64312	0.0728328	-16.5527
122.956	124.358	2.64312	0.0728328	-18.5266
119.854	124.913	2.62397	1.64086	-17.6391
120.419	124.788	2.84739	1.64086	-17.7601
119.327	124.788	2.84711	0.431391	-15.2893
118.429	124.937	2.662	0.185044	-15.2768
115.886	124.478	2.81166	0.185044	-16.5017
119.621	125.374	2.63634	0.905662	-16.4599
119.921	124.345	2.65354	1.01754	-16.5147
118.1	125.698	2.61734	0.896916	-17.4283
121.47	125.759	2.58185	1.61132	-19.1354
113.98	124.612	2.64299	2.77016	-21.5959
117.002	125.768	2.75884	0.840975	-17.9307
118.663	124.639	2.69378	0.840975	-15.6026
120.325	124.991	2.57868	0.335252	-15.6718
121.424	124.96	2.70762	1.16691	-16.9626
118.275	124.96	2.64636	0.850093	-15.5666
117.306	124.851	2.66421	0.850093	-15.6387
118.956	124.69	2.72111	0.973343	-15.806
113.136	123.841	2.72111	0.973343	-20.3995
120.897	125.182	2.85188	0.948023	-16.5367
117.481	125.351	2.82505	0.948023	-16.401
119.298	124.935	2.82046	0.296969	-15.3259
117.837	125.016	2.6917	1.1626	-16.261
117.436	125.196	2.6917	1.1626	-16.5042
120.389	123.728	2.76976	1.72954	-19.2882
113.788	123.848	2.82123	0.776722	-20.068
116.463	125.331	2.82123	1.34619	-17.3484
115.442	124.429	2.82123	1.17255	-17.2052
119.873	124.118	2.821	0.124971	-17.7564
118.706	124.118	2.66942	1.42684	-17.5661
117.423	124.588	2.85576	0.862673	-15.7755
118.02	125.307	2.85576	0.378022	-16.0339
116.105	125.904	2.67234	3.61106	-23.4312
114.805	124.77	2.63497	1.40757	-17.8047
120.42	124.659	2.79697	0.0942328	-15.8463
116.509	124.659	2.79697	0.0942328	-15.8101
118.759	124.302	2.5774	0.0126105	-16.5747
121.47	124.2	2.64107	1.31328	-17.8883
119.812	125.416	2.5837	1.83781	-18.5664
117.842	125.249	2.84909	0.00132134	-16.0099
120.188	124.538	2.82503	1.04996	-16.3399
120.385	124.538	2.68582	0.766302	-16.0049
115.586	125.409	2.58648	0.427782	-17.2167
124.369	125.873	2.80309	0.845955	-21.5867
118.789	124.199	2.62894	0.464956	-16.6691
114.548	124.199	2.66699	1.40532	-18.4975
119.643	124.171	2.8084	0.851069	-16.7424
119.044	124.488	2.69401	0.874586	-15.877
120.175	124.488	2.72439	0.669295	-15.9549
119.677	124.222	2.60216	0.669295	-16.5657
119.874	124.437	2.65918	0.669295	-15.9733
118.48	124.437	2.72808	0.467579	-15.7712
116.263	124.437	2.77409	1.49716	-17.5954
117.789	124.113	2.63856	0.115553	-17.611
114.304	126.072	2.8576	0.625287	-21.7169
118.097	123.337	2.69578	2.88134	-22.1001
117.507	125.533	2.77078	0.460358	-16.9996
116.814	125.219	2.71636	0.625126	-15.9802
116.264	124.646	2.84869	0.426051	-15.8173
120.869	125.59	2.63053	1.31683	-17.9821
115.879	124.955	2.81948	1.31683	-17.0995
120.846	125.515	2.81948	1.31683	-17.7991
116.836	124.167	2.70609	1.35118	-17.4955
117.012	124.167	2.67104	0.497646	-16.9667
119.819	124.448	2.81903	0.355069	-16.0028
116.635	124.448	2.61838	1.47922	-17.4307
119.482	124.553	2.60945	0.762804	-15.7144
121.819	124.724	2.81725	3.55107	-23.0876
115.036	123.888	2.86015	3.15919	-22.5237
116.73	125.524	2.8319	0.904332	-17.0339
119.076	124.331	2.8081	0.131326	-16.4346
117.052	124.334	2.79261	0.352925	-16.3919
118.19	124.83	2.76862	0.740824	-15.3757
114.82	125.368	2.70661	0.759288	-17.4346
121.765	124.981	2.70781	0.759288	-16.5313
119.852	124.747	2.7791	0.759288	-15.6087
118.558	124.747	2.8586	2.24187	-19.2839
119.063	125.297	2.79317	1.54032	-17.5244
117.442	123.511	2.82851	1.14413	-19.4127
117.806	124.008	2.72647	0.954339	-17.2467
114.152	124.922	2.85886	1.15653	-17.698
119.096	125.069	2.58385	0.564728	-15.4505
120.309	125.069	2.70989	0.564728	-15.7654
119.629	125.073	2.81133	0.564728	-15.5579
118.822	125.073	2.81133	1.01525	-15.9732
117.003	124.159	2.68832	0.00100253	-17.548
119.727	124.978	2.75425	1.17713	-16.3851
124.822	123.882	3.2588	1.17713	-21.2191
124.9	127.049	3.49283	1.56242	-21.2726
123.83	126.004	3.20448	0.622005	-18.044
123.83	125.225	2.8195	0.0729217	-19.0498
117.065	124.066	2.7046	0.650367	-17.2495
121.497	124.017	2.58857	0.504729	-18.4985
115.689	124.856	2.78759	0.130825	-16.0615
119.521	124.376	2.78759	0.239934	-16.2564
119.525	124.764	2.73607	0.571396	-15.3694
117.09	125.116	2.64851	0.571396	-15.6642
120.213	124.194	2.69806	0.571396	-16.8956
121.649	125	2.81453	1.18444	-17.14
120.069	124.542	2.76789	1.40665	-17.1214
121.32	123.903	2.75681	1.82086	-19.387
119.166	123.726	2.59402	2.45251	-20.6467
115.712	124.521	2.63914	0.187646	-16.4717
116.115	124.521	2.82949	0.303201	-16.1869
116.841	124.429	2.70999	0.547093	-16.0259
120.257	124.429	2.60499	0.481969	-16.1363
116.005	124.572	2.75493	0.65666	-16.0715
119.321	124.995	2.82542	0.478851	-15.368
119.7	125.232	2.63289	0.572151	-15.907
119.573	124.503	2.85539	0.968054	-16.0794
121.39	123.644	2.85539	0.968054	-19.6349
118.045	124.389	2.85539	0.743037	-15.9297
119.467	124.559	2.79171	1.07611	-16.1909
119.333	124.559	2.8516	0.887318	-15.8315
119.355	124.934	2.68542	0.204217	-15.3624
115.603	124.956	2.82203	0.204217	-16.1403
117.274	124.92	2.62346	1.19462	-16.3682
116.358	124.84	2.68687	1.25675	-16.7445
118.14	123.468	2.7316	0.921278	-19.9584
119.79	125.182	2.66367	1.71653	-17.9897
118.843	124.788	2.68395	1.602	-17.3845
116.718	125.065	2.68395	0.00552244	-15.7919
119.088	125.258	2.68679	0.753984	-15.9335
119.735	125.004	2.74526	0.812334	-15.7072
118.43	123.212	2.82591	1.64035	-20.5119
116.328	126.829	2.82591	4.27656	-25.3996
115.386	123.203	2.82964	3.37915	-23.5406
114.616	124.426	2.82534	1.00085	-17.4263
118.176	125.533	2.68196	1.00085	-16.8907
116.953	124.235	2.6799	0.808681	-16.5828
122.941	124.677	2.57953	0.420116	-17.4246
118.766	124.32	2.57953	0.420116	-16.2005
120.682	125.32	2.71386	0.420116	-16.5729
120.538	124.858	2.8446	0.373604	-15.6687
121.738	125.231	2.83588	2.21409	-19.9123
125.022	124.684	3.07367	1.27482	-20.0754
114.314	124.382	2.66219	0.188142	-17.9566
122.532	125.484	2.64838	0.691132	-18.2168
119.492	125.526	2.74315	1.36741	-17.5512
120.553	125.589	2.60392	0.064962	-18.1455
115.39	124.217	2.66596	0.441116	-17.5564
118.114	124.422	2.71127	0.441116	-15.8358
113.699	124.953	2.85182	0.154576	-17.7032
120.156	124.953	2.83505	0.370138	-15.5613
115.575	124.953	2.83505	0.552791	-16.0894
119.785	125.057	2.57803	0.0125119	-15.6637
120.204	125.202	2.57803	0.822878	-16.1386
116.772	124.617	2.66113	1.397	-17.0452
118.293	124.087	2.67195	1.38361	-17.5351
117.671	125.328	2.67195	1.08337	-16.5348
117.137	124.823	2.85522	0.66504	-15.4569
120.05	124.823	2.63358	0.66504	-15.5557
119.47	125.294	2.61687	1.07225	-16.4946
115.306	124.753	2.5784	0.148849	-16.3348
115.785	125.28	2.60145	0.468035	-16.607
117.704	125.026	2.61606	0.685564	-15.4722
117.586	125.026	2.78643	1.00488	-15.9542
118.585	124.547	2.75998	0.418181	-15.5147
119.046	124.547	2.75998	0.599982	-15.5487
117.53	123.989	2.84143	0.490312	-17.7971
117.792	124.485	2.60613	0.823406	-15.8214
118.522	124.861	2.7626	0.823406	-15.4837
115.591	124.861	2.60719	0.667073	-16.0895
116.088	124.861	2.70261	0.795915	-15.9623
115.331	124.714	2.79667	0.795915	-16.3859
117.552	124.611	2.81048	0.698095	-15.54
117.138	124.626	2.81048	1.34203	-16.8124
118.194	124.626	2.73375	1.20655	-16.3405
123.979	125.38	3.18972	1.32537	-18.678
124.091	125.347	3.19711	0.757422	-17.7601
124.091	124.013	3.58319	0.458265	-20.6995
124.106	124.734	3.34213	1.68638	-19.7359
124.808	126.052	3.6469	1.46821	-20.201
124.469	126.459	3.25804	1.68713	-20.3217
125.099	126.304	3.49683	1.61322	-20.9598
123.996	126.304	3.30571	0.685123	-18.5304
125.034	125.785	3.20995	0.685123	-19.6088
125.034	123.785	2.88761	1.97022	-21.5214
125.034	125.535	3.33172	0.859129	-19.5377
124.582	124.52	2.81846	0.873925	-19.3178
118.535	124.52	2.68741	1.51636	-17.2347
122.828	124.374	2.71516	0.353096	-18.0931
118.89	124.665	2.81646	1.22339	-16.3721
115.322	124.999	2.76653	1.22339	-17.1568
118.797	124.726	2.82335	1.34201	-16.6516
118.171	125.101	2.82335	0.78824	-15.6323
120.284	125.101	2.70193	0.602815	-15.819
117.963	123.996	2.63144	0.602815	-17.4991
122.306	124.049	2.72406	0.385201	-19.1493
116.977	124.41	2.62955	0.728736	-16.0607
117.109	125.497	2.62955	0.243416	-17.152
121.68	125.5	2.59286	0.848745	-17.6503
115.683	124.744	2.71064	0.649086	-16.0489
120.833	125.744	2.63439	0.616104	-18.4254
118.806	124.327	2.63439	0.103588	-16.4385
116.041	124.654	2.7398	0.103588	-16.0333
118.916	124.275	2.77503	0.546644	-16.2909
120.717	125.4	2.78854	1.35732	-17.6011
116.964	125.733	2.81531	0.12487	-18.854
119.406	125.017	2.75571	0.634216	-15.4682
116.247	124.96	2.85735	0.209208	-15.7972
