X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.174143E+00   0.174143E+00   0.979068E+02   0.979068E+02   0.100506E+03  -0.259921E+01  -0.828792E+00
   0.284945E+00   0.284945E+00   0.973228E+02   0.973228E+02   0.100506E+03  -0.318320E+01  -0.112174E+01
   0.311870E+00   0.311870E+00   0.102284E+03   0.102284E+03   0.100506E+03   0.177785E+01   0.606146E+00
   0.457010E+00   0.457010E+00   0.100725E+03   0.100725E+03   0.100506E+03   0.219118E+00   0.764534E-01
   0.527139E+00   0.527139E+00   0.994530E+02   0.994530E+02   0.100506E+03  -0.105300E+01  -0.387085E+00
   0.638574E+00   0.638574E+00   0.991103E+02   0.991103E+02   0.100506E+03  -0.139572E+01  -0.486702E+00
   0.750752E+00   0.750752E+00   0.972436E+02   0.972436E+02   0.100506E+03  -0.326243E+01  -0.102761E+01
   0.817560E+00   0.817560E+00   0.999417E+02   0.999417E+02   0.100506E+03  -0.564293E+00  -0.180419E+00
   0.952867E+00   0.952867E+00   0.103746E+03   0.103746E+03   0.100506E+03   0.323957E+01   0.105290E+01
   0.983276E+00   0.983276E+00   0.100055E+03   0.100055E+03   0.100506E+03  -0.450743E+00  -0.164448E+00
   0.106656E+01   0.106656E+01   0.101796E+03   0.101796E+03   0.100506E+03   0.129001E+01   0.405876E+00
   0.107486E+01   0.107486E+01   0.100635E+03   0.100635E+03   0.100506E+03   0.128777E+00   0.438480E-01
   0.116343E+01   0.116343E+01   0.103111E+03   0.103111E+03   0.100506E+03   0.260508E+01   0.773518E+00
   0.125506E+01   0.125506E+01   0.989550E+02   0.989550E+02   0.100506E+03  -0.155103E+01  -0.534864E+00
   0.138438E+01   0.138438E+01   0.974092E+02   0.974092E+02   0.100506E+03  -0.309682E+01  -0.975384E+00
   0.139390E+01   0.139390E+01   0.100831E+03   0.100831E+03   0.100506E+03   0.324959E+00   0.107772E+00
   0.142136E+01   0.142136E+01   0.101986E+03   0.101986E+03   0.100506E+03   0.147995E+01   0.470640E+00
   0.159617E+01   0.159617E+01   0.994104E+02   0.994104E+02   0.100506E+03  -0.109563E+01  -0.375038E+00
   0.161199E+01   0.161199E+01   0.101042E+03   0.101042E+03   0.100506E+03   0.535755E+00   0.180075E+00
   0.163787E+01   0.163787E+01   0.100173E+03   0.100173E+03   0.100506E+03  -0.332840E+00  -0.114275E+00
   0.169781E+01   0.169781E+01   0.992860E+02   0.992860E+02   0.100506E+03  -0.121999E+01  -0.433182E+00
   0.192747E+01   0.192747E+01   0.991755E+02   0.991755E+02   0.100506E+03  -0.133046E+01  -0.451171E+00
   0.198149E+01   0.198149E+01   0.955397E+02   0.955397E+02   0.100506E+03  -0.496627E+01  -0.137219E+01
   0.198723E+01   0.198723E+01   0.980893E+02   0.980893E+02   0.100506E+03  -0.241667E+01  -0.638888E+00
   0.214739E+01   0.214739E+01   0.994961E+02   0.994961E+02   0.100506E+03  -0.100993E+01  -0.350883E+00
   0.221164E+01   0.221164E+01   0.100204E+03   0.100204E+03   0.100506E+03  -0.302063E+00  -0.107906E+00
   0.223866E+01   0.223866E+01   0.994738E+02   0.994738E+02   0.100506E+03  -0.103216E+01  -0.340354E+00
   0.240948E+01   0.240948E+01   0.981077E+02   0.981077E+02   0.100506E+03  -0.239826E+01  -0.793923E+00
   0.259288E+01   0.259288E+01   0.987843E+02   0.987843E+02   0.100506E+03  -0.172170E+01  -0.565289E+00
   0.263339E+01   0.263339E+01   0.985397E+02   0.985397E+02   0.100506E+03  -0.196626E+01  -0.694848E+00
   0.298339E+01   0.298339E+01   0.101426E+03   0.101426E+03   0.100506E+03   0.919995E+00   0.331247E+00
