X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.137931E+01   0.137931E+01   0.116326E+03   0.116326E+03   0.115277E+03   0.104856E+01   0.569793E+00
   0.148315E+01   0.148315E+01   0.113986E+03   0.113986E+03   0.115277E+03  -0.129136E+01  -0.678293E+00
   0.158126E+01   0.158126E+01   0.115050E+03   0.115050E+03   0.115277E+03  -0.226795E+00  -0.237966E+00
   0.199412E+01   0.199412E+01   0.115690E+03   0.115690E+03   0.115277E+03   0.413239E+00   0.343216E+00
   0.252463E+01   0.252463E+01   0.116418E+03   0.116418E+03   0.116227E+03   0.190868E+00   0.151709E+00
   0.300622E+01   0.300622E+01   0.117257E+03   0.117257E+03   0.116227E+03   0.103019E+01   0.104181E+01
   0.367561E+01   0.367561E+01   0.118153E+03   0.118153E+03   0.116227E+03   0.192619E+01   0.123919E+01
   0.416510E+01   0.416510E+01   0.118894E+03   0.118894E+03   0.116227E+03   0.266746E+01   0.102130E+01
   0.442782E+01   0.442782E+01   0.115141E+03   0.115141E+03   0.116227E+03  -0.108627E+01  -0.909723E+00
   0.483348E+01   0.483348E+01   0.116782E+03   0.116782E+03   0.116227E+03   0.555425E+00   0.766190E+00
   0.497228E+01   0.497228E+01   0.115289E+03   0.115289E+03   0.116227E+03  -0.937836E+00  -0.106251E+01
   0.509555E+01   0.509555E+01   0.116289E+03   0.116289E+03   0.116227E+03   0.618365E-01   0.728033E-01
   0.607785E+01   0.607785E+01   0.116801E+03   0.116801E+03   0.116227E+03   0.573902E+00   0.416599E+00
   0.633432E+01   0.633432E+01   0.115822E+03   0.115822E+03   0.116227E+03  -0.405297E+00  -0.407096E+00
   0.685235E+01   0.685235E+01   0.116342E+03   0.116342E+03   0.116227E+03   0.115496E+00   0.115399E+00
   0.694222E+01   0.694222E+01   0.117563E+03   0.117563E+03   0.116227E+03   0.133554E+01   0.589045E+00
   0.719208E+01   0.719208E+01   0.115856E+03   0.115856E+03   0.116227E+03  -0.371034E+00  -0.444658E+00
   0.768631E+01   0.768631E+01   0.116606E+03   0.116606E+03   0.116227E+03   0.378666E+00   0.219122E+00
   0.811744E+01   0.811744E+01   0.116088E+03   0.116088E+03   0.116227E+03  -0.139025E+00  -0.130685E+00
   0.816357E+01   0.816357E+01   0.117168E+03   0.117168E+03   0.116227E+03   0.941092E+00   0.932987E+00
   0.839324E+01   0.839324E+01   0.116006E+03   0.116006E+03   0.116227E+03  -0.221135E+00  -0.153699E+00
   0.863817E+01   0.863817E+01   0.116093E+03   0.116093E+03   0.116227E+03  -0.134266E+00  -0.125566E+00
   0.882068E+01   0.882068E+01   0.115941E+03   0.115941E+03   0.116227E+03  -0.286289E+00  -0.466275E+00
   0.888646E+01   0.888646E+01   0.116576E+03   0.116576E+03   0.116227E+03   0.348738E+00   0.238694E+00
   0.929113E+01   0.929113E+01   0.115570E+03   0.115570E+03   0.116227E+03  -0.656640E+00  -0.588551E+00
