"res1"	"res2"	"tau1"	"Y1_gamma1"	"LogPost"
100.712	98.0987	2.29919	2.38153	-153.044
99.4772	97.8328	2.3688	2.44558	-153.074
99.9337	97.4309	3.13367	2.16035	-155.016
99.952	98.1627	2.94327	2.18863	-153.73
99.3757	98.3998	2.37892	2.36751	-153.759
100.083	98.5723	0.624488	2.53293	-155.73
100.793	98.1809	1.79553	2.36479	-154.316
100.403	98.1808	2.89967	2.66623	-154.78
99.3014	98.3732	3.3851	2.16773	-155.3
100.327	97.3914	3.03723	2.50515	-154.731
100.072	97.8582	1.90425	2.54971	-154.082
100.348	98.0512	2.50455	2.01122	-153.124
100.267	97.8175	1.95537	2.29266	-153.653
98.9752	98.2971	3.65886	2.83307	-156.56
99.4589	98.047	2.88609	2.69799	-154.14
100.1	98.1305	1.73731	2.04602	-154.398
99.7717	97.9502	3.2627	3.04845	-156.32
100.516	98.0879	2.10536	2.14277	-152.89
101.095	98.7932	2.14247	2.75866	-155.868
99.9491	98.397	2.29318	2.76952	-154.061
99.0181	97.4585	3.54638	2.94626	-157.004
99.3693	97.7231	2.26698	2.82422	-154.557
100.592	98.1394	1.89955	2.26998	-153.659
102.478	98.4328	0.283376	2.86063	-157.018
103.387	98.4328	0.136496	2.78295	-156.743
99.3684	98.831	1.87397	3.30729	-158.765
99.7494	97.9003	2.57726	2.41301	-153.096
99.7304	97.4553	2.71457	2.60986	-153.936
99.4654	97.7204	3.04261	2.53843	-153.989
99.166	97.3995	2.66147	2.38053	-154.568
100.763	98.7223	1.82042	2.77695	-155.171
100.065	97.9635	3.05704	2.43199	-153.657
100.445	97.9444	2.1054	2.44085	-152.82
100.061	97.9893	2.62345	2.44085	-153.166
99.114	98.2177	3.74378	2.5965	-155.795
97.5731	101.054	4.62158	2.107	-153.975
98.0554	99.4362	4.90509	2.66145	-154.631
98.0758	101.398	5.13429	2.33875	-153.272
98.0383	100.082	5.14693	2.39037	-152.997
97.898	100.234	5.218	2.50413	-153.301
98.3121	101.801	4.75729	2.00694	-154.368
98.0858	100.332	5.16184	2.06683	-152.826
98.4464	100.029	5.05551	2.5692	-153.555
98.4719	100.831	5.26011	2.68804	-154.156
97.8524	101.195	5.04441	2.50307	-153.582
98.2714	100.215	5.12638	2.22242	-152.681
98.2663	100.354	5.09036	2.08947	-152.719
98.2889	100.678	5.21546	2.25511	-152.534
99.5783	98.9723	0.802099	2.4027	-156.527
99.8059	97.0208	3.10867	2.65774	-155.575
100.485	98.2977	2.4487	2.82508	-154.458
99.029	97.2566	2.44937	2.18381	-155.566
100.183	98.2497	2.60978	2.66441	-154.054
98.8617	98.1809	3.01332	2.07644	-155.957
101.392	97.9425	2.5022	2.39703	-155.509
99.8887	96.5184	2.4758	3.41884	-160.104
100.562	98.8755	0.944834	1.96582	-157.646
99.6272	97.8715	2.83525	2.93028	-154.984
100.61	98.6305	3.39093	2.38322	-157.714
97.9403	100.877	4.94536	2.02921	-153.155
98.0408	101.148	4.94536	2.40558	-153.048
98.847	100.717	4.94536	2.17809	-153.969
98.7671	100.717	5.26197	1.88748	-155.218
98.473	99.4946	4.71482	1.85478	-155.837
98.473	99.2438	4.89557	2.41753	-154.698
98.5047	101.584	5.09972	2.62007	-154.344
98.1127	99.5663	4.66852	2.28629	-153.4
97.989	100.707	5.157	2.13174	-152.752
98.01	99.9659	4.94759	1.75109	-155.077
97.6818	100.638	4.64015	2.69161	-154.065
98.1564	100.643	5.1498	2.69161	-153.582
98.104	101.035	4.96113	2.28434	-152.754
98.4379	99.7748	4.96113	2.24074	-153.43
98.1164	100.684	4.75744	2.61683	-152.949
98.9938	102.248	4.79075	2.39341	-157.222
98.6504	98.7784	5.19917	2.36485	-156.558
98.9448	101.898	4.96884	2.3845	-155.981
98.0849	100.272	4.65616	2.35795	-152.641
98.0849	99.4786	4.65683	2.33407	-153.596
98.5137	101.61	5.37451	2.06254	-156.951
98.0554	100.152	4.87238	2.41455	-152.955
98.7465	100.885	4.82627	2.7883	-154.782
97.809	99.8299	4.70981	2.08991	-154.183
98.0959	100.971	4.63407	2.26182	-153.035
98.0959	99.8021	4.912	2.01593	-153.686
97.6818	99.2507	4.90388	2.84976	-156.311
97.5901	102.297	4.90352	3.54444	-160.974
98.8081	99.3817	1.8433	2.83283	-159.832
99.0198	97.9004	2.36943	2.31506	-154.21
99.5925	98.6661	1.66492	2.29341	-154.742
99.7067	98.3912	2.79693	2.1904	-153.681
100.321	98.1774	1.89026	2.16373	-153.631
99.5692	97.941	2.39953	2.26477	-152.772
99.746	97.6045	2.43368	2.66741	-153.497
100.122	97.8478	2.34466	2.66741	-153.215
100.496	97.8478	2.71215	2.29784	-153.71
99.8847	98.305	2.83713	2.49818	-153.542
99.8775	97.961	3.02469	2.25109	-153.5
100.056	98.9354	0.33723	2.48604	-156.551
100.585	98.4411	1.02401	2.57338	-155.934
99.3897	97.6776	2.61197	2.85459	-154.927
99.0011	98.4297	3.22216	2.76282	-155.953
99.9384	98.7624	2.91012	2.34547	-155.007
99.8381	97.4061	3.52543	2.20897	-155.965
99.6685	98.2144	1.59237	2.21824	-154.793
99.9198	97.5246	2.96464	2.47352	-153.964
99.3273	98.1145	1.81601	2.6229	-154.736
100.719	98.0195	3.0073	2.26823	-155.207
99.9897	97.3717	2.18364	2.24596	-153.825
99.3634	98.0491	2.8213	2.27934	-153.558
99.3395	98.0491	2.74389	2.5082	-153.78
99.8812	97.9042	2.15309	2.38965	-152.784
101.119	97.2133	2.16282	2.17324	-156.271
100.74	97.0794	2.50091	2.7183	-155.336
99.7592	97.6838	2.37848	1.90338	-153.799
99.9409	97.9633	2.12203	2.50255	-152.953
100.084	97.7811	2.10568	2.39103	-152.841
99.927	98.5504	2.11257	2.87485	-154.949
101.145	97.7712	2.50416	2.87063	-155.653
100.617	98.3611	2.47991	2.61325	-153.93
100.318	97.912	2.90378	2.3435	-153.986
100.007	97.741	3.06725	2.7282	-154.434
98.4986	97.9274	3.7771	2.84834	-157.64
99.7652	97.9363	1.6855	2.38616	-154.347
100.537	98.1951	2.4452	2.40806	-153.083
99.1143	97.8107	2.21201	2.77959	-154.874
100.138	98.7716	1.64511	2.07224	-155.008
100.115	98.1667	2.09386	2.1348	-153.275
100.347	97.9769	1.69581	2.59304	-154.207
99.3971	98.6433	2.41385	2.35887	-154.43
102.374	98.2898	1.5224	2.8745	-157.891
100.365	98.8021	1.61602	3.04613	-156.581
100.295	98.6508	2.15662	2.12728	-153.972
99.4199	97.2587	2.41099	2.84685	-155.225
100.299	97.3946	2.58703	2.63461	-154.334
99.2297	97.9936	2.66764	2.20198	-153.935
100.086	98.1041	2.50753	2.15584	-152.322
100.52	98.4425	1.63862	2.18436	-153.89
100.209	97.2272	2.44539	2.08771	-154.104
100.374	98.0005	1.9997	2.18283	-153.536
100.468	98.2025	1.62722	2.36853	-153.652
100.273	98.493	3.42625	2.36853	-156.187
99.6118	98.4282	2.356	1.97865	-154.125
100.548	97.8255	3.17512	2.68195	-155.687
100.121	97.6955	3.32083	2.68195	-155.127
100.352	97.864	2.86067	2.95217	-155.271
100.101	98.7847	2.21312	2.05	-154.727
99.4895	98.1148	2.19681	2.17014	-153.345
100.323	98.575	2.42554	2.76388	-154.609
100.323	97.2298	2.29237	2.42087	-153.628
