X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.174143E+00   0.174143E+00   0.979068E+02   0.979068E+02   0.976593E+02   0.247495E+00   0.147234E+00
   0.284945E+00   0.284945E+00   0.973228E+02   0.973228E+02   0.976593E+02  -0.336497E+00  -0.329495E+00
   0.311870E+00   0.311870E+00   0.102284E+03   0.102284E+03   0.998451E+02   0.243875E+01   0.193223E+01
   0.457010E+00   0.457010E+00   0.100725E+03   0.100725E+03   0.998451E+02   0.880018E+00   0.801856E+00
   0.527139E+00   0.527139E+00   0.994530E+02   0.994530E+02   0.998451E+02  -0.392099E+00  -0.627488E+00
   0.638574E+00   0.638574E+00   0.991103E+02   0.991103E+02   0.998451E+02  -0.734817E+00  -0.666915E+00
   0.750752E+00   0.750752E+00   0.972436E+02   0.972436E+02   0.998451E+02  -0.260153E+01  -0.148491E+01
   0.817560E+00   0.817560E+00   0.999417E+02   0.999417E+02   0.998451E+02   0.966073E-01   0.580183E-01
   0.952867E+00   0.952867E+00   0.103746E+03   0.103746E+03   0.998451E+02   0.390047E+01   0.248834E+01
   0.983276E+00   0.983276E+00   0.100055E+03   0.100055E+03   0.998451E+02   0.210157E+00   0.296310E+00
   0.106656E+01   0.106656E+01   0.101796E+03   0.101796E+03   0.998451E+02   0.195091E+01   0.110946E+01
   0.107486E+01   0.107486E+01   0.100635E+03   0.100635E+03   0.998451E+02   0.789677E+00   0.621264E+00
   0.116343E+01   0.116343E+01   0.103111E+03   0.103111E+03   0.998451E+02   0.326598E+01   0.156906E+01
   0.125506E+01   0.125506E+01   0.989550E+02   0.989550E+02   0.998451E+02  -0.890135E+00  -0.752432E+00
   0.138438E+01   0.138438E+01   0.974092E+02   0.974092E+02   0.998451E+02  -0.243592E+01  -0.139008E+01
   0.139390E+01   0.139390E+01   0.100831E+03   0.100831E+03   0.998451E+02   0.985859E+00   0.683244E+00
   0.142136E+01   0.142136E+01   0.101986E+03   0.101986E+03   0.998451E+02   0.214085E+01   0.126185E+01
   0.159617E+01   0.159617E+01   0.994104E+02   0.994104E+02   0.998451E+02  -0.434732E+00  -0.352060E+00
   0.161199E+01   0.161199E+01   0.101042E+03   0.101042E+03   0.998451E+02   0.119665E+01   0.881712E+00
   0.163787E+01   0.163787E+01   0.100173E+03   0.100173E+03   0.998451E+02   0.328060E+00   0.270241E+00
   0.169781E+01   0.169781E+01   0.992860E+02   0.992860E+02   0.998451E+02  -0.559093E+00  -0.582231E+00
   0.192747E+01   0.192747E+01   0.991755E+02   0.991755E+02   0.998451E+02  -0.669565E+00  -0.515603E+00
   0.198149E+01   0.198149E+01   0.955397E+02   0.955397E+02   0.998451E+02  -0.430537E+01  -0.174476E+01
   0.198723E+01   0.198723E+01   0.980893E+02   0.980893E+02   0.998451E+02  -0.175577E+01  -0.649909E+00
   0.214739E+01   0.214739E+01   0.994961E+02   0.994961E+02   0.998451E+02  -0.349031E+00  -0.309154E+00
   0.221164E+01   0.221164E+01   0.100204E+03   0.100204E+03   0.998451E+02   0.358837E+00   0.394728E+00
   0.223866E+01   0.223866E+01   0.994738E+02   0.994738E+02   0.998451E+02  -0.371259E+00  -0.251049E+00
   0.240948E+01   0.240948E+01   0.981077E+02   0.981077E+02   0.998451E+02  -0.173736E+01  -0.119454E+01
   0.259288E+01   0.259288E+01   0.987843E+02   0.987843E+02   0.998451E+02  -0.106080E+01  -0.704617E+00
   0.263339E+01   0.263339E+01   0.985397E+02   0.985397E+02   0.998451E+02  -0.130536E+01  -0.130675E+01
   0.298339E+01   0.298339E+01   0.101426E+03   0.101426E+03   0.998451E+02   0.158090E+01   0.188410E+01
   0.306825E+01   0.306825E+01   0.983035E+02   0.983035E+02   0.998451E+02  -0.154158E+01  -0.155577E+01
   0.316406E+01   0.316406E+01   0.994924E+02   0.994924E+02   0.998451E+02  -0.352733E+00  -0.310491E+00
   0.332004E+01   0.332004E+01   0.100611E+03   0.100611E+03   0.998451E+02   0.766160E+00   0.401589E+00
   0.333882E+01   0.333882E+01   0.999559E+02   0.999559E+02   0.998451E+02   0.110762E+00   0.138752E+00
   0.360873E+01   0.360873E+01   0.993573E+02   0.993573E+02   0.998451E+02  -0.487823E+00  -0.658241E+00
   0.367357E+01   0.367357E+01   0.967448E+02   0.967448E+02   0.998451E+02  -0.310029E+01  -0.188902E+01
   0.394255E+01   0.394255E+01   0.100795E+03   0.100795E+03   0.998451E+02   0.950194E+00   0.514512E+00
   0.401953E+01   0.401953E+01   0.980845E+02   0.980845E+02   0.998451E+02  -0.176056E+01  -0.904404E+00
   0.411770E+01   0.411770E+01   0.100643E+03   0.100643E+03   0.998451E+02   0.798078E+00   0.445386E+00
   0.432031E+01   0.432031E+01   0.987927E+02   0.987927E+02   0.998451E+02  -0.105242E+01  -0.513532E+00
   0.455717E+01   0.455717E+01   0.100440E+03   0.100440E+03   0.998451E+02   0.595131E+00   0.868393E+00
   0.459504E+01   0.459504E+01   0.980011E+02   0.980011E+02   0.998451E+02  -0.184395E+01  -0.157866E+01
   0.473060E+01   0.473060E+01   0.100712E+03   0.100712E+03   0.998451E+02   0.866563E+00   0.670535E+00
   0.474462E+01   0.474462E+01   0.985367E+02   0.985367E+02   0.998451E+02  -0.130837E+01  -0.782458E+00
   0.503551E+01   0.503551E+01   0.999164E+02   0.999164E+02   0.998451E+02   0.713248E-01   0.669797E-01
   0.506508E+01   0.506508E+01   0.993904E+02   0.993904E+02   0.998451E+02  -0.454727E+00  -0.355524E+00
   0.508684E+01   0.508684E+01   0.986321E+02   0.986321E+02   0.998451E+02  -0.121303E+01  -0.775977E+00
   0.514695E+01   0.514695E+01   0.100163E+03   0.100163E+03   0.998451E+02   0.317586E+00   0.189171E+00
   0.514864E+01   0.514864E+01   0.996871E+02   0.996871E+02   0.998451E+02  -0.158002E+00  -0.212022E+00
   0.517604E+01   0.517604E+01   0.101385E+03   0.101385E+03   0.998451E+02   0.154040E+01   0.605277E+00
   0.525129E+01   0.525129E+01   0.994775E+02   0.994775E+02   0.998451E+02  -0.367607E+00  -0.313637E+00
   0.532139E+01   0.532139E+01   0.100737E+03   0.100737E+03   0.998451E+02   0.892313E+00   0.141375E+01
   0.541969E+01   0.541969E+01   0.998320E+02   0.998320E+02   0.998451E+02  -0.130688E-01  -0.889785E-02
   0.548776E+01   0.548776E+01   0.100514E+03   0.100514E+03   0.998451E+02   0.668771E+00   0.801214E+00
