X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.904337E+01   0.904337E+01   0.103073E+03   0.103073E+03   0.103355E+03  -0.281642E+00  -0.323084E+00
   0.911679E+01   0.911679E+01   0.101730E+03   0.101730E+03   0.103355E+03  -0.162462E+01  -0.133767E+01
   0.911992E+01   0.911992E+01   0.105775E+03   0.105775E+03   0.103355E+03   0.242038E+01   0.144464E+01
   0.925787E+01   0.925787E+01   0.103814E+03   0.103814E+03   0.103355E+03   0.458512E+00   0.663311E+00
   0.940933E+01   0.940933E+01   0.105704E+03   0.105704E+03   0.103355E+03   0.234890E+01   0.170174E+01
   0.942412E+01   0.942412E+01   0.104996E+03   0.104996E+03   0.103355E+03   0.164094E+01   0.118930E+01
   0.950658E+01   0.950658E+01   0.102309E+03   0.102309E+03   0.103355E+03  -0.104618E+01  -0.647204E+00
   0.950953E+01   0.950953E+01   0.103026E+03   0.103026E+03   0.103355E+03  -0.329381E+00  -0.795504E+00
   0.972814E+01   0.972814E+01   0.104102E+03   0.104102E+03   0.103355E+03   0.747079E+00   0.106829E+01
   0.982676E+01   0.982676E+01   0.101191E+03   0.101191E+03   0.103355E+03  -0.216383E+01  -0.106677E+01
   0.989548E+01   0.989548E+01   0.103867E+03   0.103867E+03   0.103355E+03   0.511701E+00   0.243519E+00
   0.990499E+01   0.990499E+01   0.100624E+03   0.100624E+03   0.103355E+03  -0.273063E+01  -0.187712E+01
   0.996304E+01   0.996304E+01   0.103081E+03   0.103081E+03   0.103355E+03  -0.274198E+00  -0.158009E+00
