res1           Y1_gamma1      LogPost        
   0.103467E+03   0.507428E+00  -0.225506E+02
   0.103398E+03   0.979648E+00  -0.232879E+02
   0.103614E+03   0.759370E+00  -0.230562E+02
   0.103489E+03   0.272056E+00  -0.224069E+02
   0.103567E+03   0.424419E+00  -0.226114E+02
   0.103952E+03   0.892666E+00  -0.240755E+02
   0.103356E+03   0.910831E+00  -0.231547E+02
   0.102341E+03   0.111931E+01  -0.261661E+02
   0.103301E+03   0.189225E+01  -0.256222E+02
   0.102471E+03   0.796005E+00  -0.257638E+02
   0.103593E+03   0.226754E+00  -0.226477E+02
   0.103595E+03   0.597176E+00  -0.228136E+02
   0.103380E+03   0.583178E+00  -0.226153E+02
   0.102853E+03   0.809542E+00  -0.239111E+02
   0.103003E+03   0.452196E+00  -0.231892E+02
   0.103111E+03   0.109021E-01  -0.226533E+02
   0.103383E+03   0.797950E+00  -0.229458E+02
   0.103383E+03   0.615149E+00  -0.226589E+02
   0.103628E+03   0.946392E+00  -0.233863E+02
   0.103854E+03   0.217654E+01  -0.266976E+02
   0.103050E+03   0.192844E+01  -0.258399E+02
   0.103791E+03   0.869913E+00  -0.235758E+02
   0.102895E+03   0.149862E+01  -0.249012E+02
   0.103459E+03   0.804646E+00  -0.229737E+02
   0.103475E+03   0.117708E+01  -0.237359E+02
   0.103471E+03   0.388090E-01  -0.223651E+02
   0.103490E+03   0.102937E+01  -0.234194E+02
   0.104059E+03   0.447840E+00  -0.247769E+02
   0.103085E+03   0.207432E+00  -0.227872E+02
   0.103240E+03   0.107121E+01  -0.235307E+02
   0.103578E+03   0.109143E+01  -0.236160E+02
   0.103479E+03   0.115435E+00  -0.223763E+02
   0.103664E+03   0.706679E+00  -0.230744E+02
   0.103219E+03   0.290087E+00  -0.224609E+02
   0.104102E+03   0.159571E+01  -0.256111E+02
   0.103831E+03   0.566804E+00  -0.234516E+02
   0.103558E+03   0.776531E+00  -0.230067E+02
   0.103621E+03   0.380495E+00  -0.227193E+02
   0.102879E+03   0.189980E+01  -0.259259E+02
   0.104172E+03   0.134062E+01  -0.253323E+02
   0.103994E+03   0.136163E+01  -0.248882E+02
   0.103338E+03   0.326905E+00  -0.223542E+02
   0.103307E+03   0.160102E+01  -0.247999E+02
   0.103300E+03   0.944868E+00  -0.232392E+02
   0.103085E+03   0.513164E+00  -0.229516E+02
   0.103149E+03   0.695583E-01  -0.225323E+02
   0.103628E+03   0.213931E+00  -0.227700E+02
