res1           res2           tau1           Y1_gamma1      LogPost        
   0.950633E+02   0.100192E+03   0.460331E+01   0.867398E+00  -0.708101E+02
   0.950996E+02   0.100545E+03   0.458560E+01   0.448960E+00  -0.717839E+02
   0.950730E+02   0.100765E+03   0.460204E+01   0.772545E+00  -0.717011E+02
   0.947628E+02   0.999841E+02   0.457723E+01   0.377133E+00  -0.718538E+02
   0.954781E+02   0.100827E+03   0.455086E+01   0.115355E+01  -0.729717E+02
   0.946214E+02   0.996569E+02   0.457921E+01   0.563439E+00  -0.733805E+02
   0.942447E+02   0.100669E+03   0.462104E+01   0.674429E+00  -0.714139E+02
   0.946721E+02   0.100009E+03   0.456325E+01   0.166073E+01  -0.730289E+02
   0.947504E+02   0.100292E+03   0.456325E+01   0.995261E+00  -0.703999E+02
   0.944384E+02   0.100045E+03   0.455769E+01   0.132244E+01  -0.716335E+02
   0.939099E+02   0.998901E+02   0.460578E+01   0.753943E+00  -0.729656E+02
   0.942471E+02   0.100018E+03   0.457906E+01   0.130347E+01  -0.719113E+02
   0.945178E+02   0.100128E+03   0.457906E+01   0.937952E+00  -0.705594E+02
   0.946962E+02   0.100473E+03   0.458368E+01   0.164012E+01  -0.727129E+02
   0.948712E+02   0.999370E+02   0.462672E+01   0.936849E+00  -0.711042E+02
   0.949329E+02   0.100647E+03   0.460490E+01   0.119788E+01  -0.712649E+02
   0.942817E+02   0.100373E+03   0.455399E+01   0.193705E+00  -0.715149E+02
   0.958009E+02   0.100430E+03   0.455399E+01   0.102491E+01  -0.736681E+02
   0.946090E+02   0.100591E+03   0.455399E+01   0.649633E+00  -0.706953E+02
   0.946000E+02   0.100156E+03   0.454183E+01   0.106662E+01  -0.706403E+02
   0.940283E+02   0.998285E+02   0.462013E+01   0.785165E-01  -0.748688E+02
   0.944748E+02   0.100704E+03   0.456471E+01   0.730483E+00  -0.710590E+02
   0.952560E+02   0.999179E+02   0.454694E+01   0.179195E+01  -0.742742E+02
   0.945589E+02   0.100357E+03   0.456039E+01   0.601654E+00  -0.704118E+02
   0.942453E+02   0.100357E+03   0.454422E+01   0.528033E+00  -0.710038E+02
   0.947592E+02   0.100827E+03   0.459958E+01   0.350141E+00  -0.726931E+02
   0.948856E+02   0.101076E+03   0.454488E+01   0.708773E+00  -0.733918E+02
   0.956814E+02   0.100897E+03   0.459043E+01   0.895929E+00  -0.745395E+02
   0.943060E+02   0.999576E+02   0.459043E+01   0.121314E+01  -0.716793E+02
   0.945164E+02   0.999812E+02   0.458076E+01   0.623337E+00  -0.711727E+02
   0.945991E+02   0.100490E+03   0.457936E+01   0.129261E+01  -0.712169E+02
   0.948958E+02   0.100134E+03   0.462723E+01   0.117087E+01  -0.709797E+02
   0.947240E+02   0.100732E+03   0.454513E+01   0.850342E+00  -0.709863E+02
   0.949366E+02   0.100621E+03   0.458932E+01   0.101117E+01  -0.708934E+02
   0.940202E+02   0.100620E+03   0.457655E+01   0.158801E+01  -0.734468E+02
   0.945940E+02   0.997673E+02   0.456721E+01   0.577557E+00  -0.724644E+02
   0.940052E+02   0.100747E+03   0.454547E+01   0.968152E+00  -0.722207E+02
   0.952492E+02   0.100754E+03   0.458144E+01   0.113937E+01  -0.720072E+02
   0.949050E+02   0.100412E+03   0.458144E+01   0.519082E+00  -0.708334E+02
   0.948278E+02   0.100273E+03   0.462865E+01   0.237374E-01  -0.715787E+02
   0.946064E+02   0.998601E+02   0.461947E+01   0.683004E+00  -0.715822E+02
   0.953508E+02   0.100226E+03   0.454902E+01   0.859655E+00  -0.716640E+02
   0.951049E+02   0.999130E+02   0.454902E+01   0.988948E+00  -0.715833E+02
   0.942786E+02   0.100023E+03   0.458506E+01   0.791355E+00  -0.711590E+02
   0.948985E+02   0.100023E+03   0.459083E+01   0.507961E+00  -0.714853E+02
   0.947854E+02   0.100290E+03   0.455074E+01   0.386104E+00  -0.709198E+02
   0.938769E+02   0.997559E+02   0.460125E+01   0.120819E+01  -0.734726E+02
   0.944250E+02   0.999089E+02   0.454852E+01   0.372794E+00  -0.723418E+02
   0.948128E+02   0.100558E+03   0.459444E+01   0.684381E+00  -0.706540E+02
   0.950861E+02   0.100652E+03   0.461612E+01   0.142485E+01  -0.721719E+02
   0.957020E+02   0.100614E+03   0.461709E+01   0.860241E+00  -0.736867E+02
   0.951147E+02   0.100576E+03   0.456682E+01   0.129100E+01  -0.716497E+02
   0.944953E+02   0.100084E+03   0.459749E+01   0.145919E+01  -0.720515E+02
   0.941464E+02   0.100106E+03   0.455896E+01   0.879487E+00  -0.712605E+02
   0.951571E+02   0.100106E+03   0.461142E+01   0.593024E+00  -0.716680E+02
   0.951219E+02   0.100916E+03   0.461142E+01   0.125241E+01  -0.724280E+02
   0.945912E+02   0.100701E+03   0.458112E+01   0.383991E+00  -0.717134E+02
   0.940751E+02   0.100132E+03   0.457192E+01   0.139148E+01  -0.724208E+02
   0.945155E+02   0.100241E+03   0.454530E+01   0.495779E+00  -0.706718E+02
   0.942373E+02   0.100568E+03   0.460185E+01   0.121427E+00  -0.721209E+02
   0.939308E+02   0.100641E+03   0.462328E+01   0.876227E+00  -0.721929E+02
   0.943585E+02   0.100380E+03   0.462328E+01   0.126598E+01  -0.712922E+02
   0.948064E+02   0.100380E+03   0.459155E+01   0.885557E+00  -0.703297E+02
   0.950687E+02   0.101087E+03   0.457915E+01   0.130337E+01  -0.731294E+02
   0.948158E+02   0.999142E+02   0.455464E+01   0.886731E+00  -0.711405E+02
   0.952793E+02   0.100556E+03   0.459159E+01   0.448876E+00  -0.725631E+02
   0.941161E+02   0.998281E+02   0.458541E+01   0.429089E+00  -0.734716E+02
   0.941156E+02   0.100323E+03   0.458541E+01   0.415672E+00  -0.716179E+02
   0.949672E+02   0.100342E+03   0.455133E+01   0.431084E+00  -0.711480E+02
   0.946833E+02   0.100116E+03   0.460363E+01   0.541930E+00  -0.708230E+02
   0.949391E+02   0.100096E+03   0.454476E+01   0.674151E+00  -0.709277E+02
   0.947390E+02   0.100282E+03   0.456403E+01   0.777362E+00  -0.702855E+02
   0.950044E+02   0.100587E+03   0.456403E+01   0.107246E+01  -0.709972E+02
   0.951034E+02   0.100587E+03   0.459922E+01   0.772379E+00  -0.711722E+02
   0.950999E+02   0.100812E+03   0.455371E+01   0.119794E+01  -0.719373E+02
   0.945815E+02   0.100463E+03   0.456564E+01   0.117201E+01  -0.708289E+02
   0.946753E+02   0.100109E+03   0.456564E+01   0.849233E+00  -0.704959E+02
   0.945404E+02   0.100148E+03   0.460193E+01   0.742458E-01  -0.716277E+02
   0.942750E+02   0.100655E+03   0.454642E+01   0.178995E+00  -0.723371E+02
   0.950553E+02   0.100368E+03   0.454894E+01   0.817141E+00  -0.707117E+02
   0.944087E+02   0.100510E+03   0.455342E+01   0.570722E+00  -0.707763E+02
   0.940918E+02   0.100727E+03   0.456004E+01   0.750777E+00  -0.719851E+02
   0.948977E+02   0.100634E+03   0.456917E+01   0.623291E+00  -0.710968E+02
   0.944242E+02   0.100541E+03   0.455633E+01   0.700290E+00  -0.706561E+02
   0.944242E+02   0.100260E+03   0.455633E+01   0.106677E+01  -0.706883E+02
   0.944149E+02   0.100304E+03   0.455633E+01   0.540066E+00  -0.706480E+02
   0.946656E+02   0.100148E+03   0.454209E+01   0.103719E+01  -0.705835E+02
   0.950572E+02   0.100856E+03   0.460538E+01   0.103719E+01  -0.718442E+02
   0.948390E+02   0.100884E+03   0.460716E+01   0.122944E+01  -0.719189E+02
   0.943802E+02   0.100072E+03   0.457012E+01   0.752374E+00  -0.708457E+02
   0.947369E+02   0.100002E+03   0.455558E+01   0.583508E+00  -0.711618E+02
   0.947197E+02   0.996959E+02   0.456138E+01   0.100813E+01  -0.720435E+02
   0.939413E+02   0.100735E+03   0.459914E+01   0.975679E+00  -0.724193E+02
   0.946624E+02   0.995959E+02   0.460907E+01   0.116144E+01  -0.726090E+02
