X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.251043E+01   0.251043E+01   0.956459E+02   0.956459E+02   0.946390E+02   0.100687E+01   0.576956E+00
   0.288625E+01   0.288625E+01   0.968862E+02   0.968862E+02   0.946390E+02   0.224721E+01   0.119859E+01
   0.312004E+01   0.312004E+01   0.963889E+02   0.963889E+02   0.946390E+02   0.174992E+01   0.776957E+00
   0.323360E+01   0.323360E+01   0.981233E+02   0.981233E+02   0.946390E+02   0.348430E+01   0.207050E+01
   0.335363E+01   0.335363E+01   0.961314E+02   0.961314E+02   0.946390E+02   0.149245E+01   0.974660E+00
   0.360454E+01   0.360454E+01   0.963249E+02   0.963249E+02   0.946390E+02   0.168591E+01   0.977607E+00
   0.365831E+01   0.365831E+01   0.964173E+02   0.964173E+02   0.946390E+02   0.177827E+01   0.748115E+00
   0.373329E+01   0.373329E+01   0.971015E+02   0.971015E+02   0.946390E+02   0.246252E+01   0.846528E+00
   0.388987E+01   0.388987E+01   0.946673E+02   0.946673E+02   0.946390E+02   0.282868E-01   0.180342E-01
   0.389053E+01   0.389053E+01   0.963697E+02   0.963697E+02   0.946390E+02   0.173072E+01   0.110018E+01
   0.389221E+01   0.389221E+01   0.958407E+02   0.958407E+02   0.946390E+02   0.120169E+01   0.915043E+00
   0.394783E+01   0.394783E+01   0.917713E+02   0.917713E+02   0.946390E+02  -0.286766E+01  -0.229559E+01
   0.425561E+01   0.425561E+01   0.919117E+02   0.919117E+02   0.946390E+02  -0.272734E+01  -0.163313E+01
   0.428021E+01   0.428021E+01   0.913988E+02   0.913988E+02   0.946390E+02  -0.324021E+01  -0.188540E+01
   0.429328E+01   0.429328E+01   0.935820E+02   0.935820E+02   0.946390E+02  -0.105704E+01  -0.612320E+00
   0.452585E+01   0.452585E+01   0.908428E+02   0.908428E+02   0.946390E+02  -0.379618E+01  -0.182976E+01
   0.454172E+01   0.454172E+01   0.932023E+02   0.932023E+02   0.946390E+02  -0.143666E+01  -0.853913E+00
   0.462879E+01   0.462879E+01   0.100015E+03   0.100015E+03   0.100387E+03  -0.372100E+00  -0.337083E+00
   0.470788E+01   0.470788E+01   0.102026E+03   0.102026E+03   0.100387E+03   0.163872E+01   0.653095E+00
   0.473333E+01   0.473333E+01   0.975643E+02   0.975643E+02   0.100387E+03  -0.282270E+01  -0.151180E+01
   0.475634E+01   0.475634E+01   0.979297E+02   0.979297E+02   0.100387E+03  -0.245729E+01  -0.172748E+01
   0.476724E+01   0.476724E+01   0.101407E+03   0.101407E+03   0.100387E+03   0.102010E+01   0.352825E+00
   0.522912E+01   0.522912E+01   0.100863E+03   0.100863E+03   0.100387E+03   0.476016E+00   0.455658E+00
   0.530541E+01   0.530541E+01   0.100923E+03   0.100923E+03   0.100387E+03   0.535609E+00   0.349569E+00
   0.533222E+01   0.533222E+01   0.102334E+03   0.102334E+03   0.100387E+03   0.194729E+01   0.908680E+00
   0.536035E+01   0.536035E+01   0.101355E+03   0.101355E+03   0.100387E+03   0.967893E+00   0.803824E+00
   0.537734E+01   0.537734E+01   0.101014E+03   0.101014E+03   0.100387E+03   0.626918E+00   0.430866E+00
   0.539259E+01   0.539259E+01   0.984194E+02   0.984194E+02   0.100387E+03  -0.196759E+01  -0.920390E+00
   0.539599E+01   0.539599E+01   0.100308E+03   0.100308E+03   0.100387E+03  -0.792532E-01  -0.632964E-01
   0.543535E+01   0.543535E+01   0.102042E+03   0.102042E+03   0.100387E+03   0.165545E+01   0.952084E+00
   0.554069E+01   0.554069E+01   0.100119E+03   0.100119E+03   0.100387E+03  -0.267866E+00  -0.241507E+00
   0.556444E+01   0.556444E+01   0.999351E+02   0.999351E+02   0.100387E+03  -0.451894E+00  -0.393020E+00
   0.565084E+01   0.565084E+01   0.100170E+03   0.100170E+03   0.100387E+03  -0.217460E+00  -0.198531E+00
   0.567542E+01   0.567542E+01   0.101573E+03   0.101573E+03   0.100387E+03   0.118612E+01   0.880240E+00
   0.572357E+01   0.572357E+01   0.100536E+03   0.100536E+03   0.100387E+03   0.149459E+00   0.109076E+00
   0.576512E+01   0.576512E+01   0.989109E+02   0.989109E+02   0.100387E+03  -0.147609E+01  -0.965354E+00
