res1           res2           tau1           Y1_gamma1      LogPost        
   0.996474E+02   0.997010E+02   0.557894E+00   0.790591E-01  -0.150089E+03
   0.102012E+03   0.997783E+02   0.117035E+00   0.133225E+00  -0.147280E+03
   0.101395E+03   0.998006E+02   0.117035E+00   0.494233E+00  -0.147690E+03
   0.100349E+03   0.998006E+02   0.213574E+01   0.134608E+00  -0.148051E+03
   0.100234E+03   0.100054E+03   0.836077E+00   0.522342E+00  -0.148753E+03
   0.999314E+02   0.100054E+03   0.821633E+01   0.123564E+00  -0.147881E+03
   0.100005E+03   0.998458E+02   0.168861E+01   0.332217E+00  -0.147467E+03
   0.100156E+03   0.998458E+02   0.315395E+01   0.529973E+00  -0.148411E+03
   0.996786E+02   0.998458E+02   0.101136E+01   0.276030E+00  -0.149147E+03
   0.100374E+03   0.996629E+02   0.169613E+01   0.176725E+00  -0.148186E+03
   0.998299E+02   0.998259E+02   0.580750E+01   0.181094E+00  -0.148236E+03
   0.100303E+03   0.998259E+02   0.331733E+01   0.268050E+00  -0.148017E+03
   0.100183E+03   0.998259E+02   0.169247E+01   0.209652E+00  -0.146963E+03
   0.100183E+03   0.997613E+02   0.104562E+01   0.247165E+00  -0.147536E+03
   0.100519E+03   0.997613E+02   0.309935E+01   0.259024E+00  -0.149900E+03
   0.100221E+03   0.996063E+02   0.138875E+01   0.773734E-03  -0.148839E+03
   0.100326E+03   0.998220E+02   0.403044E+01   0.392389E+00  -0.148302E+03
   0.100226E+03   0.997280E+02   0.136943E+01   0.180515E+00  -0.147400E+03
   0.997304E+02   0.100070E+03   0.377195E+00   0.248382E+00  -0.149252E+03
   0.101182E+03   0.998556E+02   0.473428E-01   0.677627E+00  -0.149047E+03
   0.997453E+02   0.998556E+02   0.109267E+01   0.231803E+00  -0.148670E+03
   0.100684E+03   0.100009E+03   0.122837E+01   0.582973E+00  -0.148984E+03
   0.100199E+03   0.998505E+02   0.231888E+01   0.264666E+00  -0.147586E+03
   0.998251E+02   0.998048E+02   0.304924E+01   0.239495E+00  -0.148336E+03
   0.997988E+02   0.998822E+02   0.515368E+01   0.349777E+00  -0.148475E+03
   0.100133E+03   0.101651E+03   0.877976E+01   0.498177E+00  -0.148704E+03
   0.100087E+03   0.100217E+03   0.640179E+01   0.429149E+00  -0.149187E+03
   0.100042E+03   0.997970E+02   0.172297E+01   0.119382E-01  -0.147293E+03
   0.100661E+03   0.997313E+02   0.122082E+01   0.144916E+00  -0.147841E+03
   0.100517E+03   0.998689E+02   0.248264E+01   0.319940E+00  -0.149072E+03
   0.100494E+03   0.998532E+02   0.920926E-01   0.145828E+00  -0.146857E+03
   0.101525E+03   0.998532E+02   0.920926E-01   0.466284E+00  -0.147235E+03
   0.100556E+03   0.997646E+02   0.134937E+01   0.349286E+00  -0.147622E+03
   0.999310E+02   0.997623E+02   0.226829E+01   0.650339E-01  -0.148109E+03
   0.100132E+03   0.999754E+02   0.217635E+01   0.440896E+00  -0.148017E+03
   0.100145E+03   0.999923E+02   0.835727E+00   0.197169E+00  -0.147710E+03
   0.100324E+03   0.999923E+02   0.254358E+01   0.264429E+00  -0.148563E+03
   0.100040E+03   0.999923E+02   0.724684E+00   0.413413E+00  -0.148109E+03
   0.998977E+02   0.999398E+02   0.478463E+01   0.222388E+00  -0.147888E+03
