res1           res2           tau1           Y1_gamma1      LogPost        
   0.111257E+03   0.111622E+03   0.682566E+01   0.448128E+00  -0.402082E+02
   0.111645E+03   0.111585E+03   0.886942E+01   0.328488E+00  -0.402577E+02
   0.110433E+03   0.111751E+03   0.692518E+01   0.349799E+00  -0.418202E+02
   0.110984E+03   0.111891E+03   0.809972E+01   0.597208E-01  -0.387327E+02
   0.111458E+03   0.111808E+03   0.823273E+01   0.550849E+00  -0.401893E+02
   0.111314E+03   0.111739E+03   0.737938E+01   0.169760E+00  -0.396582E+02
   0.111722E+03   0.111785E+03   0.810266E+01   0.372262E+00  -0.402627E+02
   0.111813E+03   0.111426E+03   0.622230E+01   0.465418E-01  -0.396586E+02
   0.111509E+03   0.111431E+03   0.687277E+01   0.760621E+00  -0.415924E+02
   0.110481E+03   0.111669E+03   0.886033E+01   0.541756E+00  -0.418449E+02
   0.111021E+03   0.112238E+03   0.880445E+01   0.122035E+00  -0.383883E+02
   0.111391E+03   0.111830E+03   0.816709E+01   0.294852E+00  -0.391539E+02
   0.111269E+03   0.112601E+03   0.919791E+01   0.123860E+00  -0.402968E+02
   0.111034E+03   0.112412E+03   0.898853E+01   0.288388E+00  -0.389520E+02
   0.111034E+03   0.112561E+03   0.935374E+01   0.200368E+00  -0.408675E+02
   0.111951E+03   0.111132E+03   0.694707E+01   0.363256E+00  -0.422931E+02
   0.112802E+03   0.111967E+03   0.607050E+01   0.292017E+00  -0.418545E+02
   0.110970E+03   0.111454E+03   0.876121E+01   0.643096E+00  -0.412961E+02
   0.111591E+03   0.111898E+03   0.832461E+01   0.310303E+00  -0.396433E+02
   0.111391E+03   0.111679E+03   0.973030E+01   0.310303E+00  -0.397079E+02
   0.111482E+03   0.111077E+03   0.895228E+01   0.370495E+00  -0.423257E+02
   0.111045E+03   0.112240E+03   0.915132E+01   0.491804E-01  -0.400704E+02
   0.111495E+03   0.113164E+03   0.926590E+01   0.492030E+00  -0.427182E+02
   0.111851E+03   0.111734E+03   0.627014E+01   0.990414E-01  -0.398839E+02
   0.111580E+03   0.111734E+03   0.869790E+01   0.317898E+00  -0.396834E+02
   0.111273E+03   0.111637E+03   0.993098E+01   0.282219E+00  -0.403101E+02
   0.111181E+03   0.111722E+03   0.818816E+01   0.133074E+00  -0.387850E+02
   0.111248E+03   0.110740E+03   0.977595E+01   0.419352E+00  -0.428617E+02
   0.111139E+03   0.112036E+03   0.955819E+01   0.389188E+00  -0.397647E+02
   0.110443E+03   0.112072E+03   0.791063E+01   0.389188E+00  -0.410415E+02
   0.111305E+03   0.111915E+03   0.937902E+01   0.554661E+00  -0.400202E+02
   0.111432E+03   0.112028E+03   0.968014E+01   0.460265E+00  -0.397008E+02
   0.111182E+03   0.111784E+03   0.739368E+01   0.373030E+00  -0.401621E+02
   0.111182E+03   0.111874E+03   0.896150E+01   0.642141E+00  -0.398658E+02
   0.111243E+03   0.111735E+03   0.828130E+01   0.507220E+00  -0.399830E+02
   0.111271E+03   0.112365E+03   0.953437E+01   0.263297E+00  -0.396674E+02
   0.111169E+03   0.111989E+03   0.962696E+01   0.137720E+00  -0.394047E+02
   0.111492E+03   0.111498E+03   0.929029E+01   0.614629E+00  -0.408869E+02
   0.111012E+03   0.112397E+03   0.819186E+01   0.299383E-01  -0.401467E+02
   0.110926E+03   0.111505E+03   0.975159E+01   0.284321E+00  -0.416623E+02
   0.111427E+03   0.111624E+03   0.663242E+01   0.935047E+00  -0.424057E+02
   0.110591E+03   0.111585E+03   0.964607E+01   0.344057E+00  -0.433209E+02
   0.111528E+03   0.112132E+03   0.845235E+01   0.246756E+00  -0.395671E+02
   0.111904E+03   0.111681E+03   0.940962E+01   0.246756E+00  -0.410612E+02
   0.111223E+03   0.111882E+03   0.813922E+01   0.181059E+00  -0.387411E+02
   0.111487E+03   0.111211E+03   0.858119E+01   0.181059E+00  -0.411992E+02
   0.110882E+03   0.111776E+03   0.778157E+01   0.181059E+00  -0.393457E+02
   0.111030E+03   0.111890E+03   0.906350E+01   0.105212E+01  -0.426691E+02
   0.112339E+03   0.111706E+03   0.666825E+01   0.725659E+00  -0.425485E+02
   0.111861E+03   0.111618E+03   0.653488E+01   0.598055E+00  -0.409488E+02
   0.114353E+03   0.111618E+03   0.610412E+01   0.758460E+00  -0.439952E+02
   0.111463E+03   0.111898E+03   0.927175E+01   0.104942E+01  -0.425979E+02
   0.112881E+03   0.111994E+03   0.607472E+01   0.714749E+00  -0.430402E+02
   0.110236E+03   0.111380E+03   0.627763E+01   0.732143E+00  -0.435402E+02
   0.111564E+03   0.111165E+03   0.871265E+01   0.626916E+00  -0.420561E+02
   0.113571E+03   0.111550E+03   0.628586E+01   0.377039E+00  -0.426712E+02
   0.111883E+03   0.111177E+03   0.608770E+01   0.560647E+00  -0.413612E+02
   0.112935E+03   0.111177E+03   0.621863E+01   0.206628E+00  -0.417459E+02
   0.113799E+03   0.111658E+03   0.598299E+01   0.515667E-01  -0.424264E+02
   0.112547E+03   0.111658E+03   0.707945E+01   0.508409E-01  -0.429172E+02
   0.111482E+03   0.111952E+03   0.985512E+01   0.426495E+00  -0.398268E+02
   0.111237E+03   0.112896E+03   0.985512E+01   0.375093E+00  -0.402990E+02
