X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.589745E+01   0.589745E+01   0.111857E+03   0.111857E+03   0.111132E+03   0.725412E+00   0.869594E+00
   0.612565E+01   0.612565E+01   0.110238E+03   0.110238E+03   0.111132E+03  -0.894061E+00  -0.476377E+00
   0.614354E+01   0.614354E+01   0.112904E+03   0.112904E+03   0.111132E+03   0.177235E+01   0.111116E+01
   0.614919E+01   0.614919E+01   0.113052E+03   0.113052E+03   0.111132E+03   0.191966E+01   0.837647E+00
   0.644987E+01   0.644987E+01   0.111299E+03   0.111299E+03   0.111132E+03   0.167035E+00   0.131099E+00
   0.652909E+01   0.652909E+01   0.106476E+03   0.106476E+03   0.111132E+03  -0.465644E+01  -0.142752E+01
   0.662942E+01   0.662942E+01   0.110908E+03   0.110908E+03   0.111132E+03  -0.224003E+00  -0.200318E+00
   0.667256E+01   0.667256E+01   0.110879E+03   0.110879E+03   0.111132E+03  -0.253062E+00  -0.251358E+00
   0.747557E+01   0.747557E+01   0.112323E+03   0.112323E+03   0.111132E+03   0.119129E+01   0.922186E+00
   0.764805E+01   0.764805E+01   0.110222E+03   0.110222E+03   0.111132E+03  -0.910453E+00  -0.111373E+01
   0.786876E+01   0.786876E+01   0.110581E+03   0.110581E+03   0.111132E+03  -0.550662E+00  -0.460546E+00
   0.797979E+01   0.797979E+01   0.112279E+03   0.112279E+03   0.111132E+03   0.114732E+01   0.609384E+00
   0.813985E+01   0.813985E+01   0.111511E+03   0.111511E+03   0.111132E+03   0.378755E+00   0.183839E+00
   0.825375E+01   0.825375E+01   0.115237E+03   0.115237E+03   0.111132E+03   0.410518E+01   0.115380E+01
   0.828632E+01   0.828632E+01   0.112215E+03   0.112215E+03   0.111132E+03   0.108288E+01   0.138591E+01
   0.831391E+01   0.831391E+01   0.109510E+03   0.109510E+03   0.111132E+03  -0.162225E+01  -0.106104E+01
   0.857087E+01   0.857087E+01   0.110224E+03   0.110224E+03   0.111132E+03  -0.907575E+00  -0.398488E+00
   0.876498E+01   0.876498E+01   0.106547E+03   0.106547E+03   0.111132E+03  -0.458496E+01  -0.195060E+01
   0.906285E+01   0.906285E+01   0.112259E+03   0.112259E+03   0.111996E+03   0.263118E+00   0.407110E+00
   0.972839E+01   0.972839E+01   0.111972E+03   0.111972E+03   0.111996E+03  -0.238821E-01  -0.274636E-01
   0.982068E+01   0.982068E+01   0.111765E+03   0.111765E+03   0.111996E+03  -0.231240E+00  -0.384964E+00
   0.988505E+01   0.988505E+01   0.112313E+03   0.112313E+03   0.111996E+03   0.317174E+00   0.236602E+00
   0.994141E+01   0.994141E+01   0.112079E+03   0.112079E+03   0.111996E+03   0.828022E-01   0.800505E-01
   0.998507E+01   0.998507E+01   0.112716E+03   0.112716E+03   0.111996E+03   0.719577E+00   0.479668E+00
