res1           Y1_gamma1      LogPost        
   0.656157E+02   0.223463E+00  -0.741167E+01
   0.653267E+02   0.559325E-01  -0.695373E+01
   0.658760E+02   0.356171E+00  -0.812523E+01
   0.640632E+02   0.465675E+00  -0.916889E+01
   0.649402E+02   0.130881E+01  -0.864655E+01
   0.634447E+02   0.193993E+01  -0.105463E+02
   0.654653E+02   0.334580E+01  -0.116400E+02
   0.661215E+02   0.632309E+00  -0.902030E+01
   0.641058E+02   0.259518E+01  -0.107413E+02
   0.660403E+02   0.532320E+00  -0.872013E+01
   0.648122E+02   0.800697E+00  -0.783422E+01
   0.649940E+02   0.214731E+00  -0.704950E+01
   0.647808E+02   0.797323E+00  -0.784863E+01
   0.640714E+02   0.671331E+00  -0.895184E+01
   0.644817E+02   0.397688E-01  -0.803379E+01
   0.656460E+02   0.242246E+01  -0.106023E+02
   0.653083E+02   0.169753E+00  -0.699212E+01
   0.652826E+02   0.623939E+00  -0.753142E+01
   0.631966E+02   0.173157E+01  -0.108082E+02
   0.654881E+02   0.298829E+01  -0.112394E+02
   0.638018E+02   0.324356E+01  -0.115704E+02
   0.652188E+02   0.249667E+01  -0.105391E+02
   0.648690E+02   0.115626E+01  -0.839235E+01
   0.655546E+02   0.453697E+00  -0.755014E+01
   0.655546E+02   0.140472E+01  -0.905660E+01
   0.660288E+02   0.183205E+01  -0.101250E+02
   0.656114E+02   0.135755E+01  -0.902957E+01
   0.643533E+02   0.104370E+01  -0.858357E+01
   0.632045E+02   0.251923E+01  -0.112344E+02
   0.651525E+02   0.664730E+00  -0.754868E+01
   0.646965E+02   0.664730E+00  -0.774713E+01
   0.640468E+02   0.259732E+01  -0.107665E+02
   0.641476E+02   0.100339E+01  -0.884501E+01
   0.649620E+02   0.592205E-01  -0.702117E+01
   0.649620E+02   0.605097E+00  -0.747490E+01
   0.662909E+02   0.204328E+01  -0.106589E+02
   0.651498E+02   0.107739E+01  -0.826226E+01
   0.659511E+02   0.227346E+00  -0.828299E+01
   0.656558E+02   0.116910E+01  -0.877443E+01
   0.662069E+02   0.162825E+01  -0.101039E+02
   0.648491E+02   0.532208E+00  -0.744969E+01
   0.645048E+02   0.532208E+00  -0.792454E+01
   0.644982E+02   0.451116E+00  -0.791479E+01
   0.663869E+02   0.433102E+00  -0.998715E+01
   0.650543E+02   0.408613E+00  -0.718879E+01
   0.663110E+02   0.369153E+00  -0.968308E+01
   0.651355E+02   0.251190E+00  -0.701436E+01
   0.649596E+02   0.957037E+00  -0.803635E+01
   0.651661E+02   0.588445E+00  -0.743086E+01
   0.616356E+02   0.669029E+01  -0.148234E+02
   0.643130E+02   0.192706E+01  -0.979556E+01
   0.641365E+02   0.141223E+01  -0.925589E+01
   0.655830E+02   0.648484E+00  -0.786537E+01
   0.653937E+02   0.737044E+00  -0.779563E+01
   0.653937E+02   0.968340E+00  -0.819164E+01
   0.658569E+02   0.195175E+01  -0.101173E+02
   0.644538E+02   0.914603E+00  -0.831414E+01
   0.642180E+02   0.163758E+00  -0.895888E+01
   0.648824E+02   0.705871E+00  -0.765581E+01
   0.633924E+02   0.304612E+01  -0.115579E+02
   0.641210E+02   0.233358E+00  -0.929177E+01
   0.638977E+02   0.648708E+00  -0.950211E+01
   0.654480E+02   0.567437E-01  -0.706571E+01
   0.655789E+02   0.282893E+01  -0.110818E+02
   0.652384E+02   0.413554E+00  -0.720214E+01
   0.652270E+02   0.108463E+01  -0.830121E+01
   0.648193E+02   0.131268E+00  -0.722180E+01
   0.655814E+02   0.172650E+00  -0.731425E+01
   0.646572E+02   0.292205E+00  -0.755179E+01
   0.672866E+02   0.116669E+01  -0.127851E+02
   0.647304E+02   0.101450E+01  -0.820912E+01
   0.652662E+02   0.430645E+00  -0.723633E+01
   0.654854E+02   0.113890E+01  -0.855837E+01
   0.660694E+02   0.102684E+01  -0.921967E+01
   0.655463E+02   0.411178E+00  -0.748405E+01
   0.653973E+02   0.823724E+00  -0.794506E+01
   0.683986E+02   0.387427E+01  -0.140602E+02
   0.618892E+02   0.246977E+01  -0.129431E+02
   0.631358E+02   0.187516E+01  -0.109415E+02
   0.643251E+02   0.417132E+00  -0.835851E+01
   0.650314E+02   0.913851E-01  -0.696903E+01
   0.650810E+02   0.467106E+00  -0.725457E+01
   0.649777E+02   0.480375E+00  -0.730369E+01
   0.646920E+02   0.480375E+00  -0.757829E+01
   0.646920E+02   0.480375E+00  -0.757829E+01
   0.655564E+02   0.776600E+00  -0.802879E+01
   0.647322E+02   0.536370E+00  -0.757252E+01
   0.656160E+02   0.578757E-01  -0.733138E+01
   0.639757E+02   0.462193E+00  -0.950447E+01
   0.647157E+02   0.620570E+00  -0.767716E+01
   0.656178E+02   0.111132E+01  -0.864043E+01
   0.667287E+02   0.204290E+01  -0.112332E+02
   0.638209E+02   0.223983E+01  -0.104751E+02
   0.652378E+02   0.663536E+00  -0.757352E+01
   0.653862E+02   0.512525E+00  -0.743381E+01
   0.648229E+02   0.140316E+00  -0.721791E+01
   0.649428E+02   0.212568E+00  -0.709218E+01
   0.638710E+02   0.213467E+01  -0.103226E+02
   0.654745E+02   0.251542E+01  -0.106462E+02
   0.650186E+02   0.771659E+00  -0.771775E+01
   0.650186E+02   0.296939E+00  -0.709228E+01
   0.649697E+02   0.747284E-01  -0.701614E+01
   0.654175E+02   0.191921E+00  -0.709643E+01
   0.649593E+02   0.952846E+00  -0.802923E+01
   0.649343E+02   0.800101E+00  -0.778039E+01
   0.653730E+02   0.643537E+00  -0.762498E+01
   0.661193E+02   0.235783E+01  -0.108406E+02
   0.645519E+02   0.689669E+00  -0.795246E+01
   0.638634E+02   0.556141E+00  -0.976960E+01
   0.652071E+02   0.161722E+01  -0.921553E+01
   0.624309E+02   0.318219E+01  -0.123587E+02
   0.660855E+02   0.103450E+01  -0.926008E+01
   0.649122E+02   0.574950E+00  -0.745784E+01
   0.641462E+02   0.104294E+01  -0.887645E+01
   0.638544E+02   0.125915E+01  -0.950554E+01
   0.656148E+02   0.298320E+01  -0.112785E+02
   0.653381E+02   0.155574E+01  -0.916629E+01
   0.653833E+02   0.473434E+00  -0.737510E+01
   0.650012E+02   0.473434E+00  -0.728475E+01
   0.644326E+02   0.210164E+01  -0.999062E+01
   0.660781E+02   0.186238E+00  -0.873032E+01
   0.645072E+02   0.754686E+00  -0.807638E+01
   0.658577E+02   0.754686E+00  -0.848260E+01
   0.659946E+02   0.292791E+00  -0.845240E+01
   0.650081E+02   0.134557E+00  -0.699992E+01
   0.645185E+02   0.711828E+00  -0.802050E+01
   0.654983E+02   0.157750E+01  -0.929351E+01
   0.646157E+02   0.284001E+00  -0.763778E+01
   0.652528E+02   0.643197E+00  -0.754719E+01
   0.647553E+02   0.984210E+00  -0.814817E+01
   0.650917E+02   0.625241E+00  -0.747996E+01
   0.647723E+02   0.650368E+00  -0.765631E+01
   0.654373E+02   0.959682E-01  -0.706499E+01
   0.650112E+02   0.507808E+00  -0.732451E+01
   0.656019E+02   0.488380E-01  -0.730240E+01
   0.653155E+02   0.110147E+01  -0.837401E+01
   0.653817E+02   0.755765E+00  -0.781719E+01
   0.653102E+02   0.499145E+00  -0.735642E+01
   0.658939E+02   0.232728E+00  -0.810371E+01
   0.643710E+02   0.748960E+00  -0.828658E+01
   0.658757E+02   0.254672E+00  -0.806033E+01
   0.648652E+02   0.103632E+01  -0.818993E+01
   0.644197E+02   0.203298E+01  -0.989890E+01
   0.652409E+02   0.113614E+01  -0.839850E+01
   0.643836E+02   0.151005E+01  -0.917060E+01
   0.655496E+02   0.260226E+01  -0.107889E+02
   0.653891E+02   0.745232E+00  -0.780555E+01
   0.647211E+02   0.128079E-01  -0.739608E+01
   0.649984E+02   0.677487E+00  -0.757087E+01
   0.651122E+02   0.928694E-02  -0.691468E+01
   0.659326E+02   0.246690E+00  -0.823063E+01
   0.652522E+02   0.851755E+00  -0.790025E+01
   0.656368E+02   0.851755E+00  -0.825091E+01
   0.654515E+02   0.851755E+00  -0.803997E+01
   0.651576E+02   0.279559E+01  -0.109163E+02
   0.649240E+02   0.359891E+00  -0.721247E+01
   0.651278E+02   0.778111E+00  -0.773238E+01
   0.642215E+02   0.778111E+00  -0.858629E+01
   0.654086E+02   0.778111E+00  -0.787716E+01
   0.646959E+02   0.116579E+00  -0.745247E+01
   0.656399E+02   0.356538E+00  -0.757807E+01
   0.640053E+02   0.332447E+00  -0.963018E+01
   0.654793E+02   0.191125E+01  -0.979983E+01
   0.646018E+02   0.168772E+01  -0.933070E+01
   0.654977E+02   0.769667E+00  -0.794982E+01
   0.648347E+02   0.571030E+00  -0.750683E+01
   0.652281E+02   0.526942E+00  -0.735579E+01
   0.638668E+02   0.533866E+00  -0.979920E+01
   0.651453E+02   0.276045E+01  -0.108693E+02
   0.652257E+02   0.242485E+01  -0.104430E+02
   0.662022E+02   0.171194E+01  -0.101897E+02
   0.651514E+02   0.302646E+00  -0.705965E+01
   0.646972E+02   0.358356E+00  -0.749871E+01
