res1           Y1_gamma1      LogPost        
   0.115823E+03   0.609982E+01  -0.361516E+02
   0.109684E+03   0.660946E+01  -0.374259E+02
   0.114822E+03   0.732050E+01  -0.360056E+02
   0.110313E+03   0.594758E+01  -0.370550E+02
   0.114662E+03   0.766671E+01  -0.361393E+02
   0.117054E+03   0.774281E+01  -0.371332E+02
   0.114999E+03   0.499067E+01  -0.361570E+02
   0.113566E+03   0.639831E+01  -0.355165E+02
   0.113795E+03   0.582682E+01  -0.354640E+02
   0.115804E+03   0.909055E+01  -0.372318E+02
   0.114485E+03   0.615157E+01  -0.355776E+02
   0.114668E+03   0.545822E+01  -0.357144E+02
   0.112897E+03   0.669157E+01  -0.356587E+02
   0.111747E+03   0.706575E+01  -0.361098E+02
   0.111182E+03   0.537333E+01  -0.366008E+02
   0.114276E+03   0.843256E+01  -0.365251E+02
   0.114799E+03   0.743269E+01  -0.360519E+02
   0.109612E+03   0.628895E+01  -0.376065E+02
   0.115672E+03   0.525173E+01  -0.363908E+02
   0.115531E+03   0.685021E+01  -0.360698E+02
   0.112981E+03   0.665115E+01  -0.356328E+02
   0.114588E+03   0.416579E+01  -0.371719E+02
   0.113348E+03   0.650826E+01  -0.355523E+02
   0.120441E+03   0.983719E+01  -0.400227E+02
   0.114634E+03   0.738670E+01  -0.359948E+02
   0.111692E+03   0.102020E+02  -0.378659E+02
   0.112149E+03   0.641974E+01  -0.357927E+02
   0.112741E+03   0.611930E+01  -0.355737E+02
   0.114833E+03   0.570918E+01  -0.357057E+02
   0.114850E+03   0.698819E+01  -0.358765E+02
   0.109434E+03   0.717005E+01  -0.375823E+02
   0.113804E+03   0.535112E+01  -0.355661E+02
   0.115565E+03   0.520680E+01  -0.363451E+02
   0.114002E+03   0.650576E+01  -0.355621E+02
   0.120521E+03   0.945766E+01  -0.400369E+02
   0.116132E+03   0.930270E+01  -0.374561E+02
   0.111521E+03   0.713339E+01  -0.362254E+02
   0.116441E+03   0.660514E+01  -0.365365E+02
   0.112249E+03   0.747713E+01  -0.361141E+02
   0.113511E+03   0.605261E+01  -0.354637E+02
   0.113873E+03   0.572549E+01  -0.354778E+02
   0.113531E+03   0.720822E+01  -0.358074E+02
   0.111340E+03   0.630222E+01  -0.361744E+02
   0.115330E+03   0.639130E+01  -0.358938E+02
   0.114190E+03   0.659770E+01  -0.356099E+02
   0.113674E+03   0.712089E+01  -0.357675E+02
   0.115427E+03   0.787602E+01  -0.364397E+02
   0.111476E+03   0.115455E+02  -0.387851E+02
   0.111256E+03   0.544349E+01  -0.364900E+02
   0.117294E+03   0.558441E+01  -0.377321E+02
   0.114566E+03   0.468361E+01  -0.362675E+02
   0.112883E+03   0.104645E+02  -0.378828E+02
   0.113106E+03   0.656259E+01  -0.355900E+02
   0.110226E+03   0.945816E+01  -0.378532E+02
   0.116387E+03   0.736333E+01  -0.366349E+02
   0.117139E+03   0.110190E+02  -0.387949E+02
   0.111938E+03   0.632588E+01  -0.358661E+02
   0.111751E+03   0.578950E+01  -0.359958E+02
   0.112487E+03   0.575243E+01  -0.356618E+02
   0.114723E+03   0.665674E+01  -0.357347E+02
   0.112431E+03   0.733846E+01  -0.360053E+02
   0.112236E+03   0.753449E+01  -0.361447E+02
   0.112977E+03   0.549478E+01  -0.355801E+02
   0.114548E+03   0.709018E+01  -0.358461E+02
   0.114199E+03   0.875536E+01  -0.367224E+02
   0.111763E+03   0.724517E+01  -0.361678E+02
   0.115160E+03   0.594489E+01  -0.358098E+02
   0.109937E+03   0.721235E+01  -0.371799E+02
   0.112511E+03   0.721235E+01  -0.359314E+02
   0.115136E+03   0.588487E+01  -0.358055E+02
   0.114475E+03   0.509769E+01  -0.358357E+02
   0.112934E+03   0.579212E+01  -0.355317E+02
   0.115568E+03   0.542562E+01  -0.362004E+02
   0.113790E+03   0.803790E+01  -0.362532E+02
   0.111888E+03   0.684442E+01  -0.359866E+02
   0.114054E+03   0.592455E+01  -0.354859E+02
   0.115677E+03   0.755540E+01  -0.363772E+02
   0.115414E+03   0.805613E+01  -0.365290E+02
   0.112840E+03   0.641855E+01  -0.355963E+02
   0.114710E+03   0.724840E+01  -0.359477E+02
   0.110070E+03   0.753545E+01  -0.371394E+02
   0.112308E+03   0.709232E+01  -0.359324E+02
   0.115435E+03   0.386240E+01  -0.387504E+02
   0.115435E+03   0.509264E+01  -0.363457E+02
   0.112895E+03   0.732163E+01  -0.359111E+02
   0.115972E+03   0.536089E+01  -0.365503E+02
   0.113647E+03   0.755045E+01  -0.359770E+02
   0.116109E+03   0.798237E+01  -0.367405E+02
   0.116167E+03   0.800153E+01  -0.367738E+02
   0.114496E+03   0.567062E+01  -0.355998E+02
   0.114334E+03   0.609197E+01  -0.355392E+02
   0.116986E+03   0.808899E+01  -0.372102E+02
   0.113249E+03   0.805438E+01  -0.362709E+02
   0.117206E+03   0.645920E+01  -0.371547E+02
   0.113605E+03   0.530024E+01  -0.355808E+02
   0.109951E+03   0.703103E+01  -0.371572E+02
   0.116572E+03   0.558431E+01  -0.369397E+02
   0.112562E+03   0.581192E+01  -0.356286E+02
   0.113072E+03   0.764546E+01  -0.360538E+02
   0.112863E+03   0.642728E+01  -0.355939E+02
   0.113232E+03   0.742330E+01  -0.359249E+02
   0.113526E+03   0.520212E+01  -0.356301E+02
   0.112269E+03   0.558498E+01  -0.357875E+02
   0.113990E+03   0.746086E+01  -0.359441E+02
   0.112948E+03   0.691364E+01  -0.357282E+02
   0.117928E+03   0.785276E+01  -0.377523E+02
   0.113983E+03   0.592354E+01  -0.354774E+02
   0.113305E+03   0.921702E+01  -0.370091E+02
   0.111798E+03   0.603201E+01  -0.359310E+02
   0.115464E+03   0.854929E+01  -0.368174E+02
   0.115300E+03   0.819361E+01  -0.365712E+02
   0.112742E+03   0.424452E+01  -0.369519E+02
   0.112418E+03   0.816221E+01  -0.364383E+02
   0.109780E+03   0.846043E+01  -0.376035E+02
   0.115488E+03   0.649672E+01  -0.359789E+02
   0.113481E+03   0.719622E+01  -0.358029E+02
   0.106822E+03   0.689403E+01  -0.407808E+02
   0.112233E+03   0.557376E+01  -0.358075E+02
   0.111168E+03   0.768259E+01  -0.365843E+02
   0.110118E+03   0.642752E+01  -0.370694E+02
   0.115263E+03   0.666999E+01  -0.359148E+02
   0.111487E+03   0.820735E+01  -0.367087E+02
   0.112220E+03   0.747304E+01  -0.361197E+02
   0.112942E+03   0.970034E+01  -0.373563E+02
   0.115065E+03   0.989671E+01  -0.375824E+02
   0.116044E+03   0.892719E+01  -0.372094E+02
   0.113931E+03   0.852788E+01  -0.365595E+02
   0.114432E+03   0.655944E+01  -0.356406E+02
   0.112833E+03   0.753449E+01  -0.360247E+02
   0.112418E+03   0.756810E+01  -0.361176E+02
   0.114766E+03   0.538189E+01  -0.357837E+02
   0.113775E+03   0.718514E+01  -0.357990E+02
   0.113197E+03   0.447296E+01  -0.363867E+02
   0.109027E+03   0.836658E+01  -0.380518E+02
   0.112409E+03   0.512975E+01  -0.359511E+02
   0.116650E+03   0.562534E+01  -0.369877E+02
   0.112909E+03   0.811273E+01  -0.363347E+02
   0.112984E+03   0.961308E+01  -0.372941E+02
   0.112219E+03   0.630495E+01  -0.357510E+02
   0.112604E+03   0.737928E+01  -0.359874E+02
   0.115467E+03   0.854083E+01  -0.368133E+02
   0.113729E+03   0.912645E+01  -0.369436E+02
   0.115070E+03   0.722344E+01  -0.360302E+02
   0.112379E+03   0.655067E+01  -0.357409E+02
   0.112546E+03   0.669394E+01  -0.357327E+02
   0.115163E+03   0.669722E+01  -0.358838E+02
