X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.562098E+00   0.562098E+00   0.997321E+02   0.997321E+02   0.100883E+03  -0.115090E+01  -0.494228E+00
   0.579524E+00   0.579524E+00   0.100177E+03   0.100177E+03   0.100883E+03  -0.706330E+00  -0.349849E+00
   0.921339E+00   0.921339E+00   0.975086E+02   0.975086E+02   0.100883E+03  -0.337443E+01  -0.174020E+01
   0.109251E+01   0.109251E+01   0.952394E+02   0.952394E+02   0.100883E+03  -0.564360E+01  -0.208262E+01
   0.149678E+01   0.149678E+01   0.961644E+02   0.961644E+02   0.100883E+03  -0.471863E+01  -0.216063E+01
   0.167723E+01   0.167723E+01   0.988613E+02   0.988613E+02   0.100883E+03  -0.202172E+01  -0.737206E+00
   0.198350E+01   0.198350E+01   0.102975E+03   0.102975E+03   0.100883E+03   0.209153E+01   0.862237E+00
   0.207664E+01   0.207664E+01   0.101609E+03   0.101609E+03   0.100883E+03   0.725565E+00   0.373293E+00
   0.208578E+01   0.208578E+01   0.101764E+03   0.101764E+03   0.100883E+03   0.881359E+00   0.446124E+00
   0.235489E+01   0.235489E+01   0.102236E+03   0.102236E+03   0.100883E+03   0.135281E+01   0.675778E+00
   0.341649E+01   0.341649E+01   0.104166E+03   0.104166E+03   0.100883E+03   0.328291E+01   0.155955E+01
   0.364767E+01   0.364767E+01   0.103139E+03   0.103139E+03   0.100883E+03   0.225613E+01   0.929447E+00
   0.378891E+01   0.378891E+01   0.102161E+03   0.102161E+03   0.100883E+03   0.127777E+01   0.632763E+00
   0.412436E+01   0.412436E+01   0.101719E+03   0.101719E+03   0.100883E+03   0.835511E+00   0.433388E+00
   0.419606E+01   0.419606E+01   0.100100E+03   0.100100E+03   0.100883E+03  -0.783265E+00  -0.316478E+00
   0.439167E+01   0.439167E+01   0.100104E+03   0.100104E+03   0.100883E+03  -0.778808E+00  -0.406977E+00
   0.457377E+01   0.457377E+01   0.102342E+03   0.102342E+03   0.100883E+03   0.145865E+01   0.656431E+00
   0.514274E+01   0.514274E+01   0.101674E+03   0.101674E+03   0.100883E+03   0.791147E+00   0.409550E+00
   0.544229E+01   0.544229E+01   0.103414E+03   0.103414E+03   0.100883E+03   0.253100E+01   0.113122E+01
