res1           res2           tau1           Y1_gamma1      LogPost        
   0.992344E+02   0.971014E+02   0.905298E+01   0.512224E+01  -0.797674E+02
   0.965754E+02   0.945073E+02   0.840827E+01   0.449609E+01  -0.778240E+02
   0.974279E+02   0.947299E+02   0.804179E+01   0.458926E+01  -0.772608E+02
   0.978917E+02   0.950163E+02   0.750982E+01   0.458926E+01  -0.804229E+02
   0.929116E+02   0.932707E+02   0.687724E+01   0.600617E+01  -0.820297E+02
   0.948206E+02   0.969310E+02   0.779924E+01   0.545243E+01  -0.785893E+02
   0.992133E+02   0.954627E+02   0.591979E+01   0.436307E+01  -0.793021E+02
   0.903586E+02   0.973541E+02   0.696525E+01   0.676807E+01  -0.814603E+02
   0.939493E+02   0.951130E+02   0.772042E+01   0.751289E+01  -0.815228E+02
   0.929580E+02   0.965573E+02   0.758492E+01   0.792122E+01  -0.819496E+02
   0.979913E+02   0.914985E+02   0.892252E+01   0.515583E+01  -0.790421E+02
   0.101059E+03   0.967524E+02   0.765196E+01   0.618464E+01  -0.820969E+02
   0.984119E+02   0.931814E+02   0.872388E+01   0.582495E+01  -0.780716E+02
   0.961927E+02   0.963232E+02   0.714708E+01   0.501256E+01  -0.785526E+02
   0.992227E+02   0.933498E+02   0.864922E+01   0.589979E+01  -0.772107E+02
   0.964234E+02   0.932748E+02   0.945764E+01   0.444017E+01  -0.780351E+02
   0.993763E+02   0.958387E+02   0.884619E+01   0.564221E+01  -0.783002E+02
   0.100111E+03   0.971566E+02   0.944535E+01   0.761913E+01  -0.829321E+02
   0.906822E+02   0.972208E+02   0.747773E+01   0.543640E+01  -0.808601E+02
   0.960956E+02   0.957413E+02   0.613080E+01   0.510777E+01  -0.786291E+02
   0.919792E+02   0.969606E+02   0.736662E+01   0.704223E+01  -0.810279E+02
   0.988758E+02   0.951586E+02   0.857924E+01   0.399438E+01  -0.764266E+02
   0.999235E+02   0.935556E+02   0.839024E+01   0.482624E+01  -0.777657E+02
   0.958625E+02   0.918123E+02   0.961643E+01   0.582733E+01  -0.784231E+02
   0.102928E+03   0.921603E+02   0.890875E+01   0.808608E+01  -0.842476E+02
   0.961561E+02   0.945677E+02   0.614778E+01   0.459483E+01  -0.797662E+02
   0.100096E+03   0.965234E+02   0.618345E+01   0.699189E+01  -0.805315E+02
   0.106718E+03   0.974112E+02   0.593638E+01   0.550554E+01  -0.820216E+02
   0.990890E+02   0.971860E+02   0.594248E+01   0.550880E+01  -0.792129E+02
   0.955250E+02   0.981732E+02   0.706339E+01   0.771500E+01  -0.819242E+02
   0.984302E+02   0.951892E+02   0.803059E+01   0.544407E+01  -0.774101E+02
   0.983293E+02   0.957791E+02   0.863161E+01   0.426125E+01  -0.768205E+02
   0.994432E+02   0.976242E+02   0.892197E+01   0.634967E+01  -0.804163E+02
   0.957930E+02   0.931887E+02   0.889217E+01   0.383163E+01  -0.798416E+02
   0.994080E+02   0.957105E+02   0.889217E+01   0.542023E+01  -0.781037E+02
   0.952045E+02   0.995286E+02   0.968918E+01   0.538871E+01  -0.812140E+02
   0.952813E+02   0.824796E+02   0.984586E+01   0.461731E+01  -0.788900E+02
   0.976292E+02   0.933875E+02   0.977042E+01   0.464660E+01  -0.788060E+02
   0.950032E+02   0.871792E+02   0.974266E+01   0.547337E+01  -0.799682E+02
   0.986276E+02   0.809490E+02   0.991067E+01   0.510084E+01  -0.804135E+02
   0.955397E+02   0.910310E+02   0.991067E+01   0.399413E+01  -0.786756E+02
   0.100036E+03   0.939943E+02   0.812357E+01   0.587285E+01  -0.781429E+02
   0.966020E+02   0.952280E+02   0.840600E+01   0.457778E+01  -0.777932E+02
   0.970042E+02   0.943269E+02   0.877793E+01   0.367506E+01  -0.785247E+02
   0.965980E+02   0.966601E+02   0.674180E+01   0.565226E+01  -0.788915E+02
   0.966394E+02   0.960227E+02   0.613071E+01   0.514766E+01  -0.785650E+02
   0.968294E+02   0.937365E+02   0.855036E+01   0.738906E+01  -0.806257E+02
   0.925423E+02   0.967891E+02   0.784583E+01   0.651446E+01  -0.801475E+02
   0.934011E+02   0.980898E+02   0.767067E+01   0.574390E+01  -0.795986E+02
   0.100060E+03   0.957436E+02   0.579421E+01   0.553283E+01  -0.791395E+02
   0.962326E+02   0.956998E+02   0.774404E+01   0.391215E+01  -0.800007E+02
   0.101678E+03   0.939006E+02   0.819813E+01   0.601947E+01  -0.790677E+02
   0.949239E+02   0.956843E+02   0.904146E+01   0.473511E+01  -0.795897E+02
   0.928801E+02   0.964304E+02   0.781858E+01   0.598786E+01  -0.794877E+02
   0.975732E+02   0.976054E+02   0.628068E+01   0.594391E+01  -0.796690E+02
   0.940333E+02   0.967887E+02   0.606408E+01   0.702997E+01  -0.806139E+02
   0.954509E+02   0.927627E+02   0.870032E+01   0.540482E+01  -0.790897E+02
   0.981703E+02   0.944670E+02   0.872891E+01   0.581920E+01  -0.778096E+02
   0.989975E+02   0.940700E+02   0.861053E+01   0.637506E+01  -0.777806E+02
   0.100276E+03   0.936476E+02   0.831856E+01   0.426041E+01  -0.782864E+02
   0.977600E+02   0.817829E+02   0.991006E+01   0.486699E+01  -0.790718E+02
   0.101124E+03   0.908033E+02   0.797316E+01   0.622051E+01  -0.819624E+02
   0.988968E+02   0.916391E+02   0.797316E+01   0.536103E+01  -0.799025E+02
   0.100807E+03   0.930820E+02   0.869101E+01   0.493011E+01  -0.768441E+02
   0.100814E+03   0.936722E+02   0.861959E+01   0.509068E+01  -0.766099E+02
   0.100497E+03   0.925707E+02   0.861959E+01   0.491663E+01  -0.771132E+02
   0.958558E+02   0.959745E+02   0.727637E+01   0.601380E+01  -0.791468E+02
   0.987250E+02   0.986123E+02   0.757485E+01   0.709062E+01  -0.817651E+02
   0.990709E+02   0.936536E+02   0.874594E+01   0.406459E+01  -0.781466E+02
   0.101683E+03   0.939157E+02   0.798593E+01   0.504904E+01  -0.786697E+02
   0.972506E+02   0.968113E+02   0.811896E+01   0.448095E+01  -0.787767E+02
   0.986613E+02   0.971017E+02   0.769492E+01   0.476211E+01  -0.802011E+02
   0.957188E+02   0.948849E+02   0.712634E+01   0.557936E+01  -0.793967E+02
   0.967932E+02   0.958640E+02   0.857035E+01   0.557323E+01  -0.782359E+02
   0.937520E+02   0.952365E+02   0.784958E+01   0.636483E+01  -0.800026E+02
   0.976132E+02   0.966330E+02   0.810852E+01   0.381663E+01  -0.795800E+02
   0.970112E+02   0.940569E+02   0.897090E+01   0.429243E+01  -0.776530E+02
   0.997466E+02   0.947024E+02   0.819266E+01   0.676568E+01  -0.791312E+02
   0.986476E+02   0.951843E+02   0.838569E+01   0.462488E+01  -0.770431E+02
   0.947043E+02   0.962732E+02   0.978088E+01   0.576075E+01  -0.799518E+02
   0.976208E+02   0.924477E+02   0.974821E+01   0.469601E+01  -0.778705E+02
   0.996387E+02   0.824236E+02   0.973438E+01   0.609388E+01  -0.840976E+02
   0.963677E+02   0.952821E+02   0.973438E+01   0.517552E+01  -0.781839E+02
   0.948983E+02   0.948314E+02   0.871867E+01   0.620136E+01  -0.798789E+02
   0.989159E+02   0.920168E+02   0.802827E+01   0.443694E+01  -0.798752E+02
   0.963415E+02   0.945591E+02   0.865204E+01   0.647324E+01  -0.789513E+02
   0.995703E+02   0.934046E+02   0.865204E+01   0.559693E+01  -0.768107E+02
   0.102160E+03   0.934032E+02   0.803869E+01   0.625596E+01  -0.798232E+02
   0.978081E+02   0.967729E+02   0.836915E+01   0.515430E+01  -0.782941E+02
   0.950991E+02   0.954939E+02   0.924460E+01   0.545526E+01  -0.792630E+02
